Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2020-09-27,0,ANA,491.0,135.0,71.0,69.0,0.27494908350305497,0.4725050916496945,0.340036563071298,0.8125416547209925,0.19755600814663954
2020-09-27,0,ARI,462.0,122.0,67.0,62.0,0.2640692640692641,0.4437229437229437,0.3275193798449613,0.771242323567905,0.17965367965367968
2020-09-27,0,ATL,491.0,129.0,74.0,45.0,0.2627291242362525,0.4623217922606925,0.3540925266903915,0.8164143189510842,0.19959266802443992
2020-09-27,0,BAL,460.0,118.0,56.0,57.0,0.2565217391304348,0.40869565217391307,0.3147410358565737,0.7234366880304868,0.15217391304347827
2020-09-27,0,BOS,500.0,131.0,66.0,61.0,0.262,0.41,0.3303411131059246,0.7403411131059245,0.14799999999999994
2020-09-27,0,CHA,455.0,99.0,50.0,57.0,0.2175824175824176,0.378021978021978,0.28600000000000003,0.664021978021978,0.16043956043956042
2020-09-27,0,CHN,452.0,87.0,45.0,40.0,0.19247787610619468,0.3141592920353982,0.28957528957528955,0.6037345816106878,0.12168141592920352
2020-09-27,0,CIN,426.0,90.0,63.0,43.0,0.2112676056338028,0.4201877934272301,0.3157894736842105,0.7359772671114406,0.20892018779342725
2020-09-27,0,CLE,458.0,105.0,55.0,56.0,0.2292576419213974,0.3864628820960699,0.31226053639846746,0.6987234184945373,0.1572052401746725
2020-09-27,0,COL,472.0,122.0,53.0,70.0,0.2584745762711864,0.3644067796610169,0.2934131736526946,0.6578199533137115,0.1059322033898305
2020-09-27,0,DET,467.0,110.0,45.0,69.0,0.2355460385438972,0.32119914346895073,0.294921875,0.6161210184689507,0.08565310492505351
2020-09-27,0,HOU,462.0,105.0,46.0,45.0,0.2272727272727273,0.367965367965368,0.294921875,0.6628872429653679,0.14069264069264067
2020-09-27,0,KCA,461.0,117.0,59.0,52.0,0.25379609544468545,0.4099783080260304,0.3262135922330097,0.73619190025904,0.1561822125813449
2020-09-27,0,LAN,479.0,131.0,84.0,48.0,0.2734864300626305,0.5323590814196242,0.34210526315789475,0.8744643445775189,0.2588726513569937
2020-09-27,0,MIA,447.0,104.0,53.0,73.0,0.232662192393736,0.3579418344519016,0.29938900203665986,0.6573308364885615,0.12527964205816558
2020-09-27,0,MIL,417.0,97.0,61.0,39.0,0.2326139088729017,0.4244604316546763,0.3178947368421053,0.7423551684967815,0.1918465227817746
2020-09-27,0,MIN,453.0,104.0,60.0,43.0,0.2295805739514349,0.4724061810154526,0.3049504950495049,0.7773566760649575,0.2428256070640177
2020-09-27,0,NYA,485.0,133.0,93.0,63.0,0.27422680412371137,0.5072164948453608,0.3676731793960923,0.8748896742414531,0.23298969072164946
2020-09-27,0,NYN,456.0,113.0,50.0,67.0,0.24780701754385964,0.4078947368421053,0.3234714003944773,0.7313661372365825,0.1600877192982456
2020-09-27,0,OAK,429.0,90.0,49.0,61.0,0.2097902097902098,0.3613053613053613,0.2933884297520661,0.6546937910574274,0.1515151515151515
2020-09-27,0,PHI,455.0,116.0,59.0,62.0,0.2549450549450549,0.4329670329670329,0.3398058252427185,0.7727728582097515,0.17802197802197806
2020-09-27,0,PIT,418.0,90.0,44.0,39.0,0.21531100478468898,0.3779904306220096,0.2838709677419355,0.661861398363945,0.16267942583732053
2020-09-27,0,SDN,428.0,98.0,57.0,39.0,0.22897196261682246,0.39485981308411217,0.302713987473904,0.6975738005580161,0.16588785046728974
2020-09-27,0,SEA,432.0,94.0,54.0,57.0,0.2175925925925926,0.3425925925925926,0.3047034764826176,0.6472960690752102,0.12500000000000006
2020-09-27,0,SFN,445.0,109.0,57.0,56.0,0.2449438202247191,0.4224719101123596,0.3333333333333333,0.7558052434456929,0.17752808988764046
2020-09-27,0,SLN,405.0,82.0,45.0,45.0,0.20246913580246914,0.3185185185185185,0.27912087912087913,0.5976393976393977,0.1160493827160494
2020-09-27,0,TBA,448.0,102.0,56.0,41.0,0.22767857142857145,0.39732142857142855,0.308300395256917,0.7056218238283456,0.16964285714285712
2020-09-27,0,TEX,459.0,99.0,45.0,62.0,0.21568627450980396,0.38562091503267976,0.2566735112936345,0.6422944263263142,0.16993464052287582
2020-09-27,0,TOR,461.0,123.0,76.0,83.0,0.2668112798264642,0.4555314533622561,0.3320235756385069,0.7875550290007629,0.1887201735357918
2020-09-27,0,WAS,421.0,110.0,60.0,57.0,0.26128266033254155,0.42280285035629456,0.3311965811965812,0.7539994315528757,0.16152019002375304
