Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-16,0,SLN,461.0,112.0,56.0,48.0,0.24295010845986983,0.3774403470715835,0.3145631067961165,0.6920034538677,0.1344902386117137
2014-04-17,0,SLN,464.0,116.0,56.0,49.0,0.25,0.38146551724137934,0.3191489361702128,0.7006144534115921,0.13146551724137934
2014-04-18,0,SLN,477.0,128.0,64.0,48.0,0.26834381551362685,0.4025157232704403,0.33771106941838647,0.7402267926888267,0.13417190775681342
2014-04-19,0,SLN,472.0,122.0,59.0,43.0,0.2584745762711864,0.3834745762711864,0.32571428571428573,0.7091888619854722,0.125
2014-04-20,0,SLN,472.0,124.0,61.0,34.0,0.2627118644067797,0.3834745762711864,0.3282442748091603,0.7117188510803467,0.12076271186440674
2014-04-21,0,SLN,471.0,123.0,56.0,36.0,0.2611464968152866,0.37367303609341823,0.3236994219653179,0.6973724580587362,0.11252653927813161
2014-04-22,0,SLN,473.0,126.0,55.0,36.0,0.266384778012685,0.3763213530655391,0.32950191570881227,0.7058232687743513,0.10993657505285409
2014-04-23,0,SLN,476.0,128.0,53.0,33.0,0.2689075630252101,0.37184873949579833,0.32887189292543023,0.7007206324212285,0.10294117647058826
2014-04-24,0,SLN,478.0,126.0,48.0,31.0,0.26359832635983266,0.3577405857740586,0.31992337164750956,0.6776639574215682,0.09414225941422594
2014-04-25,0,SLN,482.0,126.0,49.0,30.0,0.26141078838174275,0.35477178423236516,0.3187855787476281,0.6735573629799932,0.09336099585062241
2014-04-26,0,SLN,477.0,127.0,48.0,25.0,0.2662473794549266,0.36058700209643607,0.3178294573643411,0.6784164594607771,0.09433962264150947
2014-04-27,0,SLN,471.0,119.0,39.0,27.0,0.2526539278131635,0.33970276008492567,0.311284046692607,0.6509868067775326,0.08704883227176219
2014-04-28,0,SLN,469.0,117.0,40.0,23.0,0.24946695095948826,0.35181236673773986,0.30392156862745096,0.6557339353651908,0.1023454157782516
2014-04-29,0,SLN,481.0,117.0,39.0,28.0,0.24324324324324326,0.34511434511434513,0.30228136882129275,0.6473957139356379,0.10187110187110188
2014-04-30,0,SLN,490.0,118.0,37.0,32.0,0.24081632653061225,0.336734693877551,0.30353817504655495,0.640272868924106,0.09591836734693876
2014-05-02,0,SLN,493.0,122.0,45.0,34.0,0.24746450304259635,0.36105476673427994,0.3155963302752294,0.6766510970095093,0.1135902636916836
2014-05-03,0,SLN,484.0,115.0,41.0,40.0,0.23760330578512398,0.3574380165289256,0.3013182674199623,0.6587562839488879,0.11983471074380161
2014-05-04,0,SLN,486.0,117.0,40.0,42.0,0.24074074074074073,0.3559670781893004,0.3026315789473684,0.6585986571366689,0.11522633744855967
2014-05-05,0,SLN,488.0,120.0,41.0,43.0,0.2459016393442623,0.3668032786885246,0.308411214953271,0.6752144936417956,0.12090163934426229
2014-05-06,0,SLN,491.0,122.0,44.0,43.0,0.2484725050916497,0.3665987780040733,0.3104089219330855,0.6770076999371588,0.11812627291242361
2014-05-07,0,SLN,491.0,122.0,45.0,43.0,0.2484725050916497,0.3645621181262729,0.3091247672253259,0.6736868853515988,0.11608961303462323
2014-05-09,0,SLN,495.0,124.0,48.0,44.0,0.2505050505050505,0.3797979797979798,0.3079777365491651,0.687775716347145,0.1292929292929293
2014-05-10,0,SLN,493.0,122.0,50.0,47.0,0.24746450304259635,0.39148073022312374,0.3079777365491651,0.6994584667722888,0.1440162271805274
2014-05-11,0,SLN,494.0,125.0,50.0,48.0,0.25303643724696356,0.3967611336032389,0.3192660550458716,0.7160271886491105,0.14372469635627533
2014-05-12,0,SLN,500.0,128.0,54.0,53.0,0.256,0.394,0.32065217391304346,0.7146521739130435,0.138
2014-05-13,0,SLN,500.0,129.0,57.0,64.0,0.258,0.396,0.322463768115942,0.718463768115942,0.138
2014-05-15,0,SLN,513.0,129.0,54.0,67.0,0.25146198830409355,0.37037037037037035,0.3257443082311734,0.6961146786015437,0.1189083820662768
2014-05-16,0,SLN,495.0,124.0,56.0,65.0,0.2505050505050505,0.36363636363636365,0.32608695652173914,0.6897233201581028,0.11313131313131314
2014-05-17,0,SLN,485.0,127.0,56.0,62.0,0.2618556701030928,0.36907216494845363,0.3339483394833948,0.7030205044318485,0.10721649484536083
2014-05-18,0,SLN,475.0,122.0,50.0,59.0,0.25684210526315787,0.3452631578947368,0.32386363636363635,0.6691267942583732,0.08842105263157896
2014-05-20,0,SLN,476.0,125.0,51.0,59.0,0.26260504201680673,0.34243697478991597,0.3370577281191806,0.6794947029090965,0.07983193277310924
2014-05-21,0,SLN,477.0,128.0,56.0,56.0,0.26834381551362685,0.3710691823899371,0.33955223880597013,0.7106214211959072,0.10272536687631023
2014-05-22,0,SLN,484.0,129.0,53.0,54.0,0.2665289256198347,0.3677685950413223,0.340036563071298,0.7078051581126203,0.1012396694214876
2014-05-23,0,SLN,480.0,129.0,53.0,53.0,0.26875,0.375,0.34854014598540145,0.7235401459854014,0.10625000000000001
2014-05-24,0,SLN,483.0,133.0,55.0,56.0,0.2753623188405797,0.38095238095238093,0.35390199637023595,0.7348543773226168,0.10559006211180122
2014-05-25,0,SLN,480.0,132.0,55.0,58.0,0.275,0.375,0.35571687840290384,0.7307168784029039,0.09999999999999998
2014-05-26,0,SLN,482.0,134.0,55.0,52.0,0.27800829875518673,0.35684647302904565,0.35688405797101447,0.7137305310000601,0.07883817427385892
2014-05-27,0,SLN,493.0,137.0,58.0,54.0,0.2778904665314402,0.3630831643002028,0.3488372093023256,0.7119203736025284,0.08519269776876265
2014-05-28,0,SLN,491.0,136.0,58.0,49.0,0.2769857433808554,0.37678207739307534,0.34657039711191334,0.7233524745049886,0.09979633401221993
2014-05-29,0,SLN,499.0,143.0,58.0,39.0,0.2865731462925852,0.38877755511022044,0.3517857142857143,0.7405632693959348,0.10220440881763526
2014-05-30,0,SLN,489.0,143.0,58.0,42.0,0.29243353783231085,0.40081799591002043,0.3522935779816514,0.7531115738916718,0.10838445807770958
2014-05-31,0,SLN,491.0,142.0,57.0,48.0,0.2892057026476578,0.3971486761710794,0.3491773308957952,0.7463260070668747,0.10794297352342158
2014-06-01,0,SLN,487.0,134.0,55.0,46.0,0.2751540041067762,0.38809034907597534,0.33948339483394835,0.7275737439099237,0.11293634496919913
2014-06-02,0,SLN,490.0,130.0,52.0,51.0,0.2653061224489796,0.37551020408163266,0.3333333333333333,0.708843537414966,0.11020408163265305
2014-06-03,0,SLN,484.0,122.0,47.0,50.0,0.25206611570247933,0.359504132231405,0.3151969981238274,0.6747011303552324,0.10743801652892565
2014-06-04,0,SLN,485.0,122.0,49.0,58.0,0.2515463917525773,0.3525773195876289,0.31910946196660483,0.6716867815542338,0.10103092783505158
