Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-17,0,SEA,490.0,111.0,52.0,38.0,0.22653061224489796,0.363265306122449,0.2851782363977486,0.6484435425201975,0.13673469387755105
2014-04-18,0,SEA,490.0,110.0,48.0,44.0,0.22448979591836735,0.35714285714285715,0.27977315689981097,0.6369160140426682,0.1326530612244898
2014-04-19,0,SEA,492.0,111.0,42.0,49.0,0.22560975609756098,0.34959349593495936,0.2792452830188679,0.6288387789538272,0.12398373983739838
2014-04-20,0,SEA,482.0,100.0,34.0,52.0,0.2074688796680498,0.3132780082987552,0.25775193798449614,0.5710299462832513,0.10580912863070538
2014-04-21,0,SEA,469.0,100.0,34.0,52.0,0.21321961620469082,0.326226012793177,0.2633663366336634,0.5895923494268404,0.11300639658848616
2014-04-22,0,SEA,469.0,100.0,33.0,54.0,0.21321961620469082,0.31556503198294245,0.2633663366336634,0.5789313686166058,0.10234541577825162
2014-04-23,0,SEA,466.0,97.0,32.0,53.0,0.20815450643776823,0.315450643776824,0.256,0.5714506437768241,0.1072961373390558
2014-04-25,0,SEA,464.0,96.0,32.0,53.0,0.20689655172413793,0.3103448275862069,0.2505050505050505,0.5608498780912574,0.10344827586206898
2014-04-26,0,SEA,468.0,106.0,37.0,56.0,0.2264957264957265,0.33547008547008544,0.2685370741482966,0.604007159618382,0.10897435897435895
2014-04-27,0,SEA,463.0,101.0,36.0,58.0,0.21814254859611232,0.32397408207343414,0.2665330661322645,0.5905071482056987,0.10583153347732183
2014-04-29,0,SEA,460.0,101.0,40.0,60.0,0.21956521739130436,0.34130434782608693,0.2725450901803607,0.6138494380064476,0.12173913043478257
2014-05-01,0,SEA,471.0,113.0,46.0,59.0,0.23991507430997877,0.3630573248407643,0.29296875,0.6560260748407643,0.12314225053078554
2014-05-02,0,SEA,466.0,109.0,44.0,60.0,0.23390557939914164,0.3497854077253219,0.2871287128712871,0.636914120596609,0.11587982832618027
2014-05-03,0,SEA,470.0,110.0,48.0,59.0,0.23404255319148937,0.3574468085106383,0.2896281800391389,0.6470749885497773,0.12340425531914895
2014-05-04,0,SEA,471.0,112.0,55.0,65.0,0.23779193205944799,0.37367303609341823,0.2970873786407767,0.670760414734195,0.13588110403397025
2014-05-05,0,SEA,473.0,114.0,57.0,64.0,0.24101479915433405,0.3699788583509514,0.29844961240310075,0.6684284707540522,0.12896405919661735
2014-05-06,0,SEA,470.0,112.0,59.0,59.0,0.23829787234042554,0.3659574468085106,0.29766536964980544,0.663622816458316,0.12765957446808507
2014-05-07,1,SEA,478.0,121.0,66.0,57.0,0.25313807531380755,0.38284518828451886,0.31758034026465026,0.7004255285491692,0.1297071129707113
2014-05-07,2,SEA,483.0,123.0,70.0,57.0,0.2546583850931677,0.391304347826087,0.3240223463687151,0.715326694194802,0.1366459627329193
2014-05-08,0,SEA,479.0,119.0,68.0,56.0,0.24843423799582465,0.37995824634655534,0.31894934333958724,0.6989075896861425,0.1315240083507307
2014-05-09,0,SEA,472.0,116.0,67.0,51.0,0.2457627118644068,0.3728813559322034,0.32136105860113423,0.6942424145333377,0.1271186440677966
2014-05-10,0,SEA,473.0,114.0,62.0,52.0,0.24101479915433405,0.3572938689217759,0.3169811320754717,0.6742750009972476,0.11627906976744184
2014-05-11,0,SEA,469.0,110.0,60.0,48.0,0.2345415778251599,0.3582089552238806,0.311787072243346,0.6699960274672265,0.12366737739872066
2014-05-12,0,SEA,473.0,115.0,64.0,49.0,0.24312896405919662,0.3763213530655391,0.3155893536121673,0.6919107066777064,0.13319238900634248
2014-05-13,0,SEA,480.0,122.0,70.0,49.0,0.25416666666666665,0.39375,0.32142857142857145,0.7151785714285714,0.13958333333333334
2014-05-14,0,SEA,470.0,113.0,65.0,49.0,0.2404255319148936,0.3872340425531915,0.3076923076923077,0.6949263502454992,0.1468085106382979
2014-05-16,0,SEA,463.0,107.0,61.0,49.0,0.23110151187904968,0.3779697624190065,0.3029126213592233,0.6808823837782298,0.1468682505399568
2014-05-17,0,SEA,461.0,108.0,61.0,50.0,0.23427331887201736,0.3796095444685466,0.30544747081712065,0.6850570152856672,0.14533622559652926
2014-05-18,0,SEA,458.0,105.0,55.0,47.0,0.2292576419213974,0.37336244541484714,0.2980392156862745,0.6714016611011216,0.14410480349344976
2014-05-20,0,SEA,454.0,104.0,52.0,42.0,0.2290748898678414,0.3722466960352423,0.2992125984251969,0.6714592944604392,0.14317180616740088
2014-05-21,0,SEA,455.0,107.0,54.0,42.0,0.23516483516483516,0.37362637362637363,0.306640625,0.6802669986263736,0.13846153846153847
2014-05-22,0,SEA,449.0,101.0,50.0,43.0,0.22494432071269488,0.37193763919821826,0.2948207171314741,0.6667583563296924,0.14699331848552338
2014-05-23,0,SEA,443.0,99.0,47.0,41.0,0.2234762979683973,0.35665914221218964,0.29292929292929293,0.6495884351414826,0.13318284424379234
2014-05-24,0,SEA,445.0,107.0,53.0,40.0,0.24044943820224718,0.3842696629213483,0.31,0.6942696629213483,0.1438202247191011
2014-05-25,0,SEA,457.0,113.0,55.0,49.0,0.24726477024070023,0.38949671772428884,0.3104125736738703,0.6999092913981592,0.1422319474835886
2014-05-26,0,SEA,456.0,112.0,55.0,49.0,0.24561403508771928,0.38596491228070173,0.30495049504950494,0.6909154073302066,0.14035087719298245
2014-05-27,0,SEA,457.0,112.0,56.0,49.0,0.24507658643326038,0.37636761487964987,0.30434782608695654,0.6807154409666064,0.13129102844638948
2014-05-28,0,SEA,456.0,110.0,52.0,48.0,0.2412280701754386,0.3574561403508772,0.30648330058939094,0.6639394409402681,0.1162280701754386
2014-05-29,0,SEA,445.0,101.0,44.0,44.0,0.22696629213483147,0.3258426966292135,0.29577464788732394,0.6216173445165374,0.09887640449438204
2014-05-30,0,SEA,445.0,101.0,48.0,49.0,0.22696629213483147,0.3325842696629214,0.2965931863727455,0.6291774560356669,0.1056179775280899
