Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-20,0,DET,472.0,125.0,58.0,53.0,0.2648305084745763,0.4067796610169492,0.32571428571428573,0.7324939467312349,0.1419491525423729
2014-04-21,0,DET,468.0,122.0,56.0,52.0,0.2606837606837607,0.38675213675213677,0.32633587786259544,0.7130880146147323,0.12606837606837606
2014-04-22,0,DET,469.0,125.0,55.0,54.0,0.26652452025586354,0.39019189765458423,0.33269961977186313,0.7228915174264474,0.12366737739872069
2014-04-23,0,DET,469.0,123.0,54.0,56.0,0.2622601279317697,0.3837953091684435,0.3269961977186312,0.7107915068870747,0.12153518123667378
2014-04-24,0,DET,466.0,116.0,51.0,56.0,0.24892703862660945,0.3626609442060086,0.3173996175908222,0.6800605617968307,0.11373390557939914
2014-04-25,0,DET,470.0,124.0,57.0,57.0,0.26382978723404255,0.38085106382978723,0.3314393939393939,0.7122904577691811,0.11702127659574468
2014-04-26,0,DET,479.0,134.0,65.0,59.0,0.2797494780793319,0.40083507306889354,0.34450651769087526,0.7453415907597688,0.12108559498956162
2014-04-29,0,DET,473.0,129.0,61.0,60.0,0.2727272727272727,0.39112050739957716,0.33586337760910817,0.7269838850086854,0.11839323467230445
2014-04-30,0,DET,481.0,137.0,65.0,57.0,0.28482328482328484,0.40124740124740127,0.3433395872420263,0.7445869884894276,0.11642411642411643
2014-05-02,0,DET,477.0,134.0,64.0,56.0,0.2809224318658281,0.3941299790356394,0.34022556390977443,0.7343555429454138,0.1132075471698113
2014-05-03,0,DET,484.0,141.0,70.0,53.0,0.29132231404958675,0.41735537190082644,0.3475836431226766,0.764939015023503,0.1260330578512397
2014-05-04,0,DET,485.0,144.0,77.0,53.0,0.29690721649484536,0.43711340206185567,0.3559633027522936,0.7930767048141493,0.1402061855670103
2014-05-05,0,DET,498.0,151.0,79.0,55.0,0.3032128514056225,0.4497991967871486,0.3592057761732852,0.8090049729604338,0.1465863453815261
2014-05-06,0,DET,489.0,146.0,75.0,44.0,0.2985685071574642,0.4498977505112474,0.3547794117647059,0.8046771622759533,0.15132924335378323
2014-05-07,0,DET,496.0,154.0,81.0,44.0,0.31048387096774194,0.4576612903225806,0.3583180987202925,0.8159793890428731,0.1471774193548387
2014-05-08,0,DET,497.0,154.0,83.0,45.0,0.30985915492957744,0.4688128772635815,0.3553113553113553,0.8241242325749368,0.15895372233400407
2014-05-09,0,DET,496.0,152.0,84.0,48.0,0.3064516129032258,0.46774193548387094,0.34750462107208874,0.8152465565559597,0.16129032258064513
2014-05-10,0,DET,494.0,147.0,77.0,44.0,0.2975708502024291,0.44534412955465585,0.3364485981308411,0.781792727685497,0.14777327935222673
2014-05-11,0,DET,497.0,152.0,81.0,41.0,0.3058350100603622,0.4647887323943662,0.3426443202979516,0.8074330526923178,0.158953722334004
2014-05-12,0,DET,493.0,146.0,77.0,40.0,0.2961460446247465,0.45233265720081134,0.3333333333333333,0.7856659905341447,0.15618661257606486
2014-05-13,0,DET,481.0,136.0,71.0,36.0,0.28274428274428276,0.4365904365904366,0.32251908396946566,0.7591095205599023,0.15384615384615385
2014-05-14,0,DET,477.0,134.0,72.0,32.0,0.2809224318658281,0.4360587002096436,0.32437619961612285,0.7604348998257664,0.1551362683438155
2014-05-16,0,DET,476.0,134.0,75.0,34.0,0.2815126050420168,0.4432773109243697,0.3282442748091603,0.77152158573353,0.16176470588235292
2014-05-17,0,DET,473.0,132.0,71.0,33.0,0.27906976744186046,0.4376321353065539,0.32495164410058025,0.7625837794071342,0.15856236786469347
2014-05-18,0,DET,470.0,129.0,70.0,32.0,0.274468085106383,0.43617021276595747,0.32038834951456313,0.7565585622805207,0.16170212765957448
2014-05-19,0,DET,474.0,132.0,67.0,31.0,0.27848101265822783,0.4409282700421941,0.31906614785992216,0.7599944179021163,0.16244725738396626
2014-05-20,0,DET,470.0,126.0,62.0,32.0,0.2680851063829787,0.4340425531914894,0.30844793713163066,0.74249049032312,0.16595744680851066
2014-05-21,0,DET,472.0,127.0,62.0,38.0,0.2690677966101695,0.4427966101694915,0.307843137254902,0.7506397474243935,0.17372881355932202
2014-05-22,0,DET,485.0,122.0,60.0,47.0,0.2515463917525773,0.4329896907216495,0.3032015065913371,0.7361911973129867,0.1814432989690722
2014-05-23,0,DET,488.0,124.0,59.0,54.0,0.2540983606557377,0.430327868852459,0.30393996247654786,0.7342678313290069,0.17622950819672129
