Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-13,0,ARI,494.0,125.0,50.0,81.0,0.25303643724696356,0.3785425101214575,0.3041044776119403,0.6826469877333978,0.12550607287449395
2014-04-14,0,ARI,500.0,134.0,55.0,85.0,0.268,0.414,0.31860036832412525,0.7326003683241252,0.14599999999999996
2014-04-15,0,ARI,498.0,135.0,53.0,85.0,0.2710843373493976,0.41566265060240964,0.31471135940409684,0.7303740100065065,0.14457831325301207
2014-04-16,0,ARI,486.0,122.0,45.0,85.0,0.25102880658436216,0.3868312757201646,0.2958015267175573,0.682632802437722,0.13580246913580246
2014-04-18,0,ARI,488.0,119.0,43.0,85.0,0.24385245901639344,0.38934426229508196,0.28544061302681994,0.6747848753219019,0.14549180327868852
2014-04-19,0,ARI,497.0,123.0,46.0,85.0,0.24748490945674045,0.39436619718309857,0.29608938547486036,0.6904555826579589,0.1468812877263581
2014-04-20,0,ARI,498.0,124.0,47.0,83.0,0.24899598393574296,0.3855421686746988,0.2987012987012987,0.6842434673759975,0.13654618473895586
2014-04-21,0,ARI,490.0,119.0,46.0,76.0,0.24285714285714285,0.373469387755102,0.29775280898876405,0.6712221967438661,0.13061224489795917
2014-04-22,0,ARI,489.0,120.0,44.0,72.0,0.24539877300613497,0.37423312883435583,0.2975517890772128,0.6717849179115687,0.12883435582822086
2014-04-23,0,ARI,482.0,113.0,43.0,75.0,0.23443983402489627,0.36099585062240663,0.2840690978886756,0.6450649485110822,0.12655601659751037
2014-04-24,0,ARI,489.0,116.0,48.0,71.0,0.23721881390593047,0.36400817995910023,0.29056603773584905,0.6545742176949493,0.12678936605316976
2014-04-25,0,ARI,484.0,112.0,46.0,69.0,0.23140495867768596,0.3450413223140496,0.2876190476190476,0.6326603699330973,0.11363636363636365
2014-04-26,0,ARI,475.0,108.0,46.0,67.0,0.22736842105263158,0.3494736842105263,0.2807017543859649,0.6301754385964913,0.12210526315789474
2014-04-27,0,ARI,480.0,116.0,51.0,66.0,0.24166666666666667,0.37083333333333335,0.29693486590038315,0.6677681992337166,0.12916666666666668
2014-04-28,0,ARI,474.0,110.0,46.0,62.0,0.2320675105485232,0.35654008438818563,0.28515625,0.6416963343881856,0.12447257383966243
2014-04-29,0,ARI,468.0,106.0,45.0,63.0,0.2264957264957265,0.33974358974358976,0.28007889546351084,0.6198224852071006,0.11324786324786326
2014-04-30,0,ARI,471.0,107.0,46.0,62.0,0.22717622080679406,0.3481953290870488,0.283203125,0.6313984540870488,0.12101910828025475
2014-05-02,0,ARI,476.0,112.0,51.0,57.0,0.23529411764705882,0.3760504201680672,0.29423076923076924,0.6702811893988365,0.1407563025210084
2014-05-03,0,ARI,475.0,111.0,51.0,53.0,0.2336842105263158,0.35789473684210527,0.29693486590038315,0.6548296027424885,0.12421052631578947
2014-05-04,0,ARI,475.0,118.0,52.0,54.0,0.24842105263157896,0.37473684210526315,0.305019305019305,0.6797561471245681,0.1263157894736842
2014-05-05,0,ARI,474.0,116.0,49.0,52.0,0.24472573839662448,0.37130801687763715,0.30174081237911027,0.6730488292567474,0.12658227848101267
2014-05-06,0,ARI,483.0,123.0,51.0,56.0,0.2546583850931677,0.37888198757763975,0.3111954459203036,0.6900774334979434,0.12422360248447206
2014-05-07,0,ARI,485.0,126.0,57.0,52.0,0.2597938144329897,0.3979381443298969,0.3182674199623352,0.716205564292232,0.13814432989690717
2014-05-09,0,ARI,495.0,134.0,57.0,48.0,0.27070707070707073,0.4101010101010101,0.3284132841328413,0.7385142942338514,0.13939393939393935
2014-05-10,0,ARI,490.0,128.0,53.0,54.0,0.2612244897959184,0.4020408163265306,0.3177570093457944,0.719797825672325,0.1408163265306122
2014-05-11,0,ARI,492.0,132.0,52.0,56.0,0.2682926829268293,0.4105691056910569,0.32342007434944237,0.7339891800404993,0.14227642276422764
2014-05-12,0,ARI,495.0,133.0,52.0,54.0,0.2686868686868687,0.41414141414141414,0.3284403669724771,0.7425817811138913,0.14545454545454545
2014-05-13,0,ARI,500.0,136.0,52.0,55.0,0.272,0.426,0.32536764705882354,0.7513676470588235,0.15399999999999997
2014-05-14,0,ARI,500.0,138.0,55.0,54.0,0.276,0.428,0.3278084714548803,0.7558084714548803,0.15199999999999997
2014-05-16,0,ARI,498.0,134.0,51.0,51.0,0.26907630522088355,0.41566265060240964,0.31970260223048325,0.7353652528328929,0.1465863453815261
2014-05-17,0,ARI,491.0,129.0,47.0,52.0,0.26272912423625255,0.39918533604887985,0.3125,0.7116853360488798,0.1364562118126273
2014-05-18,0,ARI,499.0,142.0,60.0,53.0,0.2845691382765531,0.45090180360721444,0.3333333333333333,0.7842351369405478,0.16633266533066132
