Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-16,0,SFN,477.0,120.0,69.0,50.0,0.25157232704402516,0.42348008385744235,0.32774674115456237,0.7512268250120047,0.1719077568134172
2014-04-17,0,SFN,467.0,115.0,62.0,47.0,0.2462526766595289,0.4025695931477516,0.3283018867924528,0.7308714799402044,0.15631691648822268
2014-04-18,0,SFN,467.0,114.0,59.0,45.0,0.24411134903640258,0.39186295503211993,0.327683615819209,0.7195465708513289,0.14775160599571735
2014-04-19,0,SFN,466.0,113.0,58.0,46.0,0.24248927038626608,0.3969957081545064,0.32386363636363635,0.7208593445181428,0.15450643776824033
2014-04-20,0,SFN,462.0,108.0,51.0,44.0,0.23376623376623376,0.37012987012987014,0.3108108108108108,0.6809406809406809,0.13636363636363638
2014-04-21,0,SFN,456.0,103.0,47.0,43.0,0.22587719298245615,0.36403508771929827,0.3046875,0.6687225877192983,0.13815789473684212
2014-04-22,0,SFN,454.0,98.0,40.0,49.0,0.21585903083700442,0.3303964757709251,0.2933070866141732,0.6237035623850984,0.1145374449339207
2014-04-23,0,SFN,453.0,98.0,39.0,45.0,0.2163355408388521,0.32891832229580575,0.2980392156862745,0.6269575379820802,0.11258278145695366
2014-04-25,0,SFN,464.0,102.0,44.0,53.0,0.21982758620689655,0.3620689655172414,0.3060836501901141,0.6681526157073554,0.14224137931034483
2014-04-26,0,SFN,459.0,100.0,46.0,47.0,0.2178649237472767,0.3638344226579521,0.3019230769230769,0.6657574995810289,0.14596949891067537
2014-04-27,0,SFN,451.0,96.0,46.0,44.0,0.21286031042128603,0.35920177383592017,0.29133858267716534,0.6505403565130855,0.14634146341463414
2014-04-28,0,SFN,454.0,98.0,44.0,41.0,0.21585903083700442,0.3590308370044053,0.29133858267716534,0.6503694196815706,0.14317180616740088
2014-04-29,0,SFN,458.0,104.0,48.0,45.0,0.22707423580786026,0.3777292576419214,0.299412915851272,0.6771421734931934,0.15065502183406113
2014-04-30,0,SFN,459.0,104.0,49.0,41.0,0.22657952069716775,0.3747276688453159,0.3001949317738791,0.6749226006191951,0.14814814814814814
2014-05-02,0,SFN,450.0,102.0,49.0,41.0,0.22666666666666666,0.39111111111111113,0.2894736842105263,0.6805847953216375,0.16444444444444448
2014-05-03,0,SFN,454.0,103.0,49.0,41.0,0.22687224669603523,0.40308370044052866,0.28484848484848485,0.6879321852890135,0.17621145374449343
2014-05-04,0,SFN,451.0,101.0,51.0,40.0,0.22394678492239467,0.4190687361419069,0.2795918367346939,0.6986605728766008,0.1951219512195122
2014-05-05,0,SFN,456.0,106.0,54.0,39.0,0.2324561403508772,0.43201754385964913,0.29116465863453816,0.7231822024941873,0.19956140350877194
2014-05-06,0,SFN,480.0,122.0,63.0,46.0,0.25416666666666665,0.44375,0.3143939393939394,0.7581439393939393,0.18958333333333333
2014-05-07,0,SFN,481.0,124.0,60.0,44.0,0.2577962577962578,0.4407484407484408,0.3169811320754717,0.7577295728239124,0.18295218295218296
2014-05-08,0,SFN,481.0,125.0,63.0,40.0,0.2598752598752599,0.45114345114345117,0.31499051233396586,0.766133963477417,0.19126819126819128
2014-05-09,0,SFN,481.0,123.0,65.0,39.0,0.25571725571725573,0.4490644490644491,0.3157894736842105,0.7648539227486596,0.19334719334719336
2014-05-10,0,SFN,468.0,115.0,56.0,30.0,0.24572649572649571,0.4081196581196581,0.30426356589147285,0.712383224011131,0.1623931623931624
