Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-17,0,ATL,482.0,122.0,55.0,35.0,0.25311203319502074,0.43775933609958506,0.3113207547169811,0.7490800908165662,0.18464730290456433
2014-04-18,0,ATL,481.0,121.0,55.0,34.0,0.2515592515592516,0.4365904365904366,0.31001890359168244,0.746609340182119,0.18503118503118504
2014-04-19,0,ATL,483.0,124.0,55.0,32.0,0.2567287784679089,0.43478260869565216,0.3170731707317073,0.7518557794273595,0.17805383022774324
2014-04-20,0,ATL,491.0,132.0,58.0,35.0,0.26883910386965376,0.4460285132382892,0.3284132841328413,0.7744417973711305,0.17718940936863542
2014-04-21,0,ATL,509.0,136.0,58.0,37.0,0.26719056974459726,0.4400785854616896,0.32798573975044565,0.7680643252121353,0.17288801571709234
2014-04-22,0,ATL,505.0,132.0,57.0,36.0,0.2613861386138614,0.44356435643564357,0.32737030411449014,0.7709346605501337,0.18217821782178217
2014-04-23,0,ATL,502.0,127.0,56.0,35.0,0.25298804780876494,0.4342629482071713,0.3182640144665461,0.7525269626737174,0.18127490039840638
2014-04-25,0,ATL,496.0,126.0,59.0,32.0,0.2540322580645161,0.4375,0.3248638838475499,0.7623638838475499,0.18346774193548387
2014-04-26,0,ATL,495.0,127.0,60.0,33.0,0.25656565656565655,0.4404040404040404,0.32849364791288566,0.7688976883169261,0.18383838383838386
2014-04-27,0,ATL,493.0,128.0,60.0,29.0,0.25963488843813387,0.4462474645030426,0.32783882783882784,0.7740862923418704,0.18661257606490872
2014-04-29,0,ATL,493.0,125.0,54.0,26.0,0.2535496957403651,0.4279918864097363,0.31860036832412525,0.7465922547338615,0.17444219066937117
2014-04-30,0,ATL,485.0,115.0,48.0,32.0,0.23711340206185566,0.3979381443298969,0.30467289719626167,0.7026110415261586,0.16082474226804122
2014-05-01,0,ATL,481.0,110.0,41.0,39.0,0.2286902286902287,0.3762993762993763,0.2908745247148289,0.6671739010142053,0.14760914760914762
2014-05-02,0,ATL,480.0,110.0,36.0,38.0,0.22916666666666666,0.3541666666666667,0.2846153846153846,0.6387820512820512,0.12500000000000003
2014-05-03,0,ATL,479.0,107.0,36.0,40.0,0.22338204592901878,0.34237995824634654,0.28489483747609945,0.627274795722446,0.11899791231732776
2014-05-04,0,ATL,479.0,108.0,37.0,42.0,0.2254697286012526,0.3465553235908142,0.2908745247148289,0.6374298483056431,0.12108559498956159
2014-05-05,0,ATL,473.0,100.0,33.0,46.0,0.21141649048625794,0.3171247357293869,0.27606177606177607,0.593186511791163,0.10570824524312894
2014-05-06,0,ATL,467.0,98.0,32.0,45.0,0.20985010706638116,0.32119914346895073,0.27485380116959063,0.5960529446385414,0.11134903640256957
2014-05-07,0,ATL,449.0,96.0,32.0,43.0,0.21380846325167038,0.3273942093541203,0.27494908350305497,0.6023432928571752,0.1135857461024499
2014-05-09,0,ATL,447.0,94.0,29.0,49.0,0.21029082774049218,0.319910514541387,0.2629399585921325,0.5828504731335196,0.10961968680089484
2014-05-10,0,ATL,453.0,100.0,32.0,50.0,0.22075055187637968,0.32891832229580575,0.2764227642276423,0.6053410865234481,0.10816777041942607
2014-05-11,0,ATL,449.0,98.0,31.0,49.0,0.2182628062360802,0.3273942093541203,0.2716049382716049,0.5989991476257253,0.1091314031180401
2014-05-12,0,ATL,446.0,95.0,31.0,47.0,0.21300448430493274,0.3295964125560538,0.27010309278350514,0.599699505339559,0.11659192825112108
2014-05-13,0,ATL,444.0,91.0,29.0,49.0,0.20495495495495494,0.31756756756756754,0.2674897119341564,0.5850572795017239,0.1126126126126126
2014-05-14,0,ATL,445.0,93.0,33.0,49.0,0.20898876404494382,0.32134831460674157,0.26804123711340205,0.5893895517201436,0.11235955056179775
2014-05-16,0,ATL,448.0,97.0,37.0,49.0,0.21651785714285715,0.3392857142857143,0.27459016393442626,0.6138758782201406,0.12276785714285715
2014-05-17,0,ATL,449.0,99.0,35.0,45.0,0.22048997772828507,0.3273942093541203,0.28016359918200406,0.6075578085361244,0.1069042316258352
2014-05-18,0,ATL,444.0,96.0,31.0,43.0,0.21621621621621623,0.3108108108108108,0.2753623188405797,0.5861731296513906,0.09459459459459457
2014-05-19,0,ATL,440.0,95.0,35.0,43.0,0.2159090909090909,0.32954545454545453,0.2755741127348643,0.6051195672803189,0.11363636363636362
2014-05-20,0,ATL,446.0,105.0,42.0,43.0,0.23542600896860988,0.3632286995515695,0.29508196721311475,0.6583106667646843,0.12780269058295962
2014-05-21,0,ATL,447.0,109.0,46.0,39.0,0.24384787472035793,0.3870246085011186,0.30612244897959184,0.6931470574807104,0.14317673378076065
2014-05-22,0,ATL,447.0,105.0,44.0,43.0,0.2348993288590604,0.3691275167785235,0.294238683127572,0.6633661999060956,0.13422818791946312
2014-05-23,0,ATL,446.0,106.0,47.0,46.0,0.23766816143497757,0.3721973094170404,0.3012295081967213,0.6734268176137617,0.1345291479820628
2014-05-24,0,ATL,446.0,109.0,49.0,41.0,0.24439461883408073,0.3744394618834081,0.30879345603271985,0.683232917916128,0.13004484304932737
2014-05-25,0,ATL,440.0,104.0,47.0,42.0,0.23636363636363636,0.37272727272727274,0.3030927835051546,0.6758200562324274,0.13636363636363638
2014-05-26,0,ATL,443.0,106.0,52.0,42.0,0.23927765237020315,0.39954853273137697,0.3067484662576687,0.7062969989890457,0.16027088036117382
2014-05-27,0,ATL,447.0,107.0,53.0,48.0,0.23937360178970918,0.38926174496644295,0.31462925851703405,0.703891003483477,0.14988814317673377
2014-05-28,0,ATL,452.0,113.0,54.0,51.0,0.25,0.39601769911504425,0.3227722772277228,0.718789976342767,0.14601769911504425
2014-05-29,0,ATL,452.0,113.0,49.0,54.0,0.25,0.39601769911504425,0.3227722772277228,0.718789976342767,0.14601769911504425
2014-05-30,0,ATL,454.0,115.0,48.0,48.0,0.2533039647577093,0.394273127753304,0.3241106719367589,0.7183837996900628,0.1409691629955947
2014-05-31,0,ATL,452.0,115.0,50.0,45.0,0.25442477876106195,0.4004424778761062,0.3300589390962672,0.7305014169723734,0.14601769911504425
2014-06-01,0,ATL,459.0,121.0,58.0,47.0,0.2636165577342048,0.4074074074074074,0.3448275862068966,0.752234993614304,0.1437908496732026
2014-06-03,0,ATL,462.0,123.0,57.0,47.0,0.2662337662337662,0.39826839826839827,0.3416506717850288,0.739919070053427,0.13203463203463206
2014-06-04,0,ATL,462.0,118.0,54.0,49.0,0.2554112554112554,0.3852813852813853,0.32751937984496127,0.7128007651263466,0.12987012987012986
2014-06-06,0,ATL,463.0,116.0,49.0,51.0,0.2505399568034557,0.3650107991360691,0.31773879142300193,0.682749590559071,0.1144708423326134
2014-06-07,0,ATL,471.0,124.0,53.0,47.0,0.2632696390658174,0.3842887473460722,0.32950191570881227,0.7137906630548845,0.1210191082802548
2014-06-08,0,ATL,482.0,123.0,51.0,46.0,0.2551867219917012,0.3775933609958506,0.3169811320754717,0.6945744930713222,0.12240663900414939
2014-06-09,0,ATL,484.0,122.0,53.0,50.0,0.25206611570247933,0.3884297520661157,0.3151969981238274,0.7036267501899431,0.13636363636363635
2014-06-10,0,ATL,488.0,126.0,55.0,48.0,0.2581967213114754,0.38934426229508196,0.3221601489757914,0.7115044112708734,0.13114754098360654
2014-06-11,0,ATL,500.0,135.0,60.0,58.0,0.27,0.398,0.3327272727272727,0.7307272727272727,0.128
2014-06-12,0,ATL,501.0,134.0,56.0,58.0,0.26746506986027946,0.38922155688622756,0.3191881918819188,0.7084097487681464,0.1217564870259481
2014-06-13,0,ATL,497.0,128.0,56.0,62.0,0.2575452716297787,0.3762575452716298,0.31226765799256506,0.6885252032641949,0.11871227364185111
2014-06-14,0,ATL,492.0,127.0,60.0,61.0,0.258130081300813,0.3861788617886179,0.31588785046728973,0.7020667122559077,0.12804878048780488
2014-06-15,0,ATL,509.0,133.0,63.0,68.0,0.26129666011787817,0.3889980353634578,0.3231597845601436,0.7121578199236014,0.12770137524557962
2014-06-16,0,ATL,513.0,137.0,66.0,69.0,0.26705653021442494,0.39766081871345027,0.32437275985663083,0.7220335785700811,0.13060428849902533
2014-06-17,0,ATL,524.0,137.0,59.0,67.0,0.26145038167938933,0.3950381679389313,0.3120567375886525,0.7070949055275838,0.13358778625954199
2014-06-18,0,ATL,521.0,134.0,56.0,69.0,0.2571976967370441,0.3915547024952015,0.3083778966131907,0.6999325991083922,0.1343570057581574
2014-06-19,0,ATL,517.0,133.0,56.0,73.0,0.2572533849129594,0.3945841392649903,0.3137254901960784,0.7083096294610687,0.1373307543520309
2014-06-20,0,ATL,523.0,138.0,59.0,71.0,0.2638623326959847,0.40344168260038243,0.3216168717047452,0.7250585543051276,0.13957934990439774
2014-06-21,0,ATL,534.0,137.0,60.0,73.0,0.2565543071161049,0.39325842696629215,0.31497418244406195,0.7082326094103542,0.13670411985018727
2014-06-22,0,ATL,524.0,134.0,57.0,73.0,0.25572519083969464,0.383587786259542,0.31643356643356646,0.7000213526931085,0.12786259541984735
2014-06-24,0,ATL,520.0,129.0,53.0,71.0,0.24807692307692308,0.3576923076923077,0.30985915492957744,0.6675514626218851,0.10961538461538461
2014-06-25,0,ATL,519.0,127.0,53.0,72.0,0.24470134874759153,0.371868978805395,0.3019538188277087,0.6738227976331037,0.12716763005780346
