Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-16,0,PIT,477.0,110.0,55.0,53.0,0.23060796645702306,0.39622641509433965,0.3052434456928839,0.7014698607872236,0.1656184486373166
2014-04-17,0,PIT,477.0,107.0,54.0,57.0,0.22431865828092243,0.3836477987421384,0.295668549905838,0.6793163486479764,0.15932914046121596
2014-04-18,0,PIT,460.0,111.0,62.0,56.0,0.24130434782608695,0.43478260869565216,0.3051181102362205,0.7399007189318727,0.1934782608695652
2014-04-19,0,PIT,462.0,111.0,63.0,58.0,0.24025974025974026,0.4329004329004329,0.3093385214007782,0.7422389543012111,0.19264069264069264
2014-04-20,0,PIT,463.0,106.0,59.0,64.0,0.22894168466522677,0.3952483801295896,0.29766536964980544,0.6929137497793951,0.16630669546436286
2014-04-21,0,PIT,484.0,113.0,60.0,61.0,0.2334710743801653,0.40082644628099173,0.29245283018867924,0.6932792764696709,0.16735537190082644
2014-04-22,0,PIT,493.0,119.0,64.0,64.0,0.2413793103448276,0.41379310344827586,0.3025830258302583,0.7163761292785342,0.17241379310344826
2014-04-23,0,PIT,489.0,111.0,58.0,62.0,0.22699386503067484,0.3967280163599182,0.2843691148775895,0.6810971312375077,0.16973415132924338
2014-04-24,0,PIT,489.0,111.0,55.0,58.0,0.22699386503067484,0.3721881390593047,0.2897196261682243,0.6619077652275289,0.14519427402862986
2014-04-25,0,PIT,488.0,110.0,51.0,57.0,0.22540983606557377,0.35655737704918034,0.2843691148775895,0.6409264919267699,0.13114754098360656
2014-04-26,0,PIT,486.0,110.0,49.0,54.0,0.22633744855967078,0.35390946502057613,0.29080675422138835,0.6447162192419644,0.12757201646090535
2014-04-27,0,PIT,489.0,109.0,53.0,53.0,0.2229038854805726,0.3476482617586912,0.2873134328358209,0.634961694594512,0.12474437627811857
2014-05-01,1,PIT,488.0,108.0,52.0,58.0,0.22131147540983606,0.3463114754098361,0.2905027932960894,0.6368142687059255,0.12500000000000003
2014-05-01,2,PIT,482.0,103.0,45.0,54.0,0.21369294605809128,0.3029045643153527,0.291044776119403,0.5939493404347557,0.0892116182572614
2014-05-02,0,PIT,489.0,107.0,45.0,53.0,0.21881390593047034,0.30879345603271985,0.3016453382084095,0.6104387942411293,0.0899795501022495
2014-05-03,0,PIT,499.0,121.0,50.0,54.0,0.24248496993987975,0.3486973947895792,0.32379248658318427,0.6724898813727634,0.10621242484969942
2014-05-04,0,PIT,499.0,121.0,46.0,57.0,0.24248496993987975,0.3306613226452906,0.325,0.6556613226452905,0.08817635270541083
2014-05-05,0,PIT,494.0,119.0,45.0,59.0,0.2408906882591093,0.3360323886639676,0.3212996389891697,0.6573320276531374,0.09514170040485831
2014-05-06,0,PIT,506.0,124.0,46.0,61.0,0.2450592885375494,0.34980237154150196,0.3274956217162872,0.6772979932577892,0.10474308300395255
2014-05-07,0,PIT,482.0,116.0,45.0,58.0,0.24066390041493776,0.34854771784232363,0.3284671532846715,0.6770148711269952,0.10788381742738587
2014-05-09,0,PIT,479.0,116.0,43.0,57.0,0.24217118997912318,0.34237995824634654,0.32656826568265684,0.6689482239290034,0.10020876826722336
2014-05-10,0,PIT,483.0,125.0,48.0,57.0,0.2587991718426501,0.36438923395445133,0.3382352941176471,0.7026245280720984,0.10559006211180122
2014-05-11,0,PIT,484.0,130.0,50.0,57.0,0.26859504132231404,0.36983471074380164,0.3443830570902394,0.7142177678340411,0.1012396694214876
2014-05-13,0,PIT,486.0,134.0,54.0,58.0,0.2757201646090535,0.3868312757201646,0.3563636363636364,0.7431949120838011,0.1111111111111111
2014-05-14,0,PIT,492.0,139.0,56.0,62.0,0.28252032520325204,0.4024390243902439,0.35688405797101447,0.7593230823612585,0.11991869918699188
2014-05-15,0,PIT,496.0,143.0,54.0,62.0,0.28830645161290325,0.4092741935483871,0.36036036036036034,0.7696345539087475,0.12096774193548387
2014-05-17,0,PIT,499.0,146.0,57.0,59.0,0.2925851703406814,0.4248496993987976,0.36607142857142855,0.7909211279702262,0.1322645290581162
2014-05-18,1,PIT,496.0,145.0,57.0,63.0,0.2923387096774194,0.4314516129032258,0.36396396396396397,0.7954155768671898,0.13911290322580644
2014-05-18,2,PIT,488.0,140.0,55.0,61.0,0.28688524590163933,0.430327868852459,0.35185185185185186,0.7821797207043109,0.14344262295081966
2014-05-20,0,PIT,481.0,131.0,55.0,59.0,0.27234927234927236,0.41372141372141374,0.3389513108614232,0.752672724582837,0.14137214137214138
2014-05-21,0,PIT,480.0,129.0,50.0,63.0,0.26875,0.4083333333333333,0.32954545454545453,0.7378787878787878,0.13958333333333334
2014-05-22,0,PIT,486.0,138.0,56.0,59.0,0.2839506172839506,0.42386831275720166,0.3433395872420263,0.767207899999228,0.13991769547325106
2014-05-23,0,PIT,468.0,129.0,51.0,50.0,0.27564102564102566,0.405982905982906,0.33723196881091616,0.7432148747938221,0.13034188034188032
2014-05-24,0,PIT,469.0,131.0,53.0,52.0,0.279317697228145,0.4115138592750533,0.341747572815534,0.7532614320905873,0.13219616204690832
2014-05-25,0,PIT,464.0,127.0,52.0,51.0,0.27370689655172414,0.40948275862068967,0.3391812865497076,0.7486640451703972,0.13577586206896552
2014-05-26,0,PIT,465.0,124.0,48.0,52.0,0.26666666666666666,0.3956989247311828,0.3313840155945419,0.7270829403257246,0.12903225806451613
2014-05-27,0,PIT,469.0,125.0,48.0,51.0,0.26652452025586354,0.4051172707889126,0.33589251439539347,0.741009785184306,0.13859275053304904
2014-05-28,0,PIT,465.0,120.0,45.0,52.0,0.25806451612903225,0.3870967741935484,0.3301158301158301,0.7172126043093785,0.12903225806451613
2014-05-29,0,PIT,465.0,117.0,43.0,51.0,0.25161290322580643,0.36989247311827955,0.3230174081237911,0.6929098812420706,0.11827956989247312
2014-05-30,0,PIT,463.0,118.0,45.0,53.0,0.2548596112311015,0.38444924406047515,0.3288201160541586,0.7132693601146338,0.12958963282937364
2014-05-31,0,PIT,461.0,118.0,44.0,50.0,0.2559652928416486,0.3796095444685466,0.3300970873786408,0.7097066318471874,0.12364425162689802
2014-06-01,0,PIT,467.0,121.0,45.0,54.0,0.25910064239828695,0.3747323340471092,0.32688588007736946,0.7016182141244787,0.11563169164882225
2014-06-02,0,PIT,466.0,121.0,47.0,53.0,0.259656652360515,0.3776824034334764,0.33140655105973027,0.7090889544932066,0.11802575107296143
2014-06-03,0,PIT,474.0,129.0,52.0,53.0,0.2721518987341772,0.38396624472573837,0.3514018691588785,0.7353681138846169,0.11181434599156115
2014-06-04,0,PIT,473.0,125.0,54.0,45.0,0.2642706131078224,0.38266384778012685,0.3445692883895131,0.72723313616964,0.11839323467230445
2014-06-06,0,PIT,471.0,119.0,48.0,44.0,0.2526539278131635,0.37579617834394907,0.33081285444234404,0.7066090327862931,0.12314225053078559
2014-06-07,0,PIT,479.0,128.0,60.0,48.0,0.267223382045929,0.40292275574112735,0.3426443202979516,0.7455670760390789,0.13569937369519836
2014-06-08,0,PIT,480.0,129.0,59.0,53.0,0.26875,0.4,0.34750462107208874,0.7475046210720888,0.13125000000000003
2014-06-09,0,PIT,484.0,126.0,56.0,52.0,0.2603305785123967,0.384297520661157,0.3412844036697248,0.7255819243308819,0.1239669421487603
2014-06-10,0,PIT,483.0,127.0,60.0,49.0,0.2629399585921325,0.40372670807453415,0.3473491773308958,0.75107588540543,0.14078674948240166
2014-06-11,0,PIT,479.0,125.0,59.0,54.0,0.2609603340292276,0.40083507306889354,0.3419593345656192,0.7427944076345128,0.13987473903966596
2014-06-12,0,PIT,480.0,130.0,61.0,52.0,0.2708333333333333,0.425,0.3469387755102041,0.7719387755102041,0.15416666666666667
2014-06-13,0,PIT,476.0,134.0,65.0,48.0,0.2815126050420168,0.4495798319327731,0.3575418994413408,0.8071217313741139,0.16806722689075632
2014-06-14,0,PIT,495.0,139.0,67.0,51.0,0.2808080808080808,0.44242424242424244,0.35315315315315315,0.7955773955773956,0.16161616161616166
2014-06-15,0,PIT,505.0,151.0,73.0,56.0,0.299009900990099,0.46534653465346537,0.3670212765957447,0.8323678112492101,0.16633663366336637
2014-06-17,0,PIT,504.0,149.0,73.0,46.0,0.29563492063492064,0.4603174603174603,0.37082601054481545,0.8311434708622758,0.16468253968253965
2014-06-18,0,PIT,509.0,156.0,73.0,49.0,0.30648330058939094,0.45972495088408644,0.3819444444444444,0.8416693953285308,0.1532416502946955
2014-06-19,0,PIT,501.0,147.0,67.0,57.0,0.2934131736526946,0.4411177644710579,0.3670212765957447,0.8081390410668026,0.1477045908183633
2014-06-20,0,PIT,514.0,153.0,66.0,59.0,0.29766536964980544,0.433852140077821,0.3745704467353952,0.8084225868132162,0.13618677042801558
2014-06-21,0,PIT,512.0,153.0,67.0,63.0,0.298828125,0.427734375,0.3801369863013699,0.8078713613013699,0.12890625
2014-06-22,0,PIT,505.0,144.0,57.0,61.0,0.2851485148514851,0.41188118811881186,0.3647469458987784,0.7766281340175902,0.12673267326732673
2014-06-23,0,PIT,504.0,142.0,57.0,55.0,0.28174603174603174,0.4107142857142857,0.3585237258347979,0.7692380115490836,0.12896825396825395
2014-06-24,0,PIT,508.0,147.0,65.0,55.0,0.28937007874015747,0.42322834645669294,0.36585365853658536,0.7890820049932783,0.13385826771653547
2014-06-25,0,PIT,506.0,145.0,65.0,58.0,0.2865612648221344,0.40711462450592883,0.3618881118881119,0.7690027363940407,0.12055335968379444
2014-06-26,0,PIT,503.0,140.0,63.0,55.0,0.2783300198807157,0.3956262425447316,0.35221238938053095,0.7478386319252626,0.1172962226640159
2014-06-27,0,PIT,497.0,137.0,63.0,55.0,0.27565392354124746,0.38832997987927564,0.3517857142857143,0.74011569416499,0.11267605633802819
2014-06-28,0,PIT,505.0,135.0,62.0,57.0,0.26732673267326734,0.36633663366336633,0.34851138353765326,0.7148480172010196,0.09900990099009899
2014-06-29,0,PIT,485.0,125.0,57.0,56.0,0.25773195876288657,0.35051546391752575,0.3442028985507246,0.6947183624682504,0.09278350515463918
2014-07-01,0,PIT,476.0,115.0,54.0,52.0,0.2415966386554622,0.33403361344537813,0.3277777777777778,0.6618113912231559,0.09243697478991594
2014-07-02,0,PIT,469.0,112.0,55.0,53.0,0.23880597014925373,0.3326226012793177,0.32007575757575757,0.6526983588550752,0.09381663113006397
2014-07-03,0,PIT,467.0,111.0,55.0,48.0,0.23768736616702354,0.33832976445396146,0.31679389312977096,0.6551236575837325,0.10064239828693791
2014-07-04,0,PIT,468.0,114.0,53.0,47.0,0.24358974358974358,0.344017094017094,0.31861804222648754,0.6626351362435816,0.10042735042735043
2014-07-05,0,PIT,456.0,114.0,58.0,46.0,0.25,0.35964912280701755,0.32612966601178783,0.6857787888188054,0.10964912280701755
2014-07-06,0,PIT,455.0,113.0,58.0,42.0,0.24835164835164836,0.3626373626373626,0.3207920792079208,0.6834294418452834,0.11428571428571427
2014-07-07,0,PIT,451.0,113.0,59.0,40.0,0.25055432372505543,0.36363636363636365,0.32475247524752476,0.6883888388838884,0.11308203991130822
2014-07-08,0,PIT,454.0,115.0,57.0,41.0,0.2533039647577093,0.3634361233480176,0.32941176470588235,0.6928478880539,0.11013215859030834
