Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-15,0,COL,477.0,141.0,70.0,67.0,0.29559748427672955,0.4612159329140461,0.3484848484848485,0.8097007813988946,0.16561844863731656
2014-04-16,0,COL,479.0,145.0,72.0,59.0,0.302713987473904,0.46555323590814196,0.35767790262172283,0.8232311385298647,0.16283924843423797
2014-04-17,0,COL,480.0,146.0,71.0,59.0,0.30416666666666664,0.46875,0.35767790262172283,0.8264279026217228,0.16458333333333336
2014-04-18,0,COL,474.0,138.0,69.0,55.0,0.2911392405063291,0.4620253164556962,0.34600760456273766,0.8080329210184338,0.1708860759493671
2014-04-19,0,COL,480.0,146.0,76.0,47.0,0.30416666666666664,0.475,0.35714285714285715,0.8321428571428571,0.17083333333333334
2014-04-20,0,COL,470.0,135.0,67.0,45.0,0.2872340425531915,0.44042553191489364,0.3339805825242718,0.7744061144391654,0.15319148936170213
2014-04-21,0,COL,474.0,138.0,67.0,50.0,0.2911392405063291,0.4451476793248945,0.3435114503816794,0.7886591297065739,0.1540084388185654
2014-04-22,0,COL,480.0,141.0,73.0,48.0,0.29375,0.47708333333333336,0.34782608695652173,0.824909420289855,0.18333333333333335
2014-04-23,0,COL,476.0,137.0,67.0,48.0,0.28781512605042014,0.46638655462184875,0.3384615384615385,0.8048480930833872,0.1785714285714286
2014-04-25,0,COL,491.0,146.0,73.0,47.0,0.2973523421588595,0.48065173116089616,0.34888059701492535,0.8295323281758216,0.18329938900203668
2014-04-26,0,COL,495.0,138.0,68.0,47.0,0.2787878787878788,0.46464646464646464,0.32899628252788105,0.7936427471743457,0.18585858585858583
2014-04-27,0,COL,490.0,134.0,67.0,47.0,0.27346938775510204,0.4530612244897959,0.329608938547486,0.7826701630372819,0.17959183673469387
2014-04-28,0,COL,498.0,141.0,71.0,48.0,0.28313253012048195,0.46987951807228917,0.33579335793357934,0.8056728760058685,0.18674698795180722
2014-04-29,0,COL,499.0,146.0,75.0,48.0,0.2925851703406814,0.48697394789579157,0.34615384615384615,0.8331277940496378,0.1943887775551102
2014-04-30,0,COL,502.0,148.0,77.0,48.0,0.2948207171314741,0.49800796812749004,0.3431192660550459,0.841127234182536,0.20318725099601592
2014-05-01,0,COL,503.0,146.0,77.0,51.0,0.29025844930417494,0.5069582504970179,0.3370165745856354,0.8439748250826533,0.216699801192843
2014-05-02,0,COL,500.0,147.0,82.0,52.0,0.294,0.514,0.3413284132841328,0.8553284132841328,0.22000000000000003
2014-05-03,0,COL,503.0,155.0,89.0,54.0,0.3081510934393638,0.5308151093439364,0.3516483516483517,0.8824634609922881,0.22266401590457258
2014-05-04,0,COL,497.0,150.0,88.0,63.0,0.30181086519114686,0.5352112676056338,0.34806629834254144,0.8832775659481752,0.2334004024144869
