Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-16,0,OAK,490.0,120.0,61.0,37.0,0.24489795918367346,0.3877551020408163,0.33214285714285713,0.7198979591836734,0.14285714285714285
2014-04-18,0,OAK,502.0,123.0,65.0,39.0,0.2450199203187251,0.3944223107569721,0.3327526132404181,0.7271749239973901,0.149402390438247
2014-04-19,0,OAK,500.0,121.0,70.0,41.0,0.242,0.406,0.3368055555555556,0.7428055555555556,0.16400000000000003
2014-04-20,0,OAK,506.0,128.0,70.0,37.0,0.25296442687747034,0.4209486166007905,0.3431034482758621,0.7640520648766527,0.1679841897233202
2014-04-21,0,OAK,503.0,132.0,70.0,37.0,0.2624254473161034,0.43141153081510936,0.3450087565674256,0.776420287382535,0.16898608349900596
2014-04-22,0,OAK,506.0,135.0,72.0,38.0,0.26679841897233203,0.4308300395256917,0.35294117647058826,0.78377121599628,0.16403162055335968
2014-04-23,0,OAK,509.0,135.0,70.0,42.0,0.26522593320235754,0.4223968565815324,0.35111876075731496,0.7735156173388473,0.15717092337917488
2014-04-24,0,OAK,502.0,128.0,63.0,42.0,0.2549800796812749,0.4043824701195219,0.3415061295971979,0.7458885997167197,0.149402390438247
2014-04-25,0,OAK,504.0,135.0,66.0,39.0,0.26785714285714285,0.4305555555555556,0.3525305410122164,0.783086096567772,0.16269841269841273
2014-04-26,0,OAK,506.0,136.0,70.0,42.0,0.26877470355731226,0.4308300395256917,0.359106529209622,0.7899365687353137,0.16205533596837945
2014-04-27,0,OAK,507.0,141.0,72.0,45.0,0.2781065088757396,0.4457593688362919,0.3664383561643836,0.8121977250006756,0.1676528599605523
2014-04-28,0,OAK,505.0,137.0,70.0,49.0,0.2712871287128713,0.4316831683168317,0.3603448275862069,0.7920279959030385,0.16039603960396037
2014-04-29,0,OAK,500.0,137.0,71.0,49.0,0.274,0.428,0.36505190311418684,0.7930519031141868,0.15399999999999997
2014-04-30,0,OAK,501.0,138.0,76.0,51.0,0.2754491017964072,0.4291417165668663,0.3704974271012007,0.799639143668067,0.1536926147704591
2014-05-02,0,OAK,501.0,139.0,77.0,43.0,0.2774451097804391,0.4351297405189621,0.3689655172413793,0.8040952577603414,0.15768463073852296
2014-05-03,0,OAK,490.0,136.0,73.0,46.0,0.27755102040816326,0.4326530612244898,0.36860670194003525,0.8012597631645251,0.15510204081632656
2014-05-04,0,OAK,487.0,130.0,63.0,49.0,0.2669404517453799,0.4024640657084189,0.35304659498207885,0.7555106606904978,0.13552361396303902
2014-05-05,0,OAK,484.0,124.0,62.0,49.0,0.256198347107438,0.38636363636363635,0.3464991023339318,0.7328627386975681,0.13016528925619836
2014-05-06,0,OAK,480.0,118.0,61.0,52.0,0.24583333333333332,0.36875,0.33695652173913043,0.7057065217391305,0.1229166666666667
2014-05-07,1,OAK,478.0,116.0,61.0,56.0,0.24267782426778242,0.36401673640167365,0.33454545454545453,0.6985621909471282,0.12133891213389122
2014-05-07,2,OAK,485.0,119.0,61.0,57.0,0.24536082474226803,0.3649484536082474,0.33691756272401435,0.7018660163322618,0.11958762886597937
2014-05-09,0,OAK,487.0,123.0,63.0,54.0,0.25256673511293637,0.3757700205338809,0.3416815742397138,0.7174515947735947,0.12320328542094455
2014-05-10,0,OAK,482.0,121.0,60.0,53.0,0.25103734439834025,0.36721991701244816,0.338768115942029,0.7059880329544772,0.11618257261410792
2014-05-11,0,OAK,479.0,114.0,54.0,52.0,0.23799582463465555,0.35073068893528186,0.31471135940409684,0.6654420483393787,0.11273486430062632
2014-05-12,0,OAK,481.0,116.0,58.0,46.0,0.24116424116424118,0.36174636174636177,0.31910946196660483,0.6808558237129666,0.12058212058212059
2014-05-13,0,OAK,482.0,122.0,62.0,45.0,0.25311203319502074,0.38589211618257263,0.3333333333333333,0.719225449515906,0.1327800829875519
2014-05-14,0,OAK,492.0,131.0,68.0,45.0,0.266260162601626,0.42073170731707316,0.33941605839416056,0.7601477657112337,0.15447154471544716
2014-05-16,0,OAK,486.0,124.0,62.0,46.0,0.2551440329218107,0.411522633744856,0.32653061224489793,0.738053245989754,0.15637860082304528
2014-05-17,0,OAK,478.0,120.0,63.0,46.0,0.2510460251046025,0.42677824267782427,0.32645403377110693,0.7532322764489312,0.17573221757322177
2014-05-18,0,OAK,482.0,123.0,69.0,41.0,0.2551867219917012,0.43983402489626555,0.32710280373831774,0.7669368286345832,0.18464730290456433
2014-05-20,0,OAK,490.0,131.0,81.0,38.0,0.2673469387755102,0.463265306122449,0.34306569343065696,0.8063309995531059,0.1959183673469388
2014-05-21,0,OAK,489.0,131.0,81.0,36.0,0.26789366053169733,0.46421267893660534,0.3436928702010969,0.8079055491377023,0.196319018404908
2014-05-22,0,OAK,489.0,128.0,81.0,34.0,0.261758691206544,0.45807770961145194,0.3430127041742287,0.8010904137856807,0.19631901840490795
2014-05-23,0,OAK,492.0,127.0,80.0,31.0,0.258130081300813,0.4532520325203252,0.33754512635379064,0.7907971588741158,0.1951219512195122
2014-05-24,0,OAK,485.0,123.0,78.0,28.0,0.2536082474226804,0.4515463917525773,0.33516483516483514,0.7867112269174125,0.19793814432989693
2014-05-25,0,OAK,487.0,122.0,78.0,31.0,0.25051334702258726,0.4517453798767967,0.331511839708561,0.7832572195853578,0.20123203285420943
2014-05-26,0,OAK,483.0,115.0,72.0,34.0,0.23809523809523808,0.4306418219461698,0.31985294117647056,0.7504947631226404,0.1925465838509317
2014-05-27,0,OAK,482.0,119.0,78.0,31.0,0.24688796680497926,0.4605809128630705,0.33089579524680074,0.7914767081098713,0.21369294605809125
2014-05-28,0,OAK,479.0,114.0,73.0,35.0,0.23799582463465555,0.44676409185803756,0.3235294117647059,0.7702935036227434,0.20876826722338201
2014-05-29,0,OAK,478.0,111.0,71.0,32.0,0.23221757322175732,0.4393305439330544,0.31098696461824954,0.7503175085513039,0.20711297071129706
2014-05-30,0,OAK,473.0,103.0,65.0,37.0,0.21775898520084566,0.4080338266384778,0.3079777365491651,0.7160115631876429,0.19027484143763215
2014-05-31,0,OAK,479.0,111.0,72.0,38.0,0.23173277661795408,0.42588726513569936,0.3242258652094718,0.7501131303451711,0.19415448851774528
2014-06-01,0,OAK,471.0,107.0,72.0,40.0,0.22717622080679406,0.416135881104034,0.326007326007326,0.7421432071113601,0.18895966029723993
2014-06-03,0,OAK,470.0,112.0,71.0,41.0,0.23829787234042554,0.41914893617021276,0.3357798165137615,0.7549287526839743,0.18085106382978722
2014-06-04,0,OAK,467.0,107.0,63.0,40.0,0.2291220556745182,0.4089935760171306,0.3221601489757914,0.7311537249929221,0.1798715203426124
2014-06-05,0,OAK,468.0,111.0,67.0,44.0,0.23717948717948717,0.43162393162393164,0.32592592592592595,0.7575498575498576,0.19444444444444448
2014-06-06,0,OAK,474.0,118.0,66.0,43.0,0.2489451476793249,0.4409282700421941,0.3277777777777778,0.7687060478199719,0.19198312236286919
2014-06-07,0,OAK,479.0,122.0,68.0,41.0,0.2546972860125261,0.4572025052192067,0.3314917127071823,0.7886942179263889,0.20250521920668058
2014-06-08,0,OAK,479.0,121.0,69.0,44.0,0.25260960334029225,0.4551148225469729,0.32592592592592595,0.7810407484728988,0.20250521920668063
2014-06-09,0,OAK,482.0,125.0,78.0,42.0,0.25933609958506226,0.4605809128630705,0.3442028985507246,0.8047838114137951,0.20124481327800825
2014-06-10,0,OAK,481.0,124.0,78.0,41.0,0.2577962577962578,0.45322245322245325,0.3406193078324226,0.7938417610548758,0.19542619542619544
2014-06-11,0,OAK,492.0,121.0,69.0,42.0,0.2459349593495935,0.40853658536585363,0.32857142857142857,0.7371080139372822,0.16260162601626013
2014-06-13,0,OAK,494.0,123.0,71.0,38.0,0.24898785425101214,0.4089068825910931,0.3291814946619217,0.7380883772530148,0.15991902834008095
2014-06-14,0,OAK,493.0,120.0,68.0,44.0,0.2434077079107505,0.39553752535496955,0.3268206039076377,0.7223581292626072,0.15212981744421905
2014-06-15,0,OAK,490.0,119.0,68.0,39.0,0.24285714285714285,0.3877551020408163,0.3194945848375451,0.7072496868783614,0.14489795918367346
2014-06-16,0,OAK,491.0,120.0,69.0,39.0,0.24439918533604887,0.384928716904277,0.3170289855072464,0.7019577024115233,0.14052953156822812
2014-06-17,0,OAK,501.0,126.0,66.0,49.0,0.25149700598802394,0.38922155688622756,0.3184257602862254,0.7076473171724529,0.13772455089820362
2014-06-18,0,OAK,500.0,126.0,70.0,51.0,0.252,0.392,0.32326820603907636,0.7152682060390764,0.14
2014-06-19,0,OAK,497.0,130.0,69.0,51.0,0.26156941649899396,0.39235412474849096,0.33035714285714285,0.7227112676056338,0.130784708249497
2014-06-20,0,OAK,490.0,126.0,66.0,49.0,0.2571428571428571,0.37755102040816324,0.32786885245901637,0.7054198728671797,0.12040816326530612
2014-06-21,0,OAK,486.0,124.0,69.0,50.0,0.2551440329218107,0.3765432098765432,0.3339382940108893,0.7104815038874326,0.12139917695473251
2014-06-22,0,OAK,476.0,120.0,67.0,48.0,0.25210084033613445,0.36134453781512604,0.33210332103321033,0.6934478588483364,0.1092436974789916
2014-06-24,0,OAK,481.0,122.0,70.0,49.0,0.25363825363825365,0.367983367983368,0.33394160583941607,0.7019249738227841,0.11434511434511435
2014-06-25,0,OAK,477.0,116.0,60.0,58.0,0.2431865828092243,0.350104821802935,0.31273408239700373,0.6628389041999387,0.1069182389937107
2014-06-27,0,OAK,482.0,123.0,66.0,61.0,0.2551867219917012,0.37344398340248963,0.32656826568265684,0.7000122490851465,0.1182572614107884
2014-06-28,0,OAK,477.0,131.0,74.0,65.0,0.2746331236897275,0.40041928721174,0.34328358208955223,0.7437028693012923,0.12578616352201255
2014-06-29,0,OAK,495.0,136.0,74.0,70.0,0.27474747474747474,0.39191919191919194,0.3464991023339318,0.7384182942531237,0.1171717171717172
2014-06-30,0,OAK,500.0,142.0,78.0,65.0,0.284,0.404,0.35062611806797855,0.7546261180679785,0.12000000000000005
2014-07-01,0,OAK,505.0,144.0,78.0,70.0,0.2851485148514851,0.40594059405940597,0.3487544483985765,0.7546950424579825,0.12079207920792084
2014-07-02,0,OAK,500.0,136.0,68.0,68.0,0.272,0.382,0.33273056057866185,0.7147305605786618,0.10999999999999999
2014-07-03,0,OAK,497.0,132.0,63.0,64.0,0.2655935613682093,0.3702213279678068,0.32169117647058826,0.6919125044383951,0.10462776659959755
2014-07-04,0,OAK,491.0,125.0,57.0,60.0,0.2545824847250509,0.35845213849287166,0.308411214953271,0.6668633534461427,0.10386965376782076
2014-07-05,0,OAK,497.0,119.0,53.0,58.0,0.23943661971830985,0.3420523138832998,0.29963235294117646,0.6416846668244762,0.10261569416498997
2014-07-06,0,OAK,504.0,123.0,53.0,57.0,0.24404761904761904,0.3472222222222222,0.29927007299270075,0.646492295214923,0.10317460317460317
2014-07-07,0,OAK,508.0,128.0,53.0,57.0,0.25196850393700787,0.35826771653543305,0.3010948905109489,0.6593626070463819,0.10629921259842517
2014-07-08,0,OAK,509.0,131.0,56.0,56.0,0.25736738703339884,0.36345776031434185,0.30727272727272725,0.6707304875870691,0.106090373280943
2014-07-09,0,OAK,504.0,133.0,56.0,50.0,0.2638888888888889,0.36507936507936506,0.3137614678899083,0.6788408329692733,0.10119047619047616
2014-07-10,0,OAK,504.0,134.0,57.0,44.0,0.26587301587301587,0.37103174603174605,0.31684981684981683,0.6878815628815629,0.10515873015873017
2014-07-11,0,OAK,503.0,133.0,56.0,40.0,0.2644135188866799,0.3717693836978131,0.3137614678899083,0.6855308515877214,0.10735586481113318
2014-07-12,0,OAK,493.0,123.0,49.0,38.0,0.24949290060851928,0.359026369168357,0.30280373831775703,0.661830107486114,0.10953346855983773
2014-07-13,0,OAK,471.0,113.0,45.0,38.0,0.23991507430997877,0.35456475583864117,0.2865612648221344,0.6411260206607756,0.1146496815286624
2014-07-18,0,OAK,472.0,112.0,45.0,36.0,0.23728813559322035,0.3622881355932203,0.2868369351669941,0.6491250707602144,0.12499999999999997
2014-07-19,0,OAK,466.0,109.0,46.0,35.0,0.23390557939914164,0.37124463519313305,0.28286852589641437,0.6541131610895474,0.13733905579399142
2014-07-20,0,OAK,469.0,113.0,50.0,40.0,0.24093816631130063,0.3859275053304904,0.29191321499013806,0.6778407203206285,0.14498933901918978
2014-07-22,0,OAK,470.0,117.0,55.0,32.0,0.24893617021276596,0.3872340425531915,0.3013698630136986,0.6886039055668901,0.13829787234042554
2014-07-23,0,OAK,484.0,119.0,54.0,33.0,0.24586776859504134,0.3760330578512397,0.29714285714285715,0.6731759149940968,0.13016528925619836
2014-07-24,0,OAK,481.0,127.0,63.0,39.0,0.26403326403326405,0.41164241164241167,0.3135755258126195,0.7252179374550312,0.14760914760914762
2014-07-25,0,OAK,480.0,129.0,71.0,39.0,0.26875,0.41875,0.3258003766478343,0.7445503766478343,0.15000000000000002
2014-07-26,0,OAK,478.0,125.0,68.0,40.0,0.2615062761506276,0.40585774058577406,0.31688804554079697,0.722745786126571,0.14435146443514646
