Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-16,0,HOU,444.0,82.0,38.0,61.0,0.18468468468468469,0.34684684684684686,0.258130081300813,0.6049769281476598,0.16216216216216217
2014-04-17,0,HOU,454.0,83.0,36.0,65.0,0.1828193832599119,0.3370044052863436,0.26232741617357,0.5993318214599137,0.15418502202643172
2014-04-18,0,HOU,456.0,84.0,34.0,68.0,0.18421052631578946,0.3157894736842105,0.25984251968503935,0.5756319933692499,0.13157894736842105
2014-04-19,0,HOU,464.0,88.0,35.0,75.0,0.1896551724137931,0.31896551724137934,0.2587548638132296,0.577720381054609,0.12931034482758624
2014-04-20,0,HOU,463.0,88.0,36.0,68.0,0.1900647948164147,0.3282937365010799,0.25196850393700787,0.5802622404380877,0.1382289416846652
2014-04-21,0,HOU,465.0,89.0,37.0,66.0,0.1913978494623656,0.33763440860215055,0.2573099415204678,0.5949443501226184,0.14623655913978495
2014-04-22,0,HOU,469.0,91.0,37.0,64.0,0.19402985074626866,0.3283582089552239,0.26011560693641617,0.58847381589164,0.13432835820895522
2014-04-23,0,HOU,476.0,97.0,41.0,57.0,0.20378151260504201,0.3445378151260504,0.2722117202268431,0.6167495353528936,0.1407563025210084
2014-04-24,0,HOU,473.0,94.0,42.0,57.0,0.19873150105708245,0.34249471458773784,0.2727272727272727,0.6152219873150105,0.14376321353065538
2014-04-25,0,HOU,475.0,98.0,40.0,61.0,0.2063157894736842,0.3431578947368421,0.28330206378986866,0.6264599585267108,0.1368421052631579
2014-04-26,0,HOU,479.0,101.0,37.0,68.0,0.21085594989561587,0.33194154488517746,0.28544776119402987,0.6173893060792073,0.12108559498956159
2014-04-27,0,HOU,473.0,107.0,44.0,73.0,0.226215644820296,0.36363636363636365,0.29867674858223064,0.6623131122185943,0.13742071881606766
2014-04-29,0,HOU,470.0,107.0,43.0,69.0,0.2276595744680851,0.3659574468085106,0.29750479846449135,0.6634622452730019,0.1382978723404255
2014-04-30,0,HOU,475.0,107.0,46.0,72.0,0.22526315789473683,0.3663157894736842,0.29734848484848486,0.663664274322169,0.14105263157894737
2014-05-02,0,HOU,479.0,112.0,45.0,75.0,0.23382045929018788,0.3674321503131524,0.3032015065913371,0.6706336569044895,0.13361169102296452
2014-05-03,0,HOU,477.0,113.0,45.0,73.0,0.23689727463312368,0.36058700209643607,0.30754716981132074,0.6681341719077568,0.12368972746331239
2014-05-04,0,HOU,482.0,119.0,51.0,78.0,0.24688796680497926,0.3941908713692946,0.31970260223048325,0.7138934735997778,0.14730290456431533
2014-05-05,0,HOU,483.0,120.0,55.0,74.0,0.2484472049689441,0.4140786749482402,0.31902985074626866,0.7331085256945089,0.1656314699792961
2014-05-06,0,HOU,479.0,116.0,53.0,71.0,0.24217118997912318,0.3945720250521921,0.3151969981238274,0.7097690231760194,0.1524008350730689
2014-05-07,0,HOU,481.0,120.0,56.0,79.0,0.2494802494802495,0.3970893970893971,0.3176691729323308,0.7147585700217279,0.14760914760914762
2014-05-08,0,HOU,478.0,118.0,51.0,80.0,0.24686192468619247,0.3786610878661088,0.31758034026465026,0.6962414281307591,0.13179916317991633
2014-05-09,0,HOU,473.0,116.0,52.0,80.0,0.2452431289640592,0.38054968287526425,0.31679389312977096,0.6973435760050353,0.13530655391120505
2014-05-10,0,HOU,472.0,116.0,51.0,79.0,0.2457627118644068,0.3834745762711864,0.31021194605009633,0.6936865223212827,0.13771186440677963
2014-05-11,0,HOU,476.0,117.0,54.0,74.0,0.24579831932773108,0.38865546218487396,0.30842911877394635,0.6970845809588203,0.14285714285714288
2014-05-12,0,HOU,477.0,117.0,56.0,66.0,0.24528301886792453,0.39622641509433965,0.31047619047619046,0.7067026055705301,0.15094339622641512
2014-05-13,0,HOU,482.0,120.0,49.0,64.0,0.24896265560165975,0.3921161825726141,0.3145009416195857,0.7066171241921998,0.14315352697095435
2014-05-14,0,HOU,485.0,124.0,52.0,63.0,0.2556701030927835,0.40824742268041236,0.3240223463687151,0.7322697690491274,0.15257731958762888
2014-05-16,0,HOU,490.0,130.0,54.0,63.0,0.2653061224489796,0.4204081632653061,0.33210332103321033,0.7525114842985164,0.1551020408163265
2014-05-17,0,HOU,490.0,130.0,56.0,60.0,0.2653061224489796,0.42244897959183675,0.33455882352941174,0.7570078031212485,0.15714285714285714
2014-05-18,0,HOU,483.0,130.0,58.0,61.0,0.2691511387163561,0.44306418219461696,0.3364485981308411,0.779512780325458,0.17391304347826086
2014-05-19,0,HOU,480.0,129.0,58.0,54.0,0.26875,0.44166666666666665,0.3370998116760829,0.7787664783427495,0.17291666666666666
2014-05-20,0,HOU,475.0,128.0,55.0,49.0,0.2694736842105263,0.42736842105263156,0.33840304182509506,0.7657714628777266,0.15789473684210525
2014-05-21,0,HOU,480.0,134.0,58.0,52.0,0.2791666666666667,0.4375,0.3452157598499062,0.7827157598499062,0.15833333333333333
2014-05-22,0,HOU,473.0,127.0,55.0,43.0,0.26849894291754756,0.4334038054968288,0.3377609108159393,0.7711647163127681,0.16490486257928122
2014-05-23,0,HOU,472.0,124.0,54.0,43.0,0.2627118644067797,0.4300847457627119,0.33396584440227706,0.764050590164989,0.1673728813559322
2014-05-24,0,HOU,471.0,121.0,49.0,47.0,0.25690021231422505,0.40552016985138006,0.32504780114722753,0.7305679709986076,0.148619957537155
2014-05-25,0,HOU,480.0,126.0,55.0,46.0,0.2625,0.41041666666666665,0.3333333333333333,0.7437499999999999,0.14791666666666664
2014-05-26,0,HOU,475.0,126.0,55.0,41.0,0.26526315789473687,0.4189473684210526,0.33396584440227706,0.7529132128233297,0.15368421052631576
2014-05-27,0,HOU,477.0,131.0,58.0,41.0,0.2746331236897275,0.42557651991614254,0.34150943396226413,0.7670859538784067,0.15094339622641506
2014-05-28,0,HOU,476.0,132.0,60.0,37.0,0.2773109243697479,0.4222689075630252,0.3458646616541353,0.7681335692171605,0.1449579831932773
2014-05-29,0,HOU,479.0,132.0,61.0,39.0,0.2755741127348643,0.4175365344467641,0.3512014787430684,0.7687380131898325,0.14196242171189977
2014-05-30,0,HOU,474.0,126.0,58.0,36.0,0.26582278481012656,0.4092827004219409,0.34328358208955223,0.7525662825114932,0.14345991561181437
2014-05-31,0,HOU,466.0,122.0,58.0,33.0,0.26180257510729615,0.40987124463519314,0.3396584440227704,0.7495296886579635,0.148068669527897
2014-06-01,0,HOU,462.0,116.0,53.0,32.0,0.2510822510822511,0.3852813852813853,0.32950191570881227,0.7147833009901976,0.1341991341991342
2014-06-03,0,HOU,464.0,114.0,50.0,39.0,0.24568965517241378,0.36637931034482757,0.32122370936902483,0.6876030197138524,0.12068965517241378
2014-06-04,0,HOU,462.0,114.0,53.0,39.0,0.24675324675324675,0.3787878787878788,0.3301707779886148,0.7089586567764936,0.13203463203463203
2014-06-05,0,HOU,460.0,109.0,50.0,39.0,0.23695652173913043,0.3695652173913043,0.3218390804597701,0.6914042978510744,0.1326086956521739
2014-06-06,0,HOU,462.0,117.0,57.0,41.0,0.2532467532467532,0.3787878787878788,0.3427495291902072,0.721537407978086,0.12554112554112556
2014-06-07,0,HOU,465.0,121.0,61.0,42.0,0.26021505376344084,0.4021505376344086,0.3433962264150943,0.7455467640495029,0.14193548387096777
2014-06-08,0,HOU,466.0,121.0,60.0,41.0,0.259656652360515,0.4012875536480687,0.3452157598499062,0.7465033134979748,0.14163090128755368
2014-06-09,0,HOU,465.0,123.0,66.0,43.0,0.2645161290322581,0.421505376344086,0.3562152133580705,0.7777205897021565,0.15698924731182795
2014-06-10,0,HOU,467.0,123.0,65.0,46.0,0.2633832976445396,0.41113490364025695,0.35543278084714547,0.7665676844874024,0.14775160599571735
2014-06-11,0,HOU,458.0,114.0,58.0,47.0,0.24890829694323144,0.3864628820960699,0.34150943396226413,0.727972316058334,0.13755458515283844
2014-06-12,0,HOU,453.0,111.0,61.0,48.0,0.24503311258278146,0.39514348785871967,0.3365200764818356,0.7316635643405552,0.1501103752759382
2014-06-13,0,HOU,450.0,111.0,57.0,49.0,0.24666666666666667,0.3977777777777778,0.3313953488372093,0.729173126614987,0.1511111111111111
2014-06-14,0,HOU,450.0,110.0,56.0,53.0,0.24444444444444444,0.39555555555555555,0.32815533980582523,0.7237108953613808,0.1511111111111111
2014-06-15,0,HOU,454.0,112.0,60.0,55.0,0.24669603524229075,0.3964757709251101,0.3333333333333333,0.7298091042584434,0.14977973568281935
2014-06-17,0,HOU,457.0,113.0,62.0,55.0,0.24726477024070023,0.40919037199124725,0.32821497120921306,0.7374053432004604,0.16192560175054702
2014-06-18,0,HOU,463.0,119.0,63.0,52.0,0.2570194384449244,0.41252699784017277,0.3365019011406844,0.7490288989808571,0.15550755939524835
2014-06-19,0,HOU,463.0,116.0,60.0,56.0,0.2505399568034557,0.3952483801295896,0.3288973384030418,0.7241457185326314,0.14470842332613393
2014-06-20,0,HOU,462.0,115.0,60.0,55.0,0.24891774891774893,0.3917748917748918,0.3288973384030418,0.7206722301779336,0.14285714285714285
2014-06-21,0,HOU,466.0,112.0,55.0,51.0,0.24034334763948498,0.3948497854077253,0.3161904761904762,0.7110402615982014,0.15450643776824033
2014-06-22,0,HOU,460.0,105.0,50.0,55.0,0.22826086956521738,0.36086956521739133,0.30902111324376197,0.6698906784611534,0.13260869565217395
2014-06-24,0,HOU,461.0,107.0,52.0,54.0,0.23210412147505424,0.37093275488069416,0.3135755258126195,0.6845082806933136,0.13882863340563992
2014-06-25,0,HOU,458.0,102.0,40.0,52.0,0.22270742358078602,0.3384279475982533,0.296875,0.6353029475982532,0.11572052401746727
2014-06-26,0,HOU,452.0,94.0,37.0,53.0,0.2079646017699115,0.3230088495575221,0.2837301587301587,0.6067390082876809,0.11504424778761063
2014-06-27,0,HOU,453.0,95.0,42.0,51.0,0.2097130242825607,0.33995584988962474,0.2865612648221344,0.6265171147117592,0.13024282560706404
2014-06-28,0,HOU,460.0,95.0,39.0,51.0,0.20652173913043478,0.33043478260869563,0.283203125,0.6136379076086956,0.12391304347826085
2014-06-29,0,HOU,459.0,92.0,37.0,52.0,0.20043572984749455,0.3093681917211329,0.2712871287128713,0.5806553204340041,0.10893246187363834
2014-06-30,0,HOU,461.0,102.0,42.0,51.0,0.22125813449023862,0.3318872017353579,0.2907662082514735,0.6226534099868314,0.11062906724511928
2014-07-01,0,HOU,461.0,101.0,40.0,58.0,0.21908893709327548,0.3383947939262473,0.2874015748031496,0.6257963687293968,0.11930585683297179
2014-07-02,0,HOU,467.0,106.0,39.0,67.0,0.22698072805139186,0.33190578158458245,0.29651162790697677,0.6284174094915592,0.1049250535331906
2014-07-03,0,HOU,457.0,95.0,36.0,66.0,0.20787746170678337,0.32166301969365424,0.2777777777777778,0.599440797471432,0.11378555798687087
2014-07-04,0,HOU,459.0,96.0,34.0,65.0,0.20915032679738563,0.32461873638344224,0.2749003984063745,0.5995191347898168,0.11546840958605661
2014-07-05,0,HOU,464.0,101.0,40.0,69.0,0.21767241379310345,0.35129310344827586,0.28063241106719367,0.6319255145154695,0.1336206896551724
2014-07-06,0,HOU,465.0,102.0,42.0,80.0,0.21935483870967742,0.34623655913978496,0.28205128205128205,0.6282878411910671,0.12688172043010754
2014-07-07,0,HOU,470.0,108.0,43.0,76.0,0.2297872340425532,0.3574468085106383,0.2896281800391389,0.6470749885497773,0.12765957446808512
2014-07-08,0,HOU,479.0,118.0,53.0,78.0,0.24634655532359082,0.38413361169102295,0.30057803468208094,0.6847116463731039,0.13778705636743213
2014-07-09,0,HOU,481.0,122.0,59.0,78.0,0.25363825363825365,0.4074844074844075,0.3078393881453155,0.7153237956297229,0.15384615384615385
2014-07-11,0,HOU,489.0,132.0,66.0,78.0,0.26993865030674846,0.44171779141104295,0.3220338983050847,0.7637516897161276,0.17177914110429449
2014-07-12,0,HOU,491.0,131.0,63.0,85.0,0.2668024439918534,0.43584521384928715,0.32276119402985076,0.7586064078791379,0.16904276985743377
2014-07-13,0,HOU,486.0,130.0,64.0,86.0,0.2674897119341564,0.4444444444444444,0.32264150943396225,0.7670859538784067,0.17695473251028804
2014-07-18,0,HOU,482.0,125.0,61.0,89.0,0.25933609958506226,0.4315352697095436,0.3142857142857143,0.7458209839952579,0.17219917012448133
2014-07-19,0,HOU,479.0,114.0,56.0,88.0,0.23799582463465555,0.40083507306889354,0.2915057915057915,0.692340864574685,0.162839248434238
2014-07-20,0,HOU,482.0,117.0,55.0,81.0,0.24273858921161826,0.3983402489626556,0.2928709055876686,0.6912111545503241,0.15560165975103732
2014-07-22,0,HOU,484.0,123.0,64.0,73.0,0.25413223140495866,0.4297520661157025,0.30268199233716475,0.7324340584528672,0.17561983471074383
2014-07-23,0,HOU,498.0,131.0,65.0,70.0,0.26305220883534136,0.43172690763052207,0.31098696461824954,0.7427138722487716,0.1686746987951807
2014-07-24,0,HOU,503.0,133.0,70.0,74.0,0.2644135188866799,0.4294234592445328,0.30925925925925923,0.7386827185037921,0.16500994035785288
2014-07-25,0,HOU,501.0,131.0,65.0,80.0,0.26147704590818366,0.4151696606786427,0.3041044776119403,0.719274138290583,0.15369261477045904
2014-07-26,0,HOU,493.0,126.0,60.0,69.0,0.25557809330628806,0.4056795131845842,0.2965779467680608,0.702257459952645,0.15010141987829612
2014-07-27,0,HOU,498.0,131.0,62.0,71.0,0.26305220883534136,0.41967871485943775,0.30451127819548873,0.7241899930549265,0.1566265060240964
2014-07-28,0,HOU,489.0,121.0,52.0,69.0,0.2474437627811861,0.3987730061349693,0.29118773946360155,0.6899607455985708,0.1513292433537832
2014-07-29,0,HOU,482.0,116.0,51.0,69.0,0.24066390041493776,0.3962655601659751,0.283203125,0.679468685165975,0.15560165975103732
2014-07-30,0,HOU,476.0,109.0,48.0,72.0,0.22899159663865545,0.3739495798319328,0.2755905511811024,0.6495401310130351,0.14495798319327732
2014-07-31,0,HOU,474.0,110.0,52.0,65.0,0.2320675105485232,0.3755274261603376,0.27865612648221344,0.654183552642551,0.14345991561181437
2014-08-01,0,HOU,477.0,110.0,54.0,69.0,0.23060796645702306,0.3689727463312369,0.27984344422700586,0.6488161905582428,0.13836477987421383
2014-08-02,0,HOU,475.0,112.0,57.0,63.0,0.23578947368421052,0.3831578947368421,0.287109375,0.6702672697368421,0.14736842105263157
2014-08-03,0,HOU,482.0,122.0,63.0,62.0,0.25311203319502074,0.42323651452282157,0.29980657640232106,0.7230430909251426,0.17012448132780084
2014-08-05,0,HOU,479.0,122.0,66.0,60.0,0.2546972860125261,0.42171189979123175,0.30097087378640774,0.7226827735776395,0.16701461377870563
2014-08-06,0,HOU,487.0,111.0,56.0,57.0,0.22792607802874743,0.36960985626283366,0.28,0.6496098562628336,0.14168377823408623
2014-08-07,0,HOU,479.0,110.0,56.0,65.0,0.22964509394572025,0.3653444676409186,0.27906976744186046,0.6444142350827791,0.13569937369519836
2014-08-08,0,HOU,472.0,108.0,54.0,62.0,0.2288135593220339,0.3813559322033898,0.27897838899803534,0.6603343212014252,0.15254237288135591
2014-08-09,0,HOU,473.0,112.0,57.0,52.0,0.23678646934460887,0.40169133192389006,0.2918287937743191,0.6935201256982091,0.1649048625792812
2014-08-10,0,HOU,480.0,121.0,64.0,55.0,0.2520833333333333,0.4166666666666667,0.311787072243346,0.7284537389100127,0.16458333333333336
2014-08-11,0,HOU,474.0,115.0,63.0,55.0,0.24261603375527427,0.4050632911392405,0.3065134099616858,0.7115767011009263,0.16244725738396623
2014-08-12,0,HOU,475.0,117.0,63.0,54.0,0.2463157894736842,0.40842105263157896,0.3110687022900763,0.7194897549216552,0.16210526315789475
2014-08-13,0,HOU,480.0,122.0,66.0,55.0,0.25416666666666665,0.4125,0.31758034026465026,0.7300803402646503,0.15833333333333333
2014-08-14,0,HOU,480.0,122.0,63.0,51.0,0.25416666666666665,0.4,0.3162878787878788,0.7162878787878788,0.14583333333333337
2014-08-15,0,HOU,481.0,122.0,59.0,59.0,0.25363825363825365,0.3970893970893971,0.31309297912713474,0.7101823762165318,0.14345114345114346
2014-08-16,0,HOU,488.0,126.0,58.0,56.0,0.2581967213114754,0.39959016393442626,0.3151969981238274,0.7147871620582537,0.14139344262295084
