Date,Number of game,Team,At-bats 14 Game Window,Hits 14 Game Window,RBIs 14 Game Window,Team Earned Runs 14 Game Window,BA 14 Game Window,SLG 14 Game Window,OBP 14 Game Window,OPS 14 Game Window,ISO 14 Game Window
2014-04-18,0,KCA,466.0,114.0,45.0,42.0,0.2446351931330472,0.33261802575107297,0.3060428849902534,0.6386609107413264,0.08798283261802575
2014-04-19,0,KCA,465.0,118.0,47.0,38.0,0.2537634408602151,0.34623655913978496,0.31176470588235294,0.6580012650221378,0.09247311827956989
2014-04-20,0,KCA,465.0,122.0,50.0,40.0,0.2623655913978495,0.36129032258064514,0.3196078431372549,0.6808981657179001,0.09892473118279566
2014-04-21,0,KCA,466.0,120.0,47.0,44.0,0.2575107296137339,0.3605150214592275,0.3069306930693069,0.6674457145285344,0.10300429184549359
2014-04-22,0,KCA,470.0,119.0,45.0,45.0,0.2531914893617021,0.3595744680851064,0.2976190476190476,0.657193515704154,0.1063829787234043
2014-04-23,0,KCA,476.0,125.0,52.0,41.0,0.26260504201680673,0.38235294117647056,0.312621359223301,0.6949743003997715,0.11974789915966383
2014-04-24,0,KCA,483.0,127.0,51.0,43.0,0.2629399585921325,0.38716356107660455,0.30828516377649323,0.6954487248530978,0.12422360248447206
2014-04-25,0,KCA,480.0,122.0,51.0,47.0,0.25416666666666665,0.37916666666666665,0.2962962962962963,0.6754629629629629,0.125
2014-04-26,0,KCA,485.0,123.0,49.0,44.0,0.2536082474226804,0.36907216494845363,0.29865125240847784,0.6677234173569315,0.11546391752577323
2014-04-27,0,KCA,493.0,129.0,50.0,37.0,0.2616632860040568,0.3793103448275862,0.3028571428571429,0.682167487684729,0.11764705882352938
2014-04-29,0,KCA,499.0,136.0,58.0,39.0,0.2725450901803607,0.3907815631262525,0.31588785046728973,0.7066694135935423,0.11823647294589179
2014-04-30,0,KCA,501.0,140.0,64.0,44.0,0.27944111776447106,0.405189620758483,0.32717190388170053,0.7323615246401836,0.12574850299401197
2014-05-01,0,KCA,496.0,139.0,64.0,45.0,0.28024193548387094,0.40524193548387094,0.3258426966292135,0.7310846321130844,0.125
2014-05-02,0,KCA,486.0,133.0,60.0,48.0,0.2736625514403292,0.3950617283950617,0.31800766283524906,0.7130693912303108,0.12139917695473251
