Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
SEA202009060,dunnj002,2020-09-06,0,5.0,20.0,26.0,24.0,15.0,4.00990099009901,1.306930693069307,5.813861386138614
ARI202009130,dunnj002,2020-09-13,0,7.0,24.0,30.0,23.0,15.0,3.4615384615384617,1.205128205128205,5.841025641025642
SEA202009200,dunnj002,2020-09-20,0,7.0,24.0,34.0,25.0,16.0,3.6923076923076925,1.2564102564102564,5.7897435897435905
SEA202009262,dunnj002,2020-09-26,2,8.0,25.0,39.0,29.0,19.0,4.007812499999999,1.2656249999999998,5.989062499999999
