Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
NYA201706090,montj004,2017-06-09,0,5.0,50.0,53.0,22.0,21.0,3.3749999999999996,1.2857142857142856,3.7
OAK201706150,montj004,2017-06-15,0,5.0,50.0,54.0,21.0,21.0,3.2399999999999993,1.2171428571428569,3.542857142857143
NYA201706210,montj004,2017-06-21,0,6.0,50.0,55.0,20.0,22.0,3.413793103448275,1.2068965517241377,3.682758620689655
CHA201706260,montj004,2017-06-26,0,7.0,48.0,55.0,20.0,22.0,3.413793103448275,1.172413793103448,3.906896551724138
HOU201707010,montj004,2017-07-01,0,8.0,50.0,56.0,17.0,22.0,3.2999999999999994,1.1166666666666665,3.9166666666666665
NYA201707070,montj004,2017-07-07,0,10.0,52.0,57.0,14.0,23.0,3.528409090909091,1.125,4.1886363636363635
BOS201707140,montj004,2017-07-14,0,10.0,51.0,54.0,13.0,21.0,3.31578947368421,1.1228070175438596,4.270175438596491
MIN201707190,montj004,2017-07-19,0,10.0,53.0,53.0,13.0,19.0,3.0718562874251494,1.1856287425149699,4.3317365269461074
NYA201707250,montj004,2017-07-25,0,10.0,58.0,50.0,14.0,24.0,3.9272727272727272,1.309090909090909,4.50909090909091
NYA201707300,montj004,2017-07-30,0,10.0,52.0,51.0,14.0,24.0,3.7674418604651163,1.1511627906976745,4.42093023255814
CLE201708050,montj004,2017-08-05,0,10.0,55.0,51.0,13.0,28.0,4.666666666666667,1.2592592592592593,4.440740740740741
NYA201708130,montj004,2017-08-13,0,10.0,53.0,50.0,12.0,27.0,4.673076923076923,1.25,4.469230769230769
BOS201708180,montj004,2017-08-18,0,8.0,48.0,49.0,14.0,24.0,4.180645161290323,1.2,4.129032258064516
NYA201708302,montj004,2017-08-30,2,9.0,47.0,47.0,14.0,25.0,4.411764705882353,1.196078431372549,4.474509803921569
BAL201709040,montj004,2017-09-04,0,8.0,48.0,44.0,16.0,28.0,5.25,1.3333333333333333,4.533333333333333
TEX201709100,montj004,2017-09-10,0,8.0,48.0,44.0,16.0,27.0,5.133802816901409,1.3521126760563382,4.552112676056338
NYA201709160,montj004,2017-09-16,0,8.0,44.0,43.0,20.0,27.0,5.244604316546763,1.381294964028777,4.883453237410072
NYA201709260,montj004,2017-09-26,0,7.0,42.0,46.0,18.0,24.0,4.438356164383562,1.2328767123287672,4.289041095890411
NYA201710010,montj004,2017-10-01,0,6.0,41.0,48.0,18.0,19.0,3.5136986301369864,1.2123287671232876,3.9397260273972607
NYA201804030,montj004,2018-04-03,0,6.0,41.0,45.0,18.0,19.0,3.6126760563380285,1.2464788732394367,4.087323943661972
NYA201804080,montj004,2018-04-08,0,6.0,37.0,44.0,20.0,16.0,2.899328859060403,1.1476510067114094,4.206711409395973
DET201804130,montj004,2018-04-13,0,6.0,44.0,41.0,22.0,19.0,3.489795918367347,1.346938775510204,4.46530612244898
NYA201804210,montj004,2018-04-21,0,7.0,47.0,41.0,19.0,20.0,3.6241610738255035,1.3288590604026846,4.528859060402684
NYA201804260,montj004,2018-04-26,0,5.0,47.0,43.0,20.0,18.0,3.197368421052632,1.3223684210526316,3.9697368421052635
HOU201805010,montj004,2018-05-01,0,6.0,45.0,44.0,20.0,16.0,2.7870967741935484,1.2580645161290323,4.167741935483871
TBA201909240,montj004,2019-09-24,0,4.0,40.0,40.0,19.0,14.0,2.625,1.2291666666666667,3.8041666666666667
NYA202007310,montj004,2020-07-31,0,3.0,40.0,40.0,15.0,12.0,2.3142857142857145,1.1785714285714286,3.285714285714286
PHI202008060,montj004,2020-08-06,0,4.0,41.0,38.0,15.0,13.0,2.525179856115108,1.20863309352518,3.7179856115107914
NYA202008110,montj004,2020-08-11,0,5.0,41.0,35.0,15.0,17.0,3.4511278195488724,1.2631578947368423,4.169924812030075
NYA202008170,montj004,2020-08-17,0,6.0,43.0,36.0,15.0,19.0,3.8000000000000007,1.2888888888888892,4.4
NYA202008281,montj004,2020-08-28,1,6.0,44.0,36.0,11.0,19.0,3.9160305343511457,1.2595419847328246,4.1618320610687025
NYA202009020,montj004,2020-09-02,0,5.0,39.0,38.0,9.0,15.0,3.045112781954888,1.0827067669172936,3.6962406015037597
TOR202009070,montj004,2020-09-07,0,6.0,39.0,36.0,10.0,17.0,3.9230769230769247,1.2564102564102568,4.276923076923078
NYA202009120,montj004,2020-09-12,0,6.0,41.0,32.0,9.0,18.0,4.4587155963302765,1.376146788990826,4.493577981651377
BOS202009180,montj004,2020-09-18,0,5.0,40.0,35.0,7.0,16.0,3.8918918918918934,1.2702702702702708,3.794594594594595
TOR202009240,montj004,2020-09-24,0,6.0,45.0,42.0,9.0,19.0,4.204918032786887,1.327868852459017,3.8639344262295086
