Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
BAL201905040,chiry001,2019-05-04,0,7.0,46.0,44.0,12.0,21.0,3.78,1.16,4.16
TBA201905270,chiry001,2019-05-27,0,8.0,50.0,43.0,13.0,24.0,4.127388535031847,1.2038216560509556,4.461146496815287
TBA201906010,chiry001,2019-06-01,0,8.0,46.0,45.0,14.0,24.0,4.153846153846154,1.153846153846154,4.392307692307693
BOS201906070,chiry001,2019-06-07,0,8.0,48.0,49.0,12.0,22.0,3.8322580645161297,1.1612903225806455,4.129032258064516
TBA201906120,chiry001,2019-06-12,0,7.0,46.0,49.0,12.0,20.0,3.272727272727273,1.0545454545454547,3.836363636363637
NYA201906170,chiry001,2019-06-17,0,8.0,47.0,53.0,11.0,19.0,2.898305084745763,0.9830508474576273,3.7762711864406784
OAK201906220,chiry001,2019-06-22,0,10.0,46.0,53.0,12.0,19.0,2.9314285714285715,0.9942857142857143,4.228571428571429
TBA201906280,chiry001,2019-06-28,0,10.0,46.0,53.0,11.0,18.0,2.6270270270270273,0.9243243243243243,4.172972972972973
TBA201907040,chiry001,2019-07-04,0,9.0,49.0,52.0,15.0,20.0,2.9834254143646413,1.0607734806629836,4.211049723756906
BAL201907120,chiry001,2019-07-12,0,10.0,52.0,52.0,15.0,23.0,3.3208556149732624,1.0748663101604279,4.38716577540107
NYA201907181,chiry001,2019-07-18,1,8.0,50.0,57.0,14.0,22.0,3.1263157894736846,1.0105263157894737,3.7526315789473688
TBA201907230,chiry001,2019-07-23,0,8.0,52.0,62.0,15.0,23.0,3.3934426229508197,1.098360655737705,3.659016393442623
TOR201907280,chiry001,2019-07-28,0,8.0,58.0,60.0,13.0,25.0,3.6486486486486482,1.1513513513513514,3.621621621621622
TBA201908040,chiry001,2019-08-04,0,8.0,57.0,57.0,15.0,27.0,4.027624309392265,1.1933701657458564,3.8298342541436465
TBA201909240,chiry001,2019-09-24,0,9.0,57.0,55.0,14.0,28.0,4.395348837209301,1.2383720930232556,4.1069767441860465
TBA202007280,chiry001,2020-07-28,0,9.0,51.0,48.0,13.0,27.0,4.472392638036809,1.1779141104294477,4.359509202453988
BAL202008020,chiry001,2020-08-02,0,7.0,50.0,46.0,14.0,24.0,4.127388535031846,1.2229299363057322,4.040764331210191
TOR202008160,chiry001,2020-08-16,0,7.0,49.0,46.0,15.0,23.0,4.0588235294117645,1.2549019607843135,4.12156862745098
