Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
OAK201904010,brooa001,2019-04-01,0,8.0,65.0,34.0,16.0,35.0,6.472602739726026,1.6643835616438354,5.295890410958904
HOU201904060,brooa001,2019-04-06,0,8.0,62.0,40.0,14.0,28.0,4.666666666666666,1.4074074074074072,4.644444444444444
BAL201904110,brooa001,2019-04-11,0,9.0,66.0,37.0,15.0,32.0,5.574193548387096,1.5677419354838709,5.135483870967742
OAK201904190,brooa001,2019-04-19,0,10.0,65.0,33.0,17.0,32.0,5.684210526315789,1.6184210526315788,5.7065789473684205
OAK201904240,brooa001,2019-04-24,0,10.0,65.0,36.0,17.0,31.0,5.166666666666666,1.5185185185185184,5.385185185185185
BOS201904300,brooa001,2019-04-30,0,12.0,63.0,39.0,16.0,32.0,5.3999999999999995,1.4812499999999997,5.731249999999999
BAL201907131,brooa001,2019-07-13,1,14.0,63.0,39.0,17.0,33.0,5.3674698795180715,1.4457831325301203,6.163855421686747
BAL201907170,brooa001,2019-07-17,0,13.0,55.0,39.0,16.0,29.0,4.833333333333333,1.3148148148148147,5.940740740740741
ARI201907220,brooa001,2019-07-22,0,11.0,47.0,33.0,16.0,24.0,4.263157894736842,1.2434210526315788,5.844736842105263
ANA201907270,brooa001,2019-07-27,0,9.0,49.0,29.0,15.0,25.0,4.753521126760563,1.352112676056338,5.587323943661971
BAL201908020,brooa001,2019-08-02,0,10.0,50.0,34.0,14.0,28.0,5.5588235294117645,1.4117647058823528,5.626470588235295
BAL201908100,brooa001,2019-08-10,0,11.0,53.0,32.0,16.0,31.0,6.293233082706767,1.5563909774436089,6.2
BOS201908160,brooa001,2019-08-16,0,13.0,53.0,33.0,15.0,35.0,7.440944881889763,1.606299212598425,6.837795275590551
BAL201908210,brooa001,2019-08-21,0,12.0,58.0,32.0,13.0,37.0,7.991999999999999,1.7039999999999997,6.56
WAS201908270,brooa001,2019-08-27,0,12.0,59.0,31.0,12.0,33.0,7.127999999999999,1.7039999999999997,6.536
KCA201909010,brooa001,2019-09-01,0,10.0,55.0,30.0,13.0,30.0,6.328124999999999,1.5937499999999998,6.035937499999999
BAL201909070,brooa001,2019-09-07,0,8.0,55.0,31.0,14.0,29.0,6.117187499999999,1.6171874999999998,5.449999999999999
DET201909130,brooa001,2019-09-13,0,9.0,61.0,32.0,15.0,35.0,7.382812499999999,1.7812499999999998,5.848437499999999
