Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
CHA201709240,gioll001,2017-09-24,0,11.0,44.0,36.0,23.0,21.0,3.5,1.2407407407407407,5.959259259259259
KCA201803310,gioll001,2018-03-31,0,12.0,48.0,40.0,21.0,22.0,3.453488372093023,1.2034883720930232,5.78139534883721
CHA201804070,gioll001,2018-04-07,0,10.0,45.0,37.0,21.0,21.0,3.167597765363128,1.1061452513966479,5.395530726256983
MIN201804120,gioll001,2018-04-12,0,10.0,45.0,41.0,21.0,24.0,3.483870967741935,1.064516129032258,5.329032258064516
CHA201804210,gioll001,2018-04-21,0,8.0,44.0,42.0,24.0,21.0,2.984210526315789,1.0736842105263156,4.984210526315789
KCA201804260,gioll001,2018-04-26,0,6.0,43.0,39.0,31.0,25.0,3.7921348314606735,1.2471910112359548,5.070786516853932
SLN201805020,gioll001,2018-05-02,0,7.0,46.0,37.0,30.0,27.0,4.189655172413792,1.3103448275862066,5.303448275862069
CHA201805080,gioll001,2018-05-08,0,8.0,47.0,34.0,31.0,29.0,4.5523255813953485,1.3604651162790695,5.763953488372093
CHN201805130,gioll001,2018-05-13,0,7.0,51.0,32.0,29.0,30.0,4.821428571428571,1.4285714285714284,5.610714285714286
CHA201805190,gioll001,2018-05-19,0,6.0,49.0,32.0,33.0,32.0,5.204819277108433,1.4819277108433733,5.621686746987951
CHA201805240,gioll001,2018-05-24,0,5.0,46.0,32.0,34.0,32.0,5.268292682926829,1.4634146341463414,5.578048780487805
CLE201805290,gioll001,2018-05-29,0,6.0,47.0,27.0,37.0,37.0,6.795918367346938,1.714285714285714,6.5673469387755095
MIN201806052,gioll001,2018-06-05,2,8.0,52.0,29.0,33.0,39.0,7.163265306122448,1.7346938775510201,6.710204081632653
CHA201806110,gioll001,2018-06-11,0,8.0,54.0,26.0,32.0,36.0,6.612244897959184,1.7551020408163265,6.587755102040816
CHA201806160,gioll001,2018-06-16,0,9.0,53.0,26.0,31.0,39.0,7.363636363636363,1.762237762237762,6.892307692307693
CHA201806222,gioll001,2018-06-22,2,10.0,54.0,31.0,26.0,36.0,6.352941176470587,1.568627450980392,6.415686274509804
CHA201806280,gioll001,2018-06-28,0,10.0,55.0,37.0,26.0,36.0,6.191082802547769,1.5477707006369423,6.104458598726114
CIN201807030,gioll001,2018-07-03,0,9.0,55.0,33.0,28.0,34.0,5.847133757961783,1.5859872611464965,6.06624203821656
HOU201807080,gioll001,2018-07-08,0,12.0,56.0,33.0,29.0,37.0,6.243749999999999,1.5937499999999998,6.7437499999999995
CHA201807150,gioll001,2018-07-15,0,13.0,57.0,33.0,25.0,36.0,5.890909090909091,1.490909090909091,6.654545454545454
ANA201807230,gioll001,2018-07-23,0,13.0,55.0,36.0,26.0,34.0,5.530120481927711,1.4638554216867472,6.471084337349398
CHA201807280,gioll001,2018-07-28,0,12.0,54.0,41.0,26.0,31.0,4.65,1.3333333333333335,5.783333333333333
TBA201808030,gioll001,2018-08-03,0,11.0,54.0,41.0,27.0,31.0,4.782857142857143,1.3885714285714288,5.685714285714286
CHA201808080,gioll001,2018-08-08,0,11.0,50.0,46.0,28.0,29.0,4.374301675977654,1.3072625698324025,5.5631284916201125
DET201808140,gioll001,2018-08-14,0,12.0,52.0,50.0,27.0,32.0,4.826815642458102,1.3240223463687153,5.646927374301677
MIN201808200,gioll001,2018-08-20,0,10.0,54.0,51.0,26.0,30.0,4.475138121546962,1.3259668508287294,5.106077348066298
DET201808250,gioll001,2018-08-25,0,10.0,52.0,49.0,26.0,31.0,4.702247191011238,1.314606741573034,5.205617977528091
CHA201808300,gioll001,2018-08-30,0,10.0,51.0,52.0,23.0,31.0,4.650000000000001,1.2333333333333336,4.933333333333334
CHA201809040,gioll001,2018-09-04,0,7.0,45.0,57.0,22.0,24.0,3.5217391304347836,1.0923913043478264,4.096739130434783
KCA201809100,gioll001,2018-09-10,0,6.0,46.0,57.0,21.0,26.0,4.2289156626506035,1.2108433734939763,3.8506024096385545
BAL201809160,gioll001,2018-09-16,0,8.0,50.0,54.0,20.0,29.0,4.6607142857142865,1.2500000000000002,4.360714285714286
CHA201809220,gioll001,2018-09-22,0,8.0,53.0,50.0,19.0,30.0,4.821428571428573,1.285714285714286,4.503571428571429
MIN201809282,gioll001,2018-09-28,2,8.0,51.0,52.0,20.0,30.0,4.62857142857143,1.2171428571428573,4.434285714285714
KCA201903310,gioll001,2019-03-31,0,8.0,54.0,48.0,21.0,36.0,6.151898734177216,1.4240506329113927,4.718987341772152
CHA201904060,gioll001,2019-04-06,0,6.0,51.0,49.0,19.0,31.0,5.134969325153374,1.2883435582822087,3.9914110429447858
NYA201904120,gioll001,2019-04-12,0,7.0,49.0,46.0,22.0,32.0,5.468354430379747,1.3481012658227849,4.548101265822785
CHA201904170,gioll001,2019-04-17,0,7.0,50.0,46.0,24.0,32.0,5.574193548387097,1.4322580645161291,4.690322580645161
CHA201905020,gioll001,2019-05-02,0,6.0,47.0,45.0,24.0,31.0,5.894366197183099,1.5000000000000002,4.657746478873239
CLE201905070,gioll001,2019-05-07,0,7.0,52.0,44.0,24.0,34.0,6.6521739130434785,1.6521739130434783,4.960869565217392
TOR201905120,gioll001,2019-05-12,0,7.0,51.0,49.0,25.0,30.0,5.192307692307693,1.4615384615384617,4.6230769230769235
CHA201905180,gioll001,2019-05-18,0,5.0,49.0,54.0,24.0,28.0,4.846153846153847,1.403846153846154,3.8730769230769235
HOU201905230,gioll001,2019-05-23,0,4.0,44.0,57.0,24.0,25.0,4.411764705882353,1.3333333333333335,3.454901960784314
CHA201905280,gioll001,2019-05-28,0,3.0,41.0,61.0,23.0,20.0,3.3750000000000004,1.2000000000000002,3.0500000000000003
CHA201906020,gioll001,2019-06-02,0,4.0,39.0,69.0,20.0,17.0,2.5500000000000003,0.9833333333333335,2.916666666666667
KCA201906080,gioll001,2019-06-08,0,4.0,41.0,70.0,19.0,15.0,2.225274725274726,0.9890109890109892,2.8373626373626375
CHA201906140,gioll001,2019-06-14,0,3.0,38.0,77.0,17.0,11.0,1.5468750000000002,0.8593750000000001,2.340625
CHN201906190,gioll001,2019-06-19,0,3.0,36.0,77.0,17.0,9.0,1.2461538461538462,0.8153846153846154,2.353846153846154
BOS201906240,gioll001,2019-06-24,0,6.0,43.0,81.0,19.0,15.0,2.0250000000000004,0.9300000000000002,2.8850000000000002
CHA201906300,gioll001,2019-06-30,0,6.0,42.0,81.0,20.0,15.0,2.004950495049505,0.9207920792079208,2.9326732673267326
CHA201907060,gioll001,2019-07-06,0,6.0,40.0,77.0,17.0,15.0,2.076923076923077,0.8769230769230769,2.907692307692308
KCA201907150,gioll001,2019-07-15,0,6.0,40.0,74.0,21.0,19.0,2.7580645161290325,0.9838709677419355,3.1838709677419357
TBA201907200,gioll001,2019-07-20,0,6.0,44.0,75.0,20.0,21.0,3.0,1.0158730158730158,3.104761904761905
CHA201907250,gioll001,2019-07-25,0,7.0,47.0,75.0,20.0,22.0,3.2637362637362637,1.1043956043956042,3.2659340659340663
CHA201907310,gioll001,2019-07-31,0,10.0,51.0,72.0,21.0,26.0,4.057803468208093,1.2485549132947975,4.04971098265896
DET201908050,gioll001,2019-08-05,0,10.0,49.0,72.0,24.0,27.0,4.238372093023255,1.2732558139534882,4.211627906976744
CHA201908110,gioll001,2019-08-11,0,11.0,54.0,69.0,24.0,30.0,4.850299401197605,1.401197604790419,4.583233532934132
ANA201908160,gioll001,2019-08-16,0,11.0,55.0,76.0,21.0,31.0,5.0119760479041915,1.3652694610778442,4.170059880239521
MIN201908210,gioll001,2019-08-21,0,9.0,54.0,78.0,21.0,27.0,4.238372093023256,1.3081395348837208,3.6709302325581397
CHA201908270,gioll001,2019-08-27,0,8.0,51.0,83.0,18.0,24.0,3.5604395604395602,1.1373626373626373,3.1175824175824176
ATL201909010,gioll001,2019-09-01,0,10.0,54.0,88.0,21.0,26.0,3.7945945945945945,1.2162162162162162,3.5243243243243243
CHA201909060,gioll001,2019-09-06,0,12.0,54.0,90.0,17.0,25.0,3.5340314136125652,1.1151832460732984,3.6712041884816755
CHA201909120,gioll001,2019-09-12,0,13.0,50.0,91.0,17.0,24.0,3.34020618556701,1.036082474226804,3.834020618556701
CHA202007240,gioll001,2020-07-24,0,14.0,48.0,94.0,17.0,28.0,3.9375,1.015625,3.95
CLE202007290,gioll001,2020-07-29,0,12.0,47.0,90.0,18.0,26.0,3.734042553191489,1.0372340425531914,3.7265957446808513
MIL202008040,gioll001,2020-08-04,0,12.0,48.0,87.0,17.0,25.0,3.6486486486486482,1.054054054054054,3.7837837837837838
