Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
HOU201908250,valdf001,2019-08-25,0,6.0,41.0,40.0,27.0,23.0,4.669172932330827,1.5338345864661656,5.049624060150377
TOR201908310,valdf001,2019-08-31,0,7.0,41.0,45.0,29.0,23.0,4.5661764705882355,1.5441176470588236,5.339705882352941
HOU201909060,valdf001,2019-09-06,0,9.0,48.0,47.0,29.0,28.0,5.478260869565218,1.673913043478261,5.78695652173913
HOU202007280,valdf001,2020-07-28,0,8.0,45.0,48.0,32.0,30.0,6.044776119402985,1.7238805970149256,5.7298507462686565
OAK202008080,valdf001,2020-08-08,0,7.0,44.0,47.0,29.0,26.0,5.2,1.6222222222222222,5.2666666666666675
HOU202008140,valdf001,2020-08-14,0,8.0,49.0,50.0,25.0,27.0,5.170212765957447,1.574468085106383,5.072340425531915
COL202008190,valdf001,2020-08-19,0,7.0,48.0,48.0,28.0,27.0,5.282608695652174,1.6521739130434783,5.11304347826087
HOU202008240,valdf001,2020-08-24,0,7.0,51.0,45.0,27.0,26.0,4.909090909090908,1.6363636363636362,5.172027972027972
HOU202009010,valdf001,2020-09-01,0,6.0,53.0,53.0,26.0,26.0,4.558441558441558,1.5389610389610389,4.407792207792208
ANA202009060,valdf001,2020-09-06,0,5.0,50.0,59.0,28.0,23.0,3.7409638554216866,1.4096385542168675,4.031325301204819
LAN202009120,valdf001,2020-09-12,0,6.0,57.0,61.0,27.0,25.0,3.6486486486486482,1.362162162162162,4.091891891891892
HOU202009170,valdf001,2020-09-17,0,7.0,60.0,60.0,23.0,29.0,4.302197802197802,1.368131868131868,4.057142857142857
SEA202009220,valdf001,2020-09-22,0,5.0,55.0,66.0,21.0,24.0,3.5217391304347827,1.2391304347826089,3.330434782608696
