Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
WAS201405260,eovan001,2014-05-26,0,5.0,65.0,52.0,12.0,23.0,3.4120879120879124,1.2692307692307694,3.2494505494505495
MIA201406010,eovan001,2014-06-01,0,6.0,62.0,51.0,12.0,23.0,3.3934426229508197,1.2131147540983607,3.59344262295082
CHN201406060,eovan001,2014-06-06,0,5.0,62.0,47.0,12.0,22.0,3.2108108108108104,1.2,3.4594594594594597
MIA201406130,eovan001,2014-06-13,0,5.0,60.0,50.0,12.0,19.0,2.7142857142857135,1.1428571428571426,3.358730158730159
MIA201406180,eovan001,2014-06-18,0,6.0,63.0,49.0,11.0,23.0,3.3567567567567558,1.1999999999999997,3.556756756756757
PHI201406230,eovan001,2014-06-23,0,7.0,67.0,44.0,10.0,28.0,4.086486486486486,1.2486486486486483,3.8324324324324324
MIA201406280,eovan001,2014-06-28,0,7.0,70.0,41.0,10.0,27.0,3.983606557377048,1.3114754098360653,3.9377049180327868
SLN201407040,eovan001,2014-07-04,0,5.0,73.0,34.0,11.0,29.0,4.278688524590163,1.3770491803278686,3.839344262295082
ARI201407090,eovan001,2014-07-09,0,4.0,72.0,33.0,9.0,30.0,4.354838709677418,1.3064516129032255,3.554838709677419
MIA201407180,eovan001,2014-07-18,0,3.0,67.0,33.0,8.0,25.0,3.4793814432989683,1.1597938144329893,3.2927835051546395
ATL201407230,eovan001,2014-07-23,0,5.0,66.0,36.0,8.0,32.0,4.5957446808510625,1.1808510638297869,3.6148936170212767
MIA201407280,eovan001,2014-07-28,0,5.0,69.0,33.0,9.0,35.0,4.973684210526314,1.2315789473684207,3.705263157894737
MIA201408020,eovan001,2014-08-02,0,5.0,69.0,32.0,11.0,35.0,5.163934426229507,1.3114754098360653,3.855737704918033
CIN201408080,eovan001,2014-08-08,0,5.0,66.0,30.0,13.0,34.0,5.071823204419888,1.30939226519337,4.028729281767956
MIA201408130,eovan001,2014-08-13,0,4.0,61.0,33.0,14.0,29.0,4.099476439790575,1.1780104712041883,3.7340314136125654
MIA201408200,eovan001,2014-08-20,0,3.0,60.0,35.0,15.0,26.0,3.675392670157067,1.1780104712041881,3.51413612565445
ANA201408260,eovan001,2014-08-26,0,3.0,63.0,37.0,15.0,30.0,4.354838709677417,1.2580645161290316,3.458064516129032
ATL201408310,eovan001,2014-08-31,0,3.0,65.0,38.0,14.0,29.0,4.474285714285712,1.3542857142857136,3.337142857142857
MIA201409060,eovan001,2014-09-06,0,4.0,68.0,42.0,13.0,27.0,4.118644067796608,1.3728813559322026,3.369491525423729
MIL201409110,eovan001,2014-09-11,0,4.0,72.0,47.0,12.0,29.0,4.474285714285712,1.4399999999999995,3.2
NYN201409160,eovan001,2014-09-16,0,4.0,71.0,43.0,13.0,25.0,3.8571428571428554,1.4399999999999995,3.388571428571429
MIA201409210,eovan001,2014-09-21,0,3.0,71.0,43.0,13.0,24.0,3.880239520958082,1.508982035928143,3.110179640718563
WAS201409270,eovan001,2014-09-27,0,3.0,72.0,44.0,11.0,24.0,3.834319526627217,1.473372781065088,2.9692307692307693
NYA201504100,eovan001,2015-04-10,0,3.0,78.0,43.0,12.0,26.0,4.178571428571426,1.6071428571428563,3.0571428571428574
BAL201504150,eovan001,2015-04-15,0,3.0,81.0,38.0,12.0,29.0,4.893749999999997,1.743749999999999,3.29375
DET201504210,eovan001,2015-04-21,0,4.0,81.0,43.0,14.0,29.0,4.987261146496812,1.8152866242038206,3.467515923566879
NYA201504260,eovan001,2015-04-26,0,4.0,80.0,43.0,14.0,26.0,4.280487804878046,1.71951219512195,3.4560975609756097
