Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
HOU201405290,jimeu001,2014-05-29,0,6.0,58.0,51.0,28.0,25.0,4.066265060240964,1.5542168674698797,4.392771084337349
TEX201406030,jimeu001,2014-06-03,0,4.0,56.0,53.0,28.0,22.0,3.556886227544911,1.508982035928144,3.8467065868263477
BAL201406080,jimeu001,2014-06-08,0,5.0,52.0,54.0,27.0,20.0,3.1764705882352944,1.3941176470588237,3.976470588235294
BAL201406130,jimeu001,2014-06-13,0,4.0,44.0,53.0,30.0,22.0,3.68944099378882,1.37888198757764,3.982608695652174
NYA201406200,jimeu001,2014-06-20,0,4.0,43.0,50.0,32.0,21.0,3.4785276073619635,1.3803680981595092,4.193865030674846
BAL201406250,jimeu001,2014-06-25,0,4.0,43.0,50.0,34.0,19.0,3.1666666666666665,1.4259259259259258,4.311111111111112
BAL201406300,jimeu001,2014-06-30,0,5.0,48.0,46.0,35.0,23.0,3.9056603773584904,1.5660377358490567,4.784905660377358
BOS201407052,jimeu001,2014-07-05,2,5.0,45.0,50.0,34.0,22.0,3.5568862275449105,1.4191616766467066,4.45748502994012
BAL201408090,jimeu001,2014-08-09,0,6.0,47.0,47.0,38.0,26.0,4.443037974683545,1.6139240506329118,5.117721518987342
CLE201408160,jimeu001,2014-08-16,0,6.0,45.0,45.0,40.0,24.0,4.024844720496895,1.5838509316770188,5.26832298136646
BAL201409160,jimeu001,2014-09-16,0,8.0,46.0,47.0,38.0,28.0,4.666666666666667,1.5555555555555558,5.551851851851852
NYA201409230,jimeu001,2014-09-23,0,8.0,45.0,45.0,39.0,29.0,4.924528301886793,1.5849056603773588,5.6716981132075475
BAL201504110,jimeu001,2015-04-11,0,7.0,44.0,43.0,38.0,29.0,4.987261146496816,1.5668789808917198,5.531210191082803
BOS201504170,jimeu001,2015-04-17,0,6.0,43.0,49.0,34.0,23.0,3.6315789473684217,1.3508771929824563,4.691228070175439
TOR201504220,jimeu001,2015-04-22,0,5.0,40.0,49.0,32.0,21.0,3.4573170731707323,1.3170731707317076,4.46219512195122
BAL201504290,jimeu001,2015-04-29,0,7.0,40.0,52.0,29.0,24.0,4.000000000000001,1.2777777777777781,4.681481481481482
NYN201505060,jimeu001,2015-05-06,0,6.0,35.0,52.0,28.0,20.0,3.292682926829269,1.152439024390244,4.3707317073170735
BAL201505110,jimeu001,2015-05-11,0,7.0,37.0,46.0,29.0,23.0,4.085526315789474,1.3026315789473686,5.015789473684211
BAL201505160,jimeu001,2015-05-16,0,6.0,38.0,51.0,25.0,21.0,3.5000000000000004,1.1666666666666667,4.255555555555556
MIA201505220,jimeu001,2015-05-22,0,5.0,40.0,52.0,22.0,20.0,3.272727272727273,1.1272727272727274,3.8000000000000003
BAL201505270,jimeu001,2015-05-27,0,3.0,42.0,51.0,20.0,17.0,2.7987804878048785,1.1341463414634148,3.254878048780488
HOU201506010,jimeu001,2015-06-01,0,4.0,50.0,50.0,17.0,19.0,3.01764705882353,1.1823529411764708,3.3588235294117648
CLE201506060,jimeu001,2015-06-06,0,5.0,51.0,55.0,16.0,19.0,2.965317919075145,1.161849710982659,3.3560693641618498
BAL201506120,jimeu001,2015-06-12,0,5.0,56.0,52.0,21.0,20.0,3.233532934131737,1.3832335329341319,3.738922155688623
PHI201506170,jimeu001,2015-06-17,0,6.0,62.0,56.0,20.0,23.0,3.6315789473684217,1.4385964912280704,3.76140350877193
BOS201506230,jimeu001,2015-06-23,0,5.0,64.0,58.0,17.0,22.0,3.3750000000000004,1.3806818181818183,3.3022727272727277
BAL201506281,jimeu001,2015-06-28,1,5.0,67.0,60.0,19.0,25.0,3.970588235294118,1.5176470588235296,3.3411764705882354
CHA201507030,jimeu001,2015-07-03,0,4.0,65.0,66.0,17.0,22.0,3.263736263736264,1.351648351648352,2.820879120879121
MIN201507080,jimeu001,2015-07-08,0,5.0,65.0,61.0,17.0,21.0,3.115384615384616,1.351648351648352,3.2
DET201507170,jimeu001,2015-07-17,0,5.0,64.0,60.0,20.0,19.0,2.914772727272728,1.431818181818182,3.3875
NYA201507230,jimeu001,2015-07-23,0,8.0,64.0,61.0,19.0,23.0,3.488764044943821,1.3988764044943822,4.008988764044944
BAL201507280,jimeu001,2015-07-28,0,8.0,62.0,58.0,21.0,25.0,4.115853658536586,1.5182926829268295,4.297560975609756
BAL201508020,jimeu001,2015-08-02,0,8.0,62.0,53.0,22.0,26.0,4.203592814371258,1.508982035928144,4.5113772455089824
