Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
NYN201605040,matzs001,2016-05-04,0,5.0,59.0,56.0,17.0,18.0,2.8588235294117643,1.3411764705882352,3.376470588235294
LAN201605090,matzs001,2016-05-09,0,3.0,56.0,58.0,14.0,16.0,2.541176470588235,1.2352941176470587,2.7411764705882353
NYN201605200,matzs001,2016-05-20,0,4.0,60.0,55.0,13.0,18.0,2.8588235294117643,1.288235294117647,2.9705882352941178
WAS201605250,matzs001,2016-05-25,0,4.0,59.0,57.0,11.0,18.0,2.777142857142857,1.2,2.805714285714286
NYN201605310,matzs001,2016-05-31,0,3.0,57.0,62.0,10.0,17.0,2.4945652173913038,1.092391304347826,2.4010869565217394
PIT201606071,matzs001,2016-06-07,1,4.0,56.0,61.0,11.0,17.0,2.508196721311475,1.0983606557377046,2.691803278688525
MIL201606120,matzs001,2016-06-12,0,4.0,54.0,61.0,12.0,16.0,2.3867403314917124,1.0939226519337015,2.735911602209945
NYN201606180,matzs001,2016-06-18,0,3.0,57.0,65.0,10.0,13.0,1.8092783505154637,1.036082474226804,2.3494845360824743
ATL201606240,matzs001,2016-06-24,0,4.0,58.0,63.0,9.0,15.0,2.1204188481675392,1.0523560209424083,2.5560209424083773
NYN201606300,matzs001,2016-06-30,0,5.0,58.0,55.0,9.0,19.0,2.7729729729729726,1.0864864864864865,2.9567567567567568
NYN201607050,matzs001,2016-07-05,0,7.0,58.0,57.0,9.0,22.0,3.2459016393442623,1.098360655737705,3.314754098360656
NYN201607100,matzs001,2016-07-10,0,8.0,62.0,55.0,10.0,24.0,3.5801104972375692,1.1933701657458564,3.597790055248619
CHN201607180,matzs001,2016-07-18,0,8.0,62.0,55.0,13.0,25.0,3.6684782608695654,1.2228260869565217,3.73804347826087
MIA201607240,matzs001,2016-07-24,0,8.0,67.0,52.0,14.0,26.0,3.9438202247191017,1.3651685393258428,3.958426966292135
NYN201607290,matzs001,2016-07-29,0,8.0,67.0,51.0,15.0,26.0,4.0813953488372094,1.430232558139535,4.124418604651163
NYA201608030,matzs001,2016-08-03,0,7.0,71.0,53.0,14.0,27.0,4.213872832369943,1.4739884393063587,3.772254335260116
NYN201608090,matzs001,2016-08-09,0,8.0,69.0,51.0,14.0,31.0,4.755681818181819,1.4147727272727275,4.103409090909091
NYN201608140,matzs001,2016-08-14,0,10.0,65.0,55.0,15.0,29.0,4.448863636363637,1.3636363636363638,4.461363636363637
ATL201706102,matzs001,2017-06-10,2,9.0,62.0,56.0,16.0,27.0,4.050000000000001,1.3000000000000003,4.233333333333334
NYN201706160,matzs001,2017-06-16,0,8.0,58.0,58.0,17.0,22.0,3.1595744680851072,1.1968085106382982,3.965957446808511
LAN201706220,matzs001,2017-06-22,0,9.0,59.0,56.0,14.0,23.0,3.217616580310881,1.1347150259067358,4.070466321243524
MIA201706280,matzs001,2017-06-28,0,10.0,56.0,58.0,17.0,24.0,3.4285714285714284,1.1587301587301588,4.374603174603175
WAS201707030,matzs001,2017-07-03,0,9.0,56.0,57.0,14.0,21.0,3.0,1.1111111111111112,4.057142857142857
SLN201707090,matzs001,2017-07-09,0,8.0,52.0,56.0,15.0,18.0,2.4923076923076923,1.0307692307692307,3.8615384615384616
NYN201707160,matzs001,2017-07-16,0,10.0,55.0,51.0,14.0,22.0,3.1263157894736846,1.0894736842105264,4.352631578947369
NYN201707210,matzs001,2017-07-21,0,11.0,54.0,48.0,13.0,27.0,4.165714285714286,1.1485714285714286,4.725714285714286
SDN201707260,matzs001,2017-07-26,0,10.0,57.0,47.0,12.0,24.0,3.7674418604651168,1.2034883720930234,4.455813953488372
COL201708010,matzs001,2017-08-01,0,9.0,61.0,42.0,11.0,28.0,4.638036809815952,1.325153374233129,4.469938650306749
NYN201708060,matzs001,2017-08-06,0,10.0,66.0,36.0,11.0,31.0,5.365384615384615,1.4807692307692308,5.007692307692308
PHI201708120,matzs001,2017-08-12,0,11.0,67.0,41.0,12.0,35.0,6.258278145695364,1.5695364238410596,5.186754966887417
NYN201708170,matzs001,2017-08-17,0,8.0,63.0,38.0,14.0,33.0,6.061224489795919,1.5714285714285714,4.751020408163265
NYN201804010,matzs001,2018-04-01,0,7.0,67.0,34.0,12.0,34.0,6.557142857142856,1.6928571428571426,4.6571428571428575
