Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
ARI201907240,clart003,2019-07-24,0,11.0,55.0,30.0,19.0,31.0,6.539062500000002,1.7343750000000004,6.692187500000001
NYA201907300,clart003,2019-07-30,0,12.0,52.0,35.0,19.0,31.0,6.539062500000002,1.6640625000000004,6.762500000000001
ARI201908040,clart003,2019-08-04,0,12.0,50.0,37.0,18.0,31.0,6.6960000000000015,1.6320000000000003,6.6800000000000015
ARI201908170,clart003,2019-08-17,0,13.0,50.0,37.0,17.0,29.0,5.757352941176471,1.4779411764705883,6.6191176470588236
ARI201909270,clart003,2019-09-27,0,14.0,51.0,34.0,16.0,30.0,6.42857142857143,1.5952380952380956,7.271428571428572
ARI202008240,clart003,2020-08-24,0,12.0,47.0,34.0,15.0,27.0,5.832000000000002,1.4880000000000004,6.6080000000000005
ARI202008300,clart003,2020-08-30,0,11.0,44.0,32.0,16.0,25.0,5.487804878048782,1.4634146341463417,6.517073170731708
SFN202009040,clart003,2020-09-04,0,10.0,38.0,36.0,15.0,20.0,4.186046511627907,1.232558139534884,5.734883720930233
ARI202009090,clart003,2020-09-09,0,9.0,41.0,35.0,15.0,21.0,4.609756097560976,1.3658536585365857,5.590243902439025
ARI202009252,clart003,2020-09-25,2,10.0,42.0,39.0,14.0,22.0,4.56923076923077,1.2923076923076924,5.507692307692308
