Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
WAS202007280,votha001,2020-07-28,0,6.0,41.0,48.0,16.0,18.0,3.1973684210526314,1.125,3.969736842105263
WAS202008080,votha001,2020-08-08,0,7.0,36.0,47.0,13.0,13.0,2.279220779220779,0.9545454545454545,4.076623376623377
NYN202008130,votha001,2020-08-13,0,7.0,36.0,47.0,12.0,13.0,2.279220779220779,0.935064935064935,4.0181818181818185
ATL202008180,votha001,2020-08-18,0,7.0,38.0,42.0,14.0,14.0,2.5714285714285716,1.0612244897959184,4.383673469387755
WAS202008240,votha001,2020-08-24,0,8.0,41.0,42.0,15.0,18.0,3.328767123287671,1.1506849315068495,4.72054794520548
BOS202008300,votha001,2020-08-30,0,8.0,42.0,39.0,15.0,20.0,3.7500000000000004,1.1875000000000002,4.929166666666667
ATL202009041,votha001,2020-09-04,1,9.0,44.0,38.0,15.0,24.0,4.90909090909091,1.340909090909091,5.290909090909091
WAS202009100,votha001,2020-09-10,0,10.0,48.0,37.0,15.0,27.0,5.440298507462687,1.4104477611940303,5.5955223880597025
TBA202009160,votha001,2020-09-16,0,11.0,46.0,35.0,16.0,29.0,6.023076923076924,1.430769230769231,6.200000000000001
WAS202009221,votha001,2020-09-22,1,11.0,47.0,38.0,15.0,29.0,6.023076923076924,1.430769230769231,6.061538461538462
WAS202009270,votha001,2020-09-27,0,12.0,48.0,40.0,16.0,28.0,5.68421052631579,1.4436090225563911,6.267669172932331
