Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
MIN201607050,manas001,2016-07-05,0,8.0,61.0,44.0,16.0,31.0,5.103658536585366,1.4085365853658536,4.480487804878049
HOU201607100,manas001,2016-07-10,0,9.0,64.0,46.0,15.0,35.0,5.762195121951219,1.4451219512195121,4.535365853658536
OAK201607220,manas001,2016-07-22,0,8.0,62.0,46.0,14.0,31.0,4.923529411764705,1.3411764705882352,4.205882352941177
TEX201607270,manas001,2016-07-27,0,6.0,57.0,52.0,14.0,23.0,3.320855614973262,1.13903743315508,3.504812834224599
ANA201608020,manas001,2016-08-02,0,7.0,64.0,58.0,13.0,25.0,3.609625668449198,1.2352941176470589,3.472727272727273
OAK201608070,manas001,2016-08-07,0,9.0,64.0,58.0,14.0,24.0,3.5217391304347827,1.2717391304347827,3.95
OAK201608120,manas001,2016-08-12,0,10.0,61.0,58.0,15.0,23.0,3.3750000000000004,1.2391304347826089,4.210869565217392
TEX201608170,manas001,2016-08-17,0,11.0,59.0,54.0,15.0,25.0,3.6684782608695654,1.2065217391304348,4.602173913043479
OAK201608230,manas001,2016-08-23,0,10.0,62.0,53.0,13.0,23.0,3.4309392265193375,1.2430939226519337,4.3436464088397795
HOU201608290,manas001,2016-08-29,0,10.0,61.0,56.0,14.0,22.0,3.1428571428571432,1.1904761904761907,4.2
KCA201609140,manas001,2016-09-14,0,10.0,56.0,56.0,15.0,22.0,3.263736263736264,1.1703296703296706,4.287912087912089
OAK201609200,manas001,2016-09-20,0,8.0,52.0,56.0,13.0,16.0,2.373626373626374,1.0714285714285716,3.760439560439561
ANA201609260,manas001,2016-09-26,0,8.0,50.0,57.0,15.0,16.0,2.413407821229051,1.0893854748603353,3.8368715083798888
SEA201610020,manas001,2016-10-02,0,9.0,49.0,53.0,16.0,17.0,2.607954545454546,1.1079545454545456,4.307954545454546
OAK201704040,manas001,2017-04-04,0,8.0,43.0,49.0,17.0,16.0,2.4827586206896557,1.03448275862069,4.286206896551724
TEX201704090,manas001,2017-04-09,0,6.0,42.0,49.0,16.0,16.0,2.4685714285714293,0.9942857142857147,3.8342857142857145
OAK201704150,manas001,2017-04-15,0,5.0,39.0,55.0,16.0,17.0,2.653179190751446,0.9537572254335263,3.5121387283236998
OAK201704210,manas001,2017-04-21,0,4.0,36.0,57.0,18.0,15.0,2.3823529411764715,0.9529411764705885,3.323529411764706
ANA201704260,manas001,2017-04-26,0,3.0,32.0,58.0,21.0,13.0,2.064705882352942,0.935294117647059,3.2176470588235295
SEA201705150,manas001,2017-05-15,0,2.0,33.0,51.0,19.0,15.0,2.6129032258064524,1.0064516129032262,3.1225806451612903
OAK201705200,manas001,2017-05-20,0,3.0,34.0,54.0,22.0,19.0,3.206250000000001,1.0500000000000003,3.4250000000000003
NYA201705260,manas001,2017-05-26,0,4.0,36.0,52.0,21.0,21.0,3.543750000000001,1.0687500000000003,3.6875000000000004
CLE201705310,manas001,2017-05-31,0,4.0,37.0,53.0,20.0,21.0,3.500000000000001,1.0555555555555558,3.588888888888889
OAK201706050,manas001,2017-06-05,0,4.0,36.0,59.0,20.0,21.0,3.500000000000001,1.0370370370370372,3.3111111111111113
