Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
LAN201405260,cuetj001,2014-05-26,0,7.0,39.0,82.0,17.0,14.0,1.6293103448275863,0.7241379310344828,2.9931034482758623
ARI201405310,cuetj001,2014-05-31,0,6.0,40.0,77.0,18.0,14.0,1.6434782608695655,0.7565217391304349,2.991304347826087
CIN201406060,cuetj001,2014-06-06,0,5.0,40.0,75.0,17.0,12.0,1.4025974025974028,0.7402597402597404,2.8753246753246753
CIN201406110,cuetj001,2014-06-11,0,5.0,41.0,74.0,14.0,14.0,1.6800000000000004,0.7333333333333335,2.8533333333333335
PIT201406170,cuetj001,2014-06-17,0,5.0,41.0,74.0,14.0,14.0,1.7500000000000004,0.7638888888888891,2.838888888888889
CIN201406220,cuetj001,2014-06-22,0,4.0,45.0,72.0,15.0,15.0,1.9660194174757284,0.8737864077669905,2.733980582524272
SFN201406270,cuetj001,2014-06-27,0,5.0,49.0,69.0,13.0,16.0,2.097087378640777,0.9029126213592235,2.966990291262136
SDN201407020,cuetj001,2014-07-02,0,3.0,50.0,62.0,14.0,16.0,2.086956521739131,0.9275362318840582,2.83768115942029
CIN201407081,cuetj001,2014-07-08,1,2.0,52.0,62.0,16.0,17.0,2.2500000000000004,1.0000000000000002,2.7294117647058824
CIN201407130,cuetj001,2014-07-13,0,4.0,55.0,58.0,15.0,19.0,2.617346938775511,1.0714285714285718,3.2306122448979595
NYA201407200,cuetj001,2014-07-20,0,5.0,54.0,59.0,17.0,18.0,2.454545454545455,1.075757575757576,3.442424242424243
CIN201407260,cuetj001,2014-07-26,0,5.0,55.0,63.0,19.0,19.0,2.644329896907217,1.1443298969072166,3.416494845360825
MIA201407310,cuetj001,2014-07-31,0,5.0,54.0,65.0,21.0,19.0,2.6580310880829017,1.1658031088082903,3.4020725388601036
CLE201408050,cuetj001,2014-08-05,0,5.0,52.0,69.0,21.0,16.0,2.170854271356784,1.100502512562814,3.184924623115578
CIN201408100,cuetj001,2014-08-10,0,5.0,54.0,63.0,23.0,18.0,2.3365384615384617,1.1105769230769231,3.4884615384615385
COL201408150,cuetj001,2014-08-15,0,7.0,52.0,70.0,21.0,18.0,2.26046511627907,1.0186046511627909,3.562790697674419
SLN201408200,cuetj001,2014-08-20,0,7.0,51.0,68.0,21.0,19.0,2.3860465116279075,1.0046511627906978,3.6186046511627907
CIN201408260,cuetj001,2014-08-26,0,7.0,54.0,69.0,23.0,20.0,2.6341463414634148,1.126829268292683,3.785365853658537
PIT201408310,cuetj001,2014-08-31,0,9.0,54.0,69.0,22.0,20.0,2.660098522167488,1.123152709359606,4.131034482758621
CIN201409060,cuetj001,2014-09-06,0,9.0,57.0,71.0,22.0,20.0,2.5961538461538463,1.139423076923077,4.007692307692308
CIN201409110,cuetj001,2014-09-11,0,8.0,58.0,72.0,22.0,18.0,2.3033175355450237,1.1374407582938388,3.7402843601895737
CHN201409160,cuetj001,2014-09-16,0,8.0,56.0,72.0,19.0,16.0,1.9636363636363638,1.0227272727272727,3.6363636363636367
CIN201409230,cuetj001,2014-09-23,0,8.0,57.0,71.0,21.0,22.0,2.75,1.0833333333333333,3.7972222222222225
CIN201409280,cuetj001,2014-09-28,0,8.0,57.0,69.0,21.0,22.0,2.712328767123288,1.0684931506849316,3.8438356164383563
CIN201504060,cuetj001,2015-04-06,0,9.0,58.0,70.0,19.0,21.0,2.625,1.0694444444444444,3.9222222222222225
CIN201504110,cuetj001,2015-04-11,0,7.0,57.0,71.0,18.0,19.0,2.408450704225352,1.056338028169014,3.495774647887324
SLN201504170,cuetj001,2015-04-17,0,7.0,55.0,69.0,18.0,18.0,2.3142857142857145,1.042857142857143,3.5571428571428574
MIL201504220,cuetj001,2015-04-22,0,7.0,54.0,75.0,14.0,19.0,2.375,0.9444444444444444,3.1305555555555555
CIN201504280,cuetj001,2015-04-28,0,5.0,52.0,75.0,14.0,17.0,2.0769230769230766,0.8959276018099547,2.7791855203619913
ATL201505030,cuetj001,2015-05-03,0,5.0,46.0,75.0,13.0,17.0,2.0769230769230766,0.8009049773755655,2.7791855203619913
CHA201505091,cuetj001,2015-05-09,1,7.0,49.0,69.0,12.0,21.0,2.612903225806451,0.8433179723502303,3.2552995391705073
CIN201505140,cuetj001,2015-05-14,0,9.0,52.0,69.0,13.0,24.0,2.9724770642201834,0.8944954128440367,3.612844036697248
KCA201505190,cuetj001,2015-05-19,0,9.0,52.0,70.0,11.0,20.0,2.443438914027149,0.8552036199095022,3.4579185520361992
PHI201506020,cuetj001,2015-06-02,0,8.0,57.0,67.0,11.0,22.0,2.7247706422018347,0.9357798165137614,3.365137614678899
CIN201506070,cuetj001,2015-06-07,0,8.0,56.0,64.0,11.0,22.0,2.80188679245283,0.9481132075471698,3.4122641509433964
CHN201506120,cuetj001,2015-06-12,0,8.0,56.0,63.0,12.0,22.0,2.80188679245283,0.9622641509433961,3.4830188679245286
CIN201506170,cuetj001,2015-06-17,0,8.0,59.0,68.0,11.0,25.0,3.183962264150943,0.990566037735849,3.299056603773585
NYN201506260,cuetj001,2015-06-26,0,9.0,56.0,62.0,13.0,24.0,3.130434782608696,1.0,3.7507246376811594
CIN201507010,cuetj001,2015-07-01,0,10.0,53.0,60.0,14.0,25.0,3.3582089552238807,1.0,4.11044776119403
WAS201507070,cuetj001,2015-07-07,0,8.0,54.0,62.0,15.0,24.0,3.2238805970149254,1.0298507462686568,3.7074626865671645
MIA201507120,cuetj001,2015-07-12,0,6.0,47.0,71.0,15.0,19.0,2.431279620853081,0.8815165876777252,3.0578199052132704
CIN201507190,cuetj001,2015-07-19,0,4.0,48.0,66.0,14.0,19.0,2.5522388059701493,0.9253731343283582,2.7671641791044777
COL201507250,cuetj001,2015-07-25,0,4.0,47.0,59.0,17.0,19.0,2.6580310880829017,0.994818652849741,3.106735751295337
TOR201507310,cuetj001,2015-07-31,0,4.0,42.0,60.0,17.0,16.0,2.2040816326530615,0.903061224489796,3.1234693877551023
DET201508050,cuetj001,2015-08-05,0,3.0,44.0,63.0,19.0,18.0,2.479591836734694,0.9642857142857143,2.9244897959183676
KCA201508100,cuetj001,2015-08-10,0,3.0,45.0,56.0,19.0,20.0,2.7551020408163267,0.979591836734694,3.138775510204082
KCA201508150,cuetj001,2015-08-15,0,2.0,42.0,55.0,19.0,16.0,2.1386138613861387,0.905940594059406,2.9326732673267326
BOS201508210,cuetj001,2015-08-21,0,2.0,47.0,55.0,17.0,14.0,1.8086124401913874,0.9186602870813396,2.8985645933014355
KCA201508260,cuetj001,2015-08-26,0,2.0,58.0,52.0,14.0,18.0,2.325358851674641,1.033492822966507,2.81244019138756
KCA201509010,cuetj001,2015-09-01,0,5.0,62.0,52.0,14.0,23.0,3.105,1.14,3.335
KCA201509060,cuetj001,2015-09-06,0,5.0,69.0,43.0,13.0,27.0,3.8167539267015704,1.287958115183246,3.6240837696335078
BAL201509130,cuetj001,2015-09-13,0,5.0,69.0,45.0,14.0,29.0,4.232432432432432,1.3459459459459457,3.621621621621622
DET201509180,cuetj001,2015-09-18,0,9.0,76.0,46.0,9.0,34.0,4.78125,1.328125,4.153125
KCA201509240,cuetj001,2015-09-24,0,9.0,80.0,45.0,9.0,35.0,5.0,1.4126984126984128,4.152380952380953
CHA201509290,cuetj001,2015-09-29,0,9.0,80.0,43.0,9.0,35.0,4.921875,1.390625,4.2
MIN201510040,cuetj001,2015-10-04,0,10.0,83.0,43.0,9.0,36.0,5.142857142857143,1.4603174603174602,4.4222222222222225
MIL201604050,cuetj001,2016-04-05,0,10.0,85.0,39.0,13.0,37.0,5.6440677966101696,1.6610169491525424,4.84406779661017
SFN201604100,cuetj001,2016-04-10,0,9.0,83.0,39.0,13.0,37.0,5.708571428571429,1.645714285714286,4.588571428571429
LAN201604160,cuetj001,2016-04-16,0,8.0,80.0,44.0,15.0,37.0,5.6123595505617985,1.601123595505618,4.329213483146067
SFN201604210,cuetj001,2016-04-21,0,5.0,75.0,43.0,16.0,32.0,4.670270270270271,1.475675675675676,3.7351351351351356
SFN201604260,cuetj001,2016-04-26,0,6.0,74.0,44.0,16.0,31.0,4.452127659574469,1.4361702127659577,3.8542553191489364
CIN201605020,cuetj001,2016-05-02,0,6.0,74.0,51.0,15.0,26.0,3.4077669902912624,1.296116504854369,3.549514563106796
SFN201605070,cuetj001,2016-05-07,0,3.0,70.0,56.0,16.0,25.0,3.341584158415842,1.2772277227722773,2.8732673267326736
ARI201605120,cuetj001,2016-05-12,0,3.0,70.0,55.0,16.0,24.0,3.1456310679611654,1.2524271844660195,2.90873786407767
SDN201605180,cuetj001,2016-05-18,0,3.0,71.0,59.0,16.0,23.0,3.0145631067961167,1.266990291262136,2.7922330097087382
SFN201605230,cuetj001,2016-05-23,0,2.0,67.0,65.0,16.0,21.0,2.637209302325582,1.1581395348837211,2.46046511627907
COL201605290,cuetj001,2016-05-29,0,2.0,63.0,67.0,12.0,20.0,2.378854625550661,0.9911894273127755,2.3277533039647578
SLN201606030,cuetj001,2016-06-03,0,3.0,63.0,68.0,14.0,20.0,2.410714285714286,1.0312500000000002,2.54375
SFN201606100,cuetj001,2016-06-10,0,3.0,57.0,61.0,17.0,14.0,1.7181818181818183,1.0090909090909093,2.8045454545454547
SFN201606150,cuetj001,2016-06-15,0,3.0,57.0,62.0,15.0,15.0,1.8243243243243243,0.972972972972973,2.7810810810810813
PIT201606210,cuetj001,2016-06-21,0,2.0,56.0,68.0,16.0,13.0,1.5810810810810811,0.972972972972973,2.483783783783784
SFN201606260,cuetj001,2016-06-26,0,2.0,53.0,63.0,16.0,14.0,1.7581395348837208,0.9627906976744185,2.641860465116279
ARI201607010,cuetj001,2016-07-01,0,2.0,54.0,57.0,16.0,14.0,1.7339449541284402,0.9633027522935779,2.855963302752294
