Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
BAL201906110,meanj001,2019-06-11,0,6.0,44.0,37.0,13.0,17.0,2.9050632911392404,1.0822784810126582,4.244303797468355
BAL201906160,meanj001,2019-06-16,0,6.0,44.0,43.0,15.0,17.0,2.798780487804878,1.079268292682927,4.0963414634146345
BAL201906280,meanj001,2019-06-28,0,6.0,47.0,42.0,16.0,18.0,2.9634146341463414,1.152439024390244,4.132926829268293
TBA201907030,meanj001,2019-07-03,0,6.0,44.0,41.0,16.0,17.0,2.798780487804878,1.0975609756097562,4.169512195121952
BAL201907132,meanj001,2019-07-13,2,5.0,44.0,44.0,15.0,15.0,2.3823529411764706,1.0411764705882354,3.6411764705882357
BAL201907190,meanj001,2019-07-19,0,8.0,49.0,44.0,15.0,20.0,3.2335329341317367,1.1497005988023952,4.349700598802396
ARI201907240,meanj001,2019-07-24,0,8.0,49.0,41.0,14.0,21.0,3.3952095808383236,1.131736526946108,4.403592814371258
BAL201908070,meanj001,2019-08-07,0,8.0,50.0,44.0,14.0,21.0,3.478527607361963,1.1779141104294477,4.322699386503068
NYA201908130,meanj001,2019-08-13,0,8.0,48.0,45.0,13.0,22.0,3.7358490566037736,1.150943396226415,4.256603773584906
BAL201908190,meanj001,2019-08-19,0,9.0,53.0,39.0,15.0,26.0,4.618421052631579,1.3421052631578947,4.917105263157895
BAL201908240,meanj001,2019-08-24,0,9.0,53.0,38.0,16.0,27.0,4.89261744966443,1.389261744966443,4.991946308724833
KCA201908300,meanj001,2019-08-30,0,9.0,54.0,38.0,13.0,27.0,4.703225806451613,1.2967741935483872,4.748387096774194
BAL201909050,meanj001,2019-09-05,0,10.0,52.0,40.0,11.0,27.0,4.527950310559007,1.173913043478261,4.746583850931677
BAL201909110,meanj001,2019-09-11,0,11.0,55.0,39.0,10.0,29.0,4.716867469879518,1.174698795180723,4.916867469879518
DET201909160,meanj001,2019-09-16,0,11.0,53.0,40.0,11.0,29.0,4.77439024390244,1.1707317073170733,4.956097560975611
BAL201909220,meanj001,2019-09-22,0,9.0,51.0,39.0,13.0,28.0,4.638036809815952,1.177914110429448,4.63558282208589
BOS201909280,meanj001,2019-09-28,0,8.0,54.0,42.0,12.0,27.0,4.391566265060241,1.1927710843373496,4.212048192771085
BAL202007300,meanj001,2020-07-30,0,9.0,53.0,43.0,11.0,27.0,4.2631578947368425,1.1228070175438598,4.32280701754386
BAL202008040,meanj001,2020-08-04,0,9.0,50.0,40.0,11.0,28.0,4.526946107784432,1.095808383233533,4.565269461077845
BAL202008160,meanj001,2020-08-16,0,9.0,44.0,43.0,9.0,24.0,3.811764705882353,0.9352941176470588,4.329411764705883
BAL202008210,meanj001,2020-08-21,0,9.0,44.0,39.0,8.0,25.0,4.299363057324841,0.9936305732484078,4.518471337579618
TOR202008280,meanj001,2020-08-28,0,10.0,43.0,34.0,8.0,27.0,5.027586206896552,1.0551724137931036,5.103448275862069
BAL202009020,meanj001,2020-09-02,0,11.0,42.0,33.0,9.0,27.0,5.36029411764706,1.1250000000000002,5.626470588235295
NYN202009080,meanj001,2020-09-08,0,12.0,46.0,30.0,10.0,29.0,5.931818181818182,1.2727272727272727,6.2
NYA202009130,meanj001,2020-09-13,0,12.0,45.0,29.0,10.0,28.0,5.770992366412213,1.2595419847328242,6.268702290076336
BAL202009200,meanj001,2020-09-20,0,12.0,44.0,30.0,9.0,24.0,4.909090909090909,1.2045454545454546,6.131818181818182
TOR202009260,meanj001,2020-09-26,0,13.0,40.0,38.0,8.0,24.0,5.062499999999999,1.1249999999999998,6.223437499999999
