Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
CLE201909030,ceasd001,2019-09-03,0,13.0,62.0,53.0,22.0,39.0,6.793548387096774,1.6258064516129032,5.812903225806451
CHA201909080,ceasd001,2019-09-08,0,13.0,62.0,58.0,20.0,38.0,6.412499999999999,1.5374999999999996,5.375
SEA201909140,ceasd001,2019-09-14,0,12.0,58.0,55.0,24.0,35.0,6.217105263157893,1.6184210526315785,5.588157894736842
DET201909200,ceasd001,2019-09-20,0,12.0,58.0,56.0,23.0,32.0,5.64705882352941,1.5882352941176465,5.474509803921569
CLE202007281,ceasd001,2020-07-28,1,11.0,56.0,60.0,22.0,28.0,4.846153846153845,1.4999999999999996,4.969230769230769
KCA202008020,ceasd001,2020-08-02,0,12.0,56.0,55.0,20.0,27.0,5.133802816901406,1.6056338028169008,5.566197183098591
CHA202008070,ceasd001,2020-08-07,0,12.0,54.0,53.0,20.0,27.0,5.02758620689655,1.5310344827586202,5.6
DET202008120,ceasd001,2020-08-12,0,10.0,51.0,55.0,21.0,25.0,4.753521126760562,1.5211267605633798,5.143661971830985
CHA202008180,ceasd001,2020-08-18,0,10.0,51.0,54.0,20.0,22.0,4.09655172413793,1.468965517241379,5.020689655172413
CHN202008230,ceasd001,2020-08-23,0,10.0,52.0,48.0,22.0,21.0,3.883561643835615,1.5205479452054789,5.3780821917808215
CHA202008290,ceasd001,2020-08-29,0,9.0,46.0,50.0,24.0,15.0,2.5632911392405053,1.3291139240506324,5.0037974683544295
KCA202009030,ceasd001,2020-09-03,0,9.0,43.0,44.0,28.0,14.0,2.5033112582781447,1.4105960264900657,5.564238410596026
PIT202009080,ceasd001,2020-09-08,0,10.0,43.0,41.0,25.0,15.0,2.596153846153845,1.3076923076923073,5.738461538461538
CHA202009140,ceasd001,2020-09-14,0,9.0,45.0,38.0,22.0,16.0,2.7692307692307683,1.2884615384615379,5.43076923076923
CIN202009200,ceasd001,2020-09-20,0,9.0,45.0,34.0,24.0,16.0,2.842105263157894,1.3618421052631573,5.76578947368421
CHA202009250,ceasd001,2020-09-25,0,7.0,38.0,38.0,31.0,13.0,2.2792207792207786,1.3441558441558437,5.479220779220778
