Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
ARI201909010,youna002,2019-09-01,0,7.0,44.0,40.0,15.0,23.0,4.006451612903226,1.1419354838709679,4.4
CIN201909070,youna002,2019-09-07,0,8.0,46.0,40.0,14.0,24.0,4.235294117647059,1.1764705882352942,4.552941176470588
NYN201909120,youna002,2019-09-12,0,8.0,48.0,49.0,14.0,24.0,4.0754716981132075,1.169811320754717,4.162264150943397
ARI201909170,youna002,2019-09-17,0,9.0,50.0,48.0,15.0,24.0,4.291390728476822,1.2913907284768213,4.570860927152318
ARI201909230,youna002,2019-09-23,0,8.0,52.0,47.0,15.0,21.0,3.681818181818182,1.3051948051948052,4.32987012987013
ARI202008150,youna002,2020-08-15,0,10.0,51.0,50.0,16.0,25.0,4.47019867549669,1.3311258278145697,4.86887417218543
OAK202008200,youna002,2020-08-20,0,11.0,52.0,46.0,15.0,24.0,4.438356164383562,1.3767123287671235,5.234246575342466
ARI202008250,youna002,2020-08-25,0,12.0,51.0,48.0,14.0,23.0,4.1959459459459465,1.3175675675675678,5.328378378378378
LAN202009010,youna002,2020-09-01,0,12.0,48.0,51.0,14.0,21.0,3.8310810810810816,1.2567567567567568,5.267567567567568
SFN202009060,youna002,2020-09-06,0,11.0,47.0,51.0,18.0,20.0,3.698630136986302,1.3356164383561646,5.275342465753425
ANA202009170,youna002,2020-09-17,0,13.0,50.0,50.0,16.0,22.0,4.068493150684932,1.3561643835616441,5.727397260273973
ARI202009230,youna002,2020-09-23,0,12.0,53.0,47.0,17.0,26.0,4.97872340425532,1.48936170212766,5.731914893617022
