Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
SFN201806180,suara002,2018-06-18,0,8.0,56.0,50.0,11.0,28.0,4.784810126582279,1.2721518987341773,3.959493670886076
SFN201806230,suara002,2018-06-23,0,6.0,57.0,50.0,12.0,27.0,4.527950310559007,1.2857142857142858,3.5167701863354037
ARI201806290,suara002,2018-06-29,0,6.0,61.0,49.0,12.0,26.0,4.471337579617835,1.3949044585987262,3.5630573248407647
COL201807040,suara002,2018-07-04,0,6.0,61.0,48.0,13.0,27.0,4.584905660377359,1.3962264150943398,3.6528301886792454
SFN201807090,suara002,2018-07-09,0,5.0,59.0,49.0,11.0,23.0,3.696428571428572,1.2500000000000002,3.2535714285714286
SFN201807150,suara002,2018-07-15,0,4.0,54.0,49.0,14.0,20.0,3.214285714285715,1.2142857142857144,3.1821428571428574
SEA201807240,suara002,2018-07-24,0,4.0,51.0,52.0,14.0,19.0,3.0000000000000004,1.1403508771929827,3.0771929824561406
SFN201807290,suara002,2018-07-29,0,4.0,54.0,46.0,15.0,18.0,2.809248554913295,1.1965317919075147,3.286705202312139
ARI201808040,suara002,2018-08-04,0,6.0,59.0,45.0,16.0,22.0,3.494117647058824,1.323529411764706,3.835294117647059
SFN201808090,suara002,2018-08-09,0,7.0,63.0,45.0,17.0,26.0,4.08139534883721,1.3953488372093026,4.1069767441860465
LAN201808140,suara002,2018-08-14,0,9.0,65.0,46.0,15.0,27.0,4.213872832369943,1.3872832369942198,4.413872832369942
CIN201808190,suara002,2018-08-19,0,9.0,62.0,43.0,17.0,25.0,3.924418604651163,1.377906976744186,4.630232558139535
SFN201808250,suara002,2018-08-25,0,9.0,61.0,42.0,18.0,29.0,4.803680981595092,1.4539877300613497,4.801226993865031
SFN201808310,suara002,2018-08-31,0,9.0,57.0,42.0,19.0,28.0,4.581818181818182,1.3818181818181818,4.836363636363637
COL201809050,suara002,2018-09-05,0,8.0,54.0,41.0,19.0,27.0,4.4451219512195115,1.3353658536585364,4.7
SFN201809110,suara002,2018-09-11,0,11.0,57.0,41.0,17.0,30.0,4.939024390243902,1.3536585365853657,5.303658536585366
SDN201809170,suara002,2018-09-17,0,12.0,59.0,39.0,17.0,29.0,4.688622754491018,1.3652694610778442,5.57125748502994
SLN201809230,suara002,2018-09-23,0,12.0,55.0,42.0,18.0,28.0,4.369942196531792,1.2658959537572254,5.4369942196531795
SFN201809300,suara002,2018-09-30,0,10.0,53.0,43.0,18.0,26.0,4.129411764705882,1.2529411764705882,4.982352941176471
SFN201905200,suara002,2019-05-20,0,8.0,49.0,38.0,18.0,22.0,3.666666666666666,1.2407407407407405,4.829629629629629
SFN201905250,suara002,2019-05-25,0,8.0,46.0,39.0,22.0,22.0,3.5999999999999996,1.236363636363636,4.9818181818181815
