Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
LAN201606030,maedk001,2016-06-03,0,5.0,43.0,51.0,16.0,17.0,2.7159763313609466,1.047337278106509,3.555029585798817
LAN201606080,maedk001,2016-06-08,0,5.0,44.0,52.0,17.0,18.0,2.8588235294117643,1.076470588235294,3.570588235294118
ARI201606140,maedk001,2016-06-14,0,5.0,44.0,57.0,17.0,19.0,2.965317919075144,1.0578034682080923,3.338728323699422
LAN201606190,maedk001,2016-06-19,0,4.0,46.0,56.0,16.0,20.0,3.1952662721893486,1.1005917159763312,3.093491124260355
PIT201606250,maedk001,2016-06-25,0,5.0,49.0,56.0,18.0,21.0,3.355029585798816,1.1893491124260354,3.430769230769231
MIL201606300,maedk001,2016-06-30,0,6.0,46.0,55.0,19.0,23.0,3.786585365853658,1.1890243902439024,3.7670731707317073
LAN201607050,maedk001,2016-07-05,0,5.0,47.0,54.0,17.0,22.0,3.621951219512195,1.170731707317073,3.5658536585365854
LAN201607100,maedk001,2016-07-10,0,4.0,48.0,56.0,17.0,22.0,3.6894409937888195,1.2111801242236024,3.2
ARI201607170,maedk001,2016-07-17,0,5.0,45.0,64.0,15.0,19.0,3.0176470588235293,1.0588235294117647,3.0411764705882356
SLN201607230,maedk001,2016-07-23,0,6.0,48.0,64.0,15.0,20.0,3.214285714285714,1.1249999999999998,3.217857142857143
LAN201607290,maedk001,2016-07-29,0,7.0,51.0,64.0,13.0,22.0,3.494117647058823,1.1294117647058823,3.3411764705882354
COL201608040,maedk001,2016-08-04,0,7.0,49.0,64.0,12.0,22.0,3.494117647058823,1.076470588235294,3.2882352941176474
LAN201608090,maedk001,2016-08-09,0,8.0,48.0,60.0,11.0,23.0,3.718562874251497,1.059880239520958,3.7209580838323353
PHI201608160,maedk001,2016-08-16,0,10.0,48.0,58.0,12.0,24.0,3.9272727272727272,1.0909090909090908,4.327272727272727
LAN201608230,maedk001,2016-08-23,0,11.0,45.0,59.0,10.0,25.0,4.115853658536585,1.0060975609756098,4.425609756097561
COL201608290,maedk001,2016-08-29,0,9.0,47.0,59.0,11.0,24.0,3.9512195121951215,1.0609756097560974,4.004878048780488
LAN201609050,maedk001,2016-09-05,0,10.0,48.0,59.0,10.0,25.0,4.192546583850931,1.0807453416149067,4.094409937888199
MIA201609110,maedk001,2016-09-11,0,9.0,44.0,62.0,9.0,22.0,3.5357142857142856,0.9464285714285714,3.6642857142857146
ARI201609160,maedk001,2016-09-16,0,8.0,50.0,52.0,9.0,23.0,3.7636363636363637,1.0727272727272728,3.8000000000000003
LAN201609210,maedk001,2016-09-21,0,7.0,46.0,53.0,11.0,19.0,3.07185628742515,1.0239520958083832,3.6311377245508982
SDN201609270,maedk001,2016-09-27,0,7.0,44.0,56.0,13.0,18.0,2.9454545454545453,1.0363636363636364,3.6363636363636367
SFN201610020,maedk001,2016-10-02,0,8.0,43.0,56.0,14.0,20.0,3.4177215189873413,1.0822784810126582,4.016455696202532
LAN201704040,maedk001,2017-04-04,0,7.0,48.0,54.0,15.0,23.0,4.167785234899329,1.268456375838926,3.8241610738255036
COL201704090,maedk001,2017-04-09,0,6.0,48.0,54.0,15.0,23.0,4.167785234899329,1.268456375838926,3.5624161073825507
LAN201704150,maedk001,2017-04-15,0,5.0,50.0,50.0,15.0,25.0,4.623287671232876,1.3356164383561642,3.467123287671233
ARI201704220,maedk001,2017-04-22,0,6.0,48.0,51.0,13.0,26.0,4.909090909090908,1.2797202797202796,3.5776223776223777
LAN201704280,maedk001,2017-04-28,0,9.0,53.0,50.0,13.0,30.0,5.664335664335664,1.3846153846153846,4.437762237762238
SDN201705050,maedk001,2017-05-05,0,9.0,55.0,50.0,13.0,31.0,5.772413793103447,1.4068965517241376,4.4206896551724135
LAN201705100,maedk001,2017-05-10,0,9.0,50.0,55.0,16.0,30.0,5.704225352112675,1.3943661971830983,4.425352112676056
LAN201705250,maedk001,2017-05-25,0,10.0,52.0,54.0,13.0,31.0,5.5065789473684195,1.2828947368421049,4.463157894736842
SLN201705300,maedk001,2017-05-30,0,9.0,56.0,52.0,12.0,33.0,5.900662251655628,1.3509933774834435,4.29271523178808
MIL201706040,maedk001,2017-06-04,0,8.0,57.0,49.0,14.0,33.0,5.9399999999999995,1.4199999999999997,4.22
CIN201706180,maedk001,2017-06-18,0,9.0,50.0,53.0,16.0,30.0,5.2597402597402585,1.2857142857142856,4.466233766233766
LAN201706270,maedk001,2017-06-27,0,8.0,47.0,54.0,15.0,28.0,4.877419354838708,1.1999999999999997,4.167741935483871
SDN201707020,maedk001,2017-07-02,0,7.0,46.0,55.0,14.0,24.0,4.024844720496893,1.1180124223602481,3.796273291925466
LAN201707070,maedk001,2017-07-07,0,7.0,50.0,51.0,14.0,25.0,4.218749999999999,1.1999999999999997,4.00625
CHA201707190,maedk001,2017-07-19,0,3.0,45.0,51.0,15.0,20.0,3.3749999999999996,1.1249999999999998,3.0875000000000004
LAN201707250,maedk001,2017-07-25,0,4.0,45.0,46.0,15.0,19.0,3.3311688311688306,1.1688311688311686,3.531168831168831
ATL201708010,maedk001,2017-08-01,0,4.0,47.0,42.0,14.0,19.0,3.3311688311688306,1.188311688311688,3.6285714285714286
ARI201708080,maedk001,2017-08-08,0,3.0,44.0,43.0,15.0,17.0,3.0599999999999996,1.18,3.4000000000000004
LAN201708130,maedk001,2017-08-13,0,4.0,41.0,45.0,15.0,15.0,2.682119205298013,1.1125827814569533,3.517880794701987
DET201708200,maedk001,2017-08-20,0,6.0,41.0,51.0,13.0,15.0,2.5961538461538454,1.038461538461538,3.6615384615384614
LAN201708250,maedk001,2017-08-25,0,6.0,44.0,51.0,10.0,17.0,2.8333333333333326,0.9999999999999998,3.4222222222222225
ARI201708310,maedk001,2017-08-31,0,7.0,42.0,53.0,11.0,17.0,2.7818181818181813,0.9636363636363634,3.581818181818182
LAN201709060,maedk001,2017-09-06,0,9.0,46.0,51.0,12.0,24.0,4.235294117647058,1.137254901960784,4.258823529411765
SFN201709110,maedk001,2017-09-11,0,8.0,42.0,58.0,12.0,19.0,3.267515923566878,1.0318471337579616,3.6585987261146498
PHI201709210,maedk001,2017-09-21,0,10.0,42.0,57.0,10.0,22.0,3.933774834437085,1.0331125827814567,4.113907284768212
LAN201803310,maedk001,2018-03-31,0,10.0,40.0,57.0,11.0,23.0,4.282758620689654,1.0551724137931031,4.213793103448276
LAN201804130,maedk001,2018-04-13,0,10.0,40.0,63.0,10.0,22.0,4.09655172413793,1.0344827586206893,3.9034482758620688
SDN201804180,maedk001,2018-04-18,0,10.0,43.0,59.0,11.0,24.0,4.909090909090907,1.2272727272727268,4.222727272727273
LAN201804240,maedk001,2018-04-24,0,9.0,47.0,63.0,12.0,27.0,5.440298507462685,1.3208955223880592,3.871641791044776
SFN201804290,maedk001,2018-04-29,0,8.0,47.0,62.0,12.0,25.0,4.963235294117645,1.3014705882352937,3.6191176470588236
SDN201805050,maedk001,2018-05-05,0,8.0,47.0,58.0,16.0,25.0,4.963235294117645,1.3897058823529407,4.060294117647059
LAN201805110,maedk001,2018-05-11,0,8.0,50.0,58.0,15.0,27.0,5.481203007518795,1.466165413533834,4.01203007518797
MIA201805170,maedk001,2018-05-17,0,7.0,51.0,59.0,16.0,25.0,4.891304347826085,1.4565217391304344,3.7217391304347824
LAN201805230,maedk001,2018-05-23,0,7.0,49.0,59.0,15.0,25.0,4.591836734693876,1.3061224489795915,3.6285714285714286
LAN201805290,maedk001,2018-05-29,0,5.0,47.0,67.0,19.0,21.0,3.5886075949367076,1.253164556962025,3.029113924050633
LAN201806130,maedk001,2018-06-13,0,5.0,47.0,66.0,18.0,20.0,3.506493506493505,1.266233766233766,3.0051948051948054
CHN201806191,maedk001,2018-06-19,1,5.0,47.0,57.0,19.0,22.0,3.857142857142856,1.2857142857142854,3.4727272727272727
LAN201806250,maedk001,2018-06-25,0,5.0,47.0,57.0,21.0,22.0,3.7834394904458586,1.2993630573248403,3.5821656050955415
LAN201806300,maedk001,2018-06-30,0,5.0,42.0,56.0,20.0,18.0,3.0186335403726696,1.1552795031055896,3.4981366459627328
ANA201807060,maedk001,2018-07-06,0,5.0,43.0,58.0,21.0,19.0,3.128048780487804,1.1707317073170727,3.4743902439024392
SDN201807110,maedk001,2018-07-11,0,4.0,41.0,64.0,18.0,16.0,2.6503067484662566,1.0858895705521467,2.850306748466258
PHI201807240,maedk001,2018-07-24,0,3.0,41.0,66.0,18.0,14.0,2.2909090909090897,1.072727272727272,2.545454545454546
LAN201807300,maedk001,2018-07-30,0,4.0,38.0,68.0,16.0,13.0,2.0406976744186034,0.9418604651162785,2.6244186046511633
LAN201808040,maedk001,2018-08-04,0,5.0,43.0,64.0,19.0,17.0,2.8333333333333317,1.1481481481481475,3.144444444444445
COL201808100,maedk001,2018-08-10,0,6.0,47.0,56.0,16.0,21.0,3.5886075949367067,1.196202531645569,3.5227848101265824
LAN201903300,maedk001,2019-03-30,0,6.0,50.0,61.0,18.0,23.0,3.674556213017749,1.2071005917159756,3.430769230769231
COL201904050,maedk001,2019-04-05,0,9.0,50.0,66.0,18.0,24.0,3.72413793103448,1.1724137931034475,3.8724137931034477
SLN201904100,maedk001,2019-04-10,0,9.0,49.0,68.0,18.0,23.0,3.4887640449438178,1.1292134831460665,3.7898876404494377
LAN201904160,maedk001,2019-04-16,0,10.0,53.0,64.0,18.0,28.0,4.369942196531788,1.231213872832369,4.171098265895953
CHN201904230,maedk001,2019-04-23,0,9.0,52.0,60.0,19.0,27.0,4.238372093023252,1.2383720930232547,4.141860465116278
SFN201904290,maedk001,2019-04-29,0,10.0,56.0,56.0,20.0,32.0,5.173652694610774,1.365269461077843,4.601197604790418
SDN201905050,maedk001,2019-05-05,0,10.0,59.0,50.0,21.0,31.0,5.072727272727269,1.4545454545454535,4.89090909090909
LAN201905100,maedk001,2019-05-10,0,9.0,56.0,49.0,24.0,31.0,5.1666666666666625,1.4814814814814803,4.885185185185184
LAN201905150,maedk001,2019-05-15,0,8.0,50.0,51.0,23.0,27.0,4.391566265060237,1.3192771084337338,4.483132530120481
PIT201905260,maedk001,2019-05-26,0,7.0,47.0,59.0,22.0,23.0,3.6529411764705855,1.2176470588235286,3.8882352941176466
LAN201905310,maedk001,2019-05-31,0,8.0,46.0,56.0,19.0,23.0,3.674556213017749,1.153846153846153,4.0698224852071005
ARI201906050,maedk001,2019-06-05,0,6.0,44.0,56.0,17.0,22.0,3.5568862275449082,1.0958083832335324,3.5592814371257484
ANA201906110,maedk001,2019-06-11,0,6.0,42.0,59.0,14.0,22.0,3.5568862275449082,1.0059880239520953,3.2898203592814372
LAN201906170,maedk001,2019-06-17,0,7.0,38.0,58.0,16.0,22.0,3.621951219512193,0.9878048780487799,3.7304878048780488
LAN201906230,maedk001,2019-06-23,0,7.0,37.0,57.0,15.0,23.0,3.9056603773584886,0.9811320754716976,3.728301886792453
COL201906300,maedk001,2019-06-30,0,7.0,37.0,58.0,15.0,19.0,3.053571428571427,0.928571428571428,3.664285714285714
LAN201907060,maedk001,2019-07-06,0,7.0,33.0,60.0,15.0,19.0,3.090361445783131,0.8674698795180718,3.597590361445783
BOS201907120,maedk001,2019-07-12,0,8.0,34.0,60.0,13.0,18.0,2.8421052631578934,0.8245614035087715,3.76140350877193
PHI201907170,maedk001,2019-07-17,0,10.0,37.0,61.0,12.0,21.0,3.3352941176470567,0.8647058823529407,4.135294117647058
LAN201907230,maedk001,2019-07-23,0,10.0,34.0,52.0,14.0,21.0,3.634615384615383,0.9230769230769226,4.68076923076923
COL201907290,maedk001,2019-07-29,0,9.0,33.0,55.0,16.0,20.0,3.5064935064935043,0.9545454545454539,4.5051948051948045
LAN201908040,maedk001,2019-08-04,0,8.0,37.0,54.0,18.0,23.0,4.195945945945943,1.1148648648648642,4.395945945945945
LAN201908100,maedk001,2019-08-10,0,9.0,40.0,51.0,18.0,27.0,5.1702127659574435,1.2340425531914887,4.859574468085105
ATL201908160,maedk001,2019-08-16,0,7.0,40.0,53.0,15.0,22.0,3.9865771812080517,1.1073825503355699,3.9248322147651002
LAN201908220,maedk001,2019-08-22,0,7.0,42.0,58.0,17.0,23.0,4.195945945945944,1.1959459459459454,3.8486486486486484
SDN201908280,maedk001,2019-08-28,0,7.0,39.0,61.0,16.0,23.0,4.282758620689653,1.137931034482758,3.6758620689655173
CHA202007260,maedk001,2020-07-26,0,7.0,38.0,59.0,17.0,25.0,4.591836734693875,1.1224489795918362,3.8122448979591836
MIN202008010,maedk001,2020-08-01,0,6.0,38.0,59.0,17.0,24.0,4.66187050359712,1.1870503597122297,3.502158273381295
PIT202008060,maedk001,2020-08-06,0,4.0,35.0,58.0,17.0,21.0,4.049999999999998,1.1142857142857139,2.9857142857142858
