Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
MIA201509260,nicoj001,2015-09-26,0,7.0,64.0,21.0,15.0,28.0,4.247191011235954,1.3314606741573032,4.885393258426966
PHI201510032,nicoj001,2015-10-03,2,7.0,62.0,19.0,16.0,29.0,4.374301675977653,1.307262569832402,4.993296089385475
LAN201604270,nicoj001,2016-04-27,0,7.0,62.0,19.0,15.0,26.0,3.714285714285714,1.222222222222222,4.850793650793651
MIA201605030,nicoj001,2016-05-03,0,7.0,55.0,21.0,16.0,22.0,3.0618556701030926,1.0979381443298968,4.792783505154639
MIA201605080,nicoj001,2016-05-08,0,8.0,56.0,18.0,17.0,24.0,3.375,1.140625,5.153125
WAS201605141,nicoj001,2016-05-14,1,7.0,58.0,15.0,17.0,25.0,3.609625668449198,1.2032085561497328,5.093048128342247
MIA201605200,nicoj001,2016-05-20,0,6.0,57.0,15.0,19.0,27.0,3.9836065573770494,1.2459016393442623,5.019672131147541
TBA201605250,nicoj001,2016-05-25,0,8.0,57.0,14.0,17.0,31.0,4.728813559322034,1.2542372881355932,5.403389830508475
MIA201605300,nicoj001,2016-05-30,0,8.0,56.0,19.0,17.0,30.0,4.475138121546961,1.2099447513812154,5.238674033149172
MIA201606040,nicoj001,2016-06-04,0,6.0,56.0,21.0,17.0,29.0,4.3988764044943816,1.2303370786516852,4.7674157303370785
ARI201606100,nicoj001,2016-06-10,0,5.0,58.0,20.0,16.0,24.0,3.6610169491525424,1.2542372881355932,4.589830508474576
SDN201606150,nicoj001,2016-06-15,0,5.0,68.0,26.0,14.0,28.0,4.369942196531792,1.421965317919075,4.309826589595376
ATL201607010,nicoj001,2016-07-01,0,5.0,72.0,27.0,14.0,31.0,5.042168674698795,1.5542168674698795,4.266265060240964
NYN201607060,nicoj001,2016-07-06,0,6.0,77.0,26.0,13.0,35.0,5.943396226415095,1.6981132075471699,4.539622641509434
MIA201608280,nicoj001,2016-08-28,0,7.0,74.0,28.0,11.0,35.0,6.176470588235294,1.6666666666666667,4.650980392156863
MIA201705140,nicoj001,2017-05-14,0,7.0,75.0,27.0,10.0,36.0,6.352941176470588,1.6666666666666667,4.690196078431373
LAN201705190,nicoj001,2017-05-19,0,7.0,76.0,31.0,8.0,33.0,5.675159235668789,1.6050955414012738,4.44203821656051
MIA201705300,nicoj001,2017-05-30,0,7.0,77.0,32.0,10.0,34.0,5.961038961038961,1.6948051948051948,4.544155844155844
MIA201706190,nicoj001,2017-06-19,0,6.0,69.0,27.0,9.0,31.0,5.732876712328767,1.602739726027397,4.432876712328767
MIA201706240,nicoj001,2017-06-24,0,8.0,70.0,24.0,9.0,32.0,6.171428571428571,1.6928571428571426,5.171428571428572
MIA201708120,nicoj001,2017-08-12,0,8.0,68.0,26.0,8.0,32.0,6.352941176470588,1.676470588235294,5.008823529411765
NYN201708180,nicoj001,2017-08-18,0,8.0,62.0,22.0,10.0,28.0,5.6,1.6,5.333333333333334
PHI201708230,nicoj001,2017-08-23,0,7.0,58.0,20.0,10.0,24.0,4.764705882352941,1.5,5.1191176470588236
