Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
HOU201704290,triga001,2017-04-29,0,3.0,34.0,35.0,7.0,13.0,2.4545454545454546,0.8601398601398602,3.1160839160839164
OAK201705050,triga001,2017-05-05,0,2.0,36.0,43.0,7.0,12.0,2.0903225806451613,0.832258064516129,2.67741935483871
OAK201705100,triga001,2017-05-10,0,2.0,39.0,44.0,8.0,12.0,2.0377358490566038,0.8867924528301887,2.7094339622641512
SEA201705160,triga001,2017-05-16,0,2.0,40.0,46.0,11.0,13.0,2.19375,0.95625,2.75
OAK201705210,triga001,2017-05-21,0,3.0,41.0,44.0,12.0,14.0,2.3625000000000003,0.9937500000000001,3.1812500000000004
NYA201705280,triga001,2017-05-28,0,3.0,45.0,43.0,15.0,16.0,2.7341772151898733,1.139240506329114,3.3898734177215193
OAK201706020,triga001,2017-06-02,0,4.0,50.0,45.0,16.0,17.0,2.668604651162791,1.1511627906976745,3.583720930232558
TBA201706090,triga001,2017-06-09,0,6.0,55.0,47.0,14.0,22.0,3.5783132530120483,1.246987951807229,3.8867469879518075
OAK201804020,triga001,2018-04-02,0,9.0,60.0,46.0,15.0,30.0,5.0943396226415105,1.4150943396226416,4.747169811320755
ANA201804070,triga001,2018-04-07,0,9.0,61.0,48.0,17.0,31.0,5.331210191082803,1.4904458598726116,4.805095541401274
SEA201804130,triga001,2018-04-13,0,9.0,60.0,50.0,17.0,27.0,4.5562499999999995,1.4437499999999999,4.64375
OAK201804180,triga001,2018-04-18,0,9.0,60.0,45.0,19.0,29.0,5.084415584415584,1.5389610389610389,4.894805194805195
TEX201804240,triga001,2018-04-24,0,10.0,57.0,40.0,20.0,32.0,6.084507042253521,1.6267605633802815,5.650704225352113
SEA201805010,triga001,2018-05-01,0,10.0,58.0,42.0,18.0,32.0,6.084507042253521,1.6056338028169013,5.502816901408451
OAK201805060,triga001,2018-05-06,0,10.0,60.0,42.0,19.0,35.0,6.8478260869565215,1.7173913043478262,5.6347826086956525
NYA201805120,triga001,2018-05-12,0,10.0,54.0,44.0,16.0,31.0,5.853146853146853,1.4685314685314685,5.276923076923078
TOR201805170,triga001,2018-05-17,0,12.0,54.0,47.0,19.0,34.0,6.604316546762591,1.575539568345324,5.962589928057554
BOS202009060,triga001,2020-09-06,0,10.0,46.0,45.0,20.0,30.0,6.0,1.4666666666666666,5.622222222222222
TBA202009110,triga001,2020-09-11,0,8.0,40.0,47.0,20.0,23.0,4.669172932330826,1.3533834586466165,4.981954887218045
