,Game ID,Visiting Team Player 1 ID,Visiting Team Player 2 ID,Visiting Team Player 3 ID,Visiting Team Player 4 ID,Visiting Team Player 5 ID,Visiting Team Player 6 ID,Visiting Team Player 7 ID,Visiting Team Player 8 ID,Visiting Team Player 9 ID,Home Team Player 1 ID,Home Team Player 2 ID,Home Team Player 3 ID,Home Team Player 4 ID,Home Team Player 5 ID,Home Team Player 6 ID,Home Team Player 7 ID,Home Team Player 8 ID,Home Team Player 9 ID
60,HOU201704070,gorda001,mousm001,cainl001,hosme001,peres002,mossb001,orlap001,escoa003,mondr003,sprig001,brega001,altuj001,corrc001,beltc001,gatte001,reddj001,gurry001,aokin001
61,TBA201704070,travd001,donaj001,bautj002,morak001,tulot001,smoaj001,carre001,saltj001,pillk001,souzs001,kierk001,longe001,weekr001,norrd001,millb002,beckt001,robed004,bourp001
62,TEX201704070,davir003,joycm001,healr001,davik003,vogts001,lowrj001,plout001,alony001,semim001,gomec002,choos001,mazan001,napom001,odorr001,lucrj001,gallj002,andre001,profj001
63,ARI201704080,santc002,lindf001,branm003,encae001,ramij003,diazy001,naqut001,perer003,bauet001,owinc001,perad001,goldp001,lambj001,tomay001,drurb001,hazej001,mathj001,greiz001
64,COL201704080,tolea001,seagc001,turnj001,gonza003,pedej001,grany001,puigy001,utlec001,kersc001,blacc001,lemad001,arenn001,stort001,reynm001,parrg001,cards001,garnd001,grayj003
65,MIL201704080,schwk001,bryak001,rizza001,zobrb001,russa002,contw001,baezj001,hendk001,almoa002,villj001,thame001,shawt001,aguij001,nieuk001,frann001,bandj001,arcio002,milot001
66,NYN201704080,realj001,rojam002,yelic001,stanm004,bourj002,ozunm001,dietd001,hecha001,conla001,granc001,cabra002,cespy001,florw001,walkn001,brucj001,dudal001,darnt001,gselr001
67,PHI201704080,turnt001,eatoa002,harpb003,murpd006,zimmr001,wertj001,renda001,wietm001,guthj001,hernc005,kendh001,herro001,franm004,saunm001,joset001,ruppc001,galvf001,nolaa001
68,PIT201704080,incie001,swand001,freef001,garca004,markn001,philb001,petej002,suzuk001,dickr001,fraza001,marts002,mccua001,polag001,jasoj001,cervf001,harrj002,mercj002,kuhlc001
69,SDN201704080,spand001,beltb001,pench001,poseb001,crawb001,nunee002,panij002,parkj002,bumgm001,margm001,myerw001,solay001,renfh001,blasj001,sardl001,hedga001,corda001,chacj001
70,SLN201704080,genns001,alcaa001,vottj001,duvaa001,suare001,cozaz001,kivlp001,barnt001,arrob001,fowld001,diaza003,carpm002,adamm002,moliy001,gricr001,gyorj001,wongk001,wachm001
71,ANA201704080,seguj002,hanim001,canor001,cruzn002,seagk001,valed001,martl004,zunim001,dysoj001,escoy001,calhk001,troum001,pujoa001,simma001,maybc001,martj007,espid001,maldm001
72,BAL201704080,gardb001,sancg002,hollm001,cartc002,ellsj001,casts001,headc001,hicka001,torrr001,smits002,jonea003,machm001,davic003,trumm001,castw002,kim-h001,schoj001,hardj003
73,CHA201704080,dozib001,keplm001,sanom001,mauej001,polaj001,castj006,buxtb001,rosae001,escoe001,salat001,andet001,cabrm002,abrej003,frazt001,garca003,sotog001,davim005,may-j001
74,DET201704080,holtb002,pedrd001,benia002,morem001,sandp001,bradj001,younc004,hernm003,vazqc001,kinsi001,castn001,cabrm001,martv001,uptoj001,mahtm001,mccaj001,jonej006,iglej001
75,HOU201704080,gorda001,cainl001,hosme001,peres002,cuthc001,orlap001,escoa003,coloc002,buted001,sprig001,brega001,altuj001,corrc001,beltc001,gurry001,gonzm002,mccab002,marij002
76,TBA201704080,travd001,donaj001,bautj002,morak001,tulot001,pears001,martr004,smoaj001,pillk001,dickc002,kierk001,longe001,millb002,souzs001,morrl001,norrd001,smitm007,beckt001
77,TEX201704080,semim001,joycm001,healr001,davik003,vogts001,lowrj001,alony001,canhm001,davir003,gomec002,choos001,mazan001,napom001,odorr001,lucrj001,gallj002,rua-r001,andre001
78,ARI201704090,santc002,lindf001,guyeb001,encae001,ramij003,diazy001,gomey001,jacka001,klubc001,polla001,perad001,goldp001,lambj001,owinc001,descd001,drurb001,herrc001,corbp001
79,COL201704090,forsl001,seagc001,turnj001,gutif001,puigy001,gonza003,herne001,barna001,maedk001,blacc001,parrg001,gonzc001,arenn001,stort001,reynm001,amara001,woltt001,andet002
80,MIL201704090,schwk001,bryak001,rizza001,zobrb001,russa002,heywj001,montm001,arrij001,jay-j001,villj001,thame001,braur002,shawt001,santd002,pereh001,broxk001,bandj001,daviz001
81,NYN201704090,gordd002,realj001,yelic001,stanm004,bourj002,ozunm001,dietd001,rojam002,volqe001,reyej001,cabra002,cespy001,brucj001,walkn001,dudal001,confm001,river003,syndn001
82,PHI201704090,eatoa002,renda001,harpb003,murpd006,linda001,wertj001,drews001,lobaj001,stras001,hernc005,kendh001,herro001,franm004,saunm001,joset001,knapa001,galvf001,hellj001
83,PIT201704090,incie001,swand001,freef001,garca004,markn001,philb001,flowt001,petej002,tehej001,fraza001,marts002,mccua001,polag001,bellj005,mercj002,gossp001,stewc001,coleg001
84,SDN201704090,spand001,beltb001,pench001,poseb001,crawb001,nunee002,marrc001,hilla001,cuetj001,margm001,jankt001,myerw001,solay001,schir001,renfh001,hedga001,aybae001,richc002
85,SLN201704090,hamib001,peraj003,vottj001,duvaa001,suare001,sches001,cozaz001,turns002,felds001,fowld001,diaza003,carpm002,adamm002,moliy001,peraj001,gyorj001,gricr001,martc006
86,ANA201704090,seguj002,hanim001,canor001,cruzn002,seagk001,valed001,martl004,ruizc001,mottt001,escoy001,calhk001,troum001,pujoa001,simma001,cronc002,reveb001,espid001,perec003
87,BAL201704090,gardb001,hicka001,hollm001,cartc002,casts001,headc001,judga001,romia002,torrr001,gentc001,jonea003,machm001,trumm001,davic003,manct001,schoj001,hardj003,josec002
88,CHA201704090,dozib001,grosr001,mauej001,sanom001,castj006,polaj001,rosae001,buxtb001,keplm001,cabrm002,andet001,abrej003,frazt001,aschc001,garca003,sancc001,narvo001,may-j001
89,DET201704090,pedrd001,benia002,bettm001,younc004,morem001,selss001,leons001,sandp001,hernm003,kinsi001,castn001,cabrm001,martv001,uptoj001,collt002,avila001,romia001,iglej001
90,HOU201704090,gorda001,mousm001,cainl001,hosme001,peres002,mossb001,orlap001,escoa003,mondr003,sprig001,brega001,altuj001,corrc001,mccab002,gatte001,reddj001,gonzm002,aokin001
91,TBA201704090,travd001,donaj001,bautj002,morak001,tulot001,martr004,smoaj001,pillk001,carre001,dickc002,kierk001,longe001,millb002,souzs001,morrl001,robed004,smitm007,sucrj001
92,TEX201704090,semim001,davir003,healr001,davik003,lowrj001,plout001,canhm001,phegj001,rosaa001,gomec002,andre001,mazan001,napom001,odorr001,rua-r001,chirr001,gallj002,deshd002
93,CHN201704100,forsl001,seagc001,turnj001,gutif001,puigy001,gonza003,grany001,pedej001,wooda002,schwk001,bryak001,rizza001,zobrb001,russa002,contw001,heywj001,baezj001,lestj001
94,COL201704100,margm001,jankt001,myerw001,solay001,schir001,renfh001,aybae001,torrl001,cosaj001,blacc001,lemad001,gonzc001,arenn001,parrg001,stort001,reynm001,woltt001,chatt001
95,PHI201704100,reyej001,cabra002,cespy001,brucj001,granc001,walkn001,dudal001,darnt001,degrj001,hernc005,kendh001,herro001,franm004,saunm001,ruppc001,stasb001,galvf001,eickj001
96,PIT201704100,hamib001,peraj003,vottj001,duvaa001,suare001,sches001,genns001,barnt001,finnb001,mercj002,marts002,mccua001,polag001,freed001,cervf001,bellj005,fraza001,glast001
97,SFN201704100,polla001,owinc001,goldp001,lambj001,tomay001,drurb001,perad001,mathj001,walkt004,spand001,beltb001,pench001,poseb001,crawb001,nunee002,panij002,parkj002,moorm003
98,WAS201704100,fowld001,diaza003,carpm002,piscs001,moliy001,peraj001,gricr001,wongk001,waina001,eatoa002,renda001,harpb003,murpd006,zimmr001,wertj001,drews001,wietm001,roart001
99,DET201704100,pedrd001,benia002,bettm001,morem001,sandp001,younc004,holtb002,leons001,hernm003,kinsi001,castn001,cabrm001,martv001,mahtm001,mccaj001,iglej001,jonej006,romia001
100,KCA201704100,semim001,joycm001,healr001,davik003,vogts001,lowrj001,alony001,plout001,davir003,gorda001,mousm001,cainl001,hosme001,peres002,mossb001,orlap001,escoa003,mondr003
101,NYA201704100,dickc002,kierk001,longe001,millb002,souzs001,morrl001,norrd001,smitm007,beckt001,gardb001,ellsj001,hollm001,cartc002,casts001,headc001,judga001,romia002,torrr001
102,SEA201704100,sprig001,brega001,altuj001,corrc001,beltc001,gatte001,gonzm002,reddj001,gurry001,seguj002,hanim001,canor001,cruzn002,seagk001,valed001,martl004,zunim001,dysoj001
103,COL201704110,margm001,jankt001,myerw001,solay001,schir001,renfh001,hedga001,aybae001,weavj003,blacc001,lemad001,gonzc001,arenn001,parrg001,reynm001,adamc001,woltt001,senza001
104,MIA201704110,incie001,swand001,freef001,markn001,garca004,philb001,flowt001,bonie001,colob001,gordd002,realj001,yelic001,stanm004,bourj002,ozunm001,dietd001,riddj001,strad003
105,PHI201704110,granc001,cabra002,cespy001,brucj001,walkn001,dudal001,reyej001,darnt001,harvm001,hernc005,kendh001,herro001,franm004,saunm001,joset001,ruppc001,galvf001,buchc001
106,PIT201704110,hamib001,peraj003,vottj001,duvaa001,suare001,sches001,genns001,barnt001,davir004,marts002,bellj005,mccua001,polag001,freed001,cervf001,harrj002,mercj002,tailj001
107,SFN201704110,polla001,perad001,goldp001,lambj001,tomay001,drurb001,owinc001,iannc001,ray-r002,herng001,beltb001,pench001,hilla001,hundn001,nunee002,marrc001,panij002,samaj001
108,WAS201704110,fowld001,diaza003,moliy001,piscs001,gyorj001,peraj001,gricr001,martj008,lynnl001,eatoa002,difow001,harpb003,murpd006,zimmr001,wertj001,drews001,wietm001,gonzg003
109,ANA201704110,gomec002,andre001,mazan001,napom001,odorr001,lucrj001,choos001,rua-r001,gallj002,escoy001,calhk001,troum001,pujoa001,simma001,maybc001,martj007,espid001,maldm001
110,BOS201704110,gentc001,jonea003,machm001,trumm001,davic003,castw002,manct001,schoj001,hardj003,pedrd001,benia002,bettm001,ramih003,morem001,bogax001,sandp001,younc004,vazqc001
111,CLE201704110,salat001,andet001,cabrm002,abrej003,frazt001,aschc001,garca003,sotog001,may-j001,santc002,lindf001,branm003,encae001,ramij003,diazy001,naqut001,gomey001,almoa001
112,DET201704110,dozib001,grosr001,polaj001,sanom001,castj006,gimec001,rosae001,buxtb001,santd001,kinsi001,castn001,cabrm001,martv001,uptoj001,mahtm001,mccaj001,jonej006,machd001
113,SEA201704110,sprig001,brega001,altuj001,corrc001,beltc001,mccab002,gonzm002,gurry001,reddj001,dysoj001,hanim001,canor001,cruzn002,seagk001,valed001,martl004,ruizc001,mottt001
114,TOR201704110,villj001,broxk001,braur002,shawt001,santd002,aguij001,pereh001,pinam001,arcio002,travd001,bautj002,morak001,tulot001,martr004,smoaj001,pears001,pillk001,goinr001
115,CHN201704120,tolea001,seagc001,forsl001,gonza003,grany001,pedej001,utlec001,puigy001,mccab001,schwk001,bryak001,rizza001,zobrb001,russa002,heywj001,contw001,lackj001,jay-j001
116,COL201704120,margm001,myerw001,solay001,renfh001,schir001,blasj001,hedga001,aybae001,lee-z001,blacc001,lemad001,gonzc001,arenn001,parrg001,stort001,amara001,garnd001,freek001
117,MIA201704120,incie001,swand001,freef001,markn001,philb001,garca004,flowt001,petej002,garcj004,gordd002,realj001,yelic001,stanm004,ozunm001,moort002,rojam002,riddj001,koeht001
118,PHI201704120,confm001,cabra002,cespy001,brucj001,walkn001,dudal001,reyej001,darnt001,wheez001,hernc005,kendh001,herro001,franm004,saunm001,joset001,ruppc001,galvf001,velav001
119,PIT201704120,hamib001,peraj003,vottj001,duvaa001,suare001,sches001,cozaz001,barnt001,garra001,mercj002,marts002,mccua001,freed001,cervf001,bellj005,harrj002,fraza001,novai001
120,SFN201704120,polla001,perad001,goldp001,lambj001,tomay001,drurb001,owinc001,mathj001,mills001,spand001,beltb001,pench001,crawb001,gillc001,hundn001,panij002,parkj002,cainm001
121,WAS201704120,fowld001,garcg002,carpm002,piscs001,adamm002,gyorj001,wongk001,fryee001,leakm001,eatoa002,renda001,harpb003,murpd006,zimmr001,wertj001,wietm001,difow001,schem001
122,ANA201704120,gomec002,choos001,mazan001,napom001,odorr001,lucrj001,andre001,gallj002,profj001,escoy001,calhk001,troum001,pujoa001,simma001,reveb001,cronc002,espid001,maldm001
123,BOS201704120,smits002,jonea003,machm001,davic003,trumm001,castw002,manct001,schoj001,hardj003,pedrd001,benia002,bettm001,ramih003,morem001,bogax001,sandp001,younc004,leons001
124,CLE201704120,salat001,andet001,cabrm002,abrej003,aschc001,garca003,davim005,narvo001,garcl004,santc002,lindf001,branm003,encae001,ramij003,guyeb001,diazy001,perer003,jacka001
125,DET201704120,dozib001,keplm001,sanom001,mauej001,polaj001,castj006,escoe001,rosae001,santd001,kinsi001,castn001,cabrm001,martv001,uptoj001,collt002,mccaj001,romia001,iglej001
126,KCA201704120,semim001,joycm001,lowrj001,davik003,vogts001,healr001,alony001,plout001,davir003,gorda001,mousm001,cainl001,hosme001,peres002,mossb001,cuthc001,escoa003,mondr003
127,NYA201704120,souzs001,kierk001,longe001,weekr001,dickc002,norrd001,robed004,beckt001,bourp001,ellsj001,hicka001,hollm001,cartc002,casts001,headc001,judga001,higak001,kozmp001
128,SEA201704120,sprig001,reddj001,altuj001,corrc001,beltc001,brega001,mccab002,gurry001,aokin001,dysoj001,hanim001,canor001,cruzn002,seagk001,mottt001,zunim001,freem002,martl004
129,TOR201704120,villj001,thame001,braur002,shawt001,santd002,nieuk001,broxk001,bandj001,arcio002,travd001,bautj002,donaj001,morak001,tulot001,martr004,pears001,pillk001,barnd001
130,CHN201704130,forsl001,seagc001,turnj001,puigy001,vanss001,grany001,thomt002,herne001,ryu-h001,schwk001,bryak001,rizza001,russa002,contw001,almoa002,heywj001,baezj001,andeb004
131,CIN201704130,villj001,thame001,braur002,shawt001,santd002,broxk001,pinam001,arcio002,nelsj004,hamib001,peraj003,vottj001,duvaa001,suare001,sches001,cozaz001,barnt001,arrob001
132,MIA201704130,granc001,cabra002,cespy001,florw001,brucj001,walkn001,rivet001,darnt001,gselr001,gordd002,ellia001,yelic001,stanm004,bourj002,ozunm001,dietd001,rojam002,chenw001
133,SFN201704130,blacc001,lemad001,arenn001,gonzc001,reynm001,stort001,cards001,garnd001,grayj003,spand001,panij002,beltb001,pench001,gillc001,nunee002,parkj002,fedet001,bumgm001
134,ANA201704130,gomec002,choos001,mazan001,napom001,odorr001,andre001,gallj002,chirr001,profj001,escoy001,calhk001,troum001,pujoa001,simma001,maybc001,martj007,espid001,perec003
135,BOS201704130,mercj002,marts002,mccua001,polag001,freed001,harrj002,bellj005,gossp001,stewc001,pedrd001,benia002,bettm001,ramih003,morem001,bogax001,hernm003,vazqc001,holtb002
136,CLE201704130,andet001,cabrm002,abrej003,aschc001,garca003,davim005,sancc001,narvo001,garcl004,santc002,lindf001,branm003,encae001,ramij003,chisl001,diazy001,almoa001,gomey001
137,DET201704130,dozib001,grosr001,mauej001,sanom001,keplm001,polaj001,gimec001,rosae001,buxtb001,romia001,castn001,cabrm001,martv001,uptoj001,collt002,mccaj001,jonej006,iglej001
138,KCA201704130,semim001,davir003,lowrj001,davik003,healr001,plout001,canhm001,vogts001,rosaa001,gorda001,mousm001,cainl001,hosme001,peres002,mossb001,orlap001,escoa003,mondr003
139,NYA201704130,dickc002,kierk001,longe001,millb002,souzs001,morrl001,robed004,smitm007,sucrj001,ellsj001,hicka001,hollm001,casts001,headc001,birdg001,judga001,romia002,torrr001
140,TOR201704130,gentc001,jonea003,machm001,trumm001,davic003,castw002,manct001,schoj001,hardj003,carre001,bautj002,donaj001,morak001,tulot001,martr004,pillk001,barnd001,travd001
141,ATL201704140,margm001,jankt001,myerw001,solay001,schir001,renfh001,aybae001,hedga001,chacj001,incie001,swand001,freef001,markn001,philb001,garca004,flowt001,petej002,tehej001
