,Game ID,Visiting Team Score,Home Team Score,Visiting Team Player 1 ID,Visiting Team Player 2 ID,Visiting Team Player 3 ID,Visiting Team Player 4 ID,Visiting Team Player 5 ID,Visiting Team Player 6 ID,Visiting Team Player 7 ID,Visiting Team Player 8 ID,Visiting Team Player 9 ID,Home Team Player 1 ID,Home Team Player 2 ID,Home Team Player 3 ID,Home Team Player 4 ID,Home Team Player 5 ID,Home Team Player 6 ID,Home Team Player 7 ID,Home Team Player 8 ID,Home Team Player 9 ID
642,NYA201405181,3,4,snidt001,walkn001,mccua001,alvap001,marts002,davii001,sancg001,sanct001,barmc001,gardb001,jeted001,ellsj001,teixm001,mccab002,soria001,solay001,johnk003,almoz001
643,NYA201405182,5,3,harrj002,walkn001,mccua001,sancg001,marts002,mercj002,tabaj002,sanct001,stewc001,gardb001,robeb003,teixm001,johnk003,solay001,almoz001,suzui001,murpj001,ryanb002
644,TEX201405180,2,6,reyej001,cabrm002,bautj002,linda001,encae001,franj005,lawrb002,tholj001,gosea001,choim001,andre001,choos001,belta001,riosa002,morem001,chirr001,martl004,sardl001
645,ARI201405180,3,5,gordd002,puigy001,ramih003,gonza003,ethia001,crawc002,uribj002,buted001,hared001,parrg001,owinc001,goldp001,montm001,pradm001,rossc001,polla001,pennc001,collj001
646,CHN201405180,2,4,weekr001,seguj002,braur002,lucrj001,reynm001,davik003,bianj001,schal001,estrm001,bonie001,lakej001,rizza001,casts001,valbl001,castw002,olt-m001,kalir001,woodt004
647,COL201405180,6,8,cabre001,smits002,quenc001,alony001,gyorj001,maybc001,river003,roacd001,amara001,blacc001,dickc002,tulot001,gonzc001,arenn001,mornj001,rosaw001,lemad001,nicaj001
648,PHI201405180,3,8,hamib001,heisc001,philb001,frazt001,mesod001,ludwr001,cozaz001,soton001,cingt001,rollj001,nievw001,utlec001,howar001,byrdm001,aschc001,browd004,maybj001,lee-c003
649,SFN201405180,1,4,hecha001,dietd001,yelic001,mcgec001,joneg002,lucae001,ozunm001,mathj001,turnj002,blang001,pench001,poseb001,sandp001,morsm001,colvt001,hickb002,crawb001,voger001
650,SLN201405180,6,5,heywj001,uptoj001,freef001,johnc003,simma001,uggld001,lairg001,schaj002,floyg001,carpm002,wongk001,hollm001,craia001,moliy001,adamm002,peraj001,bourp001,garcj004
651,WAS201405180,3,6,youne003,murpd006,wrigd002,granc001,dudal001,lagaj001,tejar001,centj001,wheez001,spand001,renda001,wertj001,ramow001,desmi001,moort002,frank001,mclon001,zimmj003
652,ANA201405190,5,2,altuj001,sprig001,fowld001,castj006,domim001,cartc002,kraum001,presa001,gonzm002,aybae001,troum001,pujoa001,kendh001,cronc002,greeg002,iannc001,navae001,jimel002
653,CLE201405190,4,5,kinsi001,huntt001,cabrm001,martv001,kelld001,castn001,avila001,romia001,davir003,bourm001,cabra002,branm003,rabur001,santc002,gomey001,swisn001,aguij001,avilm001
654,KCA201405190,7,6,eatoa002,beckg001,ramia003,dunna001,konep001,vicid001,flowt001,sierm001,semim001,aokin001,escoa003,hosme001,butlb003,gorda001,peres002,cainl001,mousm001,giavj001
655,ATL201405190,3,9,gomec002,seguj002,braur002,lucrj001,weekr001,reynm001,maldm001,davik003,peraw001,heywj001,uptoj001,freef001,gatte001,johnc003,uptob001,simma001,penar002,minom001
656,WAS201405190,4,3,hamib001,schus001,philb001,mesod001,frazt001,penab002,heisc001,cozaz001,leakm001,spand001,renda001,wertj001,ramow001,desmi001,dobbg001,espid001,mclon001,stras001
657,ANA201405200,3,9,altuj001,sprig001,fowld001,castj006,domim001,cartc002,guzmj005,corpc001,villj001,aybae001,troum001,pujoa001,ibanr001,kendh001,freed001,congh001,cowgc001,navae001
658,BOS201405200,7,4,reyej001,cabrm002,bautj002,encae001,lawrb002,navad001,tolls001,krate001,pillk001,pedrd001,victs001,ortid001,napom001,gomej001,bogax001,holtb002,rossd001,bradj001
659,CLE201405200,2,6,kinsi001,huntt001,cabrm001,martv001,jacka001,castn001,avila001,wortd001,davir003,bourm001,cabra002,branm003,chisl001,murpd005,santc002,swisn001,gomey001,avilm001
660,KCA201405200,7,6,eatoa002,beckg001,gillc001,vicid001,dunna001,ramia003,konep001,deaza001,flowt001,aokin001,escoa003,hosme001,butlb003,gorda001,cainl001,valed001,cirip001,hayeb001
661,TBA201405200,3,0,crisc001,jasoj001,donaj001,mossb001,cespy001,reddj001,norrd001,puntn001,sogae001,guyeb001,jennd002,longe001,myerw001,rodrs002,forsl001,lonej001,escoy001,molij001
662,TEX201405200,6,2,jonej005,saunm001,canor001,smoaj001,seagk001,frann001,ackld001,zunim001,millb002,robed003,andre001,choos001,belta001,riosa002,morem001,choim001,chirr001,odorr001
663,ATL201405200,0,5,gomec002,genns001,braur002,lucrj001,overl001,seguj002,davik003,bianj001,gally001,heywj001,penar002,freef001,uptoj001,johnc003,uptob001,simma001,lairg001,tehej001
664,CHN201405200,1,6,gardb001,jeted001,ellsj001,teixm001,mccab002,soria001,solay001,robeb003,tanam001,bonie001,lakej001,rizza001,casts001,valbl001,schin001,olt-m001,bakej002,hammj002
665,COL201405200,4,5,blang001,pench001,sandp001,morsm001,sanch002,hickb002,crawb001,colvt001,bumgm001,barnb002,cuddm001,tulot001,gonzc001,arenn001,rosaw001,stubd001,lemad001,moraf001
666,MIA201405200,6,5,rollj001,ruizc001,utlec001,howar001,byrdm001,aschc001,browd004,gwynt002,burna001,yelic001,dietd001,stanm004,mcgec001,joneg002,saltj001,ozunm001,hecha001,desca001
667,NYN201405200,9,4,gordd002,puigy001,ramih003,gonza003,kempm001,crawc002,uribj002,ellia001,beckj002,youne003,murpd006,wrigd002,granc001,younc004,dudal001,florw001,centj001,montr004
668,PIT201405200,9,2,markn001,machm001,jonea003,davic003,cruzn002,hardj003,schoj001,josec002,gonzm003,harrj002,walkn001,mccua001,alvap001,marts002,davii001,mercj002,stewc001,lirif001
669,SDN201405200,5,3,dozib001,mauej001,plout001,parmc001,suzuk001,kubej002,escoe001,hicka001,corrk001,denoc001,cabre001,smits002,headc001,venaw001,gyorj001,alony001,grany001,kenni001
670,SLN201405200,0,5,parrg001,owinc001,goldp001,montm001,pradm001,polla001,rossc001,pennc001,arrob001,carpm002,wongk001,hollm001,adamm002,moliy001,craia001,peraj001,jay-j001,waina001
671,WAS201405200,4,9,hamib001,schus001,philb001,frazt001,penab002,heisc001,cozaz001,santr002,cuetj001,spand001,renda001,wertj001,desmi001,moort002,frank001,espid001,lobaj001,fistd001
672,ANA201405210,1,2,altuj001,sprig001,fowld001,castj006,domim001,cartc002,guzmj005,presa001,villj001,kendh001,aybae001,pujoa001,ibanr001,freed001,calhk001,congh001,cowgc001,navae001
673,BOS201405210,6,4,reyej001,cabrm002,bautj002,linda001,encae001,franj005,lawrb002,navad001,gosea001,sizeg001,pedrd001,ortid001,gomej001,piera001,victs001,carpm001,bogax001,holtb002
674,CLE201405210,10,11,davir003,kinsi001,cabrm001,martv001,martj006,jacka001,castn001,holab001,wortd001,bourm001,cabra002,branm003,murpd005,swisn001,giamj001,santc002,chisl001,avilm001
675,KCA201405210,1,3,eatoa002,beckg001,gillc001,vicid001,dunna001,ramia003,konep001,deaza001,flowt001,aokin001,escoa003,hosme001,butlb003,gorda001,valed001,cainl001,cirip001,hayeb001
676,TBA201405210,3,2,gentc001,blank002,donaj001,cespy001,norrd001,mossb001,calla001,reddj001,puntn001,myerw001,longe001,lonej001,guyeb001,rodrs002,escoy001,jennd002,forsl001,hanir001
677,TEX201405210,3,4,jonej005,saunm001,canor001,seagk001,smoaj001,frann001,ackld001,buckj001,millb002,robed003,andre001,choos001,belta001,riosa002,morem001,gimec001,choim001,sardl001
678,ATL201405210,6,1,gomec002,genns001,braur002,lucrj001,reynm001,seguj002,overl001,schal001,lohsk001,heywj001,penar002,freef001,uptoj001,johnc003,uptob001,simma001,lairg001,sante001
679,CHN201405210,4,2,gardb001,jeted001,ellsj001,teixm001,mccab002,solay001,suzui001,robeb003,whitc001,bonie001,lakej001,rizza001,casts001,valbl001,castw002,schin001,olt-m001,samaj001
680,COL201405210,5,1,pagaa001,pench001,sandp001,morsm001,sanch002,colvt001,hickb002,crawb001,cainm001,blacc001,cuddm001,tulot001,gonzc001,arenn001,mornj001,rosaw001,lemad001,chacj001
681,MIA201405210,5,14,rollj001,ruizc001,utlec001,howar001,byrdm001,aschc001,browd004,gwynt002,kendk001,yelic001,dietd001,stanm004,mcgec001,joneg002,saltj001,lucae001,ozunm001,eovan001
682,NYN201405210,4,3,gordd002,puigy001,ramih003,gonza003,kempm001,crawc002,turnj001,ellia001,ryu-h001,lagaj001,murpd006,wrigd002,younc004,granc001,campe001,florw001,recka001,degrj001
683,PIT201405210,8,9,markn001,machm001,jonea003,davic003,cruzn002,hardj003,schoj001,josec002,tillc001,harrj002,walkn001,mccua001,alvap001,marts002,davii001,mercj002,sanct001,rodrw002
684,SDN201405210,2,0,dozib001,mauej001,plout001,parmc001,suzuk001,kubej002,santd001,hicka001,hughp001,cabre001,smits002,headc001,alony001,gyorj001,venaw001,maybc001,river003,rosst001
685,SLN201405210,2,3,parrg001,owinc001,goldp001,montm001,hilla001,pradm001,rossc001,polla001,mccab001,carpm002,wongk001,hollm001,adamm002,moliy001,craia001,bourp001,descd001,wachm001
686,WAS201405210,2,1,hamib001,cozaz001,philb001,mesod001,frazt001,penab002,heisc001,bernr001,simoa001,spand001,frank001,wertj001,ramow001,desmi001,moort002,espid001,mclon001,roart001
687,BAL201405220,8,7,bourm001,cabra002,branm003,rabur001,swisn001,gomey001,santc002,murpd005,avilm001,markn001,machm001,jonea003,davic003,cruzn002,clevs001,hardj003,flahr001,lougd001
688,BOS201405220,7,2,reyej001,cabrm002,bautj002,encae001,lawrb002,navad001,tolls001,pillk001,gosea001,pedrd001,victs001,ortid001,gomej001,piera001,bogax001,carpm001,holtb002,bradj001
689,CHA201405220,2,3,ellsj001,jeted001,teixm001,soria001,solay001,robeb003,murpj001,ryanb002,almoz001,eatoa002,beckg001,gillc001,vicid001,dunna001,ramia003,konep001,deaza001,flowt001
690,DET201405220,9,2,robed003,andre001,choos001,belta001,riosa002,morem001,gimec001,choim001,sardl001,kinsi001,huntt001,cabrm001,martv001,kelld001,jacka001,avila001,castn001,romia001
691,SEA201405220,1,3,altuj001,fowld001,domim001,castj006,cartc002,guzmj005,hoesl001,villj001,presa001,jonej005,saunm001,canor001,seagk001,smoaj001,ackld001,romes001,frann001,zunim001
692,TBA201405220,2,5,crisc001,jasoj001,donaj001,mossb001,cespy001,lowrj001,reddj001,calla001,sogae001,dejed001,longe001,joycm001,myerw001,lonej001,jennd002,figuc001,escoy001,molij001
693,ATL201405220,4,5,seguj002,genns001,braur002,lucrj001,reynm001,overl001,davik003,schal001,garzm001,heywj001,uptob001,freef001,uptoj001,johnc003,simma001,uggld001,lairg001,haraa001
694,COL201405220,4,2,pagaa001,pench001,poseb001,morsm001,sandp001,hickb002,crawb001,colvt001,hudst001,blacc001,cuddm001,tulot001,mornj001,arenn001,dickc002,rosaw001,lemad001,delaj001
695,MIA201405220,3,4,rollj001,nievw001,utlec001,howar001,byrdm001,aschc001,browd004,reveb001,hamec001,yelic001,lucae001,stanm004,mcgec001,bakej001,ozunm001,hecha001,mathj001,alvah001
696,NYN201405220,3,5,figgc001,puigy001,ramih003,gonza003,kempm001,vanss001,turnj001,ellia001,greiz001,lagaj001,murpd006,wrigd002,granc001,campe001,dudal001,florw001,recka001,niesj001
697,PIT201405220,1,3,spand001,renda001,wertj001,ramow001,desmi001,moort002,espid001,mclon001,treib001,harrj002,walkn001,mccua001,alvap001,marts002,davii001,mercj002,stewc001,volqe001
698,SDN201405220,5,1,bonie001,lakej001,rizza001,casts001,olt-m001,castw002,schin001,barnd001,arrij001,cabre001,maybc001,smits002,headc001,alony001,gyorj001,venaw001,hundn001,stule002
699,SLN201405220,2,4,parrg001,pradm001,goldp001,hilla001,polla001,pennc001,goset001,incie001,milew001,carpm002,bourp001,hollm001,craia001,moliy001,peraj001,robis001,ellim001,lynnl001
700,ANA201405230,1,6,aokin001,escoa003,hosme001,butlb003,gorda001,valed001,cainl001,cirip001,hayeb001,kendh001,troum001,pujoa001,freed001,cronc002,iannc001,aybae001,greeg002,cowgc001
701,BAL201405230,4,8,bourm001,avilm001,branm003,chisl001,murpd005,santc002,giamj001,gomey001,sellj002,markn001,schoj001,jonea003,davic003,cruzn002,hardj003,yound003,flahr001,josec002
702,CHA201405230,5,6,gardb001,jeted001,ellsj001,teixm001,mccab002,solay001,suzui001,robeb003,johnk003,eatoa002,beckg001,gillc001,vicid001,dunna001,ramia003,konep001,deaza001,flowt001
703,DET201405230,2,7,martl004,andre001,choos001,belta001,riosa002,morem001,choim001,chirr001,odorr001,davir003,kinsi001,cabrm001,martv001,huntt001,jacka001,avila001,castn001,romia001
704,SEA201405230,1,6,altuj001,fowld001,castj006,domim001,kraum001,presa001,hoesl001,gonzm002,villj001,jonej005,romes001,canor001,smoaj001,seagk001,gillc002,ackld001,zunim001,bloow001
705,TBA201405230,0,1,holtb002,bogax001,pedrd001,ortid001,napom001,piera001,victs001,sizeg001,bradj001,dejed001,longe001,joycm001,myerw001,lonej001,jennd002,rodrs002,escoy001,hanir001
706,TOR201405230,2,3,crisc001,lowrj001,donaj001,mossb001,cespy001,reddj001,norrd001,puntn001,blank002,reyej001,cabrm002,bautj002,encae001,lawrb002,navad001,tolls001,krate001,pillk001
707,ATL201405230,2,3,blacc001,cuddm001,tulot001,mornj001,arenn001,dickc002,pachj001,lemad001,lylej001,heywj001,uptob001,freef001,uptoj001,johnc003,simma001,uggld001,lairg001,floyg001
708,CIN201405230,3,5,carpm002,wongk001,hollm001,craia001,moliy001,adamm002,peraj001,bourp001,mills001,hamib001,frazt001,philb001,brucj001,mesod001,ludwr001,penab002,cozaz001,bailh001
709,MIA201405230,9,5,seguj002,genns001,lucrj001,gomec002,reynm001,overl001,davik003,schal001,estrm001,yelic001,dietd001,stanm004,mcgec001,joneg002,saltj001,ozunm001,hecha001,koeht001
710,PHI201405230,2,0,gordd002,figgc001,puigy001,gonza003,ethia001,crawc002,ellia001,arrue001,kersc001,rollj001,ruizc001,utlec001,byrdm001,howar001,ruf-d001,hernc005,maybj001,carmf001
711,PIT201405230,3,4,spand001,renda001,wertj001,ramow001,desmi001,dobbg001,waltz001,mclon001,zimmj003,harrj002,walkn001,mccua001,davii001,martr004,alvap001,marts002,barmc001,mortc002
712,SDN201405230,1,11,bonie001,lakej001,rizza001,casts001,valbl001,castw002,schin001,olt-m001,jacke001,cabre001,maybc001,smits002,headc001,alony001,gyorj001,venaw001,grany001,staut001
713,SFN201405230,2,6,dozib001,mauej001,plout001,parmc001,suzuk001,kubej002,escoe001,hicka001,gibsk002,pagaa001,pench001,poseb001,sandp001,morsm001,sanch002,crawb001,hickb002,linct001
714,ANA201405240,7,4,aokin001,hosme001,butlb003,gorda001,peres002,cainl001,valed001,escoa003,cirip001,kendh001,troum001,pujoa001,freed001,ibanr001,aybae001,calhk001,congh001,cowgc001
715,BAL201405240,9,0,bourm001,avilm001,branm003,chisl001,rabur001,murpd005,santc002,gomey001,sellj002,markn001,hardj003,jonea003,davic003,cruzn002,clevs001,yound003,flahr001,schoj001
716,CHA201405240,4,3,gardb001,jeted001,ellsj001,teixm001,soria001,solay001,suzui001,murpj001,ryanb002,eatoa002,beckg001,vicid001,dunna001,ramia003,konep001,semim001,nieta001,garcl004
717,DET201405240,12,2,choos001,andre001,morem001,belta001,riosa002,gimec001,martl004,murpd004,odorr001,kinsi001,huntt001,cabrm001,martv001,jacka001,avila001,castn001,romia001,davir003
718,SEA201405240,9,4,altuj001,sprig001,fowld001,castj006,domim001,kraum001,cartc002,presa001,villj001,jonej005,romes001,canor001,smoaj001,seagk001,buckj001,saunm001,ackld001,bloow001
719,TBA201405240,5,6,holtb002,bogax001,pedrd001,carpm001,gomej001,piera001,sizeg001,rossd001,bradj001,dejed001,longe001,joycm001,lonej001,guyeb001,jennd002,forsl001,escoy001,molij001
720,TOR201405240,2,5,crisc001,norrd001,donaj001,mossb001,cespy001,reddj001,calla001,sogae001,gentc001,reyej001,cabrm002,bautj002,linda001,encae001,franj005,lawrb002,tholj001,gosea001
721,ATL201405240,3,1,barnb002,stubd001,tulot001,cuddm001,rosaw001,mornj001,culbc001,lemad001,nicaj001,heywj001,uptob001,freef001,uptoj001,gatte001,johnc003,simma001,penar002,minom001
722,CIN201405240,6,3,carpm002,robis001,hollm001,craia001,moliy001,peraj001,ellim001,jay-j001,garcj004,heisc001,frazt001,philb001,mesod001,brucj001,ludwr001,penab002,cozaz001,cingt001
723,MIA201405240,1,2,seguj002,braur002,lucrj001,gomec002,reynm001,genns001,davik003,overl001,peraw001,yelic001,dietd001,stanm004,mcgec001,joneg002,saltj001,ozunm001,hecha001,turnj002
724,NYN201405240,3,2,parrg001,owinc001,goldp001,montm001,hilla001,pradm001,rossc001,polla001,collj001,lagaj001,murpd006,wrigd002,granc001,younc004,dudal001,florw001,recka001,wheez001
725,PHI201405240,3,5,gordd002,turnj001,puigy001,gonza003,crawc002,ethia001,ellia001,arrue001,hared001,reveb001,rollj001,utlec001,howar001,byrdm001,browd004,ruizc001,hernc005,buchd001
726,PIT201405240,2,3,spand001,renda001,wertj001,ramow001,desmi001,dobbg001,espid001,mclon001,stras001,harrj002,walkn001,mccua001,davii001,martr004,alvap001,marts002,barmc001,coleg001
727,SDN201405240,3,2,kalir001,lakej001,rizza001,casts001,valbl001,castw002,schin001,barnd001,woodt004,cabre001,maybc001,denoc001,headc001,smits002,gyorj001,alony001,grany001,buckb002
728,SFN201405240,1,2,dozib001,mauej001,plout001,parmc001,pintj001,kubej002,escoe001,hicka001,dedus001,pagaa001,pench001,poseb001,sandp001,morsm001,colvt001,hickb002,crawb001,voger001
729,ANA201405250,3,4,dysoj001,hosme001,butlb003,gorda001,peres002,cainl001,escoa003,parej002,cirip001,kendh001,troum001,pujoa001,freed001,cronc002,aybae001,iannc001,calhk001,cowgc001
730,BAL201405250,2,4,bourm001,santc002,branm003,chisl001,swisn001,giamj001,avilm001,murpd005,sellj002,markn001,machm001,jonea003,cruzn002,pears001,hardj003,schoj001,lougd001,josec002
731,CHA201405250,7,1,gardb001,jeted001,ellsj001,teixm001,mccab002,solay001,soria001,suzui001,robeb003,eatoa002,beckg001,gillc001,vicid001,dunna001,ramia003,konep001,deaza001,flowt001
732,DET201405250,12,4,choos001,andre001,morem001,belta001,riosa002,martl004,choim001,chirr001,odorr001,davir003,kinsi001,cabrm001,martv001,huntt001,jacka001,avila001,castn001,romia001
733,SEA201405250,4,1,altuj001,sprig001,fowld001,castj006,domim001,kraum001,presa001,corpc001,gonzm002,jonej005,romes001,canor001,smoaj001,seagk001,zunim001,saunm001,gillc002,millb002
734,TBA201405250,5,8,holtb002,bogax001,pedrd001,ortid001,carpm001,navad002,piera001,sizeg001,bradj001,dejed001,longe001,joycm001,myerw001,lonej001,guyeb001,forsl001,escoy001,molij001
735,TOR201405250,1,3,crisc001,donaj001,lowrj001,cespy001,norrd001,mossb001,calla001,blank002,gentc001,reyej001,cabrm002,bautj002,encae001,lawrb002,navad001,tolls001,krate001,pillk001
736,ATL201405250,0,7,blacc001,cuddm001,tulot001,gonzc001,mornj001,rosaw001,culbc001,lemad001,moraf001,heywj001,uptob001,freef001,uptoj001,gatte001,johnc003,simma001,pastt001,tehej001
737,CIN201405250,4,0,carpm002,wongk001,hollm001,adamm002,craia001,peraj001,jay-j001,cruzt002,waina001,hamib001,frazt001,philb001,brucj001,mesod001,ludwr001,penab002,cozaz001,leakm001
738,MIA201405250,7,1,seguj002,braur002,lucrj001,gomec002,weekr001,reynm001,davik003,maldm001,nelsj004,yelic001,dietd001,stanm004,mcgec001,joneg002,ozunm001,hecha001,mathj001,wolfr001
739,NYN201405251,2,1,parrg001,owinc001,goldp001,montm001,hilla001,chave001,polla001,marta005,arrob001,lagaj001,murpd006,wrigd002,granc001,younc004,dudal001,tejar001,centj001,montr004
740,NYN201405252,2,4,polla001,parrg001,goldp001,hilla001,pradm001,rossc001,owinc001,goset001,spruz001,lagaj001,murpd006,wrigd002,granc001,abreb001,campe001,florw001,recka001,matsd001
741,PHI201405250,6,0,gordd002,crawc002,puigy001,gonza003,ethia001,turnj001,buted001,arrue001,beckj002,reveb001,rollj001,utlec001,howar001,byrdm001,browd004,nievw001,hernc005,burna001
742,PIT201405250,5,2,spand001,renda001,wertj001,laroa001,desmi001,moort002,frank001,lobaj001,fistd001,harrj002,walkn001,mccua001,davii001,marts002,alvap001,mercj002,stewc001,lirif001
743,SDN201405250,3,4,bonie001,lakej001,rizza001,casts001,valbl001,olt-m001,schin001,bakej002,hammj002,cabre001,venaw001,smits002,headc001,alony001,gyorj001,maybc001,river003,kenni001
744,SFN201405250,1,8,dozib001,mauej001,plout001,suzuk001,nunee002,parmc001,escoe001,santd001,nolar001,blang001,pench001,poseb001,sandp001,morsm001,colvt001,crawb001,hickb002,bumgm001
745,CHA201405260,2,6,bourm001,avilm001,branm003,cabra002,rabur001,swisn001,gomey001,chisl001,sellj002,eatoa002,semim001,gillc001,vicid001,dunna001,ramia003,deaza001,flowt001,sierm001
746,KCA201405260,9,2,altuj001,sprig001,fowld001,castj006,domim001,kraum001,grosr001,presa001,gonzm002,aokin001,infao001,hosme001,butlb003,gorda001,peres002,cainl001,escoa003,cirip001
747,MIN201405260,7,2,choos001,andre001,morem001,belta001,riosa002,gimec001,martl004,choim001,odorr001,dozib001,mauej001,plout001,arcio001,willj004,kubej002,suzuk001,hicka001,escoe001
748,OAK201405260,0,10,davir003,jacka001,cabrm001,martv001,huntt001,castn001,holab001,wortd001,romia001,crisc001,norrd001,donaj001,cespy001,lowrj001,mossb001,calla001,blank002,gentc001
749,SEA201405260,1,5,kendh001,troum001,pujoa001,freed001,ibanr001,aybae001,cronc002,congh001,calhk001,jonej005,saunm001,canor001,smoaj001,zunim001,seagk001,romes001,ackld001,frann001
750,TOR201405260,5,10,dejed001,longe001,joycm001,jennd002,lonej001,myerw001,figuc001,escoy001,hanir001,reyej001,cabrm002,bautj002,encae001,lawrb002,navad001,tolls001,pillk001,gosea001
751,ARI201405260,5,7,cabre001,smits002,quenc001,headc001,alony001,gyorj001,river003,amara001,rosst001,polla001,parrg001,goldp001,montm001,pradm001,rossc001,owinc001,pennc001,mccab001
752,ATL201405260,8,6,holtb002,bogax001,pedrd001,ortid001,piera001,gomej001,sizeg001,bradj001,buchc001,heywj001,uptob001,freef001,uptoj001,johnc003,simma001,penar002,lairg001,sante001
753,LAN201405260,3,4,hamib001,cozaz001,philb001,frazt001,ludwr001,heisc001,penab002,santr002,cuetj001,gordd002,crawc002,puigy001,gonza003,ethia001,turnj001,buted001,arrue001,ryu-h001
754,MIL201405260,7,6,markn001,machm001,jonea003,cruzn002,pears001,hardj003,hundn001,schoj001,tillc001,seguj002,braur002,lucrj001,gomec002,reynm001,genns001,davik003,overl001,lohsk001
755,NYN201405260,5,3,harrj002,walkn001,mccua001,davii001,martr004,alvap001,marts002,mercj002,cumpb001,lagaj001,murpd006,wrigd002,granc001,abreb001,dudal001,florw001,centj001,degrj001
756,PHI201405260,0,9,blacc001,cuddm001,tulot001,gonzc001,rosaw001,mornj001,rutlj001,culbc001,chacj001,reveb001,rollj001,utlec001,howar001,byrdm001,browd004,ruizc001,hernc005,kendk001
757,SFN201405260,8,4,bonie001,lakej001,rizza001,casts001,valbl001,castw002,schin001,barnd001,samaj001,pagaa001,pench001,poseb001,sandp001,morsm001,sanch002,crawb001,hickb002,petiy001
758,SLN201405260,6,4,gardb001,jeted001,ellsj001,mccab002,solay001,suzui001,robeb003,johnk003,whitc001,carpm002,wongk001,hollm001,adamm002,moliy001,craia001,peraj001,bourp001,wachm001
759,WAS201405260,3,2,yelic001,dietd001,stanm004,mcgec001,joneg002,saltj001,ozunm001,hecha001,eovan001,spand001,renda001,wertj001,laroa001,ramow001,desmi001,espid001,mclon001,roart001
760,CHA201405270,1,2,bourm001,cabra002,branm003,rabur001,gomey001,aguij001,murpd005,avilm001,sellj002,eatoa002,beckg001,gillc001,dunna001,ramia003,vicid001,konep001,deaza001,flowt001
761,KCA201405270,3,0,altuj001,sprig001,fowld001,castj006,domim001,kraum001,grosr001,presa001,gonzm002,aokin001,infao001,hosme001,butlb003,gorda001,peres002,cainl001,escoa003,parej002
762,MIN201405270,3,4,choos001,andre001,morem001,belta001,riosa002,gimec001,martl004,murpd004,odorr001,dozib001,mauej001,plout001,arcio001,willj004,parmc001,suzuk001,escoe001,hicka001
763,OAK201405270,6,5,kinsi001,huntt001,cabrm001,martv001,martj006,kelld001,jacka001,avila001,romia001,crisc001,jasoj001,donaj001,mossb001,cespy001,lowrj001,reddj001,calla001,sogae001
764,SEA201405270,6,4,kendh001,troum001,pujoa001,freed001,cronc002,aybae001,greeg002,iannc001,cowgc001,jonej005,saunm001,canor001,smoaj001,seagk001,ackld001,frann001,zunim001,millb002
765,TOR201405270,6,9,escoy001,longe001,forsl001,jennd002,rodrs002,myerw001,lonej001,molij001,joycm001,reyej001,cabrm002,bautj002,linda001,encae001,franj005,lawrb002,navad001,gosea001
766,ARI201405270,4,3,cabre001,denoc001,quenc001,headc001,gyorj001,medit001,maybc001,grany001,stule002,polla001,parrg001,goldp001,montm001,pradm001,hilla001,rossc001,pennc001,milew001
767,ATL201405270,6,3,holtb002,bogax001,pedrd001,ortid001,gomej001,sizeg001,rossd001,bradj001,lestj001,heywj001,uptob001,freef001,uptoj001,johnc003,simma001,lairg001,pastt001,haraa001
768,LAN201405270,3,6,hamib001,schus001,mesod001,brucj001,frazt001,lutzd001,cozaz001,bernr001,simoa001,gordd002,crawc002,puigy001,ramih003,gonza003,ethia001,buted001,figgc001,greiz001
769,MIL201405270,6,7,markn001,machm001,jonea003,davic003,cruzn002,hardj003,hundn001,schoj001,chenw001,seguj002,braur002,lucrj001,gomec002,weekr001,davik003,reynm001,maldm001,garzm001
770,NYN201405270,2,4,harrj002,tabaj002,mccua001,sancg001,martr004,marts002,walkn001,barmc001,volqe001,lagaj001,murpd006,wrigd002,granc001,abreb001,dudal001,recka001,tejar001,niesj001
771,PHI201405270,6,2,stubd001,lemad001,tulot001,gonzc001,cuddm001,mornj001,rosaw001,culbc001,delaj001,reveb001,rollj001,utlec001,byrdm001,ruf-d001,maybj001,ruizc001,hernc005,hamec001
772,SFN201405270,0,4,bonie001,ruggj001,rizza001,casts001,valbl001,castw002,schin001,olt-m001,arrij001,pagaa001,pench001,poseb001,sandp001,morsm001,colvt001,crawb001,adrie001,hudst001
773,SLN201405270,0,6,gardb001,jeted001,ellsj001,mccab002,solay001,soria001,robeb003,johnk003,pheld001,carpm002,wongk001,hollm001,adamm002,moliy001,craia001,peraj001,jay-j001,lynnl001
774,BOS201405280,0,4,heywj001,uptob001,freef001,uptoj001,gatte001,doumr001,johnc003,lastt001,penar002,holtb002,bogax001,pedrd001,ortid001,piera001,gomej001,sizeg001,navad002,bradj001
775,CHA201405280,2,3,bourm001,cabra002,branm003,kipnj001,chisl001,giamj001,gomey001,murpd005,aguij001,eatoa002,beckg001,gillc001,vicid001,dunna001,ramia003,flowt001,semim001,sierm001
776,KCA201405280,9,3,altuj001,sprig001,fowld001,domim001,cartc002,guzmj005,grosr001,corpc001,villj001,aokin001,infao001,gorda001,butlb003,hosme001,escoa003,cirip001,hayeb001,dysoj001
777,MIN201405280,1,0,choos001,andre001,morem001,belta001,riosa002,choim001,martl004,chirr001,sardl001,dozib001,mauej001,plout001,arcio001,willj004,suzuk001,nunee002,escoe001,santd001
