,Game ID,Visiting Team Player 1 ID,Visiting Team Player 2 ID,Visiting Team Player 3 ID,Visiting Team Player 4 ID,Visiting Team Player 5 ID,Visiting Team Player 6 ID,Visiting Team Player 7 ID,Visiting Team Player 8 ID,Visiting Team Player 9 ID,Home Team Player 1 ID,Home Team Player 2 ID,Home Team Player 3 ID,Home Team Player 4 ID,Home Team Player 5 ID,Home Team Player 6 ID,Home Team Player 7 ID,Home Team Player 8 ID,Home Team Player 9 ID
24,KCA201504080,eatoa002,cabrm002,abrej003,garca003,ramia003,laroa001,beckg001,flowt001,sancc001,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,riosa002,peres002,infao001
25,NYA201504080,reyej001,martr004,bautj002,encae001,donaj001,pompd001,pillk001,smoaj001,travd001,ellsj001,gardb001,beltc001,teixm001,mccab002,headc001,rodra001,drews001,gregd001
26,OAK201504080,martl004,andre001,belta001,fielp001,rua-r001,smolj002,rosaa001,odorr001,chirr001,gentc001,rossc001,zobrb001,butlb003,canhm001,lawrb002,phegj001,semim001,ladet001
27,SEA201504080,calhk001,troum001,pujoa001,joycm001,freed001,aybae001,iannc001,navae001,giavj001,jacka001,ackld001,canor001,cruzn002,seagk001,weekr001,morrl001,zunim001,millb002
28,TBA201504080,deaza001,pears001,snidt001,jonea003,davic003,machm001,flahr001,lavar001,schoj001,dejed001,souzs001,cabra002,longe001,jennd002,kierk001,forsl001,dyksa001,river003
29,ARI201504080,aokin001,duffm002,pagaa001,poseb001,mcgec001,maxwj002,crawb001,sanch002,hestc001,polla001,owinc001,goldp001,perad001,trumm001,lambj001,lairg001,pennc001,hellj001
30,CHN201504080,carpm002,heywj001,hollm001,adamm002,peraj001,jay-j001,moliy001,wongk001,lynnl001,fowld001,solej001,rizza001,casts001,coghc001,montm001,alcaa001,arrij001,lastt001
31,CIN201504080,harrj002,polag001,mccua001,walkn001,marts002,alvap001,cervf001,mercj002,coleg001,hamib001,vottj001,frazt001,mesod001,brucj001,byrdm001,philb001,cozaz001,leakm001
32,LAN201504080,myerw001,norrd001,kempm001,uptoj001,middw001,alony001,solay001,amara001,casha001,rollj001,puigy001,gonza003,kendh001,grany001,crawc002,uribj002,pedej001,mccab001
33,MIA201504080,petej002,simma001,markn001,freef001,piera001,gomej001,calla001,maybc001,mills001,gordd002,yelic001,stanm004,morsm001,pradm001,ozunm001,hecha001,mathj001,koeht001
34,MIL201504080,blacc001,gonzc001,tulot001,mornj001,arenn001,dickc002,hundn001,lemad001,butle001,gomec002,lucrj001,linda001,ramia001,davik003,parrg001,seguj002,genns001,peraw001
35,PHI201504080,bettm001,pedrd001,sandp001,ramih003,napom001,navad002,hanir001,bogax001,porcr001,reveb001,ruizc001,utlec001,howar001,ruf-d001,aschc001,franj004,galvf001,haraa001
36,WAS201504080,granc001,wrigd002,dudal001,cuddm001,murpd006,lagaj001,darnt001,degrj001,florw001,taylm002,escoy001,harpb003,zimmr001,ramow001,desmi001,uggld001,moort002,zimmj003
37,DET201504090,santd001,dozib001,mauej001,huntt001,vargk001,plout001,escoe001,herrc001,schaj002,gosea001,kinsi001,cabrm001,martv001,martj006,cespy001,castn001,avila001,iglej001
38,HOU201504090,bourm001,ramij003,kipnj001,santc002,mossb001,gomey001,murpd005,chisl001,perer003,altuj001,sprig001,valbl001,gatte001,cartc002,lowrj001,rasmc001,congh001,grosr001
39,KCA201504090,eatoa002,cabrm002,abrej003,laroa001,garca003,ramia003,gillc001,sotog001,johnm006,escoa003,mousm001,cainl001,hosme001,morak001,riosa002,peres002,orlap001,infao001
40,NYA201504090,reyej001,martr004,bautj002,encae001,donaj001,valed001,pillk001,tolls001,travd001,ellsj001,rodra001,beltc001,teixm001,headc001,younc004,murpj001,petig001,gregd001
41,OAK201504090,martl004,choos001,belta001,fielp001,rua-r001,morem001,andre001,odorr001,corpc001,fulds001,vogts001,zobrb001,butlb003,davii001,lawrb002,canhm001,sogae001,semim001
42,CIN201504090,harrj002,polag001,mccua001,walkn001,marts002,alvap001,mercj002,sanct001,burna001,hamib001,vottj001,frazt001,mesod001,brucj001,byrdm001,philb001,cozaz001,desca001
43,PHI201504090,bettm001,pedrd001,ortid001,ramih003,sandp001,victs001,hanir001,bogax001,mastj001,reveb001,ruizc001,utlec001,howar001,ruf-d001,aschc001,franj004,galvf001,buchd001
44,SDN201504090,aokin001,panij002,pagaa001,poseb001,crawb001,mcgec001,blang001,ariaj001,hudst001,myerw001,norrd001,kempm001,uptoj001,middw001,alony001,gyorj001,amara001,kenni001
45,WAS201504090,granc001,wrigd002,dudal001,cuddm001,murpd006,lagaj001,darnt001,florw001,harvm001,taylm002,escoy001,harpb003,zimmr001,robic001,desmi001,uggld001,lobaj001,stras001
46,ANA201504100,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,riosa002,peres002,infao001,calhk001,troum001,pujoa001,freed001,cronc002,aybae001,iannc001,cowgc001,giavj001
47,BAL201504100,reyej001,pompd001,bautj002,encae001,donaj001,navad001,smoaj001,pillk001,travd001,cabre001,pears001,jonea003,davic003,yound003,machm001,snidt001,schoj001,josec002
48,CHA201504100,dozib001,escoe001,mauej001,huntt001,vargk001,plout001,arcio001,suzuk001,schaj002,eatoa002,cabrm002,abrej003,garca003,laroa001,ramia003,beckg001,flowt001,johnm006
49,CLE201504100,gosea001,kinsi001,cabrm001,martv001,martj006,cespy001,castn001,avila001,iglej001,bourm001,kipnj001,branm003,santc002,mossb001,gomey001,murpd005,chisl001,ramij003
50,NYA201504100,bettm001,pedrd001,ortid001,ramih003,sandp001,napom001,navad002,bogax001,leons001,ellsj001,gardb001,rodra001,teixm001,mccab002,headc001,younc004,drews001,petig001
51,OAK201504100,weekr001,jacka001,canor001,cruzn002,seagk001,ruggj001,morrl001,zunim001,bloow001,fulds001,canhm001,zobrb001,butlb003,davii001,lawrb002,vogts001,semim001,sogae001
52,TEX201504100,altuj001,sprig001,lowrj001,cartc002,gatte001,villj001,castj006,grosr001,marij002,martl004,choos001,belta001,fielp001,rua-r001,morem001,andre001,odorr001,chirr001
53,ARI201504100,rollj001,puigy001,gonza003,kendh001,grany001,crawc002,uribj002,pedej001,andeb004,polla001,incie001,goldp001,trumm001,hilla001,owinc001,goset001,ahmen001,andec001
54,ATL201504100,granc001,wrigd002,maybj001,cuddm001,murpd006,lagaj001,darnt001,florw001,niesj001,maybc001,gossp001,markn001,freef001,gomej001,johnc003,bethc001,simma001,stule002
55,CIN201504100,carpm002,heywj001,hollm001,adamm002,peraj001,moliy001,wongk001,gricr001,lackj001,hamib001,vottj001,frazt001,mesod001,brucj001,byrdm001,philb001,cozaz001,marqj001
56,COL201504100,fowld001,solej001,rizza001,casts001,olt-m001,szczm001,castw002,woodt004,alcaa001,dickc002,tulot001,arenn001,gonzc001,rosaw001,stubd001,hundn001,matzt001,lemad001
57,MIA201504100,kierk001,souzs001,cabra002,longe001,jennd002,dyksa001,forsl001,river003,gelts001,gordd002,yelic001,stanm004,morsm001,pradm001,ozunm001,saltj001,hecha001,hared001
58,MIL201504100,harrj002,polag001,mccua001,walkn001,marts002,alvap001,cervf001,mercj002,lockj001,gomec002,lucrj001,braur002,ramia001,davik003,linda001,seguj002,genns001,fierm001
59,PHI201504100,taylm002,escoy001,harpb003,zimmr001,ramow001,desmi001,uggld001,moort002,gonzg003,reveb001,galvf001,utlec001,ruf-d001,franj004,sizeg001,ruppc001,blana001,willj003
60,SDN201504100,aokin001,panij002,pagaa001,poseb001,crawb001,mcgec001,blang001,sanch002,linct001,myerw001,spanc001,kempm001,uptoj001,norrd001,alony001,gyorj001,amara001,morrb001
61,ANA201504110,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,riosa002,peres002,infao001,calhk001,troum001,pujoa001,joycm001,freed001,aybae001,navae001,buted001,giavj001
62,BAL201504110,reyej001,pompd001,bautj002,encae001,donaj001,martr004,smoaj001,pillk001,travd001,deaza001,pears001,davic003,jonea003,snidt001,machm001,schoj001,cabre001,josec002
63,CHA201504110,santd001,dozib001,mauej001,vargk001,plout001,arcio001,herrc001,robis001,schaj002,eatoa002,cabrm002,abrej003,laroa001,garca003,ramia003,gillc001,sotog001,johnm006
64,CLE201504110,gosea001,kinsi001,cabrm001,martv001,martj006,cespy001,castn001,avila001,romia001,bourm001,avilm001,kipnj001,santc002,gomey001,rabur001,sandj002,chisl001,ramij003
65,NYA201504110,holtb002,pedrd001,ortid001,napom001,sandp001,craia001,navad002,bogax001,hanir001,gardb001,younc004,beltc001,rodra001,headc001,joneg002,murpj001,gregd001,petig001
66,OAK201504110,jacka001,smits002,canor001,cruzn002,seagk001,morrl001,ackld001,millb002,sucrj001,gentc001,canhm001,zobrb001,butlb003,rossc001,lawrb002,phegj001,semim001,ladet001
67,TEX201504110,altuj001,sprig001,lowrj001,cartc002,valbl001,castj006,rasmc001,gonzm002,marij002,martl004,peguc001,belta001,fielp001,smolj002,morem001,andre001,odorr001,chirr001
68,ARI201504110,rollj001,crawc002,gonza003,kendh001,ethia001,turnj001,pedej001,ellia001,kersc001,polla001,incie001,goldp001,trumm001,hilla001,owinc001,goset001,ahmen001,brada001
69,ATL201504110,granc001,wrigd002,dudal001,cuddm001,murpd006,lagaj001,darnt001,florw001,gee-d001,youne003,petej002,markn001,freef001,johnk003,calla001,bethc001,simma001,tehej001
70,CIN201504110,carpm002,heywj001,hollm001,adamm002,peraj001,jay-j001,moliy001,wongk001,wachm001,hamib001,vottj001,frazt001,mesod001,brucj001,byrdm001,philb001,cozaz001,cuetj001
71,COL201504110,fowld001,solej001,rizza001,montm001,casts001,coghc001,olt-m001,hammj002,alcaa001,blacc001,gonzc001,tulot001,mornj001,arenn001,dickc002,hundn001,lemad001,kendk001
72,MIA201504110,kierk001,souzs001,cabra002,longe001,jennd002,dyksa001,forsl001,wilsb002,archc001,gordd002,yelic001,stanm004,morsm001,pradm001,ozunm001,saltj001,hecha001,cosaj001
73,MIL201504110,harrj002,cervf001,walkn001,marts002,alvap001,hartc001,lamba001,kangj001,worlv001,gomec002,lucrj001,braur002,linda001,ramia001,davik003,seguj002,gomeh001,nelsj004
74,PHI201504110,taylm002,escoy001,harpb003,zimmr001,ramow001,desmi001,johnr008,espid001,fistd001,reveb001,galvf001,utlec001,howar001,ruizc001,sizeg001,herro001,blana001,hamec001
75,SDN201504110,aokin001,panij002,pagaa001,poseb001,mcgec001,blang001,duffm002,crawb001,bumgm001,myerw001,solay001,kempm001,uptoj001,norrd001,middw001,gyorj001,barmc001,shiej002
76,ANA201504120,escoa003,mousm001,cainl001,hosme001,morak001,riosa002,peres002,orlap001,infao001,aybae001,troum001,pujoa001,joycm001,freed001,cronc002,iannc001,cowgc001,featt001
77,BAL201504120,reyej001,pompd001,bautj002,encae001,donaj001,navad001,martr004,pillk001,travd001,deaza001,pears001,davic003,jonea003,snidt001,machm001,cabre001,flahr001,lavar001
78,CHA201504120,santd001,dozib001,mauej001,huntt001,plout001,escoe001,suzuk001,nunee002,robis001,eatoa002,cabrm002,abrej003,laroa001,garca003,ramia003,gillc001,flowt001,johnm006
79,CLE201504120,davir003,kinsi001,cabrm001,martv001,martj006,cespy001,castn001,mccaj001,iglej001,bourm001,avilm001,kipnj001,santc002,sandj002,mossb001,rabur001,chisl001,perer003
80,NYA201504120,bettm001,pedrd001,ortid001,ramih003,sandp001,napom001,victs001,bogax001,hanir001,ellsj001,gardb001,beltc001,teixm001,mccab002,rodra001,headc001,drews001,gregd001
81,OAK201504120,jacka001,smits002,canor001,cruzn002,seagk001,morrl001,ackld001,zunim001,millb002,fulds001,canhm001,zobrb001,butlb003,davii001,vogts001,lawrb002,reddj001,semim001
82,TEX201504120,altuj001,sprig001,lowrj001,valbl001,gatte001,castj006,rasmc001,gonzm002,marij002,martl004,andre001,belta001,fielp001,smolj002,rosaa001,odorr001,corpc001,deshd002
83,ARI201504120,rollj001,puigy001,gonza003,kendh001,grany001,ethia001,guera001,pedej001,greiz001,polla001,incie001,goldp001,perad001,lambj001,goset001,pennc001,ahmen001,collj001
84,ATL201504120,lagaj001,wrigd002,dudal001,cuddm001,maybj001,recka001,florw001,tejar001,colob001,youne003,petej002,markn001,freef001,piera001,gomej001,calla001,simma001,wooda002
85,CIN201504120,carpm002,heywj001,hollm001,peraj001,reynm001,jay-j001,moliy001,wongk001,martc006,hamib001,vottj001,frazt001,philb001,brucj001,boesb001,penab002,cozaz001,igler001
86,COL201504120,fowld001,rizza001,solej001,coghc001,casts001,montm001,alcaa001,hendk001,herrj002,blacc001,gonzc001,arenn001,mornj001,dickc002,mckem001,descd001,lylej001,lemad001
87,MIA201504120,kierk001,dejed001,cabra002,longe001,jennd002,dyksa001,forsl001,river003,karnn001,gordd002,yelic001,stanm004,morsm001,suzui001,kelld001,hecha001,mathj001,alvah001
88,MIL201504120,polag001,mercj002,mccua001,walkn001,marts002,alvap001,kangj001,sanct001,sadlc002,gomec002,seguj002,braur002,linda001,ramia001,davik003,maldm001,gomeh001,lohsk001
89,PHI201504120,taylm002,escoy001,harpb003,zimmr001,robic001,ramow001,desmi001,uggld001,schem001,reveb001,galvf001,aschc001,howar001,franj004,herro001,hernc005,ruppc001,osuls001
90,SDN201504120,aokin001,panij002,poseb001,beltb001,crawb001,maxwj002,blang001,duffm002,peavj001,venaw001,solay001,kempm001,uptoj001,alony001,middw001,amara001,nievw001,rosst001
91,BAL201504130,ellsj001,gardb001,beltc001,teixm001,rodra001,younc004,murpj001,gregd001,petig001,deaza001,pears001,davic003,jonea003,snidt001,machm001,schoj001,cabre001,josec002
92,BOS201504130,taylm002,escoy001,harpb003,wertj001,zimmr001,robic001,desmi001,lobaj001,espid001,bettm001,pedrd001,ortid001,ramih003,sandp001,napom001,victs001,bogax001,leons001
93,HOU201504130,fulds001,canhm001,zobrb001,butlb003,davii001,vogts001,lawrb002,reddj001,semim001,altuj001,grosr001,sprig001,cartc002,gatte001,valbl001,villj001,congh001,marij002
94,MIN201504130,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,riosa002,peres002,infao001,santd001,dozib001,mauej001,huntt001,vargk001,plout001,arcio001,suzuk001,robis001
95,TEX201504130,cowgc001,troum001,pujoa001,freed001,cronc002,aybae001,joycm001,iannc001,giavj001,martl004,choos001,belta001,fielp001,morem001,andre001,peguc001,chirr001,odorr001
96,TOR201504130,dejed001,souzs001,cabra002,longe001,jennd002,dyksa001,river003,kierk001,beckt001,reyej001,pompd001,bautj002,encae001,donaj001,smoaj001,martr004,pillk001,travd001
97,ATL201504130,gordd002,yelic001,stanm004,pradm001,morsm001,ozunm001,saltj001,hecha001,latom001,youne003,calla001,markn001,freef001,johnc003,bethc001,simma001,maybc001,mills001
98,CHN201504130,negrk001,vottj001,frazt001,philb001,byrdm001,brucj001,penab002,cozaz001,leakm001,fowld001,rizza001,solej001,coghc001,casts001,alcaa001,rossd001,lestj001,herrj002
99,LAN201504130,ackld001,smits002,canor001,cruzn002,seagk001,morrl001,zunim001,millb002,paxtj001,barnd001,puigy001,gonza003,kendh001,vanss001,guera001,pedej001,ellia001,mccab001
100,NYN201504130,reveb001,herro001,utlec001,howar001,ruizc001,sizeg001,aschc001,galvf001,haraa001,granc001,wrigd002,dudal001,cuddm001,murpd006,darnt001,lagaj001,florw001,degrj001
101,PIT201504130,gosea001,kinsi001,cabrm001,martj006,cespy001,castn001,avila001,iglej001,sanca004,harrj002,polag001,mccua001,walkn001,marts002,alvap001,cervf001,mercj002,coleg001
102,SDN201504130,incie001,owinc001,goldp001,perad001,trumm001,lambj001,hilla001,goset001,delar003,myerw001,solay001,kempm001,uptoj001,norrd001,alony001,middw001,amara001,casha001
103,SFN201504130,blacc001,gonzc001,tulot001,mornj001,arenn001,dickc002,hundn001,lemad001,butle001,aokin001,panij002,pagaa001,poseb001,beltb001,blang001,duffm002,crawb001,hestc001
104,SLN201504130,gomec002,lucrj001,braur002,linda001,ramia001,davik003,seguj002,genns001,garzm001,carpm002,heywj001,hollm001,adamm002,peraj001,jay-j001,moliy001,wongk001,waina001
105,BAL201504140,ellsj001,headc001,beltc001,teixm001,mccab002,joneg002,younc004,drews001,gregd001,cabre001,machm001,jonea003,pears001,yound003,davic003,schoj001,josec002,deaza001
106,BOS201504140,escoy001,wertj001,harpb003,zimmr001,robic001,ramow001,desmi001,espid001,taylm002,bettm001,pedrd001,ortid001,ramih003,sandp001,napom001,navad002,hanir001,holtb002
107,CLE201504140,eatoa002,cabrm002,abrej003,laroa001,garca003,ramia003,gillc001,flowt001,bonie001,bourm001,avilm001,kipnj001,santc002,sandj002,mossb001,rabur001,perer003,ramij003
108,HOU201504140,fulds001,canhm001,zobrb001,butlb003,davii001,vogts001,lawrb002,reddj001,semim001,altuj001,sprig001,lowrj001,gatte001,valbl001,cartc002,castj006,rasmc001,marij002
109,TEX201504140,aybae001,troum001,pujoa001,joycm001,freed001,cronc002,iannc001,cowgc001,giavj001,odorr001,morem001,belta001,fielp001,choos001,andre001,peguc001,martl004,chirr001
110,TOR201504140,guyeb001,souzs001,cabra002,longe001,jennd002,forsl001,river003,beckt001,wilsb002,reyej001,pompd001,bautj002,encae001,donaj001,navad001,martr004,pillk001,travd001
111,ATL201504140,gordd002,suzui001,stanm004,pradm001,morsm001,ozunm001,saltj001,hecha001,koeht001,youne003,calla001,markn001,freef001,piera001,johnc003,johnk003,simma001,cahit001
112,CHN201504140,hamib001,vottj001,frazt001,philb001,brucj001,byrdm001,penab002,cozaz001,desca001,fowld001,rizza001,solej001,coghc001,casts001,montm001,alcaa001,arrij001,herrj002
113,LAN201504140,weekr001,jacka001,canor001,cruzn002,seagk001,zunim001,millb002,bloow001,iwakh001,rollj001,crawc002,gonza003,kendh001,grany001,ethia001,uribj002,pedej001,huffd001
114,NYN201504140,herro001,galvf001,utlec001,howar001,ruizc001,aschc001,sizeg001,reveb001,buchd001,granc001,wrigd002,dudal001,cuddm001,murpd006,darnt001,lagaj001,florw001,harvm001
115,PIT201504140,davir003,kinsi001,cabrm001,martj006,cespy001,castn001,avila001,iglej001,grees005,harrj002,polag001,mccua001,walkn001,hartc001,alvap001,cervf001,mercj002,burna001
116,SDN201504140,polla001,owinc001,goldp001,perad001,trumm001,lambj001,goset001,ahmen001,hellj001,myerw001,solay001,kempm001,uptoj001,norrd001,alony001,middw001,amara001,despo001
117,SFN201504140,blacc001,gonzc001,tulot001,mornj001,arenn001,dickc002,hundn001,lemad001,bergc001,aokin001,panij002,pagaa001,beltb001,blang001,duffm002,sanch002,crawb001,hudst001
118,BAL201504150,ellsj001,headc001,beltc001,teixm001,mccab002,rodra001,drews001,younc004,gregd001,deaza001,cabre001,jonea003,snidt001,davic003,machm001,josec002,lougd001,schoj001
119,BOS201504150,escoy001,desmi001,wertj001,harpb003,zimmr001,ramow001,moort002,uggld001,taylm002,bettm001,pedrd001,ramih003,craia001,napom001,victs001,bogax001,holtb002,leons001
120,CLE201504150,eatoa002,cabrm002,abrej003,laroa001,gillc001,ramia003,shucj001,sotog001,johnm006,bourm001,avilm001,kipnj001,santc002,sandj002,rabur001,chisl001,perer003,ramij003
121,HOU201504150,fulds001,canhm001,reddj001,butlb003,davii001,vogts001,lawrb002,sogae001,semim001,altuj001,sprig001,lowrj001,gatte001,cartc002,valbl001,grosr001,castj006,marij002
122,MIN201504150,escoa003,mousm001,cainl001,hosme001,morak001,gorda001,peres002,infao001,dysoj001,santd001,huntt001,mauej001,dozib001,vargk001,plout001,arcio001,suzuk001,schaj002
123,TEX201504150,aybae001,troum001,pujoa001,joycm001,freed001,iannc001,navae001,cowgc001,giavj001,deshd002,odorr001,belta001,fielp001,smolj002,andre001,rosaa001,martl004,corpc001
124,TOR201504150,guyeb001,souzs001,cabra002,longe001,jennd002,forsl001,kierk001,river003,beckt001,reyej001,donaj001,bautj002,encae001,navad001,smoaj001,pillk001,pompd001,travd001
125,ATL201504150,gordd002,suzui001,stanm004,pradm001,morsm001,ozunm001,realj001,hecha001,hared001,maybc001,gossp001,freef001,bethc001,johnk003,gomej001,petej002,simma001,stule002
126,CHN201504150,hamib001,vottj001,frazt001,philb001,byrdm001,brucj001,penab002,cozaz001,marqj001,fowld001,rizza001,solej001,montm001,coghc001,casts001,alcaa001,woodt004,herrj002
127,LAN201504150,weekr001,jacka001,canor001,cruzn002,seagk001,morrl001,zunim001,millb002,walkt004,rollj001,grany001,gonza003,kendh001,ethia001,vanss001,uribj002,pedej001,andeb004
128,NYN201504150,herro001,hernc005,utlec001,franj004,ruf-d001,aschc001,ruppc001,reveb001,willj003,granc001,darnt001,dudal001,cuddm001,murpd006,campe001,lagaj001,tejar001,niesj001
129,PIT201504150,davir003,kinsi001,cabrm001,martj006,cespy001,castn001,mccaj001,iglej001,simoa001,harrj002,polag001,mccua001,walkn001,marts002,alvap001,cervf001,mercj002,lirif001
130,SDN201504150,incie001,polla001,goldp001,trumm001,lambj001,hilla001,pachj001,ahmen001,andec001,myerw001,norrd001,kempm001,uptoj001,alony001,middw001,gyorj001,amara001,morrb001
131,SFN201504150,blacc001,gonzc001,tulot001,mornj001,arenn001,dickc002,mckem001,lemad001,matzt001,aokin001,duffm002,pagaa001,poseb001,maxwj002,sanch002,ariaj001,panij002,linct001
132,SLN201504150,gomec002,lucrj001,braur002,linda001,ramia001,parrg001,seguj002,genns001,peraw001,carpm002,heywj001,hollm001,adamm002,peraj001,jay-j001,moliy001,wongk001,lynnl001
133,MIN201504160,escoa003,mousm001,cainl001,hosme001,morak001,peres002,orlap001,coloc002,dysoj001,santd001,huntt001,mauej001,dozib001,vargk001,plout001,escoe001,suzuk001,robis001
134,TOR201504160,dejed001,souzs001,cabra002,longe001,jennd002,dyksa001,forsl001,kierk001,river003,reyej001,donaj001,bautj002,encae001,smoaj001,martr004,pompd001,pillk001,travd001
135,NYN201504160,gordd002,yelic001,stanm004,pradm001,morsm001,ozunm001,realj001,hecha001,cosaj001,granc001,darnt001,dudal001,cuddm001,murpd006,campe001,lagaj001,florw001,gee-d001
136,SFN201504160,incie001,polla001,goldp001,trumm001,hilla001,owinc001,goset001,ahmen001,brada001,aokin001,blang001,pagaa001,poseb001,beltb001,duffm002,panij002,crawb001,bumgm001
137,SLN201504160,seguj002,lucrj001,braur002,linda001,ramia001,davik003,genns001,parrg001,fierm001,carpm002,heywj001,hollm001,peraj001,reynm001,jay-j001,moliy001,wongk001,lackj001
138,WAS201504160,herro001,galvf001,utlec001,franj004,aschc001,ruizc001,howar001,ruf-d001,hamec001,escoy001,desmi001,wertj001,harpb003,zimmr001,ramow001,espid001,taylm002,fistd001
139,BOS201504170,deaza001,pears001,snidt001,jonea003,davic003,machm001,josec002,cabre001,schoj001,bettm001,pedrd001,ortid001,ramih003,sandp001,napom001,victs001,bogax001,hanir001
