Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays,Score SMA,Score CMA,Score EMA,At-bats SMA,At-bats CMA,At-bats EMA,Hits SMA,Hits CMA,Hits EMA,Doubles SMA,Doubles CMA,Doubles EMA,Triples SMA,Triples CMA,Triples EMA,Homeruns SMA,Homeruns CMA,Homeruns EMA,RBIs SMA,RBIs CMA,RBIs EMA,Sacrifice Hits SMA,Sacrifice Hits CMA,Sacrifice Hits EMA,Sacrifice Flies SMA,Sacrifice Flies CMA,Sacrifice Flies EMA,Hit-by-pitch SMA,Hit-by-pitch CMA,Hit-by-pitch EMA,Walks SMA,Walks CMA,Walks EMA,Intentional Walks SMA,Intentional Walks CMA,Intentional Walks EMA,Strikeouts SMA,Strikeouts CMA,Strikeouts EMA,Stolen Bases SMA,Stolen Bases CMA,Stolen Bases EMA,Caught Stealing SMA,Caught Stealing CMA,Caught Stealing EMA,Grounded into DP SMA,Grounded into DP CMA,Grounded into DP EMA,Left on Base SMA,Left on Base CMA,Left on Base EMA,Pitchers Used SMA,Pitchers Used CMA,Pitchers Used EMA,Individual Earned Runs SMA,Individual Earned Runs CMA,Individual Earned Runs EMA,Earned Runs SMA,Earned Runs CMA,Earned Runs EMA,Wild Pitches SMA,Wild Pitches CMA,Wild Pitches EMA,Balks SMA,Balks CMA,Balks EMA,Putouts SMA,Putouts CMA,Putouts EMA,Assists SMA,Assists CMA,Assists EMA,Errors SMA,Errors CMA,Errors EMA,Passed Balls SMA,Passed Balls CMA,Passed Balls EMA,Double Plays SMA,Double Plays CMA,Double Plays EMA,Triple Plays SMA,Triple Plays CMA,Triple Plays EMA
20140427,0,SEA,AL,24,6,31,7,2,0,2,5,0,0,1,4,0,8,0,0,0,6,6,5,5,1,0,27,9,1,0,0,0,3.0,3.0,3.552520859971867,32.3,32.3,32.12472059118294,6.6,6.6,7.071138639606062,1.2,1.2,1.2626987211651417,0.0,0.0,0.0,0.9,0.9,1.1245055478204837,2.7,2.7,3.3145089158807797,0.0,0.0,0.0,0.1,0.1,0.18181818181818182,0.7,0.7,0.985789417582122,2.0,2.0,2.350126312025977,0.1,0.1,0.18181818181818182,10.6,10.6,10.286100387881758,0.1,0.1,0.18181818181818182,0.3,0.3,0.412647799064343,0.5,0.5,0.5930024564739166,6.2,6.2,6.406430370214686,4.1,4.1,4.269868058324114,3.7,3.7,4.050255713242621,3.7,3.7,4.050255713242621,0.6,0.6,0.7549319986165883,0.1,0.1,0.1217129977460556,27.0,27.0,27.0,8.8,8.8,9.801104062744873,0.4,0.4,0.3071637605721593,0.0,0.0,0.0,0.7,0.7,0.9284232289612735,0.0,0.0,0.0
20140508,0,SEA,AL,34,1,24,2,1,0,0,1,2,0,1,3,1,4,0,0,0,5,2,0,0,0,0,27,15,0,0,1,0,3.1,3.272727272727273,3.997517067249709,32.2,32.18181818181818,31.920225938240588,6.5,6.636363636363637,7.058204341495868,1.2,1.2727272727272727,1.3967534991351158,0.0,0.0,0.0,0.9,1.0,1.2836863573076684,2.7,2.909090909090909,3.620961840266092,0.0,0.0,0.0,0.1,0.09090909090909091,0.1487603305785124,0.7,0.7272727272727273,0.9883731598399179,1.9,2.1818181818181817,2.650103346203072,0.1,0.09090909090909091,0.1487603305785124,10.5,10.363636363636363,9.870445771903256,0.1,0.09090909090909091,0.1487603305785124,0.2,0.2727272727272727,0.3376209265071897,0.4,0.45454545454545453,0.48518382802411353,5.9,6.181818181818182,6.33253393926656,4.2,4.2727272727272725,4.5844375022651835,3.9,3.8181818181818183,4.222936492653053,3.9,3.8181818181818183,4.222936492653053,0.6,0.6363636363636364,0.7994898170499358,0.1,0.09090909090909091,0.09958336179222729,27.0,27.0,27.0,8.7,8.818181818181818,9.655448778609442,0.5,0.45454545454545453,0.43313398592267577,0.0,0.0,0.0,0.6,0.6363636363636364,0.7596190055137692,0.0,0.0,0.0
20140509,0,SEA,AL,35,1,31,5,1,0,0,0,0,0,1,2,0,6,0,0,1,6,3,4,4,1,0,27,14,1,0,3,0,3.2,3.0833333333333335,3.452513964113398,31.7,31.5,30.480184858560477,6.6,6.25,6.138530824860255,1.3,1.25,1.3246164992923675,0.0,0.0,0.0,0.9,0.9166666666666666,1.0502888377971833,2.8,2.75,3.144423323854075,0.2,0.16666666666666666,0.36363636363636365,0.1,0.08333333333333333,0.1217129977460556,0.8,0.75,0.9904871307781147,1.8,2.25,2.713720919620695,0.2,0.16666666666666666,0.3035311795642374,10.0,9.833333333333334,8.803091995193572,0.1,0.08333333333333333,0.1217129977460556,0.2,0.25,0.2762353035058825,0.3,0.4166666666666667,0.39696858656518375,5.8,6.083333333333333,6.090255041218095,3.9,4.083333333333333,4.114539774580605,3.7,3.5,3.455129857625225,3.7,3.5,3.455129857625225,0.6,0.5833333333333334,0.6541280321317656,0.1,0.08333333333333333,0.08147729601182233,27.0,27.0,27.0,9.3,9.333333333333334,10.627185364316816,0.5,0.4166666666666667,0.3543823521185529,0.0,0.0,0.0,0.7,0.6666666666666666,0.803324640874902,0.0,0.0,0.0
20140510,0,SEA,AL,36,3,29,7,0,0,2,3,0,0,0,4,0,5,0,0,1,6,2,1,1,0,0,27,8,0,0,0,0,2.7,2.923076923076923,3.006602334274598,31.1,31.46153846153846,30.57469670245857,6.0,6.153846153846154,5.931525220340208,1.2,1.2307692307692308,1.265595317602846,0.0,0.0,0.0,0.7,0.8461538461538461,0.8593272309249681,2.4,2.5384615384615383,2.572709992244243,0.2,0.15384615384615385,0.2975206611570248,0.1,0.07692307692307693,0.09958336179222729,0.8,0.7692307692307693,0.992216743363912,2.0,2.230769230769231,2.5839534796896597,0.2,0.15384615384615385,0.2483436923707397,9.4,9.538461538461538,8.293438905158377,0.1,0.07692307692307693,0.09958336179222729,0.2,0.23076923076923078,0.2260107028684493,0.4,0.46153846153846156,0.5066106617351502,5.6,6.076923076923077,6.073845033723895,3.7,4.0,3.9118961792023126,3.7,3.5384615384615383,3.5541971562388204,3.7,3.5384615384615383,3.5541971562388204,0.6,0.6153846153846154,0.7170138444714447,0.1,0.07692307692307693,0.06666324219149099,27.0,27.0,27.0,10.4,9.692307692307692,11.240424388986485,0.5,0.46153846153846156,0.4717673790060887,0.0,0.0,0.0,1.0,0.8461538461538461,1.2027201607158289,0.0,0.0,0.0
20140511,0,SEA,AL,37,7,36,11,2,0,3,7,0,0,1,1,0,6,0,0,1,4,5,7,7,0,0,27,6,5,0,2,0,2.9,2.9285714285714284,3.0054019098610345,30.6,31.285714285714285,30.288388211102465,6.0,6.214285714285714,6.125793362096533,1.1,1.1428571428571428,1.0354870780386922,0.0,0.0,0.0,0.9,0.9285714285714286,1.0667222798477012,2.6,2.5714285714285716,2.650399084563471,0.2,0.14285714285714285,0.2434259954921112,0.1,0.07142857142857142,0.08147729601182233,0.8,0.7142857142857143,0.8118136991159279,2.2,2.357142857142857,2.8414164833824485,0.2,0.14285714285714285,0.20319029375787792,8.8,9.214285714285714,7.694631831493217,0.1,0.07142857142857142,0.08147729601182233,0.2,0.21428571428571427,0.1849178478014585,0.5,0.5,0.5963178141469411,5.4,6.071428571428571,6.060418663955914,3.6,3.857142857142857,3.5642786920746192,3.5,3.357142857142857,3.089797673286307,3.5,3.357142857142857,3.089797673286307,0.6,0.5714285714285714,0.586647690931182,0.1,0.07142857142857142,0.054542652702128984,27.0,27.0,27.0,10.3,9.571428571428571,10.65125631826167,0.5,0.42857142857142855,0.38599149191407256,0.0,0.0,0.0,0.9,0.7857142857142857,0.9840437678584054,0.0,0.0,0.0
20140512,0,SEA,AL,38,12,38,14,3,0,3,11,0,1,0,3,0,7,0,0,1,6,3,5,5,0,0,27,10,0,0,1,0,3.6,3.2,3.7316924717044824,31.1,31.6,31.32686308181111,6.8,6.533333333333333,7.012012750806254,1.3,1.2,1.210853063849839,0.0,0.0,0.0,1.2,1.0666666666666667,1.4182273198753919,3.3,2.8666666666666667,3.4412356146428396,0.2,0.13333333333333333,0.19916672358445459,0.1,0.06666666666666667,0.06666324219149099,0.9,0.7333333333333333,0.8460293901857592,2.3,2.2666666666666666,2.506613486403821,0.2,0.13333333333333333,0.1662466039837183,8.3,9.0,7.386516953039904,0.1,0.06666666666666667,0.06666324219149099,0.2,0.2,0.15129642092846604,0.6,0.5333333333333333,0.6697145752111335,5.4,5.933333333333334,5.685797088691202,3.7,3.933333333333333,3.825318929879234,3.9,3.6,3.8007435508706147,3.9,3.6,3.8007435508706147,0.5,0.5333333333333333,0.47998447439823977,0.1,0.06666666666666667,0.04462580675628735,27.0,27.0,27.0,10.3,9.333333333333334,9.805573351305,1.0,0.7333333333333333,1.2249021297478775,0.0,0.0,0.0,1.1,0.8666666666666667,1.1687630827932407,0.0,0.0,0.0
20140513,0,SEA,AL,39,1,32,6,4,0,0,1,0,0,0,0,0,12,0,0,0,4,3,2,2,0,0,27,11,0,0,0,0,4.6,3.75,5.235021113212758,31.5,32.0,32.540160703299996,7.5,7.0,8.282555887023298,1.3,1.3125,1.5361525067862316,0.0,0.0,0.0,1.5,1.1875,1.7058223526253204,4.2,3.375,4.815556411980505,0.2,0.125,0.16295459202364465,0.2,0.125,0.23636083452031081,0.9,0.6875,0.6922058646974393,2.5,2.3125,2.59632012523949,0.2,0.125,0.13601994871395132,7.6,8.875,7.316241143396285,0.1,0.0625,0.054542652702128984,0.2,0.1875,0.12378798075965403,0.7,0.5625,0.729766470627291,5.4,5.9375,5.7429248907473465,3.8,3.875,3.675260942628464,4.1,3.6875,4.018790177985048,4.1,3.6875,4.018790177985048,0.5,0.5,0.39271456996219617,0.1,0.0625,0.036512023709689645,27.0,27.0,27.0,10.0,9.375,9.840923651067726,0.8,0.6875,1.0021926516118997,0.0,0.0,0.0,1.1,0.875,1.1380788859217423,0.0,0.0,0.0
20140514,0,SEA,AL,40,0,27,2,1,0,0,0,0,0,0,3,0,9,0,1,1,3,5,2,2,1,0,27,9,1,0,1,0,4.5,3.588235294117647,4.465017274446802,31.6,32.0,32.441949666336356,7.6,6.9411764705882355,7.867545725746334,1.6,1.4705882352941178,1.984124778279644,0.0,0.0,0.0,1.4,1.1176470588235294,1.3956728339661713,4.1,3.235294117647059,4.121818882529504,0.2,0.11764705882352941,0.13332648438298197,0.2,0.11764705882352941,0.19338613733479973,0.9,0.6470588235294118,0.5663502529342684,2.4,2.176470588235294,2.1242619206504916,0.2,0.11764705882352941,0.11128904894777834,7.4,9.058823529411764,8.167833662778778,0.1,0.058823529411764705,0.04462580675628735,0.1,0.17647058823529413,0.10128107516698966,0.7,0.5294117647058824,0.5970816577859653,5.5,5.823529411764706,5.4260294560660105,3.7,3.823529411764706,3.5524862257869247,3.8,3.588235294117647,3.651737418351403,3.8,3.588235294117647,3.651737418351403,0.5,0.47058823529411764,0.32131192087816046,0.1,0.058823529411764705,0.029873473944291525,27.0,27.0,27.0,10.5,9.470588235294118,10.051664805419048,0.7,0.6470588235294118,0.8199758058642815,0.0,0.0,0.0,1.1,0.8235294117647058,0.9311554521177892,0.0,0.0,0.0
20140522,0,SEA,AL,46,3,28,6,0,0,0,3,0,1,0,6,1,8,0,0,1,8,4,1,1,0,0,27,9,0,0,0,0,4.0,3.388888888888889,3.65319595182011,31.3,31.72222222222222,31.452504272457016,7.1,6.666666666666667,6.800719230156091,1.7,1.4444444444444444,1.8051930004106178,0.0,0.0,0.0,1.2,1.0555555555555556,1.1419141368814127,3.6,3.0555555555555554,3.372397267524139,0.2,0.1111111111111111,0.10908530540425797,0.2,0.1111111111111111,0.1582250214557452,0.9,0.6111111111111112,0.4633774796734923,2.4,2.2222222222222223,2.2834870259867657,0.2,0.1111111111111111,0.09105467641181864,7.6,9.055555555555555,8.319136633182636,0.1,0.05555555555555555,0.036512023709689645,0.2,0.2222222222222222,0.2646845160457188,0.6,0.5555555555555556,0.6703395381885171,5.5,5.666666666666667,4.984933191326736,3.9,3.888888888888889,3.81567054837112,3.7,3.5,3.3514215241056933,3.7,3.5,3.3514215241056933,0.6,0.5,0.44470975344576763,0.0,0.05555555555555555,0.02444193322714761,27.0,27.0,27.0,11.0,9.444444444444445,9.860453022615584,0.8,0.6666666666666666,0.8527074775253212,0.0,0.0,0.0,1.2,0.8333333333333334,0.9436726426418274,0.0,0.0,0.0
20140523,0,SEA,AL,47,6,32,11,2,0,1,6,0,1,1,2,0,2,0,1,1,6,3,1,1,1,0,27,12,0,0,1,0,3.7,3.3684210526315788,3.534433051489181,30.8,31.526315789473685,30.824776222919375,6.6,6.631578947368421,6.6551339155822555,1.4,1.368421052631579,1.476976091245051,0.0,0.0,0.0,1.2,1.0,0.9342933847211559,3.4,3.0526315789473686,3.3046886734288408,0.2,0.10526315789473684,0.0892516135125747,0.3,0.15789473684210525,0.31127501755470066,0.5,0.5789473684210527,0.3791270288237664,3.0,2.4210526315789473,2.9592166576255354,0.3,0.15789473684210525,0.2563174625187607,7.7,9.0,8.261111790785792,0.1,0.05263157894736842,0.029873473944291525,0.1,0.21052631578947367,0.21656005858286081,0.6,0.5789473684210527,0.7302778039724231,5.6,5.7894736842105265,5.533127156540056,3.9,3.8947368421052633,3.849184994121825,3.3,3.3684210526315788,2.9238903379046577,3.3,3.3684210526315788,2.9238903379046577,0.4,0.47368421052631576,0.36385343463744624,0.0,0.05263157894736842,0.019997945367666223,27.0,27.0,27.0,10.6,9.421052631578947,9.70400701850366,0.8,0.631578947368421,0.6976697543388991,0.0,0.0,0.0,0.9,0.7894736842105263,0.7720957985251314,0.0,0.0,0.0
