Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays,Score SMA,Score CMA,Score EMA,At-bats SMA,At-bats CMA,At-bats EMA,Hits SMA,Hits CMA,Hits EMA,Doubles SMA,Doubles CMA,Doubles EMA,Triples SMA,Triples CMA,Triples EMA,Homeruns SMA,Homeruns CMA,Homeruns EMA,RBIs SMA,RBIs CMA,RBIs EMA,Sacrifice Hits SMA,Sacrifice Hits CMA,Sacrifice Hits EMA,Sacrifice Flies SMA,Sacrifice Flies CMA,Sacrifice Flies EMA,Hit-by-pitch SMA,Hit-by-pitch CMA,Hit-by-pitch EMA,Walks SMA,Walks CMA,Walks EMA,Intentional Walks SMA,Intentional Walks CMA,Intentional Walks EMA,Strikeouts SMA,Strikeouts CMA,Strikeouts EMA,Stolen Bases SMA,Stolen Bases CMA,Stolen Bases EMA,Caught Stealing SMA,Caught Stealing CMA,Caught Stealing EMA,Grounded into DP SMA,Grounded into DP CMA,Grounded into DP EMA,Left on Base SMA,Left on Base CMA,Left on Base EMA,Pitchers Used SMA,Pitchers Used CMA,Pitchers Used EMA,Individual Earned Runs SMA,Individual Earned Runs CMA,Individual Earned Runs EMA,Earned Runs SMA,Earned Runs CMA,Earned Runs EMA,Wild Pitches SMA,Wild Pitches CMA,Wild Pitches EMA,Balks SMA,Balks CMA,Balks EMA,Putouts SMA,Putouts CMA,Putouts EMA,Assists SMA,Assists CMA,Assists EMA,Errors SMA,Errors CMA,Errors EMA,Passed Balls SMA,Passed Balls CMA,Passed Balls EMA,Double Plays SMA,Double Plays CMA,Double Plays EMA,Triple Plays SMA,Triple Plays CMA,Triple Plays EMA
20140430,0,CIN,NL,27,4,34,7,3,0,1,4,0,0,0,2,0,7,2,0,0,5,5,7,7,0,0,27,11,2,0,1,0,4.1,4.1,4.0261074536279855,32.5,32.5,32.433274798630805,8.2,8.2,8.514715462786743,1.3,1.3,1.1049045947643965,0.1,0.1,0.18181818181818182,1.5,1.5,1.4051899160641725,4.0,4.0,3.8773471230494723,0.5,0.5,0.37901427814159244,0.2,0.2,0.2632954778300042,0.4,0.4,0.33341289249151534,3.7,3.7,3.9614995653438343,0.4,0.4,0.4040064241611709,7.5,7.5,7.232866536902321,0.8,0.8,1.157542273485489,0.3,0.3,0.37019442175572836,0.5,0.5,0.6562115261953874,7.6,7.6,8.018720024692861,3.2,3.2,3.087946549786289,3.0,3.0,2.747210732335113,3.0,3.0,2.747210732335113,0.4,0.4,0.3655055280867975,0.0,0.0,0.0,27.0,27.0,27.0,9.6,9.6,9.243895426601302,0.2,0.2,0.1582250214557452,0.0,0.0,0.0,0.4,0.4,0.4897394664044733,0.0,0.0,0.0
20140501,0,CIN,NL,28,8,33,12,1,0,3,8,2,0,1,8,2,8,2,0,1,12,2,3,3,0,0,27,13,0,0,1,0,4.5,4.090909090909091,4.0213606438774425,32.8,32.63636363636363,32.718133926152476,8.6,8.090909090909092,8.239312651370971,1.6,1.4545454545454546,1.4494673957163244,0.1,0.09090909090909091,0.1487603305785124,1.6,1.4545454545454546,1.331519022234323,4.4,4.0,3.8996476461313865,0.5,0.45454545454545453,0.3101025912067574,0.2,0.18181818181818182,0.2154235727700034,0.4,0.36363636363636365,0.2727923665839671,3.4,3.5454545454545454,3.6048632807358643,0.3,0.36363636363636365,0.3305507106773216,7.0,7.454545454545454,7.190527166556444,0.9,0.9090909090909091,1.3107164055790363,0.3,0.2727272727272727,0.30288634507286866,0.4,0.45454545454545453,0.5369003396144078,7.2,7.363636363636363,7.469861838385068,3.4,3.3636363636363638,3.435592631643327,3.6,3.3636363636363638,3.5204451446378195,3.6,3.3636363636363638,3.5204451446378195,0.4,0.36363636363636365,0.29904997752556156,0.0,0.0,0.0,27.0,27.0,27.0,9.6,9.727272727272727,9.563187167219247,0.4,0.36363636363636365,0.49309319937288243,0.0,0.0,0.0,0.5,0.45454545454545453,0.5825141088763872,0.0,0.0,0.0
20140502,0,CIN,NL,29,0,30,3,2,0,0,0,0,0,0,2,0,8,0,0,1,5,2,2,2,0,0,27,7,1,0,2,0,5.2,4.416666666666667,4.744749617717908,33.0,32.666666666666664,32.769382303215664,9.2,8.416666666666666,8.923073987485338,1.6,1.4166666666666667,1.367746051040629,0.1,0.08333333333333333,0.1217129977460556,1.9,1.5833333333333333,1.6348792000099004,5.1,4.333333333333333,4.645166255925679,0.6,0.5833333333333334,0.6173566655328016,0.2,0.16666666666666666,0.1762556504481846,0.4,0.4166666666666667,0.4050119362959731,3.9,3.9166666666666665,4.403979047874798,0.4,0.5,0.6340869450996267,7.1,7.5,7.337704045364363,1.1,1.0,1.436040695473757,0.3,0.25,0.24781610051416525,0.5,0.5,0.6211002778663336,7.4,7.75,8.293523322315055,3.3,3.25,3.1745757895263584,3.9,3.3333333333333335,3.4258187547036703,3.9,3.3333333333333335,3.4258187547036703,0.4,0.3333333333333333,0.24467725433909582,0.0,0.0,0.0,27.0,27.0,27.0,10.4,10.0,10.188062227724838,0.3,0.3333333333333333,0.4034398903959947,0.0,0.0,0.0,0.6,0.5,0.6584206345352259,0.0,0.0,0.0
20140503,0,CIN,NL,30,6,35,11,2,0,0,5,0,0,1,2,0,2,0,0,0,8,2,2,2,0,0,27,9,0,0,0,0,4.6,4.076923076923077,3.882067869041924,32.2,32.46153846153846,32.26585824808554,8.5,8.0,7.8461514443061855,1.7,1.4615384615384615,1.4827013144877874,0.1,0.07692307692307693,0.09958336179222729,1.6,1.4615384615384615,1.3376284363717366,4.5,4.0,3.8005905730301013,0.6,0.5384615384615384,0.5051099990722921,0.2,0.15384615384615385,0.14420916854851465,0.4,0.38461538461538464,0.33137340242397795,3.8,3.769230769230769,3.9668919482611984,0.4,0.46153846153846156,0.5187984096269672,6.8,7.538461538461538,7.4581214916617515,1.1,0.9230769230769231,1.1749423872058011,0.3,0.23076923076923078,0.2027586276934079,0.6,0.5384615384615384,0.6899911364360911,7.1,7.538461538461538,7.694700900075953,3.0,3.1538461538461537,2.9610165550670207,3.4,3.230769230769231,3.1665789811211846,3.4,3.230769230769231,3.1665789811211846,0.3,0.3076923076923077,0.20019048082289656,0.0,0.0,0.0,27.0,27.0,27.0,9.7,9.76923076923077,9.608414549956686,0.4,0.38461538461538464,0.5119053648694503,0.0,0.0,0.0,0.7,0.6153846153846154,0.9023441555288212,0.0,0.0,0.0
20140504,0,CIN,NL,31,4,36,11,3,0,2,4,1,1,0,3,0,5,0,0,1,8,4,3,3,1,0,30,16,0,0,2,0,5.1,4.214285714285714,4.267146438307028,32.7,32.642857142857146,32.76297493025181,9.2,8.214285714285714,8.419578454432333,1.7,1.5,1.5767556209445535,0.1,0.07142857142857142,0.08147729601182233,1.5,1.3571428571428572,1.0944232661223299,4.9,4.071428571428571,4.018665014297355,0.5,0.5,0.41327181742278446,0.2,0.14285714285714285,0.11798931972151197,0.5,0.42857142857142855,0.4529418747105274,3.6,3.642857142857143,3.609275230395526,0.4,0.42857142857142855,0.4244714260584277,5.8,7.142857142857143,6.465735765905069,1.1,0.8571428571428571,0.9613164986229281,0.3,0.21428571428571427,0.16589342265824283,0.6,0.5,0.56453820253862,7.2,7.571428571428571,7.750209827334871,2.9,3.0714285714285716,2.7862862723275623,3.4,3.142857142857143,2.9544737118264237,3.4,3.142857142857143,2.9544737118264237,0.3,0.2857142857142857,0.1637922115823699,0.0,0.0,0.0,27.0,27.0,27.0,9.3,9.714285714285714,9.497793722691833,0.4,0.35714285714285715,0.41883166216591383,0.0,0.0,0.0,0.7,0.5714285714285714,0.7382815817963082,0.0,0.0,0.0
20140509,0,CIN,NL,34,4,27,6,3,0,2,4,1,2,0,1,0,2,0,0,0,3,2,3,3,0,0,27,10,0,0,0,0,5.5,4.2,4.218574358614841,33.6,32.86666666666667,33.351524942933295,9.9,8.4,8.888746008171909,1.8,1.6,1.8355273262273617,0.1,0.06666666666666667,0.06666324219149099,1.7,1.4,1.2590735813728153,5.3,4.066666666666666,4.0152713753341995,0.5,0.5333333333333333,0.51994966880046,0.3,0.2,0.27835489795396434,0.4,0.4,0.3705888065813406,3.8,3.6,3.4984979157781573,0.4,0.4,0.3472948031387135,5.7,7.0,6.199238353922329,1.1,0.8,0.7865316806914866,0.2,0.2,0.13573098217492593,0.6,0.5333333333333333,0.6437130748043254,7.7,7.6,7.795626222364893,3.1,3.1333333333333333,3.0069614955407324,3.6,3.1333333333333333,2.9627512187670737,3.6,3.1333333333333333,2.9627512187670737,0.4,0.3333333333333333,0.31582999129466627,0.0,0.0,0.0,27.3,27.2,27.545454545454547,9.8,10.133333333333333,10.680013045838773,0.4,0.3333333333333333,0.3426804508630204,0.0,0.0,0.0,0.9,0.6666666666666666,0.9676849305606158,0.0,0.0,0.0
20140510,0,CIN,NL,35,2,31,5,1,0,1,2,0,0,0,4,0,9,0,0,2,7,5,11,11,1,0,27,10,0,0,1,0,4.7,4.1875,4.178833566139415,32.8,32.5,32.19670222603633,9.2,8.25,8.363519461231562,1.9,1.6875,2.0472496305496595,0.1,0.0625,0.054542652702128984,1.6,1.4375,1.3937874756686672,4.5,4.0625,4.012494761637072,0.6,0.5625,0.6072315472003764,0.4,0.3125,0.5913812801441527,0.3,0.375,0.3032090235665514,3.2,3.4375,3.0442255674548555,0.3,0.375,0.2841502934771292,5.5,6.6875,5.435740471390996,1.1,0.75,0.6435259205657617,0.2,0.1875,0.11105262177948484,0.6,0.5,0.5266743339308116,7.2,7.3125,6.923694181934913,2.9,3.0625,2.8238775872605992,3.5,3.125,2.9695237244457875,3.5,3.125,2.9695237244457875,0.4,0.3125,0.2584063565138178,0.0,0.0,0.0,27.3,27.1875,27.446280991735538,9.8,10.125,10.556374310231723,0.4,0.3125,0.2803749143424712,0.0,0.0,0.0,0.8,0.625,0.791742215913231,0.0,0.0,0.0
20140511,0,CIN,NL,36,4,29,6,1,1,1,3,2,0,0,1,0,5,1,0,0,4,3,1,1,0,0,27,7,0,0,0,0,4.2,4.0588235294117645,3.7826820086595214,32.5,32.411764705882355,31.97912000312063,8.9,8.058823529411764,7.751970468280368,1.8,1.6470588235294117,1.8568406068133576,0.1,0.058823529411764705,0.04462580675628735,1.3,1.411764705882353,1.3221897528198185,4.0,3.9411764705882355,3.6465866231576043,0.5,0.5294117647058824,0.4968258113457625,0.4,0.29411764705882354,0.483857411027034,0.3,0.35294117647058826,0.24808011019081475,3.4,3.4705882352941178,3.2180027370085176,0.3,0.35294117647058826,0.2324866037540148,5.7,6.823529411764706,6.083787658410815,1.1,0.7058823529411765,0.5265212077356232,0.2,0.17647058823529413,0.09086123600139669,0.8,0.5882352941176471,0.7945517277615731,7.6,7.294117647058823,6.937567967037655,3.0,3.176470588235294,3.219536207758672,3.8,3.588235294117647,4.429610320001099,3.8,3.588235294117647,4.429610320001099,0.3,0.35294117647058826,0.3932415644203964,0.0,0.0,0.0,27.3,27.176470588235293,27.365138993238165,10.2,10.117647058823529,10.455215344735045,0.4,0.29411764705882354,0.22939765718929458,0.0,0.0,0.0,0.9,0.6470588235294118,0.8296072675653707,0.0,0.0,0.0
20140513,0,CIN,NL,37,1,33,7,2,1,0,1,0,0,0,2,0,8,0,0,0,8,2,2,2,0,0,27,12,0,0,0,0,3.9,4.055555555555555,3.8221943707214265,31.9,32.22222222222222,31.43746182073506,8.0,7.944444444444445,7.433430383138482,1.8,1.6111111111111112,1.7010514055745654,0.2,0.1111111111111111,0.21833020552787147,1.2,1.3888888888888888,1.2636097977616696,3.6,3.888888888888889,3.5290254189471306,0.6,0.6111111111111112,0.7701302092828965,0.4,0.2777777777777778,0.39588333629484596,0.3,0.3333333333333333,0.2029746356106666,3.1,3.3333333333333335,2.8147295120978777,0.2,0.3333333333333333,0.19021631216237575,5.8,6.722222222222222,5.886735356881576,0.9,0.7222222222222222,0.6126082608746007,0.1,0.16666666666666666,0.07434101127387001,0.6,0.5555555555555556,0.6500877772594689,7.1,7.111111111111111,6.403464700303536,3.0,3.1666666666666665,3.1796205336207315,3.4,3.4444444444444446,3.8060448072736257,3.4,3.4444444444444446,3.8060448072736257,0.2,0.3333333333333333,0.32174309816214247,0.0,0.0,0.0,27.3,27.166666666666668,27.298750085376682,9.7,9.944444444444445,9.826994372965038,0.3,0.2777777777777778,0.18768899224578647,0.0,0.0,0.0,0.9,0.6111111111111112,0.6787695825534851,0.0,0.0,0.0
20140515,1,CIN,NL,38,5,36,14,2,0,1,5,1,0,0,2,0,6,0,1,0,10,1,0,0,0,0,27,10,0,0,2,0,3.6,3.8947368421052633,3.3090681214993487,32.0,32.26315789473684,31.7215596715105,7.9,7.894736842105263,7.354624858931484,1.8,1.631578947368421,1.755405695470099,0.3,0.15789473684210525,0.36045198634098574,1.1,1.3157894736842106,1.0338625618050024,3.4,3.736842105263158,3.0692026155021974,0.6,0.5789473684210527,0.6301065348678244,0.4,0.2631578947368421,0.3239045478776012,0.2,0.3157894736842105,0.1660701564087272,3.0,3.263157894736842,2.666596873534627,0.2,0.3157894736842105,0.1556315281328529,5.9,6.7894736842105265,6.270965291994017,0.6,0.6842105263157895,0.5012249407155824,0.1,0.15789473684210525,0.060824463769530004,0.6,0.5263157894736842,0.5318899995759291,7.1,7.157894736842105,6.693743845702892,3.1,3.1052631578947367,2.9651440729624166,3.6,3.3684210526315788,3.4776730241329665,3.6,3.3684210526315788,3.4776730241329665,0.2,0.3157894736842105,0.2632443530417529,0.0,0.0,0.0,27.3,27.157894736842106,27.244431888035468,10.2,10.052631578947368,10.222086305153212,0.3,0.2631578947368421,0.15356372092837073,0.0,0.0,0.0,0.9,0.5789473684210527,0.5553569311801241,0.0,0.0,0.0
