Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays,Score SMA,Score CMA,Score EMA,At-bats SMA,At-bats CMA,At-bats EMA,Hits SMA,Hits CMA,Hits EMA,Doubles SMA,Doubles CMA,Doubles EMA,Triples SMA,Triples CMA,Triples EMA,Homeruns SMA,Homeruns CMA,Homeruns EMA,RBIs SMA,RBIs CMA,RBIs EMA,Sacrifice Hits SMA,Sacrifice Hits CMA,Sacrifice Hits EMA,Sacrifice Flies SMA,Sacrifice Flies CMA,Sacrifice Flies EMA,Hit-by-pitch SMA,Hit-by-pitch CMA,Hit-by-pitch EMA,Walks SMA,Walks CMA,Walks EMA,Intentional Walks SMA,Intentional Walks CMA,Intentional Walks EMA,Strikeouts SMA,Strikeouts CMA,Strikeouts EMA,Stolen Bases SMA,Stolen Bases CMA,Stolen Bases EMA,Caught Stealing SMA,Caught Stealing CMA,Caught Stealing EMA,Grounded into DP SMA,Grounded into DP CMA,Grounded into DP EMA,Left on Base SMA,Left on Base CMA,Left on Base EMA,Pitchers Used SMA,Pitchers Used CMA,Pitchers Used EMA,Individual Earned Runs SMA,Individual Earned Runs CMA,Individual Earned Runs EMA,Earned Runs SMA,Earned Runs CMA,Earned Runs EMA,Wild Pitches SMA,Wild Pitches CMA,Wild Pitches EMA,Balks SMA,Balks CMA,Balks EMA,Putouts SMA,Putouts CMA,Putouts EMA,Assists SMA,Assists CMA,Assists EMA,Errors SMA,Errors CMA,Errors EMA,Passed Balls SMA,Passed Balls CMA,Passed Balls EMA,Double Plays SMA,Double Plays CMA,Double Plays EMA,Triple Plays SMA,Triple Plays CMA,Triple Plays EMA
20140421,0,WAS,NL,20,2,29,3,0,0,1,2,0,0,1,7,0,11,0,0,0,8,4,0,0,0,0,27,11,2,0,2,0,3.6,3.6,3.193141055562118,32.2,32.2,32.77208988136115,7.2,7.2,7.6577204019069125,1.1,1.1,1.2106134168690508,0.1,0.1,0.06666324219149099,0.8,0.8,0.6478922351971715,3.1,3.1,2.783883358420099,0.0,0.0,0.0,0.2,0.2,0.3461222885117852,0.3,0.3,0.28499344771936247,3.4,3.4,3.7624853366605056,0.2,0.2,0.1662466039837183,8.7,8.7,9.042894378609857,0.5,0.5,0.41779682126120576,0.2,0.2,0.3286082133872068,0.3,0.3,0.3519506243363903,7.1,7.1,8.261434066732228,4.1,4.1,3.827277137845547,2.4,2.4,2.2624999453391172,2.4,2.4,2.2624999453391172,0.1,0.1,0.09958336179222729,0.0,0.0,0.0,27.0,27.0,27.0,9.3,9.3,9.821866342241938,0.9,0.9,0.7281148621545055,0.0,0.0,0.0,0.5,0.5,0.5965006786912644,0.0,0.0,0.0
20140422,0,WAS,NL,21,2,28,3,2,0,0,0,0,0,1,4,0,7,0,0,2,4,4,5,5,0,0,27,12,2,0,1,0,3.7,3.4545454545454546,2.976206318187187,32.0,31.90909090909091,32.0862553574773,6.7,6.818181818181818,6.8108621470147455,0.8,1.0,0.9905018865292233,0.1,0.09090909090909091,0.054542652702128984,0.9,0.8181818181818182,0.7119118287976858,3.2,3.0,2.6413591114346264,0.0,0.0,0.0,0.1,0.18181818181818182,0.28319096332782423,0.4,0.36363636363636365,0.41499463904311473,3.7,3.727272727272727,4.3511243663585955,0.2,0.18181818181818182,0.13601994871395132,8.8,8.909090909090908,9.398731764317155,0.5,0.45454545454545453,0.34183376285007744,0.0,0.18181818181818182,0.2688612654986237,0.3,0.2727272727272727,0.28795960172977386,7.1,7.181818181818182,8.213900600053641,4.1,4.090909090909091,3.8586812946009017,2.2,2.1818181818181817,1.851136318913823,2.2,2.1818181818181817,1.851136318913823,0.1,0.09090909090909091,0.08147729601182233,0.0,0.0,0.0,27.0,27.0,27.0,9.7,9.454545454545455,10.036072461834312,1.1,1.0,0.9593667053991408,0.0,0.0,0.0,0.7,0.6363636363636364,0.8516823734746709,0.0,0.0,0.0
20140423,0,WAS,NL,22,5,37,11,1,0,1,5,0,0,0,3,0,4,1,0,0,10,4,3,3,1,0,27,12,1,0,3,0,3.7,3.3333333333333335,2.7987142603349713,31.7,31.583333333333332,31.34329983793597,6.5,6.5,6.117978120284791,1.0,1.0833333333333333,1.1740469980693646,0.1,0.08333333333333333,0.04462580675628735,0.8,0.75,0.5824733144708337,3.0,2.75,2.161112000264694,0.0,0.0,0.0,0.1,0.16666666666666666,0.23170169726821982,0.4,0.4166666666666667,0.5213592501261848,3.6,3.75,4.287283572475214,0.2,0.16666666666666666,0.11128904894777834,8.5,8.75,8.96259871625949,0.3,0.4166666666666667,0.2796821696046088,0.0,0.16666666666666666,0.21997739904432848,0.5,0.4166666666666667,0.5992396741425423,6.7,6.916666666666667,7.447736854589342,4.0,4.083333333333333,3.8843756046734645,2.4,2.4166666666666665,2.423656988202219,2.4,2.4166666666666665,2.423656988202219,0.1,0.08333333333333333,0.06666324219149099,0.0,0.0,0.0,27.0,27.0,27.0,10.3,9.666666666666666,10.393150196046255,1.1,1.0833333333333333,1.1485727589629333,0.0,0.0,0.0,0.8,0.6666666666666666,0.8786492146610942,0.0,0.0,0.0
20140424,0,WAS,NL,23,3,50,16,2,0,2,3,0,1,0,2,1,10,2,0,0,14,5,4,4,0,0,36,15,1,0,1,0,4.0,3.4615384615384617,3.1989480311831584,32.5,32.0,32.371790776493064,7.2,6.846153846153846,7.005618462051192,1.1,1.0769230769230769,1.1424020893294802,0.1,0.07692307692307693,0.036512023709689645,0.8,0.7692307692307693,0.6583872572943185,3.4,2.923076923076923,2.6772734547620223,0.0,0.0,0.0,0.1,0.15384615384615385,0.1895741159467253,0.4,0.38461538461538464,0.42656665919415115,3.9,3.6923076923076925,4.053232013843357,0.2,0.15384615384615385,0.09105467641181864,8.3,8.384615384615385,8.060308040575945,0.4,0.46153846153846156,0.41064904785831624,0.0,0.15384615384615385,0.179981508308996,0.5,0.38461538461538464,0.4902870061166255,7.4,7.153846153846154,7.911784699209462,4.0,4.076923076923077,3.9053982220055614,2.6,2.4615384615384617,2.528446626710906,2.6,2.4615384615384617,2.528446626710906,0.2,0.15384615384615385,0.23636083452031081,0.0,0.0,0.0,27.0,27.0,27.0,10.8,9.846153846153847,10.685304705856026,1.1,1.0769230769230769,1.1215595300605818,0.0,0.0,0.0,1.0,0.8461538461538461,1.2643493574499862,0.0,0.0,0.0
20140425,0,WAS,NL,24,11,41,17,4,1,0,11,0,0,1,3,0,4,1,0,0,10,3,1,1,0,0,27,7,0,0,2,0,3.8,3.4285714285714284,3.1627756618771294,34.4,33.285714285714285,35.5769197262216,8.0,7.5,8.640960559860066,1.1,1.1428571428571428,1.2983289821786657,0.1,0.07142857142857142,0.029873473944291525,1.0,0.8571428571428571,0.9023168468771696,3.3,2.9285714285714284,2.7359510084416545,0.0,0.0,0.0,0.2,0.21428571428571427,0.3369242766836843,0.4,0.35714285714285715,0.34900908479521453,3.8,3.5714285714285716,3.679917102235474,0.3,0.21428571428571427,0.2563174625187607,8.4,8.5,8.412979305925774,0.6,0.5714285714285714,0.6996219482477133,0.0,0.14285714285714285,0.14725759770736035,0.5,0.35714285714285715,0.40114391409542083,8.3,7.642857142857143,9.018732935716832,4.0,4.142857142857143,4.104416727095459,3.0,2.5714285714285716,2.7960017854907413,3.0,2.5714285714285716,2.7960017854907413,0.2,0.14285714285714285,0.19338613733479973,0.0,0.0,0.0,27.9,27.642857142857142,28.636363636363637,11.5,10.214285714285714,11.46979475933675,1.2,1.0714285714285714,1.099457797322294,0.0,0.0,0.0,1.1,0.8571428571428571,1.216285837913625,0.0,0.0,0.0
20140426,0,WAS,NL,25,4,33,9,1,0,0,4,1,1,1,1,1,7,1,0,0,9,1,0,0,0,0,27,13,1,0,1,0,3.9,3.933333333333333,4.587725541535833,34.9,33.8,36.56293432145403,8.6,8.133333333333333,10.16078591261278,1.4,1.3333333333333333,1.7895418945098174,0.1,0.13333333333333333,0.20626011504532943,0.8,0.8,0.7382592383540478,3.5,3.466666666666667,4.238505370543171,0.0,0.0,0.0,0.2,0.2,0.2756653172866508,0.4,0.4,0.4673710693779028,3.7,3.533333333333333,3.556295810919933,0.2,0.2,0.20971428751534965,8.1,8.2,7.610619432121087,0.7,0.6,0.7542361394754018,0.0,0.13333333333333333,0.12048348903329482,0.5,0.3333333333333333,0.32820865698716245,8.6,7.8,9.197145129222863,3.7,4.066666666666666,3.903613685805375,2.4,2.466666666666667,2.4694560063106064,2.4,2.466666666666667,2.4694560063106064,0.2,0.13333333333333333,0.1582250214557452,0.0,0.0,0.0,27.9,27.6,28.33884297520661,11.2,10.0,10.657104803093704,1.2,1.0,0.8995563796273315,0.0,0.0,0.0,1.3,0.9333333333333333,1.3587793219293296,0.0,0.0,0.0
20140427,0,WAS,NL,26,2,32,5,2,0,1,2,0,0,1,0,0,11,0,0,0,4,6,4,4,1,0,27,10,0,0,1,0,3.6,3.9375,4.480866352165681,34.9,33.75,35.91512808118966,8.5,8.1875,9.949733928501365,1.2,1.3125,1.6459888227807595,0.1,0.125,0.16875827594617862,0.6,0.75,0.6040302859260391,3.2,3.5,4.19514075771714,0.1,0.0625,0.18181818181818182,0.3,0.25,0.4073625323254415,0.5,0.4375,0.564212693127375,3.4,3.375,3.091514754389036,0.3,0.25,0.3534025988761952,7.9,8.125,7.49959771718998,0.6,0.625,0.7989204777526013,0.0,0.125,0.0985774001181503,0.4,0.3125,0.26853435571676926,8.9,7.875,9.16130056027325,3.4,3.875,3.375683924749852,2.3,2.3125,2.020464005163223,2.3,2.3125,2.020464005163223,0.2,0.125,0.1294568357365188,0.0,0.0,0.0,27.9,27.5625,28.0954169797145,11.7,10.1875,11.083085747985757,1.1,1.0,0.9178188560587257,0.0,0.0,0.0,1.4,0.9375,1.2935467179421787,0.0,0.0,0.0
20140505,0,WAS,NL,32,4,33,11,2,0,2,4,0,0,0,3,0,10,1,0,2,8,6,0,0,0,0,27,8,0,0,1,0,3.8,3.823529411764706,4.0297997426810115,35.2,33.64705882352941,35.20328661188245,8.8,8.0,9.04978230513748,1.4,1.3529411764705883,1.710354491366076,0.1,0.11764705882352941,0.1380749530468734,0.7,0.7647058823529411,0.6760247793940319,3.4,3.411764705882353,3.7960242563140234,0.1,0.058823529411764705,0.1487603305785124,0.3,0.23529411764705882,0.3332966173571794,0.6,0.47058823529411764,0.6434467489223976,3.1,3.176470588235294,2.5294211626819383,0.2,0.23529411764705882,0.2891475808987051,8.2,8.294117647058824,8.136034495882711,0.6,0.5882352941176471,0.6536622090703101,0.0,0.11764705882352941,0.08065423646030478,0.4,0.29411764705882354,0.21970992740462938,8.8,7.647058823529412,8.222882276587205,3.7,4.0,3.85283230206806,2.1,2.411764705882353,2.3803796405880915,2.1,2.411764705882353,2.3803796405880915,0.2,0.17647058823529413,0.2877374110571518,0.0,0.0,0.0,27.9,27.529411764705884,27.896250256130045,11.4,10.176470588235293,10.8861610665338,0.8,0.9411764705882353,0.7509427004116846,0.0,0.0,0.0,1.4,0.9411764705882353,1.2401745874072372,0.0,0.0,0.0
20140506,0,WAS,NL,33,3,37,12,0,1,0,3,0,0,0,3,0,11,0,0,2,10,4,4,4,0,0,27,15,2,0,3,0,3.9,3.8333333333333335,4.0243816076481,35.5,33.611111111111114,34.80268904608563,9.4,8.166666666666666,9.404367340567028,1.6,1.3888888888888888,1.7630173111176983,0.1,0.1111111111111111,0.11297041612926004,0.8,0.8333333333333334,0.9167475467769352,3.7,3.4444444444444446,3.833110755166019,0.1,0.05555555555555555,0.1217129977460556,0.3,0.2222222222222222,0.27269723238314675,0.6,0.4444444444444444,0.5264564309365071,3.4,3.1666666666666665,2.6149809512852222,0.2,0.2222222222222222,0.2365752934625769,8.4,8.38888888888889,8.474937314813127,0.7,0.6111111111111112,0.7166327165120718,0.0,0.1111111111111111,0.06598982983115846,0.5,0.3888888888888889,0.5433990315128786,9.3,7.666666666666667,8.182358226298621,3.9,4.111111111111111,4.2432264289647765,2.0,2.2777777777777777,1.9475833422993474,2.0,2.2777777777777777,1.9475833422993474,0.2,0.16666666666666666,0.23542151813766962,0.0,0.0,0.0,27.9,27.5,27.7332956641064,11.1,10.055555555555555,10.3614045089822,0.8,0.8888888888888888,0.6144076639731965,0.0,0.0,0.0,1.4,0.9444444444444444,1.1965064806059214,0.0,0.0,0.0
20140507,0,WAS,NL,34,3,31,8,2,0,0,3,0,1,0,3,1,4,0,0,0,8,4,2,2,0,0,27,12,0,0,1,0,3.9,3.789473684210526,3.838130406257536,35.7,33.78947368421053,35.202200128615516,9.8,8.368421052631579,9.87630055137302,1.4,1.3157894736842106,1.4424687090962984,0.2,0.15789473684210525,0.2742485222875764,0.7,0.7894736842105263,0.7500661746356742,3.7,3.4210526315789473,3.6816360724085606,0.1,0.05263157894736842,0.09958336179222729,0.3,0.21052631578947367,0.22311591740439277,0.6,0.42105263157894735,0.4307370798571421,3.3,3.1578947368421053,2.684984414687909,0.2,0.21052631578947367,0.19356160374210837,8.5,8.526315789473685,8.93403962121074,0.7,0.5789473684210527,0.5863358589644224,0.0,0.10526315789473684,0.05399167895276601,0.6,0.47368421052631576,0.8082355712378098,9.4,7.7894736842105265,8.51283854878978,4.1,4.105263157894737,4.199003441880271,2.3,2.3684210526315788,2.3207500073358296,2.3,2.3684210526315788,2.3207500073358296,0.2,0.15789473684210525,0.1926176057490024,0.0,0.0,0.0,27.9,27.473684210526315,27.599969179723416,11.3,10.31578947368421,11.204785507349072,0.9,0.9473684210526315,0.866333543250797,0.0,0.0,0.0,1.6,1.0526315789473684,1.5244143932230263,0.0,0.0,0.0
