Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays,Score SMA,Score CMA,Score EMA,At-bats SMA,At-bats CMA,At-bats EMA,Hits SMA,Hits CMA,Hits EMA,Doubles SMA,Doubles CMA,Doubles EMA,Triples SMA,Triples CMA,Triples EMA,Homeruns SMA,Homeruns CMA,Homeruns EMA,RBIs SMA,RBIs CMA,RBIs EMA,Sacrifice Hits SMA,Sacrifice Hits CMA,Sacrifice Hits EMA,Sacrifice Flies SMA,Sacrifice Flies CMA,Sacrifice Flies EMA,Hit-by-pitch SMA,Hit-by-pitch CMA,Hit-by-pitch EMA,Walks SMA,Walks CMA,Walks EMA,Intentional Walks SMA,Intentional Walks CMA,Intentional Walks EMA,Strikeouts SMA,Strikeouts CMA,Strikeouts EMA,Stolen Bases SMA,Stolen Bases CMA,Stolen Bases EMA,Caught Stealing SMA,Caught Stealing CMA,Caught Stealing EMA,Grounded into DP SMA,Grounded into DP CMA,Grounded into DP EMA,Left on Base SMA,Left on Base CMA,Left on Base EMA,Pitchers Used SMA,Pitchers Used CMA,Pitchers Used EMA,Individual Earned Runs SMA,Individual Earned Runs CMA,Individual Earned Runs EMA,Earned Runs SMA,Earned Runs CMA,Earned Runs EMA,Wild Pitches SMA,Wild Pitches CMA,Wild Pitches EMA,Balks SMA,Balks CMA,Balks EMA,Putouts SMA,Putouts CMA,Putouts EMA,Assists SMA,Assists CMA,Assists EMA,Errors SMA,Errors CMA,Errors EMA,Passed Balls SMA,Passed Balls CMA,Passed Balls EMA,Double Plays SMA,Double Plays CMA,Double Plays EMA,Triple Plays SMA,Triple Plays CMA,Triple Plays EMA
20140420,0,TBA,AL,19,1,41,6,2,0,0,1,1,1,0,5,1,14,0,1,1,11,8,5,5,0,0,36,11,0,0,0,0,6.0,6.0,7.663132535114408,33.6,33.6,34.573929782736634,9.8,9.8,11.082952559442504,2.6,2.6,2.710464725487415,0.1,0.1,0.054542652702128984,1.2,1.2,1.5303879665242328,5.5,5.5,6.976450489460835,0.2,0.2,0.12610310276810968,0.3,0.3,0.5104263952053887,0.6,0.6,0.841552447314235,4.4,4.4,4.671202374013985,0.2,0.2,0.2632954778300042,6.7,6.7,6.296606545034673,0.3,0.3,0.23732815411298264,0.1,0.1,0.036512023709689645,0.9,0.9,0.7575973329766286,7.9,7.9,8.152778996911174,4.1,4.1,3.861738437097499,3.3,3.3,3.330394998147564,3.3,3.3,3.330394998147564,0.3,0.3,0.12576363722226433,0.0,0.0,0.0,27.0,27.0,27.0,9.3,9.3,9.096923969888014,0.3,0.3,0.37005669011679526,0.1,0.1,0.1217129977460556,0.5,0.5,0.5708728205200881,0.0,0.0,0.0
20140422,0,TBA,AL,20,7,36,13,2,0,0,7,0,0,0,3,0,5,1,0,1,8,1,3,3,0,0,27,6,0,0,1,0,5.2,5.545454545454546,6.451653892366333,34.5,34.27272727272727,35.74230618587543,9.3,9.454545454545455,10.158779366816592,2.5,2.5454545454545454,2.5812893208533394,0.1,0.09090909090909091,0.04462580675628735,1.2,1.0909090909090908,1.2521356089743723,4.9,5.090909090909091,5.889823127740683,0.3,0.2727272727272727,0.28499344771936247,0.2,0.36363636363636365,0.599439777895318,0.4,0.5454545454545454,0.6885429114389194,4.1,4.454545454545454,4.730983760556897,0.3,0.2727272727272727,0.3972417545881852,7.5,7.363636363636363,7.6972235368465505,0.2,0.2727272727272727,0.19417758063789486,0.2,0.18181818181818182,0.21169165576247334,1.0,0.9090909090909091,0.801670545162696,7.9,8.181818181818182,8.670455542927323,4.6,4.454545454545454,4.6141496303524985,3.6,3.4545454545454546,3.6339595439389156,3.6,3.4545454545454546,3.6339595439389156,0.3,0.2727272727272727,0.10289752136367081,0.0,0.0,0.0,27.9,27.818181818181817,28.636363636363637,9.6,9.454545454545455,9.442937793544738,0.3,0.2727272727272727,0.3027736555501052,0.1,0.09090909090909091,0.09958336179222729,0.4,0.45454545454545453,0.46707776224370845,0.0,0.0,0.0
20140423,0,TBA,AL,21,4,42,9,1,0,0,4,1,2,1,5,0,5,2,0,0,11,7,6,6,0,0,36,10,0,0,1,0,5.7,5.666666666666667,6.551353184663363,34.9,34.416666666666664,35.78915960662535,9.9,9.75,10.675364936486302,2.3,2.5,2.4756003534254596,0.1,0.08333333333333333,0.036512023709689645,1.2,1.0,1.02447458916085,5.4,5.25,6.091673468151467,0.3,0.25,0.2331764572249329,0.2,0.3333333333333333,0.4904507273688965,0.4,0.5,0.5633532911772977,4.0,4.333333333333333,4.416259440455642,0.3,0.25,0.325015981026697,7.2,7.166666666666667,7.206819257419904,0.1,0.3333333333333333,0.34069074779464126,0.1,0.16666666666666666,0.17320226380566,1.0,0.9166666666666666,0.8377304460422057,8.0,8.166666666666666,8.548554535122355,4.2,4.166666666666667,3.957031515742953,3.5,3.4166666666666665,3.518694172313658,3.5,3.4166666666666665,3.518694172313658,0.2,0.25,0.08418888111573065,0.0,0.0,0.0,27.9,27.75,28.33884297520661,8.9,9.166666666666666,8.81694910380933,0.3,0.25,0.24772389999554062,0.1,0.08333333333333333,0.08147729601182233,0.4,0.5,0.5639727145630342,0.0,0.0,0.0
20140424,0,TBA,AL,22,7,35,13,3,0,1,7,0,2,0,4,0,5,1,0,3,7,5,9,9,0,0,27,12,0,0,0,0,6.1,5.538461538461538,6.087470787451842,36.2,35.0,36.91840331451165,10.4,9.692307692307692,10.370753129852428,2.3,2.3846153846153846,2.2073093800753756,0.1,0.07692307692307693,0.029873473944291525,1.2,0.9230769230769231,0.8382064820406954,5.8,5.153846153846154,5.711369201214836,0.3,0.3076923076923077,0.3725989195476724,0.4,0.46153846153846156,0.7649142314836426,0.5,0.5384615384615384,0.6427436018723345,4.3,4.384615384615385,4.522394087645525,0.3,0.23076923076923078,0.2659221662945702,6.5,7.0,6.805579392434467,0.3,0.46153846153846156,0.6423833391047065,0.1,0.15384615384615385,0.14171094311372182,0.9,0.8461538461538461,0.6854158194890774,8.6,8.384615384615385,8.994271892372836,4.3,4.384615384615385,4.510298512880597,3.8,3.6153846153846154,3.969840686438447,3.8,3.6153846153846154,3.969840686438447,0.0,0.23076923076923078,0.06888181182196144,0.0,0.0,0.0,28.8,28.384615384615383,29.731780616078137,9.0,9.23076923076923,9.032049266753088,0.3,0.23076923076923078,0.20268319090544232,0.1,0.07692307692307693,0.06666324219149099,0.5,0.5384615384615384,0.6432504028243007,0.0,0.0,0.0
20140506,0,TBA,AL,33,3,31,6,0,0,1,3,1,1,1,5,1,4,0,0,1,9,5,5,5,0,0,27,12,1,0,1,0,6.1,5.642857142857143,6.253385189733325,36.4,35.0,36.569602711873166,10.6,9.928571428571429,10.848798015333804,2.3,2.4285714285714284,2.351434947334398,0.0,0.07142857142857142,0.02444193322714761,1.2,0.9285714285714286,0.8676234853060234,5.9,5.285714285714286,5.9456657100848656,0.3,0.2857142857142857,0.30485366144809556,0.6,0.5714285714285714,0.9894752803047985,0.5,0.5,0.5258811288046372,4.2,4.357142857142857,4.427413344437247,0.3,0.21428571428571427,0.21757268151373926,6.4,6.857142857142857,6.477292230173655,0.4,0.5,0.707404550176578,0.1,0.14285714285714285,0.11594531709304512,1.0,1.0,1.1062493068546995,8.6,8.285714285714286,8.631677002850502,4.4,4.428571428571429,4.599335146902307,4.5,4.0,4.884415107086002,4.5,4.0,4.884415107086002,0.0,0.21428571428571427,0.056357846036150266,0.0,0.0,0.0,28.8,28.285714285714285,29.235093231336656,9.4,9.428571428571429,9.571676672797981,0.3,0.21428571428571427,0.16583170164990735,0.1,0.07142857142857142,0.054542652702128984,0.5,0.5,0.5262957841289733,0.0,0.0,0.0
20140507,0,TBA,AL,34,3,33,7,1,0,1,3,0,0,1,4,0,7,0,0,1,8,4,4,4,0,0,27,13,1,0,2,0,5.6,5.466666666666667,5.661860609781812,35.8,34.733333333333334,35.55694767335077,10.1,9.666666666666666,9.967198376182203,2.1,2.2666666666666666,1.9239013205463253,0.0,0.06666666666666667,0.019997945367666223,1.1,0.9333333333333333,0.89169194252311,5.4,5.133333333333334,5.410090126433072,0.4,0.3333333333333333,0.4312439048211691,0.7,0.6,0.991388865703926,0.5,0.5333333333333333,0.6120845599310668,4.1,4.4,4.53152000908502,0.4,0.26666666666666666,0.3598321939657867,6.2,6.666666666666667,6.026875461051172,0.4,0.4666666666666667,0.5787855410535637,0.1,0.13333333333333333,0.09486435034885508,1.0,1.0,1.0869312510629359,8.3,8.333333333333334,8.698644820514046,4.6,4.466666666666667,4.672183302010978,4.9,4.066666666666666,4.905430542161274,4.9,4.066666666666666,4.905430542161274,0.0,0.2,0.0461109649386684,0.0,0.0,0.0,28.8,28.2,28.8287126438209,9.7,9.6,10.01319000501653,0.4,0.26666666666666666,0.3174986649862878,0.1,0.06666666666666667,0.04462580675628735,0.6,0.5333333333333333,0.6124238233782509,0.0,0.0,0.0
20140508,0,TBA,AL,35,1,34,9,1,0,0,1,0,0,1,4,0,4,2,0,2,11,4,3,3,0,0,27,6,0,0,0,0,5.4,5.3125,5.177885953457846,36.3,34.625,35.0920480963779,10.1,9.5,9.427707762330893,2.0,2.1875,1.7559192622651751,0.0,0.0625,0.01636195530081782,1.0,0.9375,0.9113843166098172,5.2,5.0,4.9718919216270585,0.3,0.3125,0.3528359221264111,0.7,0.5625,0.8111363446668485,0.6,0.5625,0.6826146399436002,4.0,4.375,4.434880007433198,0.3,0.25,0.29440815869928,6.6,6.6875,6.203807195405504,0.4,0.4375,0.4735518063165521,0.1,0.125,0.07761628664906324,1.0,1.0,1.071125569051493,8.6,8.3125,8.571618489511492,4.6,4.4375,4.5499681561908005,4.9,4.0625,4.74080680722286,4.9,4.0625,4.74080680722286,0.0,0.1875,0.037727153131637776,0.0,0.0,0.0,28.8,28.125,28.49621943585346,10.0,9.8125,10.556246367740796,0.5,0.3125,0.44158981680696274,0.1,0.0625,0.036512023709689645,0.8,0.625,0.8647104009458416,0.0,0.0,0.0
20140509,0,TBA,AL,36,3,36,12,4,0,0,3,0,1,0,2,0,13,0,1,0,9,6,6,6,0,0,27,8,1,1,0,0,5.5,5.0588235294117645,4.418270325556419,36.2,34.588235294117645,34.893493897036464,10.2,9.470588235294118,9.349942714634366,1.8,2.1176470588235294,1.6184793963987796,0.0,0.058823529411764705,0.01338705433703276,1.0,0.8823529411764706,0.745678077226214,5.3,4.764705882352941,4.249729754058502,0.3,0.29411764705882354,0.2886839362852454,0.7,0.5294117647058824,0.663657009272876,0.7,0.5882352941176471,0.7403210690447637,4.2,4.352941176470588,4.355810915172616,0.3,0.23529411764705882,0.24087940257213816,6.3,6.529411764705882,5.803114978059048,0.6,0.5294117647058824,0.7510878415317244,0.1,0.11764705882352941,0.06350423453105174,1.2,1.0588235294117647,1.2400118292239486,8.7,8.470588235294118,9.013142400509402,4.6,4.411764705882353,4.449973945974291,5.0,4.0,4.424296478636885,5.0,4.0,4.424296478636885,0.0,0.17647058823529413,0.03086767074406727,0.0,0.0,0.0,28.8,28.058823529411764,28.22417953842556,9.8,9.588235294117647,9.72783793724247,0.4,0.29411764705882354,0.36130075920569676,0.1,0.058823529411764705,0.029873473944291525,0.7,0.5882352941176471,0.7074903280465976,0.0,0.0,0.0
20140510,0,TBA,AL,37,7,31,10,3,0,0,7,0,2,1,3,1,5,1,1,0,6,3,1,1,0,0,27,6,0,0,1,0,5.6,4.944444444444445,4.160402993637069,36.6,34.666666666666664,35.094676824848015,10.7,9.61111111111111,9.831771311973572,2.0,2.2222222222222223,2.0514831425080926,0.0,0.05555555555555555,0.010953044457572258,0.9,0.8333333333333334,0.610100245003266,5.5,4.666666666666667,4.022506162411501,0.3,0.2777777777777778,0.23619594786974624,0.8,0.5555555555555556,0.7248102803141712,0.7,0.5555555555555556,0.6057172383093521,4.0,4.222222222222222,3.927481657868504,0.3,0.2222222222222222,0.19708314755902212,6.7,6.888888888888889,7.111639527502858,0.6,0.5,0.6145264157986835,0.2,0.16666666666666666,0.23377619188904233,1.1,1.0,1.0145551330014124,8.9,8.5,9.010752873144055,4.8,4.5,4.7317968648880555,4.7,4.111111111111111,4.7107880279756325,4.7,4.111111111111111,4.7107880279756325,0.0,0.16666666666666666,0.025255366972418675,0.0,0.0,0.0,28.8,28.0,28.001601440530003,9.6,9.5,9.413685585016566,0.4,0.3333333333333333,0.47742789389557005,0.1,0.1111111111111111,0.20626011504532943,0.6,0.5555555555555556,0.5788557229472162,0.0,0.0,0.0
20140511,0,TBA,AL,38,5,36,9,1,0,1,5,0,1,1,1,0,6,0,0,1,7,4,6,6,1,1,27,17,0,0,1,0,5.2,5.052631578947368,4.676693358430329,35.9,34.473684210526315,34.3501901294211,10.1,9.631578947368421,9.862358346160194,2.1,2.263157894736842,2.2239407529611666,0.0,0.05263157894736842,0.008961581828922757,0.8,0.7894736842105263,0.49917292772994487,5.1,4.7894736842105265,4.563868678336682,0.3,0.2631578947368421,0.19325123007524692,1.0,0.631578947368421,0.9566629566206855,0.5,0.5789473684210527,0.6774050131621971,4.0,4.157894736842105,3.758848629165139,0.4,0.2631578947368421,0.3430680298210181,6.9,6.7894736842105265,6.727705067956883,0.7,0.5263157894736842,0.6846125220171047,0.3,0.21052631578947367,0.37308961154558007,0.9,0.9473684210526315,0.8300905633647919,8.6,8.368421052631579,8.463343259845136,4.6,4.421052631578948,4.4169247076356815,4.3,3.9473684210526314,4.0360992956164266,4.3,3.9473684210526314,4.0360992956164266,0.0,0.15789473684210525,0.02066348206834255,0.0,0.0,0.0,28.8,27.94736842105263,27.819492087706365,9.5,9.31578947368421,8.793015478649917,0.3,0.3157894736842105,0.39062282227819367,0.1,0.10526315789473684,0.16875827594617862,0.6,0.5789473684210527,0.655427409684086,0.0,0.0,0.0
