Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140331,0,OAK,AL,1,0,31,5,1,0,0,0,1,0,0,4,0,7,0,0,0,9,5,2,2,0,0,27,8,0,0,0,0
20140402,1,OAK,AL,2,6,35,12,2,0,1,6,1,1,0,5,0,6,1,0,0,12,2,1,1,2,0,27,11,1,0,1,0
20140402,2,OAK,AL,3,4,33,7,1,1,0,4,0,0,0,6,1,8,1,0,2,8,6,6,6,0,0,27,4,1,0,0,0
20140403,0,OAK,AL,4,3,36,6,0,2,1,3,0,0,0,10,0,10,2,0,1,10,5,1,1,0,0,36,14,2,0,1,0
20140405,0,OAK,AL,5,1,33,6,1,1,1,1,0,0,0,1,0,10,0,0,0,6,4,3,3,1,0,27,6,0,0,0,0
20140406,0,OAK,AL,6,6,30,9,1,0,2,6,0,1,0,4,0,6,1,1,0,5,4,1,1,2,0,27,7,1,0,1,0
20140418,0,OAK,AL,16,11,33,10,0,0,4,11,0,0,0,10,0,3,0,0,1,8,3,3,3,0,0,27,12,2,0,0,0
20140419,0,OAK,AL,17,4,39,14,3,0,1,4,0,0,0,4,0,4,1,0,0,14,2,2,2,0,0,27,17,2,0,3,0
20140420,0,OAK,AL,18,4,33,10,4,0,1,3,0,0,0,4,1,5,0,0,1,9,4,1,1,0,0,27,11,2,0,0,0
20140421,0,OAK,AL,19,3,36,9,1,0,1,3,0,0,0,5,0,8,3,0,1,11,5,4,4,1,0,27,11,0,0,0,0
20140422,0,OAK,AL,20,4,33,9,4,0,0,4,1,1,1,3,0,3,0,0,1,8,4,5,5,0,0,27,16,0,0,3,0
20140423,0,OAK,AL,21,0,28,3,1,0,0,0,0,0,0,2,0,3,0,0,2,3,3,3,3,1,0,27,12,1,0,2,0
20140505,0,OAK,AL,32,2,29,4,0,0,1,2,0,0,0,3,0,3,0,0,2,3,3,4,4,1,0,27,11,0,0,0,0
20140506,0,OAK,AL,33,3,34,7,0,0,1,3,0,0,0,5,0,9,0,0,1,9,5,8,8,1,0,27,10,1,0,1,0
20140507,1,OAK,AL,34,4,40,12,2,1,0,4,0,1,1,4,1,4,1,1,1,12,6,6,6,0,0,30,12,0,0,2,0
20140507,2,OAK,AL,35,2,30,7,0,0,1,2,0,0,0,1,0,6,1,0,0,5,3,0,0,0,0,27,12,1,0,1,0
20140509,0,OAK,AL,36,8,36,12,0,0,3,7,0,0,1,3,0,4,0,0,1,8,2,0,0,0,0,27,6,0,0,0,0
20140510,0,OAK,AL,37,4,37,7,2,0,1,4,0,0,0,0,0,5,0,0,0,4,3,3,3,1,0,30,15,1,0,1,0
20140511,0,OAK,AL,38,9,37,13,3,0,2,9,0,0,0,4,0,6,1,0,0,8,3,1,1,1,0,27,12,0,0,1,0
20140512,0,OAK,AL,39,5,30,8,1,1,1,5,0,0,0,7,0,8,0,0,1,8,4,4,4,1,0,27,6,0,0,0,0
20140513,0,OAK,AL,40,11,40,17,5,0,3,10,0,0,0,3,0,3,0,0,1,8,4,0,0,0,0,27,13,0,0,2,0
20140514,0,OAK,AL,41,2,29,3,0,0,2,2,0,0,0,3,0,5,0,0,1,3,4,4,4,1,0,27,12,0,0,0,0
20140526,0,OAK,AL,51,10,36,11,0,0,5,10,0,1,0,3,0,6,0,0,0,7,3,0,0,0,0,27,8,1,0,0,0
20140527,0,OAK,AL,52,5,34,8,3,0,1,4,0,0,1,3,0,5,0,1,0,6,4,5,5,0,0,27,12,0,1,0,0
20140528,0,OAK,AL,53,3,29,5,2,0,1,3,0,0,0,1,0,9,0,0,1,2,1,1,1,1,0,27,9,0,0,2,0
20140529,0,OAK,AL,54,4,35,9,2,0,1,4,0,0,1,9,0,8,0,0,1,14,4,5,5,0,0,27,11,0,0,1,0
20140530,0,OAK,AL,55,9,35,11,0,0,3,9,0,0,1,6,0,7,0,0,0,9,4,5,5,0,0,27,8,0,0,0,0
20140531,0,OAK,AL,56,11,30,9,2,1,2,11,1,1,0,9,1,9,2,1,0,6,4,3,3,0,0,27,10,1,0,1,0
20140601,0,OAK,AL,57,6,35,13,1,0,1,5,0,0,0,2,1,4,0,2,0,7,4,3,3,0,0,27,9,0,0,1,0
20140613,0,OAK,AL,67,0,28,2,1,0,0,0,0,0,0,3,0,7,0,0,1,4,4,7,7,0,0,27,10,1,0,2,0
20140614,0,OAK,AL,68,5,32,8,1,0,0,4,0,0,0,4,0,5,0,0,0,7,3,0,0,0,0,27,12,1,0,1,0
20140615,0,OAK,AL,69,10,36,12,1,0,2,10,0,0,1,3,0,8,0,0,0,6,5,5,5,0,0,27,11,1,0,2,0
20140616,0,OAK,AL,70,8,40,15,4,0,2,8,0,1,0,6,1,6,1,0,0,12,5,13,13,1,0,27,12,3,0,1,0
20140617,0,OAK,AL,71,10,34,13,2,0,1,9,0,1,0,6,0,11,2,0,0,7,5,5,5,0,0,27,8,1,0,0,0
20140618,0,OAK,AL,72,4,32,11,3,0,0,4,0,1,0,3,0,2,0,0,2,8,3,2,2,0,0,27,9,1,0,0,0
20140619,0,OAK,AL,73,4,29,8,1,0,1,4,0,0,0,4,0,5,1,0,1,5,3,2,2,0,0,27,9,0,0,0,0
20140620,0,OAK,AL,74,4,31,6,0,0,1,4,0,0,3,4,0,8,2,0,0,10,5,2,2,0,0,27,11,1,0,3,0
20140621,0,OAK,AL,75,2,32,6,0,1,0,2,1,1,0,3,0,8,0,0,0,7,4,1,1,1,0,30,9,0,0,2,0
20140622,0,OAK,AL,76,6,38,9,1,0,2,6,0,0,1,2,0,5,2,0,2,5,5,7,7,0,0,30,11,0,0,1,0
20140703,0,OAK,AL,85,4,28,6,4,0,0,3,0,1,0,3,0,6,0,0,1,4,3,1,1,1,0,27,13,0,0,3,0
20140704,0,OAK,AL,86,1,38,5,3,0,0,0,0,0,0,7,1,10,1,0,1,10,7,0,0,0,0,36,14,1,0,2,0
20140705,0,OAK,AL,87,5,36,12,2,0,1,4,0,0,0,1,0,5,0,0,0,8,3,1,1,0,1,27,10,0,0,0,0
20140706,0,OAK,AL,88,4,35,11,3,1,0,4,0,0,0,3,0,5,1,0,0,10,3,2,2,0,0,27,13,0,0,1,0
20140707,0,OAK,AL,89,5,33,9,2,0,0,5,0,1,2,2,0,7,3,0,0,9,4,0,0,1,0,27,7,0,0,0,0
20140708,0,OAK,AL,90,6,33,11,4,0,0,6,0,0,0,3,0,3,1,1,1,6,3,1,1,0,0,27,8,0,0,0,0
20140718,0,OAK,AL,96,5,31,7,1,0,2,5,0,0,0,1,0,8,0,0,0,3,3,4,4,0,0,27,13,0,0,3,0
20140719,0,OAK,AL,97,4,34,8,2,0,1,4,0,0,0,2,0,7,0,0,1,5,6,8,8,0,0,27,13,1,0,2,0
20140720,0,OAK,AL,98,10,38,15,2,1,0,8,0,1,0,3,0,10,0,0,0,8,3,1,1,1,0,27,8,3,0,0,0
20140722,0,OAK,AL,99,2,42,8,2,0,0,2,0,1,0,3,0,5,2,0,1,8,6,2,2,1,0,36,14,1,0,1,0
20140723,0,OAK,AL,100,9,35,13,2,0,3,9,1,1,0,7,0,4,0,0,0,11,6,6,6,0,0,27,4,1,0,0,0
20140724,0,OAK,AL,101,13,35,14,3,0,1,12,0,2,2,6,1,4,2,0,1,8,2,1,1,0,0,27,10,0,0,0,0
20140801,0,OAK,AL,108,0,32,5,2,0,0,0,0,0,0,3,0,12,0,0,0,8,3,1,1,2,0,27,12,0,0,0,0
20140802,0,OAK,AL,109,8,33,8,1,0,0,7,0,0,0,1,0,7,0,0,0,2,3,3,3,0,0,27,10,0,0,1,0
20140803,0,OAK,AL,110,2,30,4,0,0,2,2,0,0,0,0,0,3,0,0,0,1,4,4,4,0,0,27,14,0,0,4,0
20140804,0,OAK,AL,111,3,40,11,1,0,0,3,0,0,1,9,1,10,2,0,0,18,4,2,2,0,0,30,14,2,0,0,0
20140805,0,OAK,AL,112,3,30,10,2,0,0,3,2,0,0,4,2,8,2,1,0,10,5,0,0,1,0,27,12,0,0,2,0
20140806,0,OAK,AL,113,3,31,4,1,0,1,3,0,0,1,1,0,5,0,0,0,3,3,6,6,0,0,27,12,1,0,1,0
20140807,0,OAK,AL,114,3,32,7,2,0,1,3,0,0,0,4,1,4,2,0,0,9,1,0,0,0,0,27,9,0,0,1,0
20140808,0,OAK,AL,115,6,30,6,2,2,0,5,0,0,0,6,0,7,1,0,0,6,4,5,5,0,0,27,6,1,0,1,0
20140809,0,OAK,AL,116,9,33,10,2,0,2,9,0,0,1,11,0,9,1,0,0,12,3,4,4,0,0,27,7,1,1,0,0
20140810,0,OAK,AL,117,1,33,6,0,0,0,1,0,0,1,1,0,9,1,0,0,7,4,6,6,2,0,27,8,1,0,0,0
20140819,0,OAK,AL,125,6,32,10,1,1,1,6,0,1,0,4,0,6,0,0,1,7,5,2,2,1,0,27,5,0,0,1,0
20140820,0,OAK,AL,126,5,34,6,3,0,0,3,0,0,0,6,0,6,0,0,1,8,4,8,8,1,0,27,13,1,0,0,0
