Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140331,0,NYN,NL,1,7,35,7,0,0,3,7,1,1,0,3,0,18,0,0,0,3,7,9,9,0,0,30,11,0,1,0,0
20140402,0,NYN,NL,2,1,29,3,1,1,0,1,0,1,0,2,0,13,0,0,0,4,3,5,5,1,0,27,6,0,0,0,0
20140403,0,NYN,NL,3,2,31,7,3,0,0,2,1,1,0,4,0,8,0,0,1,8,5,7,7,0,0,27,11,2,0,2,0
20140404,0,NYN,NL,4,4,30,6,1,0,2,4,0,0,0,3,0,4,0,0,0,5,4,3,3,0,0,27,11,1,0,1,0
20140405,0,NYN,NL,5,6,30,6,1,0,2,6,1,0,0,5,1,10,0,0,1,6,3,3,3,0,0,27,6,0,0,0,0
20140406,0,NYN,NL,6,1,30,4,2,0,0,1,0,0,1,1,0,8,0,1,0,4,4,2,2,0,0,27,9,0,0,0,0
20140418,0,NYN,NL,16,0,27,1,0,0,0,0,1,0,0,6,0,8,0,0,0,7,5,6,6,0,0,27,11,1,0,1,0
20140419,0,NYN,NL,17,5,39,12,3,0,0,5,0,0,1,3,0,8,2,1,0,11,3,4,4,1,0,27,8,2,0,1,0
20140420,0,NYN,NL,18,4,49,9,0,0,0,4,1,1,1,4,1,11,1,0,2,11,7,3,3,0,0,42,13,1,0,2,0
20140421,0,NYN,NL,19,2,30,7,1,0,0,2,0,0,1,4,1,8,1,0,1,9,4,0,0,0,0,27,11,0,0,2,0
20140422,0,NYN,NL,20,0,29,4,0,0,0,0,0,0,0,2,0,4,0,1,1,4,3,3,3,0,0,27,8,0,0,1,0
20140423,0,NYN,NL,21,3,29,4,0,0,1,3,0,0,0,6,0,14,0,0,0,8,5,2,2,0,0,27,10,0,0,0,0
20140424,0,NYN,NL,22,4,29,7,2,1,1,4,1,0,1,2,0,10,0,0,1,5,4,1,1,0,0,27,6,1,0,0,0
20140425,0,NYN,NL,23,4,34,10,2,0,0,4,2,0,0,2,1,6,3,0,0,8,3,3,3,2,0,27,6,1,0,1,0
20140426,0,NYN,NL,24,6,35,6,1,0,1,5,0,1,1,4,0,11,1,0,0,5,6,7,7,0,0,30,13,0,0,0,0
20140427,0,NYN,NL,25,4,29,6,2,0,1,4,1,0,1,4,0,6,1,0,1,7,2,0,0,0,0,27,10,0,0,2,0
20140509,0,NYN,NL,34,2,43,10,2,0,0,2,1,0,1,5,1,12,0,0,0,15,7,3,3,1,0,33,11,0,0,1,0
20140510,0,NYN,NL,35,4,32,7,1,0,1,4,1,1,1,4,0,8,1,0,0,8,5,5,5,1,0,27,13,0,0,0,0
20140511,0,NYN,NL,36,5,46,16,5,0,1,5,1,0,0,6,2,13,2,0,0,17,5,4,4,0,0,33,14,0,0,2,0
20140514,0,NYN,NL,39,0,30,4,1,0,0,0,0,0,0,0,0,8,1,1,0,3,3,4,4,1,0,27,7,0,0,0,0
20140515,0,NYN,NL,40,0,29,3,0,0,0,0,1,0,0,3,0,14,0,0,0,6,5,1,1,1,0,27,10,0,0,3,0
20140520,0,NYN,NL,44,4,38,11,2,0,2,4,0,0,1,2,0,12,1,0,0,10,7,9,9,2,0,27,13,1,0,1,0
20140521,0,NYN,NL,45,3,38,13,1,1,1,3,0,0,0,1,0,10,0,0,2,9,5,4,4,0,0,27,10,0,0,1,0
20140522,0,NYN,NL,46,5,31,8,3,1,0,4,0,1,0,2,0,8,1,1,0,5,3,3,3,0,0,27,9,1,0,3,0
20140524,0,NYN,NL,47,2,33,7,2,0,1,2,0,0,0,4,0,5,1,0,1,8,5,2,2,0,0,27,13,1,0,0,0
20140525,1,NYN,NL,48,1,32,9,0,0,0,1,0,0,3,3,0,5,0,0,5,10,5,1,1,0,0,27,8,1,0,0,0
20140525,2,NYN,NL,49,4,34,13,2,0,0,4,2,0,0,5,0,4,0,1,0,13,5,2,2,0,0,27,5,1,0,0,0
20140526,0,NYN,NL,50,3,34,8,1,0,1,2,0,0,0,2,0,3,0,0,2,6,5,5,5,0,0,27,8,1,0,1,0
20140527,0,NYN,NL,51,4,32,7,4,0,0,4,0,0,0,6,0,12,1,0,0,10,3,2,2,0,0,27,11,1,0,2,0
20140528,0,NYN,NL,52,5,29,6,0,0,2,4,0,0,0,8,0,6,1,1,0,8,2,0,0,1,0,27,10,2,0,1,0
20140610,0,NYN,NL,64,6,28,5,1,0,2,6,1,0,0,5,0,6,1,0,1,4,4,2,2,0,0,27,10,0,0,2,0
20140611,0,NYN,NL,65,1,30,5,1,0,0,1,0,1,0,1,0,4,0,0,1,4,5,3,3,0,0,27,11,2,0,1,0
20140612,0,NYN,NL,66,1,44,6,0,0,0,1,0,1,0,5,1,8,2,0,0,10,7,5,5,0,0,39,14,0,0,1,0
20140613,0,NYN,NL,67,6,33,11,5,0,0,6,0,1,0,2,0,7,1,0,1,6,4,2,2,1,0,27,8,0,0,0,0
20140614,0,NYN,NL,68,0,29,2,0,0,0,0,0,0,1,4,0,13,0,0,0,7,3,5,5,1,0,27,19,1,0,2,0
20140615,0,NYN,NL,69,3,30,8,4,0,1,3,1,1,0,6,0,10,0,0,0,11,4,1,1,0,0,27,14,0,0,2,0
20140624,0,NYN,NL,77,10,34,12,2,0,4,10,1,0,1,1,0,8,0,1,0,3,2,1,1,0,0,27,6,0,0,0,0
20140625,0,NYN,NL,78,5,36,11,1,0,2,5,0,0,1,0,0,8,0,0,1,5,5,8,8,0,0,27,11,0,0,2,0
20140704,0,NYN,NL,86,6,30,7,3,0,1,6,1,0,0,6,1,10,0,0,0,7,5,3,3,0,0,27,16,1,1,0,0
20140705,0,NYN,NL,87,3,36,9,3,0,1,3,0,0,0,2,0,10,0,0,1,8,3,5,5,0,0,27,11,0,0,1,0
20140706,0,NYN,NL,88,8,29,7,3,0,2,8,1,0,0,6,0,4,2,1,0,4,6,4,4,0,0,27,10,0,0,0,0
20140707,0,NYN,NL,89,4,39,7,2,0,2,4,0,0,0,5,2,6,0,0,1,8,5,3,3,1,0,33,11,0,0,1,0
20140708,0,NYN,NL,90,8,40,18,5,0,1,8,0,0,0,2,0,3,0,0,1,10,4,3,3,0,0,27,7,1,0,1,0
20140709,0,NYN,NL,91,4,26,6,2,0,1,4,0,1,0,2,0,4,0,0,2,1,3,1,1,1,0,27,14,1,0,1,0
