Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140601,0,WAS,NL,55,0,32,5,1,0,0,0,0,0,0,2,0,14,1,0,0,7,4,2,2,0,0,27,14,1,0,1,0
20140603,0,WAS,NL,56,7,34,10,3,0,2,7,1,0,0,3,1,7,0,0,0,7,2,0,0,0,0,27,9,0,0,0,0
20140604,0,WAS,NL,57,8,34,11,4,0,1,8,0,0,0,4,0,7,1,1,0,6,3,2,2,0,0,27,7,2,1,0,0
20140605,0,WAS,NL,58,4,28,8,1,0,1,4,2,0,1,5,0,3,0,0,2,8,3,2,2,0,0,27,14,0,0,0,0
20140617,0,WAS,NL,69,6,32,9,4,0,0,6,1,0,0,6,0,9,1,0,0,9,6,5,5,0,0,27,9,1,0,2,0
20140618,0,WAS,NL,70,6,31,11,2,0,1,6,1,2,0,5,1,7,5,0,0,9,5,5,5,1,0,27,6,0,0,1,0
20140619,0,WAS,NL,71,0,28,3,2,0,0,0,1,0,0,2,0,8,0,0,1,4,4,3,3,0,0,27,9,0,0,0,0
20140620,0,WAS,NL,72,4,47,10,2,1,2,4,0,0,0,6,0,17,1,0,2,10,6,6,6,0,0,39,8,0,0,0,0
20140621,0,WAS,NL,73,3,29,7,1,0,0,3,2,0,0,2,0,11,0,0,0,6,2,0,0,0,0,27,14,0,0,0,0
20140622,0,WAS,NL,74,4,29,9,3,0,0,3,1,1,0,1,0,9,0,1,0,4,4,1,1,0,0,27,10,1,0,0,0
20140630,0,WAS,NL,82,7,31,9,4,0,1,7,1,0,1,3,1,5,1,0,1,5,4,3,3,1,1,27,6,0,0,1,0
20140701,0,WAS,NL,83,7,33,10,4,0,0,6,1,1,0,7,0,6,0,0,0,11,2,1,1,0,0,27,11,0,0,1,0
20140702,0,WAS,NL,84,4,29,7,1,0,2,4,0,0,0,1,0,8,1,0,2,2,3,3,3,0,0,27,5,0,0,1,0
20140704,0,WAS,NL,85,2,33,7,3,0,1,2,0,0,0,2,0,10,0,0,1,6,4,7,7,0,0,27,8,0,0,2,0
20140705,0,WAS,NL,86,13,41,19,8,0,0,12,2,0,0,3,0,11,1,0,1,9,2,0,0,0,0,27,12,0,0,1,0
20140706,0,WAS,NL,87,2,28,7,2,0,0,2,0,0,0,4,1,6,0,0,2,6,5,1,1,0,0,27,10,0,0,0,0
20140707,0,WAS,NL,88,2,40,7,1,0,1,2,0,0,0,3,1,10,0,0,0,8,6,8,8,0,0,33,11,0,0,0,0
20140718,0,WAS,NL,94,2,36,11,2,0,1,2,0,0,0,0,0,6,1,0,2,7,3,4,4,0,0,27,6,0,0,1,0
20140719,0,WAS,NL,95,8,35,12,4,0,0,8,0,1,0,4,0,6,0,0,0,8,3,3,3,0,0,27,11,2,0,1,0
20140720,0,WAS,NL,96,5,36,12,2,0,1,4,0,0,0,3,0,12,0,0,0,8,5,4,4,0,0,27,9,1,0,0,0
20140731,0,WAS,NL,106,4,34,8,2,0,0,4,0,0,1,1,0,10,0,0,1,5,5,10,10,1,0,27,10,2,0,0,0
20140801,0,WAS,NL,107,1,33,7,0,0,0,1,0,0,0,1,1,5,0,0,0,6,3,2,2,0,0,27,12,0,0,0,0
20140802,0,WAS,NL,108,11,37,14,2,1,1,11,0,2,0,4,0,6,3,0,0,8,3,0,0,0,0,27,8,0,0,0,0
20140803,0,WAS,NL,109,4,30,6,2,0,0,3,1,0,0,3,1,9,2,0,0,6,3,0,0,0,0,27,5,0,0,0,0
20140804,0,WAS,NL,110,3,33,8,1,0,1,2,0,1,0,2,0,6,0,0,1,6,4,7,7,0,0,27,12,1,1,2,0
20140805,0,WAS,NL,111,1,31,8,2,0,0,0,0,0,0,4,0,7,0,0,2,7,3,6,6,0,0,27,11,0,0,2,0
20140806,0,WAS,NL,112,7,32,9,2,0,3,7,0,0,0,2,0,4,1,0,1,3,3,0,0,0,0,27,12,1,0,2,0
20140807,0,WAS,NL,113,5,47,14,2,0,2,5,1,0,0,3,0,13,0,1,1,10,7,3,3,1,0,39,11,0,0,0,0
20140815,0,WAS,NL,120,5,32,11,1,0,0,5,0,0,0,4,0,9,2,1,2,7,5,4,4,0,0,27,8,0,0,0,0
20140816,0,WAS,NL,121,4,29,8,1,0,1,4,0,0,1,4,0,6,0,1,2,6,3,3,3,0,0,27,10,0,0,2,0
20140817,0,WAS,NL,122,6,41,10,1,0,0,3,0,1,1,4,0,9,0,0,2,9,5,3,3,2,0,33,20,2,0,1,0
20140818,0,WAS,NL,123,5,37,8,1,1,2,5,0,1,0,2,0,12,0,1,0,3,5,4,4,0,0,33,14,0,0,2,0
20140819,0,WAS,NL,124,8,35,12,1,0,0,8,0,0,0,5,0,7,2,0,1,8,2,1,1,0,0,27,9,0,0,2,0
20140820,0,WAS,NL,125,3,31,9,2,0,0,3,0,0,0,5,0,7,1,0,3,8,4,2,2,0,0,27,7,0,0,1,0
20140821,0,WAS,NL,126,1,30,10,0,0,0,0,2,0,0,6,1,5,1,0,3,12,3,0,0,0,0,27,14,1,0,2,0
20140822,0,WAS,NL,127,3,33,7,1,0,1,2,0,0,0,3,0,8,2,0,1,6,3,9,9,0,0,27,13,1,0,1,0
20140823,0,WAS,NL,128,6,29,6,1,1,1,4,1,0,0,4,0,8,1,0,1,4,2,2,2,1,0,27,8,0,0,2,0
20140824,0,WAS,NL,129,14,40,18,6,0,3,13,0,0,0,6,0,5,1,0,1,8,5,6,6,1,0,27,8,0,0,0,0
20140905,0,WAS,NL,139,8,41,14,2,0,1,8,1,2,0,7,2,7,3,1,1,10,9,5,5,0,0,33,14,3,0,0,0
20140906,0,WAS,NL,140,1,30,7,0,0,0,1,1,1,0,2,0,7,0,1,1,6,3,3,3,0,0,27,5,0,0,0,0
20140907,0,WAS,NL,141,3,29,7,2,0,2,3,0,1,0,5,0,9,2,0,1,8,4,1,1,0,0,27,9,2,0,1,0
20140908,0,WAS,NL,142,2,30,7,1,0,0,2,0,0,0,3,1,4,0,1,0,7,5,1,1,0,0,27,10,0,0,1,0
20140909,0,WAS,NL,143,6,31,9,3,0,0,6,1,1,0,4,1,5,0,0,0,7,5,2,2,0,0,27,9,2,0,0,0
20140910,0,WAS,NL,144,2,34,7,0,0,1,1,0,0,0,1,0,11,0,0,0,6,5,6,6,1,0,27,9,1,0,0,0
20140923,0,WAS,NL,156,4,29,5,1,0,1,4,1,0,0,4,0,6,1,0,0,6,6,2,2,0,0,27,9,0,0,0,0
20140925,1,WAS,NL,157,4,34,10,0,0,0,4,0,1,0,3,0,10,1,1,0,7,5,7,7,0,0,27,12,1,0,2,0
20140925,2,WAS,NL,158,3,30,6,1,0,0,2,0,0,2,4,0,10,2,0,0,9,3,0,0,1,0,27,6,0,0,1,0
20140926,1,WAS,NL,159,4,31,9,2,0,1,3,0,0,0,10,0,5,1,0,2,13,1,0,0,0,0,27,9,0,0,1,0
20140926,2,WAS,NL,160,7,38,12,2,1,2,6,0,0,3,1,0,7,0,0,1,8,7,14,14,0,0,27,13,2,0,3,0
20140927,0,WAS,NL,161,5,32,11,1,0,0,5,1,0,0,5,0,7,0,0,1,9,4,0,0,0,0,27,10,2,0,0,0
20140928,0,WAS,NL,162,1,32,11,2,0,1,1,0,0,0,0,0,5,0,0,2,7,1,0,0,1,0,27,6,0,0,0,0
20150406,0,WAS,NL,1,1,31,3,0,0,1,1,0,0,0,1,0,10,0,0,0,4,4,0,0,0,0,27,6,2,0,0,0
20150408,0,WAS,NL,2,2,31,7,3,0,1,2,0,0,0,3,2,8,0,0,0,8,4,1,1,0,0,27,6,0,0,1,0
20150409,0,WAS,NL,3,3,34,7,3,0,0,3,0,0,0,3,0,12,0,1,0,7,4,3,3,0,0,27,8,1,0,2,0
20150416,0,WAS,NL,10,5,29,6,2,0,2,5,0,0,0,4,1,9,0,0,1,4,4,1,1,0,0,27,5,1,0,1,0
20150417,0,WAS,NL,11,7,35,10,1,0,2,6,0,0,1,3,1,6,0,0,0,8,2,2,2,0,0,27,7,2,0,0,0
20150418,0,WAS,NL,12,3,35,9,0,0,1,3,0,0,0,3,1,9,0,1,0,8,4,3,3,0,0,27,10,1,0,1,0
20150419,0,WAS,NL,13,4,33,9,2,0,0,4,0,0,0,5,1,5,0,0,0,10,3,1,1,0,0,27,8,0,0,0,0
20150421,0,WAS,NL,14,2,35,8,2,0,1,2,1,0,0,6,1,13,0,0,1,11,5,1,1,1,0,30,18,1,0,3,0
20150422,0,WAS,NL,15,5,34,8,3,0,0,5,0,1,0,2,0,8,0,1,0,5,4,6,6,0,0,27,13,1,0,0,0
20150423,0,WAS,NL,16,1,32,6,2,0,0,1,0,0,0,3,0,7,0,0,2,7,4,4,4,1,0,27,11,1,0,2,0
20150504,0,WAS,NL,27,6,34,12,1,0,1,6,0,1,0,4,0,5,0,0,1,9,4,3,3,0,0,27,11,1,0,0,0
20150505,0,WAS,NL,28,1,30,3,1,0,0,1,0,0,0,6,0,9,0,0,1,8,5,2,2,1,0,27,9,1,0,0,0
20150506,0,WAS,NL,29,7,34,12,3,0,3,7,0,1,0,1,1,6,0,0,2,5,3,5,5,0,0,27,6,0,0,1,0
20150508,0,WAS,NL,30,9,34,11,0,0,5,9,0,0,0,2,0,8,0,0,0,3,3,2,2,0,0,27,10,0,0,2,0
20150509,0,WAS,NL,31,8,36,14,2,0,3,8,0,0,0,4,0,11,1,0,2,7,5,6,6,0,0,27,9,0,0,0,0
20150510,0,WAS,NL,32,5,30,11,3,0,0,5,1,0,0,2,0,7,0,0,1,4,4,4,4,0,0,27,12,0,0,1,0
20150519,0,WAS,NL,40,8,36,10,1,0,4,8,0,0,0,5,0,12,0,0,3,4,6,6,6,0,0,30,14,0,0,0,0
20150520,0,WAS,NL,41,3,28,5,0,0,2,3,1,0,0,5,0,7,1,0,0,7,3,2,2,0,0,27,10,0,0,0,0
20150522,0,WAS,NL,42,2,28,6,1,0,1,2,0,0,0,2,1,6,0,0,1,4,2,1,1,0,0,27,7,0,0,0,0
20150523,0,WAS,NL,43,1,31,5,2,0,0,1,1,0,0,1,0,7,0,0,0,5,3,7,7,0,0,27,11,4,0,0,0
20150524,0,WAS,NL,44,4,32,10,4,1,0,4,2,0,0,2,0,3,0,0,0,8,5,1,1,0,0,27,10,1,0,2,0
20150602,1,WAS,NL,51,2,31,9,0,0,0,2,1,1,0,2,0,7,1,0,0,9,2,0,0,0,0,27,7,0,1,1,0
20150602,2,WAS,NL,52,3,33,6,3,0,0,3,0,1,0,2,0,9,0,0,0,6,4,7,7,0,0,27,9,1,0,1,0
20150603,0,WAS,NL,53,0,31,6,1,0,0,0,0,0,0,1,0,2,0,0,3,5,2,8,8,0,0,27,14,0,0,1,0
20150604,0,WAS,NL,54,1,32,8,2,0,0,1,0,0,2,3,0,9,1,2,0,9,4,2,2,1,0,27,15,0,0,2,0
20150605,0,WAS,NL,55,7,34,12,5,0,1,7,0,1,0,3,1,6,0,0,0,7,5,5,5,0,0,27,7,0,0,0,0
20150606,0,WAS,NL,56,2,31,5,1,0,2,2,0,0,0,3,0,9,0,0,1,5,3,4,4,0,0,27,9,0,0,1,0
20150607,0,WAS,NL,57,3,36,8,0,0,1,3,0,0,0,0,0,7,0,0,0,6,5,6,6,1,0,27,10,0,0,0,0
20150617,0,WAS,NL,66,0,29,2,0,0,0,0,0,0,0,2,1,3,0,0,0,4,3,3,3,0,0,27,7,3,0,2,0
20150618,0,WAS,NL,67,3,36,11,2,0,0,3,1,0,0,3,0,8,1,0,1,10,5,5,5,1,0,27,10,3,0,1,0
20150619,0,WAS,NL,68,4,36,14,2,1,0,4,0,0,0,1,0,7,2,0,2,9,3,1,1,0,0,27,6,0,0,2,0
20150620,0,WAS,NL,69,6,30,8,2,0,1,5,1,0,0,1,0,8,1,0,2,2,1,0,0,0,0,27,4,0,0,0,0
20150621,0,WAS,NL,70,9,36,12,2,0,2,8,0,0,0,2,0,9,1,0,0,5,3,2,2,0,0,27,16,0,0,1,0
20150623,0,WAS,NL,71,3,33,12,2,0,0,3,1,0,0,1,0,3,1,0,2,8,5,1,1,0,0,27,11,0,0,0,0
20150624,0,WAS,NL,72,2,35,6,2,0,0,2,1,1,0,6,2,7,0,0,1,9,4,1,1,1,0,33,12,1,0,2,0
20150625,0,WAS,NL,73,7,34,12,3,0,1,6,1,0,0,2,0,3,0,0,2,6,2,0,0,0,0,27,10,0,0,1,0
20150703,0,WAS,NL,80,2,26,3,1,0,1,2,0,0,0,6,1,6,0,0,1,6,3,1,1,0,0,27,11,1,0,1,0
20150704,0,WAS,NL,81,9,36,13,5,0,2,9,0,1,0,3,1,6,0,0,0,7,3,3,3,0,0,27,12,0,0,0,0
20150705,0,WAS,NL,82,3,31,7,1,0,1,3,0,0,0,3,0,6,2,0,1,7,4,1,1,0,0,27,8,0,0,0,0
20150706,0,WAS,NL,83,2,32,5,1,0,1,1,0,0,0,5,0,7,1,0,0,8,4,2,2,1,0,27,8,2,0,1,0
20150707,0,WAS,NL,84,0,30,2,0,1,0,0,0,0,0,1,0,11,0,0,1,4,3,5,5,0,0,27,9,2,0,1,0
20150717,0,WAS,NL,88,5,32,7,3,0,2,5,0,0,0,5,2,5,0,0,0,8,5,3,3,0,0,27,4,1,0,0,0
20150718,0,WAS,NL,89,2,32,5,0,0,1,2,0,0,0,0,0,17,0,0,0,3,3,4,4,0,0,27,11,1,0,1,0
20150719,0,WAS,NL,90,0,30,5,0,0,0,0,0,0,0,1,0,11,0,0,1,4,6,5,5,1,0,27,5,0,0,0,0
20150720,0,WAS,NL,91,7,31,6,1,0,1,5,0,0,0,4,0,4,0,0,0,4,4,2,2,0,0,27,12,0,0,0,0
20150721,0,WAS,NL,92,2,31,5,1,0,1,2,0,0,1,0,0,11,0,1,0,3,5,6,6,0,0,27,10,2,0,0,0
20150722,0,WAS,NL,93,4,31,9,1,0,0,4,1,0,0,8,1,7,2,0,1,12,3,3,3,0,0,27,8,0,0,0,0
20150803,0,WAS,NL,104,4,33,8,1,0,1,4,1,0,1,2,0,7,0,0,1,6,4,6,6,0,0,27,10,0,0,2,0
20150804,0,WAS,NL,105,5,31,9,2,0,1,5,0,0,0,5,0,6,0,0,1,7,4,3,3,0,0,27,4,1,0,0,0
20150805,0,WAS,NL,106,4,32,7,1,0,1,4,0,2,0,3,0,8,0,0,0,6,6,11,11,0,1,27,7,1,0,0,0
20150806,0,WAS,NL,107,8,33,9,2,0,2,8,1,0,2,7,0,4,1,0,0,11,5,3,3,0,0,27,8,0,0,0,0
20150807,0,WAS,NL,108,4,31,6,3,0,0,4,0,1,1,6,0,6,1,0,1,8,4,5,5,0,0,27,6,0,0,0,0
20150808,0,WAS,NL,109,6,32,11,2,0,0,5,0,0,0,6,0,4,1,0,4,8,3,1,1,0,0,27,6,0,0,0,0
20150809,0,WAS,NL,110,4,39,10,1,0,3,4,0,0,0,3,0,8,1,0,0,11,5,6,6,1,0,27,8,0,0,0,0
20150821,0,WAS,NL,121,3,32,6,0,0,2,3,0,0,0,4,0,10,2,1,0,6,4,7,7,0,0,27,11,2,1,1,0
20150822,0,WAS,NL,122,6,33,11,2,0,2,6,0,0,0,3,0,10,1,0,0,6,3,1,1,0,0,27,11,0,0,1,0
20150823,0,WAS,NL,123,9,30,9,5,0,2,9,1,0,0,8,0,12,0,0,2,6,5,5,5,0,0,27,6,1,0,0,0
20150825,0,WAS,NL,124,8,35,10,3,0,2,8,0,0,0,7,1,4,0,0,0,10,4,3,3,0,0,27,11,0,0,2,0
20150826,0,WAS,NL,125,5,32,7,2,0,0,5,0,1,1,4,0,11,1,0,1,6,4,5,5,0,0,27,7,1,0,1,0
20150827,0,WAS,NL,126,4,34,11,0,0,2,4,0,0,2,3,1,9,1,0,0,11,4,1,1,0,1,27,9,1,0,0,0
20150828,0,WAS,NL,127,3,31,8,1,0,2,3,1,1,0,2,0,8,0,0,2,5,3,4,4,1,0,27,11,0,0,0,0
20150829,0,WAS,NL,128,5,30,9,0,0,3,5,0,0,0,2,0,5,0,1,2,3,3,1,1,0,0,27,13,1,0,1,0
20150830,0,WAS,NL,129,7,32,13,3,0,2,7,2,0,0,4,0,7,0,0,2,7,5,4,4,0,0,27,11,0,0,1,0
20150903,0,WAS,NL,133,15,38,18,5,0,1,15,0,3,1,8,0,8,0,0,1,11,3,1,1,1,1,27,11,0,0,2,0
20150904,0,WAS,NL,134,5,34,11,1,0,2,5,2,0,0,5,1,7,0,0,2,9,5,2,2,0,0,30,10,0,0,0,0
20150905,0,WAS,NL,135,8,33,10,5,0,1,6,1,0,0,3,0,8,0,0,0,5,4,0,0,1,0,27,6,1,1,0,0
20150906,0,WAS,NL,136,8,35,9,1,0,3,8,0,0,2,4,0,9,0,0,1,9,6,4,4,0,0,27,13,1,1,1,0
20150907,0,WAS,NL,137,5,35,10,1,0,1,5,1,0,0,4,1,10,0,0,1,8,6,8,8,1,1,27,6,0,0,0,0
20150908,0,WAS,NL,138,7,35,11,1,0,0,4,2,0,0,3,0,12,0,0,1,6,6,8,8,1,0,27,9,0,0,1,0
20150909,0,WAS,NL,139,3,33,7,2,0,2,3,0,0,0,2,0,11,0,0,0,5,3,5,5,0,0,27,5,0,0,1,0
20150917,0,WAS,NL,146,4,33,6,0,0,1,4,0,0,0,5,0,7,0,0,0,7,5,6,6,0,0,27,9,0,0,1,0
20150918,0,WAS,NL,147,5,35,9,1,0,1,4,0,2,1,6,3,11,0,0,1,10,6,3,3,1,0,30,8,2,0,0,0
20150919,0,WAS,NL,148,5,28,6,1,0,2,5,0,1,0,8,0,4,0,0,1,8,5,2,2,0,0,27,14,0,0,2,0
20150920,0,WAS,NL,149,13,33,13,4,0,1,13,1,2,0,5,0,6,0,0,0,4,3,2,2,1,0,27,9,1,0,1,0
20150922,0,WAS,NL,150,1,31,3,0,0,0,1,0,0,0,6,0,10,0,0,1,9,5,4,4,1,0,27,8,1,0,0,0
20150923,0,WAS,NL,151,3,31,6,2,0,0,3,0,1,0,3,0,9,1,0,0,5,5,4,4,0,0,27,6,0,0,0,0
20150924,0,WAS,NL,152,4,33,10,3,0,1,4,0,1,0,5,1,7,0,0,2,8,5,5,5,0,0,27,10,0,0,0,0
20150925,0,WAS,NL,153,2,34,7,1,0,1,2,0,0,0,1,0,11,0,0,1,6,4,8,8,0,0,27,7,0,0,1,0
20150926,0,WAS,NL,154,2,43,10,2,0,0,2,0,0,0,5,1,12,0,0,1,12,5,1,1,1,0,36,11,0,0,2,0
20150927,0,WAS,NL,155,5,34,9,2,0,2,5,0,1,0,1,0,5,0,0,1,4,8,6,6,0,0,27,13,2,0,2,0
20150928,0,WAS,NL,156,5,34,12,3,0,2,5,0,1,0,2,0,7,0,1,0,8,2,1,1,0,0,27,11,0,0,1,0
20160407,0,WAS,NL,3,4,32,6,2,1,1,4,1,0,0,9,0,10,1,0,0,11,5,5,5,0,0,27,11,1,0,1,0
20160410,0,WAS,NL,4,4,33,11,3,0,0,4,0,0,0,5,2,6,0,1,0,10,3,2,2,0,0,27,15,0,0,2,0
20160411,0,WAS,NL,5,6,33,11,1,0,1,6,0,2,0,5,1,7,4,0,0,10,5,4,4,0,0,27,14,0,0,1,0
20160412,0,WAS,NL,6,2,29,8,1,0,0,2,1,0,0,1,0,10,0,0,0,5,5,1,1,1,0,27,5,1,0,1,0
20160413,0,WAS,NL,7,3,28,4,0,0,2,3,0,0,0,2,0,5,0,0,0,3,3,0,0,1,0,27,10,0,0,2,0
20160414,0,WAS,NL,8,6,30,6,2,0,2,6,0,0,0,1,0,7,0,0,0,1,2,2,2,0,0,27,11,0,0,0,0
20160422,0,WAS,NL,16,8,30,9,1,1,1,8,1,1,2,5,0,4,0,0,1,7,4,3,3,1,0,27,8,1,0,0,0
20160423,0,WAS,NL,17,2,30,7,2,0,0,2,0,0,0,2,0,4,0,0,0,6,4,0,0,0,0,27,1,0,0,0,0
20160424,0,WAS,NL,18,6,60,16,2,0,3,5,0,0,1,4,0,12,1,0,2,14,6,5,5,0,1,48,6,0,0,0,0
20160426,0,WAS,NL,19,3,33,7,1,0,0,3,1,0,0,5,2,9,1,0,0,9,5,4,4,0,0,27,10,0,2,2,0
20160427,0,WAS,NL,20,0,28,2,1,0,0,0,0,0,0,3,0,9,1,0,1,4,3,2,2,2,0,27,14,1,0,2,0
20160428,0,WAS,NL,21,0,30,4,0,0,0,0,0,0,0,3,0,9,2,0,1,6,4,3,3,0,0,27,6,0,0,0,0
20160509,0,WAS,NL,32,5,30,7,0,0,2,5,1,1,0,4,1,4,1,0,1,6,4,4,4,0,0,27,7,0,0,0,0
20160510,0,WAS,NL,33,4,36,11,3,0,2,4,0,0,0,5,2,10,0,0,1,10,3,5,5,0,0,27,8,0,0,0,0
20160511,0,WAS,NL,34,3,29,9,2,0,1,3,0,0,0,4,0,4,1,1,2,6,1,2,2,0,0,27,3,0,0,0,0
20160513,0,WAS,NL,35,5,31,9,1,0,3,5,0,0,0,6,0,9,0,1,0,8,6,1,1,0,0,27,11,2,0,1,0
20160514,1,WAS,NL,36,6,32,9,1,0,1,5,0,2,0,7,1,2,3,0,1,11,4,4,4,0,0,27,10,1,0,2,0
20160514,2,WAS,NL,37,1,30,5,0,0,0,1,0,1,1,6,0,2,0,0,1,10,3,7,7,0,0,27,8,0,0,0,0
20160515,0,WAS,NL,38,1,34,7,1,0,1,1,0,0,0,4,0,15,0,0,0,10,4,3,3,0,0,27,9,2,0,1,0
20160523,0,WAS,NL,45,1,32,6,0,0,0,1,0,0,0,2,0,4,1,0,1,6,4,7,7,0,0,27,9,0,0,1,0
20160524,0,WAS,NL,46,7,33,11,1,0,5,7,0,1,0,2,0,4,0,0,1,5,3,4,4,0,0,27,5,0,0,0,0
20160525,0,WAS,NL,47,0,32,6,0,0,0,0,0,0,0,1,0,8,0,1,0,6,3,1,1,0,0,27,10,2,0,2,0
20160526,0,WAS,NL,48,2,30,7,0,0,2,2,0,0,0,1,0,6,0,0,1,5,3,1,1,0,0,27,13,1,0,3,0
20160527,0,WAS,NL,49,2,34,8,1,0,1,1,0,0,1,1,0,7,1,0,2,7,3,6,6,0,0,27,9,0,0,1,0
20160528,0,WAS,NL,50,4,33,7,0,0,3,4,0,0,0,0,0,7,0,0,1,2,6,9,9,0,0,27,8,0,0,1,0
20160529,0,WAS,NL,51,10,35,12,2,0,3,10,0,0,0,3,0,8,0,0,1,4,6,2,2,0,0,27,4,0,0,0,0
20160610,0,WAS,NL,61,9,32,11,4,0,3,9,1,0,0,5,0,3,0,0,2,5,3,6,6,0,0,27,9,0,0,0,0
20160611,0,WAS,NL,62,8,34,13,4,0,0,8,1,1,1,2,0,6,0,0,1,7,3,0,0,2,0,27,9,0,0,2,0
20160612,0,WAS,NL,63,5,31,8,1,0,1,5,0,2,0,5,0,9,0,1,0,7,3,4,4,0,0,27,11,1,0,2,0
