Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140404,0,BOS,AL,4,2,29,5,1,0,1,1,0,0,0,5,1,8,1,1,1,5,4,6,6,0,0,27,8,1,0,1,0
20140405,0,BOS,AL,5,6,39,7,2,0,1,5,0,0,0,3,0,13,0,1,2,3,7,7,7,2,0,33,10,2,0,1,0
20140406,0,BOS,AL,6,0,36,9,2,0,0,0,0,0,0,0,0,6,0,0,0,9,3,2,2,0,0,27,10,2,0,0,0
20140407,0,BOS,AL,7,5,36,14,1,0,0,4,0,0,2,2,0,4,0,0,3,11,3,0,0,0,0,27,13,1,1,2,0
20140408,0,BOS,AL,8,7,36,14,4,0,0,7,0,0,0,4,0,9,0,0,5,6,3,10,10,0,0,27,15,0,0,0,0
20140409,0,BOS,AL,9,4,25,4,1,0,1,3,0,0,0,7,0,9,0,1,2,4,4,2,2,0,0,27,11,0,0,0,0
20140418,0,BOS,AL,17,4,37,11,3,0,0,4,0,0,1,5,0,7,0,0,0,12,4,8,8,1,0,27,7,0,0,1,0
20140419,0,BOS,AL,18,4,28,6,1,1,1,4,1,0,0,2,0,8,0,0,3,3,3,2,2,0,0,27,8,1,0,1,0
20140420,0,BOS,AL,19,6,36,8,2,0,1,4,0,0,1,4,1,9,2,0,0,9,5,5,5,0,0,27,8,0,0,0,0
20140421,0,BOS,AL,20,6,35,11,3,0,2,6,0,1,0,5,1,9,0,1,0,8,4,7,7,0,0,27,16,0,0,3,0
20140422,0,BOS,AL,21,3,35,9,5,0,2,3,0,0,0,0,0,9,0,0,1,5,4,4,4,0,0,27,9,2,1,2,0
20140423,0,BOS,AL,22,5,34,10,1,1,0,4,0,0,0,4,0,6,0,1,1,9,2,1,1,0,0,27,8,0,0,0,0
20140424,0,BOS,AL,23,5,30,4,3,0,0,4,0,2,2,6,0,10,0,0,0,8,5,9,9,3,0,27,14,4,1,1,0
20140429,0,BOS,AL,27,7,35,13,5,0,0,7,0,1,0,5,0,8,0,0,0,10,3,4,4,0,0,27,9,1,0,0,0
20140501,1,BOS,AL,28,1,32,6,1,0,0,1,0,0,0,7,0,9,0,0,0,11,4,2,2,0,0,27,11,0,0,2,0
20140501,2,BOS,AL,29,5,30,6,3,0,0,5,1,0,1,10,0,10,0,0,0,10,4,5,5,2,0,27,9,1,0,0,0
20140502,0,BOS,AL,30,7,34,11,4,0,1,7,0,0,0,7,1,9,1,0,1,10,4,1,1,2,0,27,5,1,0,1,0
20140503,0,BOS,AL,31,6,30,6,1,0,3,6,0,0,0,4,0,9,0,0,0,4,3,2,2,0,0,27,3,2,0,1,0
20140504,0,BOS,AL,32,2,35,9,1,0,1,2,0,0,0,2,0,4,0,1,4,5,6,3,3,0,0,30,12,0,0,1,0
20140506,0,BOS,AL,33,4,43,11,3,0,0,4,0,0,0,7,1,9,1,1,0,13,6,3,3,0,0,36,13,1,0,2,0
20140507,0,BOS,AL,34,4,31,10,2,0,0,4,1,0,0,5,2,7,0,0,2,9,5,3,3,0,0,27,13,0,0,3,0
20140516,0,BOS,AL,41,0,27,3,0,0,0,0,0,0,1,4,1,9,0,0,3,5,4,1,1,0,0,27,9,0,0,1,0
20140517,0,BOS,AL,42,1,33,7,0,0,1,1,0,0,0,1,0,4,0,0,1,6,4,5,5,0,0,27,5,1,0,0,0
20140518,0,BOS,AL,43,2,33,6,0,0,0,1,0,0,0,3,1,6,2,0,0,7,5,6,6,0,0,27,9,0,0,2,0
