Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140408,0,SEA,AL,7,5,32,8,2,0,2,5,0,0,1,5,0,9,0,1,1,9,5,3,3,1,0,27,10,0,0,1,0
20140409,0,SEA,AL,8,0,29,1,0,0,0,0,0,0,0,4,0,9,0,0,1,6,5,2,2,0,0,27,9,0,0,0,0
20140411,0,SEA,AL,9,6,37,11,2,0,2,4,0,0,1,0,0,12,0,0,0,8,5,4,4,1,0,27,3,1,0,0,0
20140412,0,SEA,AL,10,1,34,7,1,0,0,1,0,0,0,2,0,11,0,0,0,8,3,3,3,0,0,27,9,0,0,1,0
20140413,0,SEA,AL,11,0,31,3,0,0,0,0,0,0,0,0,0,11,0,0,0,4,4,3,3,1,0,27,6,0,0,0,0
20140421,0,SEA,AL,19,2,34,7,3,0,0,2,0,0,0,1,0,14,0,0,0,6,2,3,3,0,0,27,13,2,0,1,0
20140422,0,SEA,AL,20,2,31,5,1,0,1,2,0,0,0,1,0,14,0,1,0,3,4,5,5,0,0,27,6,1,0,0,0
20140423,0,SEA,AL,21,5,30,7,0,0,2,5,0,0,0,3,0,7,0,0,2,3,3,3,3,0,1,27,4,0,0,0,0
20140425,0,SEA,AL,22,6,33,11,3,0,0,5,0,0,4,0,0,7,0,1,1,7,4,5,5,2,0,27,13,0,0,3,0
20140426,0,SEA,AL,23,3,32,6,0,0,2,3,0,1,1,4,1,12,1,0,0,8,6,6,6,1,0,27,15,0,0,1,0
20140427,0,SEA,AL,24,6,31,7,2,0,2,5,0,0,1,4,0,8,0,0,0,6,6,5,5,1,0,27,9,1,0,0,0
20140508,0,SEA,AL,34,1,24,2,1,0,0,1,2,0,1,3,1,4,0,0,0,5,2,0,0,0,0,27,15,0,0,1,0
20140509,0,SEA,AL,35,1,31,5,1,0,0,0,0,0,1,2,0,6,0,0,1,6,3,4,4,1,0,27,14,1,0,3,0
20140510,0,SEA,AL,36,3,29,7,0,0,2,3,0,0,0,4,0,5,0,0,1,6,2,1,1,0,0,27,8,0,0,0,0
20140511,0,SEA,AL,37,7,36,11,2,0,3,7,0,0,1,1,0,6,0,0,1,4,5,7,7,0,0,27,6,5,0,2,0
20140512,0,SEA,AL,38,12,38,14,3,0,3,11,0,1,0,3,0,7,0,0,1,6,3,5,5,0,0,27,10,0,0,1,0
20140513,0,SEA,AL,39,1,32,6,4,0,0,1,0,0,0,0,0,12,0,0,0,4,3,2,2,0,0,27,11,0,0,0,0
20140514,0,SEA,AL,40,0,27,2,1,0,0,0,0,0,0,3,0,9,0,1,1,3,5,2,2,1,0,27,9,1,0,1,0
20140522,0,SEA,AL,46,3,28,6,0,0,0,3,0,1,0,6,1,8,0,0,1,8,4,1,1,0,0,27,9,0,0,0,0
20140523,0,SEA,AL,47,6,32,11,2,0,1,6,0,1,1,2,0,2,0,1,1,6,3,1,1,1,0,27,12,0,0,1,0
20140524,0,SEA,AL,48,4,36,8,0,1,0,3,0,0,0,1,0,11,1,0,0,6,5,9,9,1,0,27,5,1,0,0,0
20140525,0,SEA,AL,49,1,30,4,0,0,0,0,0,0,0,0,0,6,0,0,1,2,3,4,4,0,0,27,11,0,0,3,0
20140526,0,SEA,AL,50,5,30,7,0,1,0,4,0,0,0,4,1,9,3,0,1,5,4,1,1,0,0,27,6,0,0,2,0
20140527,0,SEA,AL,51,4,35,9,1,0,1,3,0,0,0,6,0,6,1,0,1,10,3,6,6,0,0,27,9,0,0,1,0
20140528,0,SEA,AL,52,3,27,5,0,0,1,3,0,0,1,2,0,6,0,1,2,3,2,1,1,0,0,27,10,0,0,1,0
20140529,0,SEA,AL,53,5,32,6,1,0,2,5,0,1,0,1,0,11,0,0,0,2,4,7,7,1,0,27,14,2,0,2,0
20140530,0,SEA,AL,54,3,32,6,3,0,1,3,0,0,1,2,0,10,1,1,0,5,4,6,6,0,0,27,12,1,0,0,0
20140531,0,SEA,AL,55,3,31,8,0,0,0,3,0,0,0,1,0,10,1,0,1,5,5,2,2,1,0,27,2,0,0,0,0
20140601,0,SEA,AL,56,4,34,11,3,0,1,4,0,0,0,0,0,9,2,1,1,6,1,0,0,0,0,27,11,0,0,1,0
20140610,0,SEA,AL,64,2,33,7,2,0,0,2,0,0,1,2,0,7,0,1,0,7,2,3,3,0,0,27,16,0,0,3,0
20140611,0,SEA,AL,65,2,31,6,1,0,1,2,0,0,0,1,0,11,0,0,1,3,3,4,4,0,0,27,10,1,0,1,0
20140612,0,SEA,AL,66,3,34,7,3,0,1,3,0,0,1,1,0,8,0,0,0,6,5,6,6,0,0,27,9,0,0,0,0
20140613,0,SEA,AL,67,0,28,2,1,0,0,0,0,0,0,2,0,9,0,1,0,3,2,1,1,1,0,27,15,1,0,1,0
20140614,0,SEA,AL,68,3,37,11,0,0,0,3,0,1,0,0,0,9,1,0,2,8,5,4,4,0,0,27,11,0,0,1,0
20140615,0,SEA,AL,69,5,33,13,4,0,0,5,1,1,0,2,0,3,0,1,1,8,2,1,1,0,0,27,14,0,0,0,0
20140616,0,SEA,AL,70,5,30,7,1,0,2,5,0,0,1,7,0,8,4,0,1,9,3,1,1,0,0,27,9,1,1,2,0
20140617,0,SEA,AL,71,6,33,8,2,0,2,6,0,0,1,3,1,7,1,0,0,7,3,1,1,0,0,27,11,0,0,1,0
20140623,0,SEA,AL,77,12,37,14,4,1,2,11,0,0,0,5,0,7,0,0,1,6,3,3,3,1,0,27,9,1,0,0,0
20140624,0,SEA,AL,78,8,34,10,1,1,2,8,0,1,0,2,0,6,2,0,0,5,5,2,2,0,0,27,7,0,0,0,0
20140625,0,SEA,AL,79,4,33,8,0,0,3,4,0,0,0,1,0,5,0,0,1,3,3,5,5,0,0,27,9,0,0,1,0
20140627,0,SEA,AL,80,3,33,11,2,0,1,3,0,0,0,2,0,6,1,0,1,8,6,2,2,0,0,27,8,1,0,0,0
20140628,0,SEA,AL,81,0,28,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1,4,5,5,0,1,27,14,0,0,1,0
20140629,0,SEA,AL,82,3,31,9,0,0,1,3,1,0,0,1,0,7,0,0,1,6,2,0,0,0,0,27,10,0,0,1,0
20140707,0,SEA,AL,89,2,29,5,0,0,2,2,0,0,0,3,0,3,0,0,0,6,3,0,0,0,0,27,6,1,0,0,0
20140708,0,SEA,AL,90,0,33,8,1,0,0,0,0,0,0,0,0,8,0,0,2,6,3,2,2,0,0,27,7,0,0,2,0
20140709,0,SEA,AL,91,1,39,12,1,0,0,1,0,0,0,1,0,5,0,0,0,12,4,6,6,1,0,27,7,1,1,1,0
20140710,0,SEA,AL,92,2,36,12,0,0,1,2,0,1,0,2,0,6,0,0,0,10,6,3,3,0,0,27,14,1,0,1,0
20140711,0,SEA,AL,93,3,26,5,3,0,1,3,0,1,1,0,0,5,0,0,2,1,2,2,2,2,0,27,11,0,0,1,0
20140712,0,SEA,AL,94,6,36,14,3,0,2,6,1,0,0,3,0,6,0,0,0,10,2,2,2,0,0,27,6,1,0,1,0
20140713,0,SEA,AL,95,1,32,6,0,0,0,1,0,0,0,2,1,7,1,0,0,6,5,4,4,0,0,27,6,0,0,0,0
20140721,0,SEA,AL,99,5,35,14,4,0,1,5,0,0,0,2,0,8,1,1,1,8,5,2,2,2,1,27,4,0,0,0,0
20140722,0,SEA,AL,100,1,31,5,1,0,0,1,0,0,0,2,0,8,1,0,1,5,2,3,3,0,0,27,10,0,0,2,0
20140723,0,SEA,AL,101,2,32,5,1,0,0,2,0,0,0,1,0,8,0,0,0,4,4,3,3,0,0,27,12,0,0,1,0
20140724,0,SEA,AL,102,0,32,5,0,0,0,0,0,0,0,1,0,4,1,0,0,6,3,4,4,0,0,27,9,0,0,0,0
20140725,0,SEA,AL,103,1,34,8,2,1,0,1,1,1,0,3,0,9,1,0,0,8,5,2,2,0,0,30,13,0,0,0,0
20140726,0,SEA,AL,104,4,29,7,3,0,0,4,0,0,1,3,1,7,0,0,0,5,5,0,0,1,0,27,7,1,0,0,0
20140727,0,SEA,AL,105,2,39,10,1,0,1,2,0,0,0,4,0,9,0,0,0,11,5,3,3,0,0,30,6,0,0,2,0
20140805,0,SEA,AL,112,4,29,6,1,0,0,2,0,0,1,4,0,7,0,0,2,6,2,2,2,0,0,27,10,0,0,1,0
20140806,0,SEA,AL,113,7,34,12,2,0,2,7,0,1,0,3,0,8,0,0,1,7,6,3,3,0,0,27,9,0,0,0,0
20140807,0,SEA,AL,114,13,35,12,1,0,4,12,1,0,2,7,2,4,0,0,1,8,3,3,3,0,0,27,9,1,0,0,0
20140808,0,SEA,AL,115,4,32,9,0,0,1,4,1,1,0,2,1,6,1,0,0,8,4,1,1,0,0,27,10,0,0,1,0
20140809,0,SEA,AL,116,1,33,7,1,0,0,1,1,0,0,1,0,6,0,1,3,4,4,1,1,1,0,30,20,1,0,3,0
20140810,0,SEA,AL,117,4,30,9,2,0,0,4,1,0,0,3,1,1,0,0,2,6,4,2,2,0,0,27,10,0,0,3,0
20140811,0,SEA,AL,118,11,31,10,3,2,1,11,1,2,1,5,0,7,1,0,0,5,3,1,1,0,0,27,13,0,1,1,0
20140812,0,SEA,AL,119,6,32,8,2,0,2,4,0,0,0,1,0,3,1,1,0,3,5,3,3,0,0,27,5,0,0,0,0
20140813,0,SEA,AL,120,2,28,7,0,0,1,2,0,0,0,4,1,4,0,1,2,6,5,0,0,1,0,27,10,1,0,0,0
20140825,0,SEA,AL,130,0,29,4,0,0,0,0,0,0,0,1,0,5,0,0,2,3,4,2,2,0,0,27,8,1,1,0,0
20140826,0,SEA,AL,131,5,31,7,1,1,1,5,0,0,0,5,0,3,1,0,0,7,2,0,0,0,0,27,13,0,0,0,0
