Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140322,0,ARI,NL,1,1,33,5,1,0,0,1,0,0,0,2,0,10,0,0,0,7,5,3,3,1,0,27,10,1,0,0,0
20140323,0,ARI,NL,2,5,35,8,0,0,1,5,0,0,0,8,0,8,0,0,2,11,6,6,6,1,0,27,15,3,0,1,0
20140331,0,ARI,NL,3,8,42,16,3,0,1,8,1,0,0,3,0,9,1,1,1,11,5,9,9,0,0,27,10,1,0,0,0
20140401,0,ARI,NL,4,5,32,11,3,0,0,4,0,1,0,3,1,4,1,0,2,7,3,4,4,1,0,27,9,0,0,0,0
20140402,0,ARI,NL,5,0,31,3,2,0,0,0,0,0,0,0,0,8,0,0,0,4,4,2,2,1,0,27,10,0,0,0,0
20140403,0,ARI,NL,6,5,35,9,2,0,2,5,0,0,0,1,0,9,2,0,0,4,6,8,8,0,0,27,12,0,0,0,0
20140411,0,ARI,NL,13,0,28,2,0,0,0,0,0,0,0,2,0,11,0,0,1,3,3,6,6,0,0,27,16,0,0,2,0
20140412,0,ARI,NL,14,5,38,12,3,0,1,5,0,1,2,2,0,12,1,0,0,11,6,6,6,2,0,27,9,2,0,1,0
20140413,0,ARI,NL,15,6,39,14,4,1,2,6,0,0,1,2,0,11,2,0,1,9,5,7,7,0,0,27,5,1,0,0,0
20140414,0,ARI,NL,16,3,33,9,2,0,0,3,0,1,0,3,0,5,0,0,0,7,3,6,6,0,0,27,7,2,0,0,0
20140415,0,ARI,NL,17,0,30,3,0,0,0,0,0,0,0,2,0,6,0,0,0,5,5,9,9,0,0,27,9,1,0,0,0
20140416,0,ARI,NL,18,2,34,8,2,0,2,2,0,0,0,0,0,5,0,0,0,5,5,4,4,0,0,27,10,2,0,0,0
20140425,0,ARI,NL,26,5,33,9,1,0,2,5,0,0,0,2,0,6,1,0,0,6,6,3,3,0,0,27,8,1,0,1,0
20140426,0,ARI,NL,27,5,33,10,2,1,0,5,1,1,0,5,1,4,0,2,0,8,4,5,5,0,0,27,12,3,0,1,0
20140427,0,ARI,NL,28,0,32,6,1,1,0,0,0,0,1,0,0,8,0,0,1,6,3,2,2,0,0,27,9,1,0,0,0
20140428,0,ARI,NL,29,5,33,10,1,1,1,5,1,1,0,3,0,5,0,0,2,6,4,8,8,0,0,27,12,2,0,0,0
20140429,0,ARI,NL,30,4,36,10,3,0,1,4,0,1,1,4,0,10,0,0,0,11,5,5,5,0,0,27,11,0,0,0,0
20140430,0,ARI,NL,31,5,35,8,2,1,2,5,0,0,2,3,0,6,0,0,0,8,3,4,4,2,0,30,13,0,0,1,0
20140512,0,ARI,NL,41,5,38,13,6,0,1,5,0,0,0,0,0,7,0,0,2,6,5,6,6,0,0,27,7,0,0,0,0
20140513,0,ARI,NL,42,3,32,8,2,0,0,3,0,0,0,0,0,7,0,0,0,5,1,1,1,0,0,27,10,1,0,2,0
20140514,0,ARI,NL,43,1,31,6,0,0,1,1,0,0,1,0,0,8,0,1,2,4,3,5,5,0,0,27,12,1,0,0,0
20140516,0,ARI,NL,44,0,29,5,0,0,0,0,0,0,0,3,0,8,0,0,3,5,3,6,6,2,0,27,7,1,0,0,0
20140517,0,ARI,NL,45,18,43,21,5,3,5,18,1,0,0,6,0,9,2,0,1,8,5,5,5,2,0,27,6,1,0,1,0
20140518,0,ARI,NL,46,5,35,11,2,0,2,4,0,0,0,0,0,4,2,0,0,6,5,3,3,0,0,27,14,1,0,1,0
20140526,0,ARI,NL,53,7,35,10,1,0,1,6,0,0,1,1,0,8,0,0,1,4,3,5,5,1,0,27,18,1,0,2,0
20140527,0,ARI,NL,54,3,31,6,2,0,1,3,1,0,0,5,1,4,1,0,1,8,3,4,4,0,0,27,8,1,0,0,0
20140528,0,ARI,NL,55,12,40,17,4,0,2,12,1,0,1,3,0,9,0,0,0,9,4,3,3,0,0,27,7,2,0,1,0
20140529,0,ARI,NL,56,4,33,10,3,1,1,3,0,0,0,3,1,5,1,0,1,8,1,0,0,0,0,27,14,0,0,3,0
20140530,0,ARI,NL,57,4,34,7,3,0,0,3,1,0,0,1,0,8,1,0,0,5,2,6,6,0,0,27,9,1,0,2,0
20140531,0,ARI,NL,58,0,32,6,2,0,0,0,0,0,1,2,0,9,0,0,1,8,5,5,5,0,0,27,17,0,0,1,0
20140601,0,ARI,NL,59,3,34,9,1,0,0,3,0,1,0,1,0,8,0,0,1,6,5,4,4,1,0,27,8,1,0,0,0
20140606,0,ARI,NL,63,2,32,5,1,0,1,2,0,0,0,2,0,9,0,0,0,5,5,5,5,0,0,27,10,0,0,0,0
20140607,0,ARI,NL,64,4,41,12,1,0,1,3,2,0,0,4,0,4,2,0,1,12,5,2,2,0,0,33,13,1,0,0,0
20140608,0,ARI,NL,65,6,29,8,1,0,2,6,1,0,0,7,0,5,1,0,2,7,4,5,5,0,0,27,11,0,0,0,0
20140609,0,ARI,NL,66,3,32,6,2,0,0,2,0,0,0,4,0,13,0,0,1,6,3,3,3,0,0,27,9,1,0,1,0
20140610,0,ARI,NL,67,4,29,7,3,1,1,3,0,1,0,4,1,5,1,1,1,6,3,1,1,0,0,27,17,1,0,4,0
20140616,0,ARI,NL,73,3,34,11,0,0,0,3,1,0,1,0,0,9,0,0,3,6,4,9,9,2,0,27,16,0,0,3,0
20140617,0,ARI,NL,74,5,35,7,1,0,1,5,0,0,2,3,0,7,0,0,0,8,4,7,7,0,0,27,9,1,0,0,0
20140618,0,ARI,NL,75,4,35,9,2,2,0,4,0,0,0,0,0,5,2,0,1,5,2,3,3,0,0,27,9,1,0,1,0
20140619,0,ARI,NL,76,1,33,7,1,0,0,1,0,0,0,0,0,7,1,0,1,5,4,3,3,0,0,27,11,1,0,1,0
20140620,0,ARI,NL,77,4,28,7,2,1,0,4,0,1,0,1,0,2,1,0,1,2,5,1,1,0,0,27,10,0,0,1,0
20140621,0,ARI,NL,78,4,35,9,5,0,0,4,0,0,0,4,0,6,0,0,0,8,4,6,6,0,0,27,11,1,0,0,0
20140622,0,ARI,NL,79,1,29,3,0,0,0,1,0,0,0,2,0,8,0,0,1,3,5,4,4,0,0,27,13,1,0,1,0
20140624,0,ARI,NL,80,9,57,19,2,0,1,9,1,0,1,9,3,12,1,0,1,19,9,7,7,0,0,42,15,2,0,1,0
20140625,0,ARI,NL,81,1,29,5,1,0,0,1,0,0,0,3,0,10,0,1,2,4,2,6,6,0,0,27,6,0,0,0,0
20140707,0,ARI,NL,91,9,35,11,4,2,1,9,0,1,1,2,0,4,0,0,0,6,4,1,1,0,0,27,8,0,0,1,0
20140708,0,ARI,NL,92,1,35,9,2,0,0,1,2,0,0,2,0,5,0,0,1,11,3,2,2,0,0,27,5,0,0,1,0
20140709,0,ARI,NL,93,4,35,9,1,1,0,4,1,0,0,3,1,3,0,1,0,8,3,3,3,0,0,30,11,0,0,2,0
20140718,0,ARI,NL,97,5,33,12,1,0,1,5,0,1,0,1,0,5,0,0,1,6,5,4,4,0,0,27,9,1,0,1,0
20140719,0,ARI,NL,98,9,34,12,5,0,1,8,2,0,0,4,0,7,0,1,0,7,3,3,3,0,0,27,9,0,0,1,0
20140720,0,ARI,NL,99,3,30,6,3,0,0,3,0,0,0,3,0,10,2,0,0,6,3,2,2,0,0,27,7,0,0,0,0
20140721,0,ARI,NL,100,3,33,8,2,0,1,3,1,0,0,3,1,7,0,0,0,7,3,4,4,0,0,27,14,0,0,0,0
20140722,0,ARI,NL,101,5,28,6,0,2,1,5,0,1,0,3,0,5,0,0,1,3,6,4,4,1,0,27,16,0,0,1,0
20140723,0,ARI,NL,102,5,37,13,3,0,1,5,0,0,0,1,0,7,2,0,3,6,4,7,7,0,0,27,7,1,0,0,0
20140731,0,ARI,NL,109,7,35,10,1,0,3,5,0,0,1,2,0,6,0,0,0,7,5,4,4,0,0,27,9,0,0,1,0
20140801,0,ARI,NL,110,4,34,8,1,0,1,3,0,0,2,2,0,9,1,1,0,7,4,9,9,0,0,27,5,0,0,0,0
20140802,0,ARI,NL,111,3,37,9,1,0,1,3,0,0,0,4,1,5,0,0,0,11,6,6,6,0,0,27,9,2,0,0,0
20140803,0,ARI,NL,112,3,31,7,2,0,0,3,2,0,0,3,0,7,0,0,1,4,4,2,2,0,0,30,11,1,1,1,0
20140805,0,ARI,NL,113,2,33,5,3,0,0,2,0,0,0,2,0,10,0,0,0,6,2,12,12,2,0,27,12,0,0,2,0
20140806,0,ARI,NL,114,3,38,12,1,1,0,3,0,1,0,2,0,11,0,0,0,11,4,4,4,0,0,27,12,0,0,0,0
20140807,0,ARI,NL,115,2,32,7,0,0,0,2,1,1,0,0,0,4,0,0,0,5,4,6,6,0,0,27,7,0,0,0,0
20140808,0,ARI,NL,116,5,31,8,1,2,1,4,0,0,1,6,0,5,1,0,1,9,5,3,3,1,0,27,7,1,0,0,0
20140809,0,ARI,NL,117,14,38,15,4,0,3,13,0,1,0,1,0,5,1,0,0,2,3,3,3,0,0,27,12,1,0,1,0
20140810,0,ARI,NL,118,3,38,8,1,0,0,2,1,0,0,4,0,9,0,0,0,10,5,5,5,0,0,30,10,0,0,1,0
20140822,0,ARI,NL,129,5,33,7,1,1,1,4,0,0,0,2,0,6,1,0,0,6,2,0,0,0,0,27,5,0,1,0,0
20140823,0,ARI,NL,130,5,34,10,1,1,2,5,0,0,0,3,1,3,0,0,0,8,3,2,2,0,0,27,9,0,0,1,0
20140824,0,ARI,NL,131,4,38,11,2,0,1,4,0,0,0,3,0,9,0,0,0,10,4,6,6,0,0,27,9,0,1,1,0
20140826,0,ARI,NL,132,5,34,9,1,0,0,5,2,0,1,4,0,6,1,0,0,9,4,9,9,0,0,27,14,0,1,2,0
20140827,0,ARI,NL,133,1,32,6,1,1,0,0,1,0,0,2,0,12,1,0,0,7,4,3,3,0,0,27,16,0,0,1,0
20140829,0,ARI,NL,134,5,26,3,1,1,1,4,0,0,0,8,1,9,0,1,0,5,5,2,2,1,0,27,11,0,0,1,0
20140830,0,ARI,NL,135,0,32,5,0,0,0,0,0,0,0,4,0,7,1,0,1,9,2,2,2,0,0,27,7,0,0,0,0
20140831,0,ARI,NL,136,6,33,11,2,1,1,6,1,0,0,3,0,6,1,0,1,7,4,2,2,1,0,27,6,0,0,0,0
20140912,0,ARI,NL,147,5,35,10,1,1,1,5,0,0,0,1,0,4,0,0,3,4,5,6,6,0,0,27,14,1,0,0,0
20140913,0,ARI,NL,148,10,35,11,2,0,0,8,1,0,0,4,0,9,3,1,0,6,5,4,4,0,0,27,9,0,0,1,0
20140914,0,ARI,NL,149,8,33,10,2,0,0,5,1,0,0,5,0,4,2,1,0,7,5,6,6,2,0,27,10,1,0,0,0
20140915,0,ARI,NL,150,6,31,9,1,1,1,6,0,0,0,4,0,7,0,1,0,5,4,2,2,0,0,27,10,0,0,0,0
20140916,0,ARI,NL,151,1,31,5,1,1,0,1,0,0,1,1,0,5,0,0,1,5,3,2,2,0,0,27,11,0,0,1,0
20140917,0,ARI,NL,152,2,36,9,1,1,0,1,0,0,0,3,0,11,0,0,0,10,5,4,4,1,0,27,9,0,0,2,0
20140926,0,ARI,NL,160,6,41,12,1,0,0,6,0,1,0,4,0,6,0,0,1,10,7,6,6,1,0,30,9,1,0,2,0
20140927,0,ARI,NL,161,5,37,13,1,0,3,5,0,0,0,1,0,5,0,1,0,9,3,2,2,1,0,27,5,0,0,1,0
20140928,0,ARI,NL,162,0,27,2,0,0,0,0,0,0,0,3,0,3,0,1,1,3,2,1,1,0,0,27,11,0,0,0,0
20150406,0,ARI,NL,1,4,34,9,1,1,0,4,0,0,2,3,0,6,0,0,2,8,5,4,4,0,0,27,10,1,0,1,0
20150407,0,ARI,NL,2,7,31,8,1,1,2,7,0,0,0,5,0,7,1,0,1,5,5,6,6,0,0,27,12,0,0,0,0
20150408,0,ARI,NL,3,2,32,5,2,0,0,1,0,0,1,2,0,7,0,0,0,6,5,5,5,0,0,27,12,1,0,0,0
20150410,0,ARI,NL,4,4,35,7,0,0,1,4,0,0,0,3,0,10,1,0,0,6,4,3,3,0,0,30,16,0,0,2,0
20150411,0,ARI,NL,5,6,32,10,0,0,1,6,0,0,0,3,0,7,0,2,1,5,3,0,0,0,0,27,14,0,0,1,0
20150412,0,ARI,NL,6,4,36,10,3,0,0,4,1,0,0,1,0,11,0,1,1,7,3,7,7,0,0,27,15,1,0,1,0
20150421,0,ARI,NL,14,1,36,7,0,0,0,1,0,0,0,2,0,8,0,0,0,10,4,6,6,0,0,27,11,3,0,0,0
20150422,0,ARI,NL,15,8,32,8,1,1,1,7,0,2,0,3,0,8,1,0,0,5,4,5,5,0,0,27,13,0,0,4,0
20150424,0,ARI,NL,16,1,34,7,1,0,0,1,0,0,0,2,0,8,1,0,0,8,4,4,4,0,0,27,13,0,0,0,0
20150425,0,ARI,NL,17,1,33,8,0,0,0,1,0,0,0,3,1,5,3,1,1,8,3,2,2,0,0,27,7,1,0,0,0
20150426,0,ARI,NL,18,0,28,3,0,0,0,0,0,0,0,7,0,9,2,0,1,8,5,8,8,1,0,27,8,0,0,0,0
20150427,0,ARI,NL,19,4,35,9,2,0,0,3,1,0,0,4,0,6,1,0,1,9,5,5,5,0,0,27,16,0,0,3,0
20150428,0,ARI,NL,20,12,37,15,5,1,2,12,0,0,0,3,0,1,0,0,0,4,6,5,5,0,0,27,8,0,0,0,0
20150429,0,ARI,NL,21,9,34,13,1,0,1,8,1,0,0,5,0,5,2,0,2,7,2,0,0,0,0,27,9,1,0,1,0
20150507,0,ARI,NL,27,11,41,17,8,0,2,10,0,0,0,1,0,5,0,0,0,7,3,0,0,0,0,27,9,0,0,0,0
20150508,0,ARI,NL,28,5,33,7,0,0,4,5,0,0,0,4,0,9,1,1,0,5,6,6,6,1,0,27,9,0,0,1,0
20150509,0,ARI,NL,29,4,43,9,1,1,0,4,0,0,0,5,1,13,2,1,0,8,7,6,6,3,0,36,9,1,1,0,0
20150510,0,ARI,NL,30,2,27,5,1,0,2,2,1,0,0,1,0,6,0,0,1,3,5,1,1,0,0,27,13,0,0,1,0
20150511,0,ARI,NL,31,1,32,6,1,0,1,1,0,0,0,2,0,7,0,0,1,6,3,11,11,0,0,27,6,0,0,0,0
20150512,0,ARI,NL,32,14,36,16,2,1,3,13,1,3,0,3,1,6,0,0,0,5,3,6,6,0,0,27,17,0,0,3,0
20150513,0,ARI,NL,33,6,40,14,2,1,0,6,0,0,0,5,1,10,0,1,2,12,5,9,9,0,0,27,14,0,0,0,0
20150522,0,ARI,NL,41,5,48,12,2,1,2,5,0,0,0,5,1,9,3,1,0,11,9,4,4,0,0,39,12,1,0,1,0
20150523,0,ARI,NL,42,6,34,7,2,0,1,6,0,0,0,2,0,8,0,2,0,3,5,8,8,1,0,27,9,1,0,1,0
20150524,0,ARI,NL,43,4,29,6,0,1,1,4,0,1,0,1,1,10,1,1,1,3,4,3,3,0,0,27,13,0,0,1,0
20150601,0,ARI,NL,50,1,32,7,2,0,0,1,0,1,0,0,0,5,1,0,1,5,3,7,7,0,0,27,10,2,0,2,0
20150602,0,ARI,NL,51,7,32,9,1,0,1,7,1,0,0,10,2,4,2,0,1,12,5,6,6,0,0,27,13,0,0,1,0
20150603,0,ARI,NL,52,9,36,12,4,0,1,8,0,1,0,4,1,7,1,0,0,8,5,8,8,0,0,27,12,0,0,0,0
20150604,0,ARI,NL,53,2,34,8,0,0,2,2,0,0,0,2,0,11,0,0,1,7,5,4,4,0,0,27,6,1,0,0,0
20150605,0,ARI,NL,54,7,30,9,3,1,0,6,1,1,0,4,1,10,3,0,1,5,4,2,2,0,0,27,6,0,0,1,0
20150606,0,ARI,NL,55,2,29,6,0,0,1,2,0,0,0,2,1,8,0,0,1,5,4,1,1,0,0,27,11,1,0,4,0
20150607,0,ARI,NL,56,3,31,5,1,0,0,3,0,1,0,3,0,10,0,0,1,5,4,6,6,0,0,27,7,0,0,2,0
20150617,0,ARI,NL,65,3,32,10,1,1,2,3,1,0,0,2,0,12,2,1,0,8,5,2,2,0,0,27,11,1,0,3,0
20150618,0,ARI,NL,66,1,34,8,3,0,0,1,0,0,0,0,0,11,0,0,2,6,3,7,7,0,0,27,13,0,0,3,0
20150619,0,ARI,NL,67,4,30,9,4,0,0,4,0,0,1,4,0,8,1,1,1,8,3,1,1,0,0,27,16,2,0,0,0
20150620,0,ARI,NL,68,1,29,4,1,1,0,1,1,0,1,1,0,9,0,0,1,4,5,7,7,1,0,27,10,1,0,1,0
20150621,0,ARI,NL,69,7,30,4,1,0,0,5,0,0,1,2,0,6,1,0,0,2,2,2,2,0,0,27,5,0,0,0,0
20150629,0,ARI,NL,76,10,34,12,1,1,2,9,2,0,0,5,1,8,6,1,0,7,5,6,6,0,0,27,12,1,0,1,0
20150630,0,ARI,NL,77,4,34,10,1,0,1,4,0,1,0,5,0,6,0,0,2,6,8,6,6,0,0,30,9,0,0,0,0
20150701,0,ARI,NL,78,3,33,10,1,0,2,3,0,1,1,2,0,10,0,1,1,7,3,4,4,1,0,27,7,0,0,1,0
20150702,0,ARI,NL,79,8,34,10,3,1,1,7,0,0,1,4,1,7,0,1,0,7,3,1,1,0,0,27,8,0,0,1,0
20150703,0,ARI,NL,80,4,38,13,3,1,0,4,0,1,1,4,1,10,0,0,1,12,5,3,3,0,0,30,10,0,0,1,0
20150704,0,ARI,NL,81,7,33,10,3,0,0,6,2,0,0,4,0,5,2,0,0,8,5,3,3,0,0,27,14,0,0,2,0
20150705,0,ARI,NL,82,4,35,10,4,0,1,4,0,1,0,3,0,11,0,0,1,8,5,6,6,0,0,27,12,0,1,2,0
20150717,0,ARI,NL,88,5,47,14,5,2,1,5,0,2,0,3,0,14,1,0,1,11,7,5,5,1,0,36,8,1,1,0,0
20150718,0,ARI,NL,89,4,36,10,2,1,2,4,0,0,0,2,0,8,0,0,1,7,5,8,8,1,0,27,13,1,0,2,0
20150719,0,ARI,NL,90,1,36,9,1,0,0,1,0,0,0,1,0,4,1,0,0,9,4,2,2,2,0,27,8,0,0,0,0
20150720,0,ARI,NL,91,3,29,8,0,1,0,3,0,0,0,5,0,5,1,1,2,7,3,1,1,0,0,27,21,0,0,4,0
20150721,0,ARI,NL,92,0,32,5,0,0,0,0,0,0,0,1,0,11,1,0,0,6,5,3,3,0,0,27,11,0,0,0,0
20150722,0,ARI,NL,93,3,35,8,3,1,0,3,0,0,1,5,0,16,0,0,0,11,5,4,4,0,0,27,11,1,1,1,0
20150723,0,ARI,NL,94,8,36,13,3,1,1,7,0,1,0,4,1,16,1,0,0,9,4,3,3,1,0,27,13,0,0,2,0
20150724,0,ARI,NL,95,1,31,8,1,1,0,1,0,1,0,3,1,7,2,0,3,7,4,2,2,1,0,27,11,0,0,0,0
20150725,0,ARI,NL,96,2,26,4,2,0,0,2,0,0,1,4,0,8,1,1,1,5,2,0,0,0,0,27,15,2,1,1,0
20150726,0,ARI,NL,97,3,33,9,4,1,0,3,0,0,0,4,1,9,1,0,1,10,4,0,0,0,0,27,11,0,0,0,0
20150807,0,ARI,NL,108,2,28,6,1,0,1,2,0,0,0,1,0,7,1,0,1,3,3,0,0,0,0,27,14,1,0,1,0
20150808,0,ARI,NL,109,1,32,5,1,0,0,1,0,0,0,4,0,7,1,0,1,8,4,4,4,0,0,27,9,0,0,0,0
20150809,0,ARI,NL,110,4,38,15,3,0,0,4,2,0,0,3,1,4,1,1,1,11,6,3,3,0,0,30,15,0,0,1,0
20150810,0,ARI,NL,111,13,39,17,3,3,3,13,0,1,1,3,1,7,1,0,0,7,4,3,3,0,0,27,12,1,0,1,0
20150811,0,ARI,NL,112,13,39,15,5,0,3,13,0,0,1,4,0,6,1,0,1,7,2,0,0,0,0,27,11,1,0,1,0
20150812,0,ARI,NL,113,6,41,16,2,1,0,6,0,1,0,1,0,4,0,0,0,10,5,7,7,0,0,27,12,0,0,1,0
20150824,0,ARI,NL,124,3,38,14,2,0,1,3,0,0,0,3,0,6,0,0,4,11,4,4,4,0,0,27,8,2,0,0,0
20150825,0,ARI,NL,125,1,32,7,1,0,0,1,0,1,0,1,0,6,0,0,1,6,5,9,9,0,0,27,10,1,0,0,0
20150826,0,ARI,NL,126,1,31,7,1,0,1,1,0,0,0,2,0,7,0,0,3,5,4,3,3,1,0,27,11,1,0,1,0
20150827,0,ARI,NL,127,3,32,6,0,0,0,3,0,0,0,6,0,12,0,0,1,8,5,5,5,0,1,27,15,0,0,1,0
