Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140404,0,LAN,NL,6,4,36,10,2,0,2,4,0,0,0,2,0,11,3,1,0,7,5,6,6,0,0,27,5,2,0,1,0
20140405,0,LAN,NL,7,2,33,9,3,0,0,2,0,0,0,3,0,12,0,1,1,7,7,7,7,0,0,27,12,0,0,2,0
20140406,0,LAN,NL,8,6,30,7,3,0,4,6,0,1,0,0,0,4,0,0,0,1,5,2,2,0,0,27,6,0,0,0,0
20140408,0,LAN,NL,9,3,35,10,5,0,1,3,0,1,0,2,0,11,1,1,1,7,5,2,2,0,0,30,16,0,0,1,0
20140409,0,LAN,NL,10,6,38,11,2,0,1,5,1,0,0,3,0,12,3,1,1,6,7,5,5,1,0,30,14,3,0,3,0
20140418,0,LAN,NL,17,2,40,5,0,0,2,2,0,0,0,7,1,12,0,0,1,9,5,4,4,2,0,36,19,2,0,2,0
20140419,0,LAN,NL,18,8,34,9,1,0,1,8,0,0,0,1,0,11,1,0,0,3,3,3,3,0,0,27,15,2,0,1,0
20140420,0,LAN,NL,19,4,28,5,1,1,1,4,0,0,0,2,1,8,0,0,1,2,5,1,1,0,0,27,6,1,0,1,0
20140421,0,LAN,NL,20,0,30,4,0,0,0,0,0,0,0,1,0,11,0,0,0,4,3,6,6,0,0,27,12,1,0,0,0
20140422,0,LAN,NL,21,2,36,8,3,0,0,2,1,1,0,1,0,7,4,0,0,7,5,2,2,0,0,30,13,2,0,1,0
20140423,0,LAN,NL,22,5,34,12,5,1,1,5,0,1,0,1,0,7,0,1,0,7,3,2,2,0,0,27,4,0,0,0,0
20140424,0,LAN,NL,23,3,38,11,1,0,2,3,0,0,0,2,0,7,0,0,0,10,5,5,5,0,0,27,10,1,0,1,0
20140425,0,LAN,NL,24,4,40,8,3,0,2,4,0,0,0,3,0,7,0,0,1,6,5,5,5,0,0,33,14,0,0,1,0
20140426,0,LAN,NL,25,6,32,12,3,1,2,6,1,1,1,4,0,7,1,0,1,9,4,3,3,1,0,27,14,0,0,2,0
20140427,0,LAN,NL,26,1,33,8,1,0,0,1,1,0,1,3,0,6,1,0,1,10,4,5,5,0,0,27,12,3,0,1,0
20140508,0,LAN,NL,36,1,32,5,0,0,0,1,0,1,1,2,0,4,1,0,2,5,5,3,3,0,0,30,11,0,1,0,0
20140509,0,LAN,NL,37,1,29,4,1,0,1,1,1,0,0,1,0,8,1,0,1,3,3,3,3,0,0,27,12,1,0,2,0
20140510,0,LAN,NL,38,6,29,9,3,0,1,5,0,1,1,5,0,5,4,1,2,6,3,2,2,0,0,27,7,1,0,1,0
20140511,0,LAN,NL,39,4,42,14,4,0,2,4,1,0,0,2,1,8,0,0,0,11,5,7,7,2,0,30,11,0,0,2,0
20140512,0,LAN,NL,40,6,32,10,1,0,1,6,0,0,0,10,0,4,3,2,0,12,4,5,5,0,0,27,10,0,0,1,0
20140513,0,LAN,NL,41,7,33,12,5,0,0,7,0,1,1,1,0,6,1,0,1,5,4,0,0,0,0,27,10,0,1,0,0
20140514,0,LAN,NL,42,3,37,10,3,0,1,3,0,0,0,1,0,10,1,0,0,8,7,8,8,0,0,27,14,1,0,3,0
20140526,0,LAN,NL,52,4,30,5,3,0,0,3,1,0,0,3,1,4,1,0,0,6,3,3,3,0,0,27,10,0,1,0,0
20140527,0,LAN,NL,53,6,29,8,1,1,1,6,1,0,1,5,1,6,0,1,1,6,3,3,3,0,0,27,8,0,0,1,0
20140528,0,LAN,NL,54,2,31,5,2,0,1,1,1,0,0,2,0,8,0,0,1,5,4,3,3,1,0,27,13,0,1,0,0
20140529,0,LAN,NL,55,3,32,7,3,1,0,3,1,0,0,2,0,6,3,0,1,5,5,6,6,0,0,27,16,1,0,1,0
20140530,0,LAN,NL,56,1,34,7,2,0,0,1,0,0,0,2,0,12,2,0,0,8,5,2,2,0,0,27,13,1,0,1,0
20140531,0,LAN,NL,57,12,38,14,1,2,2,12,0,1,0,3,0,8,2,0,0,6,2,2,2,0,0,27,10,0,0,0,0
20140601,0,LAN,NL,58,3,33,6,2,0,1,3,0,0,0,4,0,10,0,0,0,7,4,5,5,0,0,27,7,0,0,0,0
20140602,0,LAN,NL,59,5,32,6,0,0,0,4,0,0,0,3,0,6,0,0,1,6,2,2,2,0,0,27,10,0,0,0,0
