Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140404,0,TOR,AL,5,3,33,6,1,0,1,3,0,0,0,2,0,9,0,0,1,5,6,7,7,1,0,27,8,1,0,0,0
20140405,0,TOR,AL,6,4,31,8,4,0,2,4,0,0,0,1,0,8,0,1,0,4,4,0,0,0,0,27,11,0,0,1,0
20140406,0,TOR,AL,7,4,36,9,1,1,1,4,0,0,0,1,0,6,0,0,0,6,4,6,6,0,0,27,5,0,0,1,0
20140408,0,TOR,AL,8,5,27,5,2,0,2,5,0,0,1,6,0,7,0,0,1,5,5,2,2,0,0,27,10,0,0,1,0
20140409,0,TOR,AL,9,7,34,11,3,0,1,6,0,0,0,5,1,6,2,0,1,8,4,3,3,0,0,27,6,0,0,0,0
20140410,0,TOR,AL,10,4,34,8,3,0,1,3,1,0,0,3,0,8,0,0,1,7,3,6,6,0,0,27,9,0,0,1,0
20140422,0,TOR,AL,20,9,34,9,1,1,3,9,0,0,1,5,0,10,0,0,0,7,5,3,3,0,0,27,13,0,0,1,0
20140423,0,TOR,AL,21,8,41,16,1,0,3,8,0,0,1,3,0,12,0,0,2,10,5,10,10,0,0,27,10,0,0,1,0
20140424,0,TOR,AL,22,4,32,7,1,0,2,4,0,0,1,2,0,5,0,0,1,4,5,10,10,0,0,27,6,0,1,0,0
20140425,0,TOR,AL,23,1,32,6,2,0,1,1,0,0,0,2,0,12,0,1,0,6,3,7,7,0,0,27,13,1,0,2,0
20140426,0,TOR,AL,24,6,40,13,1,0,2,5,0,0,0,4,0,6,0,0,0,11,6,7,7,0,0,27,11,0,1,2,0
20140427,0,TOR,AL,25,7,32,9,4,0,1,7,1,0,0,0,0,8,0,0,0,2,3,1,1,0,0,27,8,0,0,0,0
20140507,0,TOR,AL,34,10,34,11,2,2,3,9,0,1,0,2,0,8,1,0,1,3,3,0,0,0,0,27,7,0,0,0,0
20140508,0,TOR,AL,35,12,34,13,3,0,5,12,0,1,1,3,0,6,2,1,2,3,4,5,5,3,0,27,8,1,1,0,0
20140509,0,TOR,AL,36,3,33,7,1,0,1,1,0,0,0,2,0,9,1,0,1,5,4,4,4,0,0,27,9,1,0,1,0
