Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140331,0,MIA,NL,1,10,35,14,5,0,1,10,2,1,1,2,0,11,0,0,0,7,3,1,1,0,0,27,9,0,0,1,0
20140401,0,MIA,NL,2,4,27,5,2,0,0,4,0,1,0,1,0,4,1,0,0,1,5,3,3,0,0,27,9,0,0,0,0
20140402,0,MIA,NL,3,5,35,8,2,0,1,4,0,0,1,4,0,11,0,0,0,8,3,3,3,1,0,27,15,3,0,3,0
20140403,0,MIA,NL,4,8,36,13,3,1,0,8,1,0,0,4,0,7,1,0,0,9,4,5,5,1,0,27,18,1,0,1,0
20140404,0,MIA,NL,5,8,35,13,3,0,1,8,0,1,0,4,0,5,1,0,0,8,2,2,2,0,0,27,10,0,0,1,0
20140405,0,MIA,NL,6,5,33,10,3,0,0,5,0,1,0,5,1,8,0,0,0,10,4,0,0,2,0,27,12,1,0,1,0
20140406,0,MIA,NL,7,2,30,5,1,1,0,2,1,0,0,1,0,8,1,0,0,3,3,3,3,0,0,27,7,2,0,1,0
20140414,0,MIA,NL,14,2,34,8,2,0,1,2,0,0,0,2,0,10,0,0,0,7,4,9,9,0,0,27,12,1,0,0,0
20140415,0,MIA,NL,15,11,37,15,1,1,1,9,2,0,0,4,1,11,0,0,0,8,2,1,1,2,0,27,13,1,0,1,0
20140416,0,MIA,NL,16,3,33,7,1,0,1,3,0,0,0,2,0,6,0,0,1,5,4,3,3,0,0,27,3,2,0,0,0
20140418,0,MIA,NL,17,8,33,13,2,0,2,8,0,1,1,4,2,4,0,1,1,7,4,1,1,0,0,27,11,2,0,1,0
20140419,0,MIA,NL,18,7,31,10,2,0,1,6,2,0,0,6,1,8,0,0,1,8,1,0,0,0,0,27,17,0,0,1,0
20140420,0,MIA,NL,19,3,27,4,1,0,0,3,0,1,0,6,1,6,0,0,1,7,6,2,2,0,0,27,7,0,0,0,0
20140429,0,MIA,NL,26,9,36,13,2,1,2,9,0,0,0,1,0,3,0,0,1,4,2,0,0,1,0,27,10,0,0,0,0
20140430,0,MIA,NL,27,9,36,15,4,1,2,9,1,2,0,2,0,6,0,0,1,8,3,3,3,0,0,27,11,0,0,1,0
20140501,0,MIA,NL,28,5,33,10,1,0,1,5,1,0,0,3,0,6,0,0,0,8,4,4,4,1,0,27,10,0,0,1,0
20140502,0,MIA,NL,29,6,33,11,4,1,1,6,0,0,1,2,0,9,0,1,1,6,4,3,3,1,0,27,11,1,0,1,0
20140503,0,MIA,NL,30,7,44,14,4,0,3,7,0,0,1,8,1,7,0,0,2,13,6,9,9,0,0,33,12,0,0,2,0
20140504,0,MIA,NL,31,5,33,9,2,0,3,5,2,0,1,2,0,7,0,0,0,7,3,3,3,0,0,27,11,1,1,0,0
20140505,0,MIA,NL,32,4,34,9,1,0,0,3,1,0,0,5,2,7,0,0,1,11,3,3,3,0,0,27,8,0,0,1,0
20140506,0,MIA,NL,33,3,29,7,1,0,0,3,1,0,1,2,0,8,1,0,1,6,1,0,0,0,0,27,14,0,0,2,0
20140507,0,MIA,NL,34,1,26,3,0,0,0,1,0,1,0,6,0,10,0,0,2,6,2,0,0,0,0,27,10,0,0,0,0
20140520,0,MIA,NL,46,5,33,6,2,0,0,5,0,0,1,8,0,10,1,0,0,10,4,6,6,1,0,27,8,0,0,0,0
20140521,0,MIA,NL,47,14,37,14,2,2,1,14,1,1,0,7,0,5,0,0,0,8,4,3,3,0,0,27,14,1,0,3,0
20140522,0,MIA,NL,48,4,35,10,1,0,1,4,0,0,0,2,0,8,0,0,1,7,4,3,3,0,0,27,12,2,0,1,0
20140523,0,MIA,NL,49,5,36,8,0,0,4,5,0,0,0,1,0,9,0,0,0,5,3,9,9,0,2,27,7,1,0,0,0
20140524,0,MIA,NL,50,2,31,8,2,0,0,2,0,0,0,3,0,8,1,0,1,8,4,1,1,2,0,27,12,0,0,1,0
20140525,0,MIA,NL,51,1,33,7,0,0,1,1,0,0,0,3,0,7,0,0,1,8,4,5,5,0,0,27,10,2,0,2,0
20140530,0,MIA,NL,54,2,30,5,0,0,1,2,1,0,0,1,0,5,0,0,1,3,3,3,3,0,0,27,9,0,0,4,0
20140531,0,MIA,NL,55,5,34,11,1,2,0,5,0,1,0,5,0,7,0,1,3,8,6,7,7,0,0,27,11,3,0,1,0
20140601,0,MIA,NL,56,2,31,7,2,0,1,2,1,0,0,5,1,3,1,0,2,8,2,4,4,0,0,27,8,0,0,1,0
20140602,0,MIA,NL,57,3,27,5,1,0,0,2,0,0,0,2,0,10,0,0,2,2,5,1,1,0,0,27,12,0,0,1,0
20140603,0,MIA,NL,58,1,27,5,1,0,0,1,0,0,0,2,0,10,0,0,1,4,1,0,0,0,0,27,14,0,0,3,0
20140613,0,MIA,NL,66,6,48,9,3,0,1,6,0,0,0,7,2,13,0,0,0,10,6,8,8,2,0,39,12,2,1,2,0
20140614,0,MIA,NL,67,6,34,10,0,1,2,6,0,0,1,3,0,8,0,0,3,5,4,8,8,0,0,27,12,0,0,2,0
20140615,0,MIA,NL,68,3,36,9,2,0,0,3,2,1,0,1,1,8,0,0,1,8,4,2,2,0,0,30,13,0,0,2,0
20140616,0,MIA,NL,69,4,48,10,0,1,1,4,0,1,0,6,1,17,3,0,0,12,8,5,5,0,0,39,11,0,0,0,0
20140617,0,MIA,NL,70,6,33,9,0,0,1,5,0,0,0,5,0,10,0,0,1,8,4,4,4,0,0,27,5,0,1,0,0
20140618,0,MIA,NL,71,1,32,5,0,0,1,1,0,0,0,2,0,14,1,0,1,6,3,6,6,0,0,27,8,0,0,0,0
20140619,0,MIA,NL,72,0,27,3,0,0,0,0,0,0,0,1,0,8,0,0,2,1,3,1,1,0,0,27,12,0,0,3,0
20140620,0,MIA,NL,73,3,31,8,3,1,0,2,0,0,0,2,1,7,2,0,1,6,5,2,2,0,0,27,11,0,0,3,0
20140621,0,MIA,NL,74,0,31,6,2,0,0,0,0,0,0,4,0,9,1,0,2,8,2,4,4,0,0,27,9,0,0,1,0
20140622,0,MIA,NL,75,5,33,8,4,0,0,5,1,0,0,3,0,8,0,0,1,5,4,11,11,0,0,27,7,0,0,1,0
20140627,0,MIA,NL,80,5,35,10,2,0,0,5,0,0,1,4,0,8,0,0,1,8,6,9,9,0,0,27,10,0,0,0,0
20140628,0,MIA,NL,81,6,54,14,2,0,0,6,1,0,2,5,1,15,1,1,0,14,6,7,7,0,0,42,19,0,0,3,0
20140629,0,MIA,NL,82,3,30,6,0,1,1,2,1,1,0,2,0,6,0,0,2,4,4,4,4,0,0,27,14,0,0,1,0
20140701,0,MIA,NL,83,5,39,9,0,0,0,4,1,0,0,7,1,15,1,1,0,11,5,4,4,0,0,33,18,1,0,1,0
20140702,0,MIA,NL,84,5,32,9,3,0,1,5,0,0,1,4,0,7,2,0,1,8,4,0,0,0,0,27,7,0,0,0,0
20140703,0,MIA,NL,85,4,33,10,1,1,0,4,3,0,0,1,0,6,0,1,0,6,5,5,5,1,0,27,5,0,0,0,0
20140718,0,MIA,NL,95,1,33,7,1,0,1,1,0,0,0,2,0,9,0,0,1,7,6,9,9,0,0,27,5,0,0,0,0
20140719,0,MIA,NL,96,3,35,11,1,1,1,3,0,0,0,0,0,3,1,0,3,5,5,4,4,0,0,27,14,2,1,2,0
20140720,0,MIA,NL,97,3,29,6,2,0,1,2,1,0,0,2,0,7,2,0,0,5,3,2,2,0,0,27,13,0,0,1,0
20140728,0,MIA,NL,105,7,34,10,1,2,0,7,0,1,1,2,0,8,0,0,0,5,5,5,5,1,0,27,10,1,0,1,0
20140729,0,MIA,NL,106,3,28,7,3,0,0,3,2,0,0,2,0,6,0,0,0,5,4,0,0,0,0,27,10,0,0,1,0
20140730,0,MIA,NL,107,3,33,6,1,0,2,3,0,0,0,3,0,8,1,0,0,6,3,4,4,1,0,27,13,0,0,0,0
20140731,0,MIA,NL,108,1,30,5,2,0,1,1,0,0,0,3,0,12,0,0,1,5,4,0,0,0,0,27,9,2,0,0,0
20140801,0,MIA,NL,109,2,31,7,0,0,1,2,1,0,0,4,1,7,0,0,2,7,4,4,4,1,0,27,13,0,1,0,0
20140802,0,MIA,NL,110,2,33,7,3,0,0,2,1,0,0,3,0,9,0,0,1,7,4,1,1,0,0,30,9,0,0,0,0
20140803,0,MIA,NL,111,3,31,5,2,1,1,3,1,0,0,5,0,10,0,0,1,7,3,5,5,1,0,27,14,1,0,1,0
20140811,0,MIA,NL,118,6,33,11,2,1,2,5,1,0,0,2,0,10,2,0,1,6,5,5,5,0,0,27,9,0,0,2,0
20140812,0,MIA,NL,119,3,27,7,1,0,1,3,0,0,0,3,0,4,0,1,3,3,4,0,0,1,0,27,11,1,0,1,0
20140813,0,MIA,NL,120,2,31,5,0,0,1,2,0,0,0,0,0,7,0,0,1,2,3,3,3,0,0,27,12,2,0,1,0
20140814,0,MIA,NL,121,5,36,13,3,1,0,5,1,0,0,6,1,8,0,0,3,11,4,4,4,0,0,30,9,0,0,0,0
20140815,0,MIA,NL,122,2,30,7,0,0,0,2,0,0,1,5,0,3,0,0,4,7,3,3,3,0,0,27,14,0,0,0,0
20140816,0,MIA,NL,123,2,29,5,0,1,0,2,0,0,0,1,0,10,0,0,1,4,3,1,1,0,0,27,13,0,0,1,0
20140817,0,MIA,NL,124,10,35,12,3,0,2,10,1,0,0,4,0,9,1,0,0,6,3,3,3,1,0,27,10,0,0,1,0
20140819,0,MIA,NL,125,4,40,11,2,0,1,4,0,1,1,6,4,11,1,0,0,15,6,3,3,0,0,30,12,3,0,1,0
