Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140404,0,CHN,NL,4,2,28,3,0,0,1,2,1,0,0,3,0,9,0,0,1,3,4,6,6,0,0,27,12,1,0,0,0
20140405,0,CHN,NL,5,0,36,10,1,0,0,0,0,0,0,1,0,7,0,0,1,10,3,2,2,0,0,27,8,0,0,2,0
20140406,0,CHN,NL,6,8,28,6,2,1,0,8,0,2,1,7,0,5,0,0,0,6,5,3,3,2,0,27,10,1,0,1,0
20140408,0,CHN,NL,7,6,36,10,0,0,2,6,1,0,0,1,0,8,1,0,1,5,6,7,7,0,0,27,12,0,0,0,0
20140409,0,CHN,NL,8,7,36,14,5,0,2,7,1,0,0,4,1,8,0,0,1,10,3,5,5,0,0,27,13,0,0,0,0
20140410,0,CHN,NL,9,4,32,6,0,0,0,2,0,0,1,4,0,15,3,1,1,6,5,5,5,0,0,27,7,0,0,0,0
20140418,0,CHN,NL,15,1,33,6,1,0,0,1,0,0,0,3,1,8,0,0,0,8,3,2,2,2,0,27,11,2,0,0,0
20140419,0,CHN,NL,16,8,33,11,0,0,3,8,0,0,0,5,0,5,1,1,1,6,4,3,3,0,0,27,11,1,0,1,0
20140420,0,CHN,NL,17,2,36,11,2,0,0,2,0,0,1,6,0,10,1,1,1,14,5,8,8,1,0,27,5,0,0,0,0
20140421,0,CHN,NL,18,5,31,9,2,0,1,5,0,0,0,4,0,5,0,0,2,6,3,1,1,0,0,27,9,0,0,0,0
20140422,0,CHN,NL,19,9,34,11,2,0,1,9,0,1,0,4,0,11,1,0,0,6,3,2,2,0,0,27,12,0,0,2,0
20140423,0,CHN,NL,20,5,30,5,1,0,1,5,1,1,0,3,0,13,0,0,0,3,5,4,3,0,0,27,12,2,0,0,0
20140424,0,CHN,NL,21,2,33,5,2,0,1,1,0,0,0,2,0,10,0,0,0,6,3,5,5,0,0,27,12,1,0,2,0
20140502,0,CHN,NL,27,6,34,12,5,0,1,6,0,0,0,2,0,9,0,1,1,6,4,4,4,0,0,27,11,1,0,1,0
20140503,0,CHN,NL,28,3,30,6,2,0,2,3,0,0,0,3,0,7,0,0,0,6,6,0,0,0,0,27,11,0,0,1,0
20140504,0,CHN,NL,29,4,33,5,1,1,0,3,0,0,0,6,1,10,0,0,0,8,5,5,5,1,0,27,11,0,0,3,0
20140505,0,CHN,NL,30,1,37,4,1,0,0,1,1,1,0,5,0,7,1,0,1,7,5,2,2,1,0,36,16,2,1,1,0
20140506,0,CHN,NL,31,1,31,4,0,0,0,1,0,0,0,3,0,11,2,0,0,6,5,5,5,2,0,27,11,0,0,0,0
20140516,0,CHN,NL,40,3,33,8,0,0,2,3,0,0,0,1,0,3,0,0,2,4,5,2,2,2,0,27,8,3,1,0,0
20140517,0,CHN,NL,41,3,27,4,2,0,0,3,1,0,0,2,0,7,0,0,1,3,3,0,0,1,0,27,9,0,0,0,0
20140518,0,CHN,NL,42,4,31,8,5,0,2,4,0,0,0,3,0,6,1,1,0,6,3,2,2,0,0,27,7,0,0,0,0
20140520,0,CHN,NL,43,6,32,11,3,1,0,6,1,2,1,3,1,8,0,0,0,9,6,1,1,1,0,27,6,0,0,0,0
20140521,0,CHN,NL,44,2,47,11,1,2,0,2,1,1,0,4,0,15,1,0,2,12,6,3,3,1,0,39,20,1,0,1,0
20140603,0,CHN,NL,55,2,31,6,0,0,1,2,0,0,0,2,0,12,1,1,0,5,5,1,1,1,0,27,12,1,0,1,0
20140604,0,CHN,NL,56,5,30,8,2,1,0,4,0,0,0,8,0,9,0,1,1,9,7,1,1,0,0,27,7,1,0,1,0
20140605,0,CHN,NL,57,7,31,8,3,1,2,7,0,1,0,5,1,8,0,0,0,6,5,4,4,0,0,27,7,2,0,1,0
20140606,0,CHN,NL,58,5,46,9,3,1,1,5,0,0,0,2,1,16,1,0,0,7,6,3,3,0,0,39,13,0,0,1,0
