Date,Number of game,Team,League,Game Number,Score,At-bats,Hits,Doubles,Triples,Homeruns,RBIs,Sacrifice Hits,Sacrifice Flies,Hit-by-pitch,Walks,Intentional Walks,Strikeouts,Stolen Bases,Caught Stealing,Grounded into DP,Left on Base,Pitchers Used,Individual Earned Runs,Earned Runs,Wild Pitches,Balks,Putouts,Assists,Errors,Passed Balls,Double Plays,Triple Plays
20140331,0,DET,AL,1,4,32,8,1,2,1,3,0,0,0,3,0,4,0,0,0,6,4,2,2,0,0,27,15,2,0,1,0
20140402,0,DET,AL,2,2,33,6,1,0,1,2,1,0,0,3,0,8,0,1,0,6,3,1,1,0,1,30,9,0,0,2,0
20140404,0,DET,AL,3,10,38,17,2,0,3,9,0,0,3,1,0,3,1,0,1,8,4,4,4,0,0,27,7,1,0,1,0
20140405,0,DET,AL,4,7,35,13,2,1,1,7,0,1,0,2,0,5,2,0,1,7,5,6,6,0,0,27,11,1,0,1,0
20140406,0,DET,AL,5,1,32,5,1,0,1,1,0,0,0,1,0,6,0,0,0,5,2,3,3,0,0,27,6,0,0,0,0
20140416,0,DET,AL,11,2,34,9,2,0,0,2,0,0,0,2,0,6,0,1,2,7,5,2,2,0,0,27,7,1,0,2,0
20140417,0,DET,AL,12,7,30,9,1,0,1,7,0,2,1,4,1,4,2,1,0,6,6,2,2,0,0,27,8,3,0,2,0
20140418,0,DET,AL,13,6,37,11,2,0,0,6,0,0,0,5,0,5,1,0,1,9,5,11,11,0,0,27,13,0,0,1,0
20140419,0,DET,AL,14,5,31,10,1,0,2,5,0,2,0,6,1,6,0,1,0,10,3,2,2,0,0,27,9,0,0,1,0
20140420,0,DET,AL,15,2,28,5,0,0,0,1,0,0,0,6,0,10,3,0,1,8,4,1,1,0,0,27,15,0,0,1,0
20140421,0,DET,AL,16,1,34,9,3,0,0,1,0,0,0,4,0,2,1,0,1,10,4,3,3,0,1,27,9,2,0,1,0
20140422,0,DET,AL,17,8,38,15,7,0,1,8,0,1,0,3,0,5,1,1,0,10,4,6,6,0,1,27,7,0,0,2,0
20140423,0,DET,AL,18,4,32,6,0,0,1,4,0,0,0,3,0,4,0,0,1,4,4,6,6,0,0,27,9,0,0,1,0
20140424,0,DET,AL,19,7,36,13,1,1,1,7,0,0,0,2,0,5,0,1,0,7,4,4,4,0,0,27,4,1,0,1,0
20140505,0,DET,AL,27,2,28,6,0,0,1,2,1,0,1,3,0,3,0,1,1,7,2,0,0,0,0,27,9,1,0,1,0
20140506,0,DET,AL,28,11,38,18,3,0,1,11,0,3,0,1,0,6,1,1,0,7,4,2,2,0,0,27,9,1,0,2,0
20140507,0,DET,AL,29,3,29,5,0,0,2,3,0,0,0,4,0,6,3,0,0,6,3,2,2,0,0,27,7,0,0,2,0
20140508,0,DET,AL,30,2,33,7,1,0,1,2,0,0,0,0,0,7,0,0,1,4,3,6,6,0,0,27,9,0,0,3,0
20140509,0,DET,AL,31,1,36,10,3,0,0,1,0,0,0,0,0,5,1,0,1,8,4,2,2,0,0,27,8,0,0,0,0
20140510,0,DET,AL,32,9,35,11,3,0,2,8,0,0,1,1,0,4,1,0,1,4,4,3,3,1,0,27,6,1,0,1,0
20140511,0,DET,AL,33,3,32,7,1,0,1,3,0,1,1,1,0,6,0,0,0,5,5,3,3,0,0,27,13,1,0,1,0
20140522,0,DET,AL,43,2,32,7,4,0,0,2,0,0,0,3,0,8,0,0,1,6,6,9,9,1,0,27,13,2,0,3,0
20140523,0,DET,AL,44,7,33,10,4,0,2,7,0,0,0,3,2,2,0,0,0,5,3,2,2,0,0,27,17,0,0,2,0
20140524,0,DET,AL,45,2,38,13,4,0,0,2,0,0,0,2,0,5,0,1,0,11,4,11,11,0,0,27,13,2,0,2,0
20140525,0,DET,AL,46,4,36,11,1,0,0,4,0,0,0,6,0,3,1,1,1,11,6,9,9,0,0,27,6,2,0,0,0
20140603,0,DET,AL,54,3,31,4,0,0,1,3,0,0,0,2,0,10,0,0,0,3,5,5,5,0,0,27,13,0,0,0,0
20140604,0,DET,AL,55,2,34,7,0,0,2,2,0,0,1,5,0,7,1,0,1,11,4,8,8,0,0,27,9,1,0,2,0
20140605,0,DET,AL,56,3,31,9,1,1,0,3,0,1,0,3,0,3,0,1,3,5,3,6,6,0,0,27,10,1,0,3,0
20140606,0,DET,AL,57,6,31,13,1,1,3,6,0,2,0,2,0,5,0,0,2,5,4,1,1,0,0,27,15,1,0,0,0
20140607,0,DET,AL,58,8,36,16,3,1,2,8,0,1,0,4,0,2,0,1,2,9,4,6,6,1,0,27,8,0,0,1,0
20140608,0,DET,AL,59,3,33,7,1,0,0,3,0,0,0,1,0,5,2,0,2,4,5,5,5,1,0,27,9,1,0,2,0
20140613,0,DET,AL,63,0,32,6,3,0,0,0,1,0,0,2,0,5,0,0,1,8,5,1,1,1,0,27,11,1,0,1,0
20140614,0,DET,AL,64,12,41,19,7,1,2,12,0,1,0,4,0,4,1,0,0,10,5,9,9,1,0,27,8,1,1,0,0
20140615,0,DET,AL,65,4,34,10,3,1,0,4,0,2,0,5,1,6,1,0,1,11,3,3,3,1,0,27,9,0,0,0,0
20140616,0,DET,AL,66,8,37,13,2,0,1,8,1,0,0,4,0,8,1,0,1,7,4,8,8,0,0,27,17,2,0,2,0
20140617,0,DET,AL,67,4,33,10,1,0,1,4,0,0,0,3,0,5,0,0,3,5,5,11,11,0,0,27,14,0,0,2,0
20140618,0,DET,AL,68,1,32,5,1,0,1,1,0,0,0,1,0,13,0,0,0,5,3,2,2,0,0,27,9,1,0,1,0
20140619,0,DET,AL,69,2,26,4,1,0,1,2,1,0,0,1,0,5,0,0,0,2,3,1,1,0,0,27,13,0,0,1,0
20140630,0,DET,AL,79,5,31,7,1,0,2,5,0,0,0,6,0,9,3,0,1,7,4,3,3,0,0,27,7,1,0,1,0
20140701,0,DET,AL,80,3,28,6,1,0,1,3,0,0,0,3,0,6,0,1,1,4,1,0,0,0,0,27,16,0,0,0,0
20140702,0,DET,AL,81,9,34,13,2,0,0,9,1,0,0,4,1,8,0,1,1,6,4,3,3,1,0,27,10,0,0,0,0
20140703,0,DET,AL,82,8,37,15,2,0,3,8,0,0,0,2,0,5,0,0,2,7,2,1,1,0,0,27,4,0,0,0,0
20140704,0,DET,AL,83,3,31,6,2,0,0,2,0,0,2,2,0,8,0,0,2,5,4,6,6,0,0,27,7,0,0,0,0
20140705,0,DET,AL,84,2,32,6,1,0,2,2,0,0,0,4,0,6,0,0,1,7,5,7,7,1,0,27,14,0,0,3,0
20140706,0,DET,AL,85,3,32,7,2,0,2,3,0,1,0,3,0,7,0,0,0,6,5,7,7,1,0,27,15,0,0,1,0
20140708,0,DET,AL,86,14,38,20,2,2,0,13,1,2,1,4,0,6,1,0,3,8,4,5,5,0,0,27,9,0,0,1,0
20140709,0,DET,AL,87,4,31,8,2,1,0,4,0,1,0,1,1,8,1,0,1,5,3,1,1,0,0,27,7,0,0,1,0
20140718,0,DET,AL,92,3,35,11,3,0,0,2,0,1,0,2,0,7,2,0,1,8,6,9,9,0,0,27,8,0,0,2,0
20140719,1,DET,AL,93,2,33,7,3,0,0,2,0,0,0,1,0,11,0,0,1,5,4,5,5,1,0,27,11,1,1,2,0
20140719,2,DET,AL,94,2,32,5,2,1,0,2,0,0,0,4,0,12,0,0,0,7,4,5,5,1,0,27,7,0,1,0,0
20140720,0,DET,AL,95,5,31,9,3,0,1,5,0,1,0,3,0,8,2,0,0,6,3,1,1,0,0,27,10,0,0,1,0
20140729,0,DET,AL,103,4,34,12,0,1,0,3,0,1,2,2,0,2,0,1,3,8,4,10,10,0,0,27,9,3,0,0,0
20140730,0,DET,AL,104,7,35,13,0,0,1,7,0,0,0,4,0,6,0,0,3,8,3,2,2,0,0,27,13,0,0,2,0
20140731,0,DET,AL,105,4,34,9,1,0,2,4,0,1,1,5,1,7,0,0,0,10,6,7,7,1,0,27,14,1,0,2,0
20140801,0,DET,AL,106,4,30,8,2,0,0,4,0,0,0,6,0,4,0,0,2,8,2,2,2,0,0,27,6,0,0,1,0
20140802,0,DET,AL,107,11,37,16,3,1,3,10,0,0,0,2,1,6,1,0,3,4,3,5,5,0,0,27,10,1,0,0,0
20140803,0,DET,AL,108,4,32,8,1,0,1,4,0,0,1,1,0,7,1,0,0,6,3,0,0,0,0,27,7,1,0,0,0
20140813,0,DET,AL,118,8,32,12,1,2,2,8,1,1,0,3,1,4,1,0,3,5,4,4,4,0,0,27,11,1,0,2,0
20140814,0,DET,AL,119,5,30,6,2,0,1,4,0,0,0,5,2,10,2,0,0,6,3,2,2,0,0,27,8,0,0,1,0
20140815,0,DET,AL,120,2,33,6,2,1,0,2,0,0,0,2,0,6,0,0,1,6,3,6,6,0,0,27,17,1,0,2,0
20140816,0,DET,AL,121,4,37,12,1,0,1,4,0,0,1,1,1,5,1,0,0,11,2,2,2,0,0,27,13,0,0,2,0
20140817,0,DET,AL,122,1,31,5,2,0,0,1,0,0,0,5,0,7,3,0,1,8,5,5,5,1,1,27,11,2,0,0,0
20140826,0,DET,AL,130,5,31,9,4,0,0,4,0,0,1,2,0,8,0,0,2,5,2,2,2,0,0,27,18,0,0,2,0
20140827,0,DET,AL,131,4,36,8,1,1,1,4,0,0,1,2,0,10,0,0,0,8,6,8,8,0,0,27,13,0,0,2,0
20140828,0,DET,AL,132,3,31,6,1,0,0,3,0,1,0,3,0,8,1,0,0,6,4,1,1,0,0,27,13,1,0,1,0
20140905,0,DET,AL,141,2,33,8,1,0,0,2,0,0,0,0,0,4,0,0,1,4,5,6,6,0,0,27,13,2,0,1,0
20140906,0,DET,AL,142,4,36,11,1,0,3,4,0,0,0,0,0,4,0,1,1,5,2,5,5,0,0,27,5,1,0,0,0
20140907,0,DET,AL,143,6,34,12,2,0,1,6,0,0,0,2,1,5,4,0,2,6,5,1,1,0,0,27,12,0,0,1,0
20140908,0,DET,AL,144,9,38,15,4,0,0,7,0,0,0,3,0,2,1,0,1,8,3,5,5,0,0,27,8,0,0,1,0
20140909,0,DET,AL,145,4,32,8,1,0,2,4,0,1,0,3,1,7,1,0,0,8,5,2,2,0,0,27,10,0,0,0,0
20140910,0,DET,AL,146,0,28,2,0,0,0,0,0,0,0,1,0,11,0,0,0,2,5,3,3,0,0,27,10,1,0,1,0
20140912,0,DET,AL,147,7,35,11,1,1,1,7,0,0,0,3,1,6,0,0,0,7,2,2,2,0,0,27,11,0,0,0,0
20140913,0,DET,AL,148,5,29,8,1,0,2,5,1,1,0,3,0,10,1,0,0,5,5,4,4,0,0,27,11,0,0,2,0
20140914,0,DET,AL,149,6,32,11,0,0,2,5,1,0,2,5,2,6,1,0,0,10,6,4,4,1,0,27,6,0,0,1,0
20140922,0,DET,AL,156,0,33,6,2,0,0,0,0,0,1,1,0,4,0,1,1,8,3,2,2,0,0,27,9,1,0,0,0
20140923,0,DET,AL,157,4,34,9,2,0,0,3,0,0,0,5,1,9,2,0,0,11,2,3,3,0,0,27,4,0,0,0,0
20140924,0,DET,AL,158,6,29,10,2,0,0,6,2,2,1,5,1,11,1,0,1,9,2,1,1,0,0,27,6,1,0,0,0
20140925,0,DET,AL,159,4,31,8,3,0,2,4,1,0,0,1,1,8,1,1,0,5,4,2,2,0,0,27,6,0,0,0,0
20140926,0,DET,AL,160,4,37,10,2,0,1,4,0,0,0,2,0,2,0,0,1,8,7,9,9,0,1,27,11,1,0,1,0
20140927,0,DET,AL,161,3,35,9,1,0,1,3,0,1,0,2,0,9,0,0,0,8,7,12,12,0,0,27,12,0,0,1,0
20140928,0,DET,AL,162,3,26,4,0,0,1,3,0,1,0,3,0,6,1,0,0,3,3,0,0,0,0,27,10,0,0,0,0
20150406,0,DET,AL,1,4,31,10,1,1,2,4,0,1,0,2,0,6,3,0,2,6,2,0,0,0,0,27,9,0,0,1,0
20150408,0,DET,AL,2,11,38,15,5,1,0,10,0,1,0,7,2,2,0,0,0,11,5,0,0,0,0,27,7,0,0,0,0
20150409,0,DET,AL,3,7,33,10,1,1,1,6,0,0,0,6,0,3,1,0,1,8,2,0,0,0,0,27,7,1,0,1,0
20150417,0,DET,AL,10,2,34,10,3,0,1,2,1,0,0,0,0,7,0,0,1,8,2,1,1,0,0,27,14,0,0,1,0
20150418,0,DET,AL,11,3,34,7,1,0,1,3,0,0,0,2,0,7,0,0,0,6,6,12,12,1,0,27,10,0,0,1,0
20150419,0,DET,AL,12,9,35,12,5,1,2,9,0,0,0,2,0,5,0,1,0,4,3,1,1,0,0,27,14,0,0,4,0
20150420,0,DET,AL,13,2,25,7,0,0,0,2,1,0,0,3,1,5,0,1,3,3,3,1,1,0,0,27,15,0,0,2,0
20150421,0,DET,AL,14,2,32,10,3,0,0,2,0,1,0,3,0,9,0,0,3,7,5,4,4,1,0,27,9,1,0,2,0
20150422,0,DET,AL,15,4,32,6,0,0,0,4,0,0,0,5,0,9,0,0,2,6,6,12,12,0,0,27,9,2,0,1,0
20150423,0,DET,AL,16,1,29,3,3,0,0,1,0,1,0,2,0,10,0,0,0,4,3,2,2,1,1,27,6,0,0,0,0
20150424,0,DET,AL,17,1,35,8,0,0,1,1,0,0,1,3,0,13,1,0,0,11,3,13,13,0,1,27,16,0,0,2,0
20150425,0,DET,AL,18,4,32,8,1,0,0,4,0,0,0,7,3,10,5,0,1,11,3,1,1,0,0,27,17,0,0,1,0
20150426,0,DET,AL,19,8,33,13,1,1,1,7,1,2,1,3,2,7,2,0,2,8,4,6,6,1,0,27,11,0,0,0,0
20150508,0,DET,AL,30,6,33,11,2,0,0,5,0,0,0,5,0,7,2,1,0,8,4,4,4,0,0,27,11,1,0,3,0
20150509,0,DET,AL,31,2,35,9,3,1,0,2,0,1,0,1,0,3,0,0,0,8,4,5,5,0,0,27,12,1,0,0,0
20150510,0,DET,AL,32,1,35,5,1,0,0,1,0,0,0,6,0,5,1,0,1,10,3,2,2,1,0,30,17,0,0,1,0
20150512,0,DET,AL,33,2,35,9,4,0,1,2,1,0,1,1,1,6,0,0,1,8,4,1,1,0,0,30,8,0,0,1,0
20150513,0,DET,AL,34,2,34,8,0,0,0,2,0,1,0,4,0,10,0,0,1,10,5,6,6,0,0,27,10,0,0,2,0
20150514,0,DET,AL,35,13,42,20,3,2,4,13,0,1,0,4,0,5,0,0,1,10,2,1,1,0,0,27,7,0,0,2,0
20150518,0,DET,AL,39,2,33,9,2,1,0,2,0,0,0,2,0,8,3,0,3,6,3,3,3,1,0,27,15,0,0,1,0
20150519,0,DET,AL,40,1,30,3,0,0,0,1,0,0,1,4,0,6,1,0,1,7,5,8,8,0,0,27,8,0,0,1,0
20150520,0,DET,AL,41,5,32,10,2,1,0,4,0,0,0,4,1,7,1,1,1,7,5,2,2,0,0,27,10,0,0,1,0
20150521,0,DET,AL,42,6,41,13,2,0,2,6,0,0,0,3,0,8,2,0,2,8,6,3,3,0,0,33,5,2,0,0,0
20150522,0,DET,AL,43,6,34,13,3,0,1,6,0,0,1,1,0,5,2,1,2,6,3,0,0,0,0,27,6,1,0,0,0
20150523,0,DET,AL,44,2,32,6,2,0,0,2,0,0,0,1,1,10,0,0,1,4,4,3,3,0,0,27,11,1,0,1,0
20150524,0,DET,AL,45,8,38,14,6,0,1,8,0,1,0,3,0,9,0,1,1,7,6,10,10,1,1,27,2,0,0,0,0
20150602,0,DET,AL,53,3,34,8,1,0,0,2,1,0,0,2,0,5,0,0,0,7,4,5,5,1,0,27,6,0,0,1,0
20150603,0,DET,AL,54,1,32,4,1,0,0,1,0,0,0,1,0,8,0,0,1,5,4,6,6,0,0,27,10,0,0,1,0
20150604,0,DET,AL,55,5,35,9,1,0,1,5,0,0,0,1,0,6,0,0,1,4,5,5,5,2,0,27,8,2,0,2,0
20150609,0,DET,AL,59,6,35,13,4,1,0,6,0,0,0,2,0,10,0,1,0,7,3,0,0,1,1,27,9,0,0,0,0
20150610,0,DET,AL,60,3,34,10,0,1,1,3,0,0,0,1,0,11,0,0,3,5,6,11,11,0,0,27,7,1,0,0,0
20150612,0,DET,AL,61,4,31,9,1,1,1,4,0,0,0,2,1,6,1,1,0,5,1,0,0,0,0,27,11,0,0,4,0
20150613,0,DET,AL,62,4,38,12,2,1,1,4,0,0,1,2,0,12,1,1,1,10,6,5,5,1,0,27,7,0,0,1,0
20150614,0,DET,AL,63,8,33,10,1,0,2,8,0,0,0,2,0,5,1,1,0,3,5,1,1,0,0,27,10,2,0,1,0
20150615,0,DET,AL,64,6,34,11,3,0,1,5,0,0,0,3,0,5,2,1,0,7,1,0,0,0,0,27,10,0,0,1,0
20150616,0,DET,AL,65,2,31,7,1,0,0,2,1,0,0,3,1,4,0,0,2,6,5,4,4,0,0,27,14,1,0,1,0
20150625,0,DET,AL,73,7,43,16,2,1,2,7,0,1,0,5,1,12,0,0,3,12,6,8,8,1,0,30,11,0,0,1,0
20150626,0,DET,AL,74,5,36,14,3,1,2,5,0,0,0,0,0,5,0,0,1,7,3,4,4,0,0,27,8,0,0,0,0
20150628,0,DET,AL,75,5,31,6,1,0,1,5,0,0,1,3,0,6,0,0,0,5,4,4,4,0,0,27,9,1,0,0,0
20150630,0,DET,AL,76,4,56,17,3,0,1,4,0,0,1,1,1,16,1,0,2,12,8,4,4,0,0,42,13,1,0,1,0
20150701,0,DET,AL,77,3,39,11,1,1,1,3,0,0,1,0,0,5,0,0,0,10,4,9,9,3,0,27,10,1,0,1,0
20150702,0,DET,AL,78,4,36,10,2,0,1,4,0,0,0,4,0,6,0,0,1,9,6,8,8,0,0,27,11,0,0,1,0
20150703,0,DET,AL,79,8,32,13,3,0,0,6,0,1,0,3,0,5,0,0,2,4,4,6,6,1,0,27,6,0,0,0,0
20150704,0,DET,AL,80,8,33,13,2,1,1,7,0,0,3,3,0,4,1,1,3,7,3,3,3,0,0,27,12,2,0,1,0
20150705,0,DET,AL,81,5,37,11,1,1,2,5,0,0,0,2,0,5,0,0,1,7,5,10,10,0,0,27,8,2,0,1,0
20150717,0,DET,AL,89,7,32,8,2,0,3,7,0,0,1,2,0,7,1,0,0,4,5,3,3,0,0,27,7,1,0,1,0
20150718,0,DET,AL,90,0,28,1,0,0,0,0,0,0,0,1,0,10,0,0,0,2,4,3,3,0,0,27,12,1,0,0,0
20150719,0,DET,AL,91,3,40,14,1,0,0,3,0,0,0,3,0,8,0,0,0,13,6,9,9,0,0,27,14,0,0,3,0
20150720,0,DET,AL,92,5,28,6,2,0,2,5,0,0,0,2,0,3,0,0,1,1,4,4,4,2,0,27,9,0,0,0,0
20150721,0,DET,AL,93,9,38,12,1,0,3,8,0,0,1,5,0,10,0,1,1,8,7,11,11,1,0,27,7,0,0,0,0
20150722,0,DET,AL,94,9,36,13,5,0,1,7,0,0,0,5,1,5,0,0,1,8,5,4,4,0,0,27,10,1,0,3,0
20150723,0,DET,AL,95,2,41,10,3,0,0,2,1,0,1,5,2,13,0,1,2,10,6,3,3,1,0,36,13,1,0,0,0
20150804,0,DET,AL,106,1,30,5,0,1,0,1,0,0,0,4,0,2,1,0,1,6,3,5,5,0,0,27,5,0,0,0,0
20150805,0,DET,AL,107,2,28,5,1,2,0,2,1,0,0,2,0,2,0,0,0,5,4,1,1,0,0,27,5,1,0,1,0
20150806,0,DET,AL,108,8,35,12,1,0,3,8,0,0,0,4,0,8,1,1,1,7,5,6,6,0,0,27,8,0,0,1,0
20150807,0,DET,AL,109,2,35,10,3,0,1,2,0,0,0,4,0,11,0,0,0,10,5,7,7,0,0,27,7,0,0,0,0
20150808,0,DET,AL,110,7,35,12,2,0,2,6,0,0,0,2,0,9,0,1,0,6,3,6,6,0,0,27,11,0,0,0,0
20150809,0,DET,AL,111,2,30,4,2,0,1,2,0,0,0,6,0,6,1,1,0,7,5,5,5,0,0,27,10,1,0,0,0
