Game ID,ID,Date,Game Number,Homeruns Allowed 10 Game Window,Hits Allowed 10 Game Window,Strikeouts 10 Game Window,Walks 10 Game Window,Earned Runs 10 Game Window,ERA 10 Game Window,WHIP 10 Game Window,FIP 10 Game Window
CIN201708070,adlet001,2017-08-07,0,15.0,60.0,48.0,25.0,36.0,6.35294117647059,1.6666666666666672,6.788235294117648
PIT201909250,agrad001,2019-09-25,0,11.0,60.0,28.0,13.0,33.0,6.061224489795919,1.4897959183673468,6.2
NYA202009250,alcas001,2020-09-25,0,8.0,59.0,50.0,16.0,18.0,2.6850828729281764,1.2430939226519335,4.1613259668508285
TEX202009122,allak001,2020-09-12,2,6.0,42.0,32.0,24.0,31.0,6.86065573770492,1.6229508196721316,5.462295081967215
PHI201709300,alvah001,2017-09-30,0,4.0,68.0,28.0,13.0,20.0,3.0167597765363126,1.3575418994413408,3.8871508379888264
SLN202009270,andeb004,2020-09-27,0,6.0,51.0,34.0,10.0,19.0,3.4199999999999995,1.2199999999999998,4.24
TOR202009110,andec001,2020-09-11,0,7.0,41.0,35.0,12.0,16.0,3.3750000000000013,1.2421875000000002,4.60625
OAK201905100,andec002,2019-05-10,0,11.0,67.0,36.0,10.0,36.0,7.59375,1.8046875,5.6375
SFN201908070,andes002,2019-08-07,0,7.0,63.0,37.0,18.0,28.0,4.877419354838708,1.5677419354838706,4.690322580645161
SFN202009251,andet002,2020-09-25,1,4.0,48.0,33.0,18.0,25.0,4.687500000000003,1.3750000000000009,4.283333333333334
ANA202007310,andrm001,2020-07-31,0,10.0,42.0,34.0,10.0,28.0,7.132075471698114,1.4716981132075473,5.973584905660378
PIT201908200,archc001,2019-08-20,0,8.0,47.0,72.0,21.0,25.0,4.166666666666669,1.2592592592592595,3.7925925925925927
PHI202009150,arrij001,2020-09-15,0,7.0,55.0,38.0,18.0,29.0,5.592857142857144,1.5642857142857145,4.678571428571429
CIN201706180,arrob001,2017-06-18,0,17.0,69.0,33.0,12.0,38.0,6.4528301886792425,1.5283018867924525,6.9169811320754695
CHA201706130,ashea001,2017-06-13,0,5.0,47.0,34.0,10.0,21.0,3.611464968152865,1.0891719745222928,3.9452229299363055
MIN202009220,bailh001,2020-09-22,0,7.0,50.0,52.0,9.0,19.0,2.965317919075145,1.0231213872832374,3.494797687861272
CHA201906110,banum001,2019-06-11,0,13.0,59.0,36.0,21.0,40.0,9.152542372881355,2.0338983050847457,7.420338983050848
SDN202009230,barrj003,2020-09-23,0,10.0,46.0,41.0,16.0,25.0,4.72027972027972,1.3006993006993006,5.339860139860139
OAK202009250,bassc001,2020-09-25,0,6.0,51.0,49.0,17.0,16.0,2.5868263473053905,1.2215568862275454,3.864670658682635
CIN202009230,bauet001,2020-09-23,0,9.0,37.0,88.0,15.0,13.0,1.8000000000000012,0.8000000000000005,3.1230769230769235
LAN201408030,beckj002,2014-08-03,0,9.0,53.0,49.0,14.0,19.0,3.090361445783132,1.2108433734939756,4.465060240963855
DET201407030,bedae001,2014-07-03,0,7.0,51.0,51.0,16.0,23.0,3.9807692307692313,1.2884615384615383,4.026923076923077
SFN201909260,beedt001,2019-09-26,0,10.0,61.0,44.0,16.0,31.0,5.732876712328768,1.5821917808219177,5.172602739726028
COL201807130,bergc001,2018-07-13,0,13.0,58.0,40.0,14.0,28.0,4.609756097560977,1.3170731707317078,5.651219512195122
MIN202009250,berrj001,2020-09-25,0,5.0,45.0,60.0,23.0,18.0,3.000000000000003,1.2592592592592606,3.625925925925927
SFN201904120,bettc001,2019-04-12,0,10.0,56.0,34.0,25.0,37.0,7.291970802919705,1.7737226277372256,6.397080291970803
TOR201805200,biagj001,2018-05-20,0,9.0,60.0,35.0,20.0,31.0,5.894366197183099,1.6901408450704227,5.587323943661971
DET201807080,bibea001,2018-07-08,0,12.0,60.0,34.0,14.0,27.0,4.189655172413794,1.2758620689655171,5.699999999999998
CLE202009230,biebs001,2020-09-23,0,7.0,40.0,98.0,17.0,14.0,1.9090909090909087,0.8636363636363636,2.3818181818181814
SEA202009262,blacp001,2020-09-26,2,5.0,59.0,28.0,14.0,32.0,6.496240601503757,1.646616541353383,4.553383458646616
BAL201909100,blact002,2019-09-10,0,7.0,61.0,29.0,22.0,31.0,6.154411764705883,1.8308823529411768,5.450000000000001
ARI201707260,blaia001,2017-07-26,0,13.0,54.0,38.0,20.0,39.0,7.212328767123287,1.520547945205479,6.713698630136986
TOR201705310,bolsm001,2017-05-31,0,9.0,56.0,39.0,23.0,32.0,6.000000000000003,1.645833333333334,5.762500000000001
TOR201907270,borur001,2019-07-27,0,6.0,51.0,38.0,21.0,26.0,4.306748466257669,1.3251533742331287,4.506748466257669
KCA202009260,boydm001,2020-09-26,0,13.0,56.0,55.0,18.0,35.0,6.38513513513514,1.5000000000000009,5.612162162162164
WAS201906160,brada001,2019-06-16,0,4.0,64.0,55.0,17.0,31.0,5.399999999999998,1.5677419354838702,3.1806451612903226
PIT202009220,braus002,2020-09-22,0,2.0,28.0,42.0,20.0,16.0,3.5702479338842954,1.1900826446280983,3.4727272727272727
ANA201804060,bridp001,2018-04-06,0,9.0,52.0,31.0,14.0,26.0,4.254545454545454,1.2,5.072727272727271
DET201909130,brooa001,2019-09-13,0,9.0,61.0,32.0,15.0,35.0,7.382812499999999,1.7812499999999998,5.848437499999998
TOR201909290,buchc001,2019-09-29,0,12.0,62.0,31.0,14.0,38.0,7.124999999999997,1.5833333333333328,6.095833333333332
PHI201510040,buchd001,2015-10-04,0,10.0,79.0,26.0,16.0,39.0,7.415492957746482,2.0070422535211274,5.925352112676058
TBA201510040,buehm001,2015-10-04,0,7.0,65.0,21.0,11.0,29.0,4.578947368421051,1.333333333333333,4.849122807017544
LAN202009240,buehw001,2020-09-24,0,9.0,35.0,50.0,19.0,22.0,4.068493150684929,1.1095890410958895,4.7821917808219165
ARI202009270,bumgm001,2020-09-27,0,16.0,60.0,42.0,15.0,36.0,6.657534246575339,1.5410958904109582,7.042465753424656
ANA202009210,bundd001,2020-09-21,0,4.0,46.0,69.0,14.0,18.0,2.6703296703296715,0.9890109890109894,2.6725274725274724
PIT201510030,burna001,2015-10-03,0,7.0,74.0,48.0,17.0,30.0,4.602272727272727,1.551136363636363,4.444318181818182
SLN202009240,burnc002,2020-09-24,0,5.0,43.0,71.0,18.0,14.0,2.470588235294118,1.1960784313725492,2.8666666666666667
CHN201707070,butle001,2017-07-07,0,3.0,43.0,28.0,22.0,19.0,3.612676056338029,1.3732394366197187,4.298591549295775
SDN202009100,cahit001,2020-09-10,0,9.0,33.0,38.0,18.0,21.0,4.764705882352942,1.2857142857142858,5.670588235294119
SFN201709300,cainm001,2017-09-30,0,9.0,69.0,27.0,13.0,27.0,4.89261744966443,1.651006711409396,5.314093959731544
SDN202009220,canng001,2020-09-22,0,8.0,52.0,46.0,18.0,23.0,4.1400000000000015,1.4000000000000004,4.58
TEX201507280,capuc001,2015-07-28,0,8.0,53.0,35.0,16.0,24.0,4.499999999999999,1.4374999999999998,4.970833333333333
MIL201608110,carmf001,2016-08-11,0,9.0,72.0,27.0,16.0,34.0,5.099999999999998,1.466666666666666,5.1
CLE201907160,carpr001,2019-07-16,0,15.0,71.0,33.0,13.0,41.0,7.851063829787235,1.7872340425531918,6.965957446808512
CLE202009250,carrc003,2020-09-25,0,7.0,47.0,64.0,23.0,16.0,2.5714285714285743,1.250000000000001,3.878571428571429
DET201409230,carrs001,2014-09-23,0,7.0,67.0,24.0,17.0,29.0,4.605882352941176,1.4823529411764704,5.0176470588235285
BOS201908110,casha001,2019-08-11,0,7.0,57.0,38.0,16.0,27.0,4.027624309392263,1.2099447513812152,4.393370165745856
TBA201908310,castd002,2019-08-31,0,2.0,12.0,17.0,0.0,4.0,2.6341463414634148,0.8780487804878049,2.6146341463414635
MIN202009260,castl003,2020-09-26,0,5.0,50.0,74.0,23.0,19.0,2.8500000000000014,1.2166666666666672,3.0166666666666666
CHA202009250,ceasd001,2020-09-25,0,7.0,38.0,38.0,31.0,13.0,2.2792207792207786,1.3441558441558437,5.479220779220777
BOS201809300,cessl001,2018-09-30,0,9.0,46.0,39.0,18.0,27.0,5.440298507462686,1.4328358208955223,5.483582089552238
BOS201909280,chacj001,2019-09-28,0,10.0,47.0,47.0,11.0,25.0,6.081081081081084,1.5675675675675684,5.1459459459459485
CIN202008300,chatt001,2020-08-30,0,4.0,43.0,46.0,24.0,23.0,5.090163934426233,1.6475409836065584,4.208196721311476
TEX201907170,chavj001,2019-07-17,0,7.0,37.0,33.0,10.0,22.0,5.4,1.2818181818181822,4.863636363636363
WAS201809260,chenw001,2018-09-26,0,8.0,44.0,53.0,15.0,21.0,3.296511627906977,1.0290697674418603,3.95
TOR202008160,chiry001,2020-08-16,0,7.0,49.0,46.0,15.0,23.0,4.0588235294117645,1.2549019607843137,4.12156862745098
CIN201507222,cingt001,2015-07-22,2,12.0,58.0,49.0,28.0,31.0,5.29746835443038,1.6329113924050631,5.89620253164557
CLE202009260,civaa001,2020-09-26,0,7.0,65.0,56.0,15.0,29.0,4.078124999999999,1.2499999999999998,3.715625
ARI202009252,clart003,2020-09-25,2,10.0,42.0,39.0,14.0,22.0,4.569230769230769,1.2923076923076924,5.5076923076923086
ARI201610020,clemp002,2016-10-02,0,7.0,50.0,32.0,16.0,20.0,3.8571428571428568,1.414285714285714,4.935714285714286
SDN202009230,clevm001,2020-09-23,0,7.0,53.0,58.0,18.0,19.0,2.8820224719101133,1.1966292134831464,3.6887640449438206
BOS202009240,cobba001,2020-09-24,0,12.0,52.0,36.0,17.0,28.0,5.108108108108111,1.3986486486486491,5.9972972972972975
WAS201804110,colea002,2018-04-11,0,9.0,61.0,47.0,27.0,31.0,5.470588235294117,1.7254901960784308,5.415686274509803
TOR202009220,coleg001,2020-09-22,0,12.0,47.0,82.0,16.0,20.0,2.9508196721311464,1.0327868852459012,3.904918032786885
ATL201609290,collj001,2016-09-29,0,15.0,65.0,35.0,11.0,30.0,4.821428571428573,1.3571428571428577,6.021428571428572
TBA201507010,coloa001,2015-07-01,0,9.0,58.0,31.0,20.0,29.0,5.084415584415583,1.5194805194805192,5.498701298701298
TEX201809050,colob001,2018-09-05,0,10.0,74.0,29.0,12.0,40.0,6.033519553072635,1.4413407821229074,5.0603351955307305
COL201709270,conla001,2017-09-27,0,12.0,62.0,34.0,15.0,33.0,5.861842105263156,1.5197368421052626,6.061842105263157
WAS202009240,corbp001,2020-09-24,0,9.0,75.0,57.0,14.0,28.0,4.2954545454545485,1.5170454545454561,3.9670454545454548
ATL201507040,corrk001,2015-07-04,0,9.0,67.0,32.0,11.0,29.0,5.2200000000000015,1.5600000000000005,4.92
SDN201706040,cosaj001,2017-06-04,0,3.0,39.0,20.0,26.0,22.0,5.400000000000006,1.7727272727272745,5.5454545454545485
OAK201709240,cottj001,2017-09-24,0,15.0,63.0,37.0,22.0,38.0,6.5769230769230775,1.6346153846153848,6.853846153846153
SEA201909130,coved001,2019-09-13,0,11.0,49.0,32.0,18.0,32.0,7.081967213114762,1.6475409836065589,6.470491803278693
SFN202009260,cuetj001,2020-09-26,0,8.0,51.0,49.0,24.0,31.0,5.264150943396224,1.4150943396226412,4.784905660377358
BAL201604280,dankj001,2016-04-28,0,10.0,68.0,42.0,23.0,35.0,5.250000000000001,1.5166666666666668,5.116666666666667
CHA202009250,darvy001,2020-09-25,0,5.0,50.0,83.0,12.0,14.0,1.9384615384615385,0.953846153846154,2.2461538461538457
SFN202009260,daviz001,2020-09-26,0,9.0,47.0,55.0,19.0,18.0,2.641304347826086,1.0760869565217388,4.243478260869565
HOU201505060,dedus001,2015-05-06,0,5.0,48.0,31.0,22.0,24.0,4.661870503597123,1.5107913669064752,4.883453237410072
WAS202009261,degrj001,2020-09-26,1,5.0,41.0,86.0,15.0,15.0,2.341040462427744,0.971098265895953,2.1248554913294804
COL201609200,delaj001,2016-09-20,0,9.0,63.0,39.0,24.0,24.0,3.811764705882352,1.5352941176470585,5.211764705882351
ARI201609140,delar003,2016-09-14,0,7.0,45.0,49.0,18.0,23.0,4.14,1.26,4.38
CIN202009142,desca001,2020-09-14,2,7.0,45.0,36.0,18.0,26.0,4.775510204081634,1.2857142857142858,4.934693877551021
TEX201906220,despo001,2019-06-22,0,6.0,64.0,35.0,17.0,33.0,6.319148936170215,1.7234042553191498,4.519148936170214
CHA201909290,detwr001,2019-09-29,0,13.0,54.0,32.0,18.0,31.0,5.9785714285714295,1.5428571428571431,6.735714285714287
NYN201709260,dickr001,2017-09-26,0,8.0,68.0,50.0,16.0,30.0,4.3315508021390405,1.3475935828877008,4.034224598930481
CHA202009150,dobnr001,2020-09-15,0,3.0,43.0,29.0,12.0,14.0,2.6068965517241383,1.137931034482759,3.675862068965517
ANA201509280,doubf001,2015-09-28,0,8.0,63.0,39.0,19.0,32.0,5.917808219178082,1.684931506849315,4.905479452054795
KCA202009230,duffd001,2020-09-23,0,10.0,45.0,52.0,21.0,26.0,4.649006622516559,1.311258278145696,5.087417218543047
MIN201809110,dufft001,2018-09-11,0,10.0,60.0,44.0,9.0,38.0,7.65671641791045,1.5447761194029856,4.879104477611942
SEA202009262,dunnj002,2020-09-26,2,8.0,25.0,39.0,29.0,19.0,4.007812499999999,1.2656249999999998,5.989062499999998
WAS202009230,efliz001,2020-09-23,0,8.0,59.0,67.0,15.0,25.0,4.017857142857142,1.3214285714285712,3.4678571428571434
PHI201906100,eickj001,2019-06-10,0,12.0,49.0,50.0,15.0,26.0,4.3602484472049685,1.1925465838509317,5.193788819875778
SEA201809300,eliar001,2018-09-30,0,6.0,46.0,42.0,25.0,25.0,5.1923076923076925,1.6384615384615386,4.930769230769231
BOS202009230,eovan001,2020-09-23,0,10.0,54.0,53.0,12.0,25.0,4.245283018867924,1.2452830188679245,4.615094339622642
