,Game ID,ID,Balls,Strikes,Homeruns Allowed,Hits Allowed,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit by Pitch,Earned Runs,Innings Pitched
0,OAK202009190,luzaj001,29,32,0,5,7,0,0,1,0,0,0,0,0,6.0
0,SFN202008140,luzaj001,26,24,2,9,3,0,0,0,0,2,0,0,6,3.3333333333333335
0,TEX202008240,luzaj001,28,36,1,7,7,0,0,1,0,2,0,0,3,6.666666666666667
0,SEA202009141,luzaj001,27,29,3,7,7,0,0,0,0,0,0,1,4,4.666666666666667
0,OAK202009090,luzaj001,39,32,2,4,7,0,0,0,0,1,0,0,2,7.0
0,OAK202008040,luzaj001,26,24,0,2,5,0,0,0,0,2,0,0,0,5.0
0,OAK202008090,luzaj001,30,34,1,5,5,0,0,0,0,2,0,0,2,5.666666666666667
0,OAK202008190,luzaj001,31,30,0,4,7,0,0,1,1,2,0,1,0,6.333333333333333
0,OAK202009040,luzaj001,34,22,0,6,4,0,0,0,0,0,0,1,4,4.666666666666667
