,Game ID,ID,Balls,Strikes,Homeruns Allowed,Hits Allowed,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit by Pitch,Earned Runs,Innings Pitched
0,COL201407090,stule002,23,22,3,5,5,0,0,0,0,0,0,0,3,5.0
0,CLE201404091,stule002,36,27,1,5,1,0,0,0,0,2,0,0,1,5.666666666666667
0,CHA201406010,stule002,34,32,2,5,6,0,0,0,0,1,0,1,4,6.0
0,COL201405160,stule002,30,29,0,6,2,0,0,0,0,1,0,0,1,6.666666666666667
0,SDN201407040,stule002,36,33,0,4,6,0,0,0,0,2,0,0,0,7.0
0,SFN201409270,stule002,31,31,0,6,5,0,0,0,0,0,0,0,1,7.0
0,SDN201409220,stule002,26,35,0,7,5,0,0,0,0,1,0,0,0,6.333333333333333
0,SDN201408250,stule002,31,32,2,9,3,0,0,0,0,2,1,0,4,5.0
0,SFN201404290,stule002,20,14,2,7,1,0,0,0,0,1,1,0,5,2.6666666666666665
0,SDN201408310,stule002,40,28,0,5,4,0,0,0,0,5,0,0,2,6.0
0,SDN201406080,stule002,15,17,1,8,2,0,0,0,0,0,0,0,4,2.3333333333333335
0,ARI201409120,stule002,32,25,1,7,2,0,0,0,0,1,0,0,2,6.0
0,SDN201408010,stule002,44,37,0,2,3,0,0,0,0,4,0,0,0,6.333333333333333
0,ATL201505020,stule002,35,32,2,11,2,0,0,0,0,1,0,0,6,7.0
0,CIN201505130,stule002,22,28,2,6,3,0,0,0,0,1,0,0,5,5.0
0,ATL201504150,stule002,27,28,1,5,2,0,0,0,0,2,0,0,4,5.0
0,CHN201407220,stule002,36,34,1,6,7,0,0,0,0,3,0,0,3,5.0
0,SDN201404140,stule002,36,31,1,9,3,0,0,0,0,2,0,0,3,5.0
0,SDN201406220,stule002,30,37,0,6,5,0,1,0,0,3,0,0,2,7.0
0,SDN201405050,stule002,19,26,0,11,2,0,0,0,0,0,0,0,3,4.666666666666667
0,SDN201404190,stule002,23,31,1,3,2,0,0,0,0,0,0,0,1,6.0
0,MIA201404040,stule002,19,23,1,7,3,0,0,0,0,1,0,0,5,4.0
0,SDN201405100,stule002,33,29,1,6,4,0,0,0,0,0,0,0,2,6.0
0,SLN201408140,stule002,36,26,1,4,1,0,0,0,0,1,0,0,2,7.0
0,ATL201505220,stule002,32,26,1,3,5,0,1,0,0,4,1,0,4,3.6666666666666665
0,ATL201407270,stule002,33,39,0,6,5,0,0,0,0,2,0,0,6,6.0
0,SEA201406170,stule002,36,34,2,6,5,0,0,1,0,1,0,0,3,5.0
0,SDN201405220,stule002,24,25,1,6,4,0,0,1,0,0,0,1,5,4.666666666666667
0,PIT201408090,stule002,30,37,0,7,6,0,0,0,0,0,0,0,1,6.333333333333333
0,SDN201406280,stule002,35,33,1,3,2,0,0,0,0,3,0,1,2,5.333333333333333
0,SDN201409170,stule002,22,27,0,6,2,0,0,0,0,0,0,0,4,4.333333333333333
0,COL201409050,stule002,30,34,2,8,4,0,0,0,0,1,0,0,3,6.333333333333333
0,LAN201408200,stule002,33,29,0,4,5,0,0,0,0,1,0,1,1,5.0
0,WAS201404240,stule002,28,32,1,10,3,0,0,0,0,0,0,0,2,5.333333333333333
0,NYN201504220,stule002,36,32,0,4,5,0,0,0,0,0,0,0,1,6.0
0,ARI201405270,stule002,31,28,1,5,1,0,0,0,0,3,1,0,2,6.0
0,ATL201504270,stule002,34,27,0,4,3,0,0,0,0,3,0,0,1,6.333333333333333
0,ATL201504100,stule002,27,29,2,7,3,0,0,0,0,1,0,0,3,5.0
0,WAS201505080,stule002,26,31,2,7,7,0,0,1,0,0,0,0,3,6.0
0,PHI201406120,stule002,26,28,0,8,2,0,0,0,0,1,0,0,2,5.0
