,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,TEX201705310,40,39,7,0,0,0,0,2,0,,4,7,5.142857142857143,0.0
0,TBA201706060,37,37,11,0,0,0,0,0,0,,2,7,2.5714285714285716,1.0
0,TBA201706110,36,42,8,0,0,0,0,3,0,,4,7,5.142857142857143,0.0
0,DET201706170,37,33,8,0,0,2,0,1,0,,2,6,3.0,0.0
0,TBA201706230,36,28,4,0,0,0,0,2,0,,4,6,6.0,0.0
0,PIT201706290,33,34,5,0,0,0,0,0,0,,3,6,4.5,1.0
0,CHN201707040,33,45,8,0,0,0,0,3,0,,3,6,4.5,0.0
0,TBA201707090,40,36,8,0,0,0,0,2,0,,3,7,3.857142857142857,0.0
0,ANA201707160,39,38,9,0,0,0,0,5,0,,2,6,3.0,0.0
0,TBA201707220,33,36,11,0,0,3,0,1,0,,1,7,1.2857142857142858,0.0
0,NYA201707270,29,36,10,0,0,0,0,2,0,,3,6,4.5,0.0
0,HOU201708010,37,34,5,0,0,0,0,0,0,,4,7,5.142857142857143,0.0
0,TBA201708060,35,36,7,0,0,0,0,2,0,,1,6,1.5,1.0
0,TBA201708120,40,39,8,0,0,1,0,2,0,,3,6,4.5,0.0
0,TOR201708170,35,37,10,0,0,0,0,0,0,,3,7,3.857142857142857,0.0
0,TBA201708220,35,39,10,0,0,0,0,1,0,,1,6,1.5,0.0
0,SLN201708270,32,36,8,0,0,0,0,1,0,,1,7,1.2857142857142858,0.0
0,CHA201709020,4,1,0,0,0,0,0,0,0,,2,1,18.0,0.0
0,BOS201709080,27,29,5,0,0,0,0,1,0,,6,4,13.5,0.0
0,TBA201709130,35,26,5,0,0,2,0,3,0,,3,5,5.4,0.0
0,TBA201709190,31,35,6,0,0,0,0,1,0,,2,6,3.0,0.0
0,BAL201709240,22,27,2,0,0,0,0,1,0,,5,4,11.25,0.0
0,TBA201709300,24,31,6,0,0,0,0,2,0,,0,5,0.0,0.0
0,TBA201803290,24,28,6,0,0,0,0,1,0,,4,7,5.142857142857143,0.0
0,NYA201804030,34,34,8,0,0,0,0,3,0,,4,5,7.2,0.0
0,CHA201804090,30,37,8,0,0,1,0,3,0,,3,6,4.5,1.0
0,TBA201804140,24,28,2,0,0,0,0,2,0,,7,4,15.75,0.0
0,TBA201804200,29,31,5,0,1,0,0,1,0,,2,7,2.5714285714285716,0.0
0,BAL201804260,36,39,7,0,0,0,0,1,0,,4,6,6.0,0.0
0,DET201805010,32,28,6,0,0,0,0,1,0,,2,6,3.0,0.0
0,TBA201805060,33,33,6,0,0,0,0,0,0,,1,7,1.2857142857142858,0.0
0,BAL201805121,36,29,4,0,0,1,0,3,0,,6,7,7.714285714285714,0.0
0,ANA201805170,36,39,5,0,0,1,0,4,0,,0,7,0.0,1.0
0,TBA201805230,35,33,6,0,0,0,0,3,0,,1,6,1.5,0.0
0,OAK201805280,35,27,7,0,0,0,0,2,0,,0,6,0.0,0.0
0,SEA201806020,37,28,6,0,0,0,0,2,0,,2,5,3.6,1.0
0,TBA201807090,23,26,3,0,0,0,0,2,0,,3,4,6.75,0.0
0,MIN201807140,33,30,7,0,0,0,0,1,0,,1,5,1.8,0.0
0,TBA201807220,24,42,13,0,0,0,0,0,0,,3,6,4.5,1.0
0,BAL201807270,28,34,3,0,0,0,0,2,0,,3,6,4.5,0.0
0,PIT201808030,35,32,6,0,0,0,0,3,1,,3,5,5.4,1.0
0,COL201808080,31,33,3,0,0,0,0,2,0,,2,5,3.6,0.0
0,MIN201808150,32,34,7,0,0,0,0,0,0,,4,6,6.0,0.0
0,PIT201808200,25,26,3,0,0,0,0,1,0,,1,4,2.25,0.0
0,MIL201808260,28,27,5,0,0,1,0,1,1,,6,4,13.5,0.0
0,ATL201809010,29,29,5,0,0,0,0,1,0,,1,6,1.5,0.0
0,PIT201809070,33,29,6,0,0,1,0,3,0,,3,6,4.5,0.0
0,MIL201809140,35,36,8,0,0,0,0,1,1,,4,5,7.2,0.0
0,PIT201809190,27,29,8,0,0,0,0,1,0,,1,7,1.2857142857142858,0.0
0,CHN201809250,25,36,9,0,0,1,0,2,0,,0,6,0.0,1.0
0,PIT201904010,33,32,8,0,0,0,0,3,0,,0,5,0.0,1.0
0,PIT201904070,40,31,7,0,0,0,0,1,1,,3,6,4.5,0.0
0,WAS201904130,32,31,9,0,0,0,0,2,0,,1,7,1.2857142857142858,0.0
0,PIT201904210,26,28,2,0,0,0,0,2,0,,3,5,5.4,0.0
0,LAN201904260,32,29,3,0,0,0,0,3,0,,6,4,13.5,0.0
0,ARI201905150,32,25,5,0,0,0,0,4,0,,6,4,13.5,0.0
