,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,MIL201403310,33,27,4,0,0,0,0,2,0,,0,6,0.0,0.0
0,BOS201404060,44,34,3,0,0,0,0,0,0,,0,7,0.0,0.0
0,MIL201404120,36,33,6,0,0,0,0,1,0,,2,6,3.0,0.0
0,PIT201404170,43,39,6,0,0,1,0,4,0,,2,6,3.0,0.0
0,MIL201404220,31,31,4,0,1,0,0,2,0,,1,7,1.2857142857142858,0.0
0,SLN201404280,36,28,2,0,1,0,0,1,0,,3,6,4.5,0.0
0,CIN201405030,39,22,1,0,0,0,0,1,0,,4,6,6.0,1.0
0,MIL201405090,47,37,7,0,0,0,0,3,0,,4,6,6.0,0.0
0,MIL201405150,42,36,6,0,0,0,0,2,0,,3,7,3.857142857142857,0.0
0,ATL201405200,28,19,2,0,0,1,0,3,0,,4,4,9.0,0.0
0,MIL201405280,39,36,5,0,0,0,0,5,0,,3,7,3.857142857142857,0.0
0,MIL201406030,34,35,6,0,2,1,0,1,0,,6,5,10.8,0.0
0,PIT201406080,38,42,8,0,0,0,0,1,0,,0,7,0.0,2.0
0,MIL201406140,36,40,8,0,1,0,0,2,0,,1,7,1.2857142857142858,0.0
0,ARI201406190,38,35,4,0,0,0,0,0,0,,1,7,1.2857142857142858,0.0
0,MIL201406240,38,33,5,0,0,0,0,2,0,,1,6,1.5,0.0
0,MIL201406290,31,27,3,0,0,0,0,1,0,,5,5,9.0,0.0
0,CIN201407060,27,33,3,0,1,0,0,0,0,,2,7,2.5714285714285716,1.0
0,MIL201407110,36,32,3,0,0,0,0,1,0,,5,6,7.5,0.0
0,WAS201407200,45,34,6,0,1,1,0,2,0,,4,6,6.0,0.0
0,MIL201407250,32,37,8,0,0,0,0,0,0,,0,8,0.0,0.0
0,TBA201407300,36,35,5,0,0,0,0,1,0,,0,7,0.0,0.0
0,MIL201408060,39,23,4,0,0,2,0,3,1,,4,4,9.0,0.0
0,CHN201408110,32,33,6,0,0,0,0,0,0,,1,7,1.2857142857142858,0.0
0,LAN201408160,37,28,3,0,0,0,0,1,0,,1,8,1.125,0.0
0,MIL201408220,36,25,4,0,1,0,0,3,0,,3,5,5.4,0.0
0,SDN201408270,41,34,0,0,0,0,0,3,0,,0,6,0.0,0.0
0,CHN201409020,36,33,4,0,0,0,0,2,0,,5,5,9.0,0.0
0,MIL201409080,36,23,1,0,0,0,0,2,0,,5,4,11.25,0.0
0,MIL201409130,38,31,4,0,0,0,0,2,0,,2,6,3.0,0.0
0,PIT201409190,33,38,11,0,0,1,0,0,1,,0,7,0.0,0.0
0,CIN201409250,34,31,4,0,0,1,0,1,0,,3,6,4.5,0.0
0,OAK201504060,37,28,5,0,0,1,0,1,0,,4,5,7.2,0.0
0,TEX201504110,28,31,7,0,0,0,0,1,0,,2,6,3.0,0.0
0,SEA201504170,36,31,3,0,0,0,0,2,0,,0,7,0.0,0.0
0,ARI201504220,34,33,6,0,0,0,0,1,0,,3,5,5.4,0.0
0,TEX201504270,36,37,5,0,0,0,0,3,0,,3,6,4.5,0.0
0,TEX201505030,48,34,1,0,0,0,0,4,0,,3,7,3.857142857142857,0.0
0,TBA201505080,33,33,3,0,0,0,0,2,0,,3,6,4.5,0.0
0,TEX201505130,36,26,2,0,0,1,0,1,0,,2,7,2.5714285714285716,0.0
0,BOS201505190,33,36,2,0,0,0,0,0,0,,4,5,7.2,0.0
0,NYA201505240,39,32,6,0,0,0,0,1,0,,2,6,3.0,0.0
0,TEX201505290,38,35,5,0,0,0,0,3,0,,1,6,1.5,0.0
0,TEX201506040,43,29,4,0,0,1,0,2,0,,0,6,0.0,0.0
0,OAK201506100,36,44,10,0,0,1,0,1,0,,2,7,2.5714285714285716,0.0
0,TEX201506150,38,31,4,0,0,0,0,3,0,,0,7,0.0,0.0
0,CHA201506210,36,30,3,0,0,0,0,1,0,,0,5,0.0,0.0
0,TOR201506270,37,35,4,0,0,0,0,2,0,,0,9,0.0,0.0
0,BAL201507020,41,23,2,0,1,0,0,3,0,,0,6,0.0,0.0
0,TEX201507070,41,34,4,0,0,0,0,5,0,,3,6,4.5,0.0
0,TEX201507120,38,29,3,0,0,0,0,4,0,,1,6,1.5,0.0
