,Game ID,ID,Balls,Strikes,Homeruns Allowed,Hits Allowed,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit by Pitch,Earned Runs,Innings Pitched
0,SLN201408030,lackj001,32,77,1,7,4,0,0,1,0,0,0,0,2,7.0
0,CHN201507060,lackj001,34,73,0,6,4,0,0,0,0,1,0,0,0,6.666666666666667
0,MIL201709220,lackj001,34,43,2,6,1,0,0,0,0,2,0,0,3,4.0
0,CHN201609160,lackj001,36,69,3,9,8,0,0,0,0,2,0,0,4,7.0
0,MIL201409050,lackj001,32,67,1,9,6,0,0,0,0,1,0,0,6,6.0
0,PHI201606080,lackj001,38,62,0,3,8,0,0,0,0,0,0,0,0,7.0
0,CHN201705220,lackj001,33,66,2,7,6,0,0,0,0,2,0,2,5,5.0
0,SLN201506150,lackj001,26,74,0,5,6,0,0,0,0,1,0,0,2,8.0
0,MIA201706230,lackj001,27,64,1,3,4,0,0,0,0,2,0,1,1,6.0
0,BOS201407052,lackj001,38,82,2,10,11,0,0,0,0,1,0,0,3,5.333333333333333
0,SLN201507010,lackj001,29,77,1,7,6,0,0,0,0,2,0,0,2,7.0
0,BOS201704290,lackj001,26,67,2,8,4,0,0,0,0,1,0,0,4,6.0
0,NYN201505180,lackj001,21,55,0,3,6,0,0,0,0,0,0,0,1,7.0
0,TOR201407210,lackj001,18,58,0,2,3,0,0,0,0,0,0,0,1,7.0
0,KCA201505230,lackj001,26,42,1,6,2,0,0,0,0,1,1,0,3,5.0
0,SLN201409190,lackj001,21,66,0,6,5,0,0,0,0,0,0,0,1,7.666666666666667
0,CHN201607170,lackj001,35,77,1,6,8,0,0,0,0,2,0,0,4,8.0
0,CHN201704120,lackj001,37,69,1,4,10,0,0,0,0,3,0,0,1,6.0
0,SLN201507180,lackj001,31,69,1,10,3,0,0,0,0,1,0,0,1,7.0
0,PIT201507110,lackj001,33,73,1,5,5,0,0,0,0,2,0,1,1,6.666666666666667
0,HOU201609100,lackj001,34,55,1,4,5,0,0,0,0,3,0,0,2,6.0
0,ATL201707180,lackj001,35,51,1,5,1,0,0,0,0,2,0,0,1,5.0
0,MIL201605180,lackj001,36,61,0,4,5,0,1,1,0,2,0,0,1,5.666666666666667
0,PIT201609270,lackj001,37,56,0,5,3,0,0,1,0,3,0,0,1,5.0
0,WAS201606140,lackj001,34,64,0,4,7,0,0,0,0,2,0,2,1,6.0
0,BOS201404230,lackj001,27,84,0,7,11,0,0,0,0,0,0,0,1,8.0
0,TEX201405110,lackj001,30,75,1,7,9,0,0,0,0,0,0,0,2,7.0
0,CHN201708160,lackj001,37,58,0,4,6,0,0,0,1,3,0,0,1,6.0
0,PHI201708270,lackj001,28,52,1,6,8,0,0,2,0,1,0,0,4,5.0
0,PHI201506200,lackj001,28,72,1,5,3,0,0,0,0,2,0,0,1,7.0
0,BAL201408090,lackj001,34,71,3,13,3,0,0,0,0,2,0,0,9,5.0
0,CHN201709010,lackj001,24,59,0,3,5,0,0,1,0,0,0,0,0,7.0
0,CIN201604230,lackj001,37,58,1,7,5,0,0,0,0,1,0,0,5,5.666666666666667
0,CHN201609040,lackj001,26,50,0,1,4,0,0,0,0,1,0,0,1,5.0
0,COL201506080,lackj001,22,60,2,12,5,0,0,0,0,0,0,0,8,4.0
0,SLN201408140,lackj001,31,79,0,5,5,0,0,0,0,3,0,0,2,7.0
