,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,CHA201405110,24,23,6,0,0,0,0,1,0,,1,6,1.5,0.0
0,ARI201405170,35,29,2,0,0,2,0,2,0,,5,6,7.5,0.0
0,ARI201405280,32,30,3,0,0,0,0,1,0,,1,5,1.8,0.0
0,COL201406030,31,37,3,0,0,0,0,1,1,,1,6,1.5,0.0
0,ARI201406080,34,33,8,0,0,0,0,1,0,,2,7,2.5714285714285716,0.0
0,LAN201406130,39,31,4,0,0,0,0,4,0,,2,5,3.6,1.0
0,ARI201406190,26,31,4,0,0,0,0,0,0,,2,6,3.0,1.0
0,ARI201406250,35,30,4,0,0,0,0,3,0,,4,5,7.2,0.0
0,PIT201407020,32,29,5,0,0,0,0,3,0,,3,4,6.75,0.0
0,ARI201407070,36,36,8,0,0,0,0,2,0,,1,6,1.5,0.0
0,ARI201407220,40,26,5,0,0,1,0,2,1,,2,6,3.0,0.0
0,CIN201407280,27,37,8,0,0,0,0,2,0,,1,7,1.2857142857142858,0.0
0,ARI201408020,34,33,3,0,0,0,0,1,0,,1,6,1.5,0.0
0,ARI201408080,34,35,6,0,0,0,0,1,0,,1,6,1.5,0.0
0,MIA201408140,35,41,5,0,0,0,0,2,0,,3,6,4.5,0.0
0,WAS201408190,22,22,2,0,0,0,0,3,0,,6,3,18.0,0.0
0,ARI201408240,26,32,5,0,0,0,0,4,0,,4,5,7.2,0.0
0,ARI201408310,27,30,8,0,0,1,0,0,0,,1,6,1.5,0.0
0,LAN201409060,20,26,6,0,0,0,0,0,0,,2,6,3.0,0.0
0,ARI201409130,23,30,5,0,0,0,0,3,0,,2,5,3.6,0.0
0,COL201409190,18,29,5,0,0,0,0,2,0,,6,5,10.8,0.0
0,ARI201504100,40,31,6,0,0,0,0,2,1,,3,5,5.4,0.0
0,SDN201504150,31,30,5,0,0,0,0,1,0,,2,6,3.0,0.0
0,ARI201504210,34,37,5,0,0,0,0,0,0,,1,7,1.2857142857142858,0.0
0,ARI201504270,26,32,4,0,0,0,0,2,0,,5,6,7.5,0.0
0,LAN201505030,31,31,7,0,0,1,0,1,0,,0,6,0.0,1.0
0,ARI201505090,33,28,2,0,0,0,0,2,0,,1,7,1.2857142857142858,0.0
0,PHI201505150,41,33,3,0,0,0,0,3,0,,1,6,1.5,1.0
0,MIA201505200,29,33,2,0,0,0,0,1,0,,1,9,1.0,1.0
0,SLN201505250,35,32,4,0,0,1,0,1,0,,2,6,3.0,0.0
0,MIL201505310,23,32,3,0,0,0,0,0,0,,6,6,9.0,1.0
0,ARI201506060,33,37,6,0,0,0,0,1,0,,1,6,1.5,0.0
0,SFN201506120,29,31,2,0,0,1,0,1,0,,0,7,0.0,2.0
0,ARI201506170,37,28,2,0,0,0,0,1,0,,2,6,3.0,0.0
0,COL201506230,24,29,3,0,0,0,0,3,0,,8,5,14.4,0.0
0,SDN201506280,29,28,1,0,0,0,0,1,0,,4,7,5.142857142857143,0.0
0,ARI201507030,32,30,5,0,0,0,0,2,0,,3,6,4.5,0.0
0,NYN201507100,42,33,4,0,0,0,0,2,0,,4,5,7.2,0.0
0,ARI201507180,30,28,3,0,0,0,0,1,0,,7,4,15.75,1.0
0,ARI201508070,22,30,7,0,0,0,0,2,0,,0,7,0.0,0.0
0,ARI201508120,22,28,5,0,0,0,0,0,0,,5,6,7.5,0.0
0,PIT201508180,35,33,5,0,1,0,0,2,0,,5,5,9.0,0.0
0,CIN201508230,34,31,2,0,0,0,0,3,0,,0,7,0.0,0.0
0,ARI201508280,34,30,3,0,0,0,0,1,0,,2,6,3.0,0.0
0,COL201509020,25,29,5,0,1,0,0,0,0,,3,5,5.4,0.0
0,ARI201509080,14,14,3,0,0,0,0,1,0,,5,3,15.0,0.0
0,LAN201509230,32,34,10,0,0,0,0,2,0,,1,6,1.5,0.0
0,ARI201509300,34,31,4,0,0,0,0,2,1,,1,6,1.5,0.0
0,MIL201604080,31,28,5,0,0,0,0,0,0,,0,5,0.0,0.0
0,SLN201604130,40,35,4,0,0,0,0,2,0,,0,6,0.0,0.0
0,MIN201604180,34,33,4,0,0,0,0,0,0,,4,5,7.2,0.0
0,MIL201604230,38,27,2,0,0,0,0,4,0,,6,4,13.5,0.0
0,MIL201604300,30,34,4,0,0,0,0,4,0,,5,5,9.0,0.0
0,CIN201605050,34,26,4,0,0,0,0,2,0,,6,5,10.8,0.0
0,MIA201605110,28,25,4,0,0,1,0,1,0,,3,6,4.5,0.0
0,MIL201605170,39,38,6,0,0,0,0,1,0,,2,9,2.0,0.0
0,NYN201605220,40,34,6,0,0,1,0,2,0,,3,5,5.4,0.0
0,MIL201605280,23,28,3,0,0,0,0,0,0,,1,5,1.8,3.0
0,PHI201606020,31,34,6,0,0,0,0,0,0,,1,6,1.5,1.0
0,MIL201606080,37,30,4,0,0,0,0,0,0,,0,7,0.0,0.0
0,SFN201606130,32,29,5,0,0,0,0,2,0,,4,5,7.2,0.0
0,LAN201606180,26,24,3,0,0,0,0,3,0,,7,3,21.0,0.0
0,MIL201606280,23,25,0,0,0,0,0,2,0,,5,5,9.0,0.0
0,SLN201607030,30,24,2,0,0,0,0,5,0,,3,5,5.4,0.0
0,MIL201607090,38,32,5,0,0,0,0,5,0,,2,4,4.5,0.0
0,PIT201607200,36,26,2,0,0,1,0,2,0,,3,4,6.75,0.0
0,MIL201607250,40,26,5,0,0,0,0,1,0,,2,5,3.6,0.0
0,MIL201607300,37,32,7,0,0,0,0,2,0,,0,5,0.0,0.0
0,ARI201608050,36,27,5,0,0,0,0,2,0,,2,6,3.0,0.0
0,MIL201608100,29,23,3,0,0,0,0,1,0,,2,6,3.0,0.0
0,CHN201608162,4,4,0,0,0,0,0,0,0,,0,1,0.0,0.0
0,MIL201608230,39,30,7,0,0,1,0,2,0,,3,5,5.4,0.0
0,MIL201608280,37,33,5,0,0,0,0,1,0,,2,6,3.0,0.0
0,PIT201609040,20,24,2,0,0,0,0,0,0,,0,5,0.0,0.0
0,SLN201609100,31,27,4,0,0,0,0,2,0,,0,6,0.0,0.0
0,CHN201609160,30,29,3,0,0,0,0,3,0,,2,6,3.0,0.0
0,MIL201609220,28,32,6,0,0,0,0,1,0,,1,6,1.5,0.0
0,TEX201609280,32,32,2,0,0,0,0,2,0,,3,5,5.4,0.0
0,MIL201704060,33,28,4,0,0,0,0,2,0,,1,6,1.5,0.0
0,TOR201704120,29,33,7,0,0,0,0,1,1,,0,7,0.0,0.0
0,CHN201704170,26,29,5,0,1,0,0,1,0,,2,5,3.6,0.0
0,MIL201704220,30,31,6,0,0,0,0,1,0,,0,6,0.0,1.0
0,MIL201704280,32,27,2,0,1,0,0,3,0,,4,6,6.0,0.0
0,SLN201705040,32,34,6,0,0,0,0,3,0,,4,5,7.2,0.0
0,MIL201705100,33,34,4,0,0,0,0,1,0,,2,5,3.6,0.0
0,SDN201705150,37,27,5,0,0,0,0,3,0,,4,6,6.0,0.0
0,CHN201705210,30,24,2,0,0,0,0,3,0,,6,5,10.8,1.0
0,MIL201705270,39,38,11,0,0,0,0,3,0,,0,8,0.0,0.0
0,NYN201706010,35,37,7,0,0,0,0,1,0,,0,7,0.0,0.0
0,MIL201706060,36,39,4,0,0,0,0,1,0,,0,8,0.0,0.0
0,ARI201706110,39,36,8,0,0,0,0,1,0,,1,6,1.5,0.0
0,MIL201706170,31,31,6,0,1,0,0,0,0,,3,7,3.857142857142857,1.0
0,MIL201706220,32,31,7,0,0,0,0,2,0,,2,6,3.0,1.0
0,CIN201706280,2,2,1,0,0,0,0,0,0,,0,1,0.0,0.0
0,COL201708200,22,27,4,0,0,0,0,3,0,,1,5,1.8,2.0
0,LAN201708250,35,32,6,0,0,0,0,2,0,,2,5,3.6,0.0
0,MIL201708300,33,33,6,0,0,0,0,2,0,,3,6,4.5,0.0
0,CIN201709040,33,31,4,0,0,0,0,3,0,,3,6,4.5,0.0
0,CHN201709090,23,24,5,0,0,0,0,1,0,,0,5,0.0,0.0
0,MIL201709130,30,28,2,0,0,0,0,1,0,,1,6,1.5,1.0
0,PIT201709190,34,36,8,0,1,0,0,0,0,,0,6,0.0,0.0
0,MIL201709240,32,33,8,0,0,0,0,1,0,,3,7,3.857142857142857,0.0
0,SLN201709290,32,37,5,0,0,0,0,1,0,,1,8,1.125,0.0
0,SDN201803290,33,35,6,0,0,0,0,3,0,,0,6,0.0,0.0
0,MIL201804030,27,27,5,0,0,0,0,0,0,,4,4,9.0,1.0
0,MIL201804080,33,27,2,0,0,0,0,2,0,,2,6,3.0,1.0
0,NYN201804140,26,34,5,0,0,0,0,2,0,,1,7,1.2857142857142858,1.0
0,MIL201804190,39,29,3,0,0,0,0,2,0,,3,6,4.5,1.0
0,CHN201804260,22,30,2,0,1,0,0,1,0,,1,7,1.2857142857142858,0.0
0,CIN201805010,35,26,4,0,1,0,0,4,0,,4,6,6.0,0.0
