,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,KCA201607250,34,39,5,0,0,0,0,4,0,,2,6,3.0,0.0
0,ANA201607300,41,40,6,0,0,1,0,6,0,,2,5,3.6,0.0
0,CLE201608040,32,29,4,0,0,0,0,2,0,,4,5,7.2,0.0
0,MIN201608090,31,27,4,0,0,0,0,1,0,,4,6,6.0,0.0
0,MIN201608140,24,26,2,0,0,0,0,0,0,,7,5,12.6,1.0
0,KCA201608200,30,22,2,0,0,1,0,0,0,,8,5,14.4,0.0
0,CLE201608290,36,29,2,0,0,0,0,4,0,,0,7,0.0,0.0
0,MIN201609030,32,41,6,0,0,0,0,3,0,,3,6,4.5,0.0
0,MIN201609100,35,31,2,0,0,0,0,4,0,,1,7,1.2857142857142858,0.0
0,DET201609150,34,34,3,0,0,0,0,2,0,,1,6,1.5,0.0
0,MIN201609200,29,33,5,0,0,0,0,2,0,,6,6,9.0,0.0
0,MIN201609250,30,30,1,0,0,0,0,1,0,,4,6,6.0,0.0
0,CHA201610010,35,35,6,0,0,0,0,3,0,,0,7,0.0,0.0
0,MIN201704050,33,30,4,0,0,0,0,2,0,,1,6,1.5,1.0
0,DET201704110,25,28,1,0,0,0,0,1,0,,2,7,2.5714285714285716,1.0
0,MIN201704160,25,33,6,0,0,0,0,0,0,,0,7,0.0,1.0
0,MIN201704210,38,33,6,0,0,0,0,1,0,,3,7,3.857142857142857,0.0
0,TEX201704260,38,36,6,0,0,0,0,4,0,,2,5,3.6,0.0
0,MIN201705030,31,28,2,0,0,0,0,3,0,,3,6,4.5,0.0
0,CHA201705090,43,35,6,0,0,0,0,5,0,,2,7,2.5714285714285716,0.0
0,CLE201705140,32,24,1,0,0,0,1,2,0,,6,3,18.0,0.0
0,MIN201705190,35,29,1,0,0,0,0,1,0,,3,5,5.4,0.0
0,MIN201705260,31,32,6,0,0,0,0,2,0,,3,6,4.5,0.0
0,MIN201705310,37,27,3,0,0,0,0,2,0,,6,6,9.0,0.0
0,SEA201706060,28,22,4,0,0,0,0,4,0,,5,3,15.0,0.0
0,BOS201706270,19,13,2,0,0,0,0,2,0,,2,2,9.0,1.0
0,KCA201707020,18,21,2,0,0,0,0,1,0,,4,4,9.0,1.0
0,KCA201804290,26,32,5,0,0,0,0,3,0,,2,5,3.6,0.0
0,CHA201805050,37,28,2,0,0,0,0,6,0,,8,4,18.0,0.0
0,PIT201805160,25,20,2,0,0,0,0,3,0,,2,5,3.6,1.0
0,CHA201805210,34,32,7,0,0,0,0,1,1,,3,6,4.5,0.0
0,DET201805260,28,26,5,0,0,0,0,1,0,,2,5,3.6,0.0
0,CHA201806010,27,32,1,0,0,0,0,5,0,,3,4,6.75,0.0
0,MIN201806060,38,34,2,0,0,0,0,3,0,,2,5,3.6,0.0
0,DET201908062,34,33,5,0,0,0,0,2,0,,4,5,7.2,0.0
0,ANA201908170,26,30,4,0,0,0,0,3,0,,2,5,3.6,0.0
