,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,ATL201606010,29,27,4,0,0,0,0,2,0,,3,6,4.5,0.0
0,SFN201606070,31,27,1,0,0,0,0,1,0,,2,7,2.5714285714285716,0.0
0,TBA201606180,30,23,4,0,0,0,0,1,1,,3,5,5.4,0.0
0,PIT201606230,40,33,6,0,1,0,0,2,0,,2,5,3.6,1.0
0,SFN201606280,32,32,5,0,0,0,0,3,0,,3,6,4.5,0.0
0,ARI201607030,37,33,5,0,0,0,0,0,0,,2,6,3.0,0.0
0,SFN201608270,28,26,5,0,0,0,0,1,1,,3,5,5.4,0.0
0,CHN201609020,29,27,3,0,0,0,0,2,0,,2,5,3.6,0.0
0,COL201609070,27,26,2,0,1,0,0,1,0,,3,5,5.4,0.0
0,SFN201609130,34,28,1,0,0,1,0,1,1,,1,5,1.8,0.0
0,SFN201609180,19,19,2,0,0,0,0,1,0,,2,5,3.6,0.0
0,SDN201609230,24,19,1,0,0,0,0,1,0,,3,4,6.75,0.0
