,Game ID,Balls,Strikes,Strikeouts,Pickoff Errors,Pickoffs,Wild Pitches,Balks,Walks,Intentional Walks,Hit By Pitch,Earned Runs,Innings Pitched,ERA,Hit by Pitch
0,SDN201707240,29,36,8,0,0,1,0,2,0,,2,8,2.25,0.0
0,SEA201707290,30,38,10,0,0,0,0,1,0,,2,6,3.0,1.0
0,NYN201708040,27,33,8,0,0,0,0,3,0,,3,5,5.4,0.0
0,PHI201708100,31,37,9,0,0,0,0,0,0,,0,7,0.0,0.0
0,NYA201708150,32,31,4,0,0,0,0,2,0,,5,8,5.625,0.0
0,NYN201708200,27,36,8,0,0,0,0,0,0,,5,7,6.428571428571429,0.0
0,WAS201708250,28,37,10,0,0,1,0,1,0,,1,8,1.125,0.0
0,CIN201708310,33,27,5,0,0,0,0,2,1,,3,6,4.5,0.0
0,NYN201709050,32,28,5,0,0,0,0,2,0,,6,4,13.5,0.0
0,NYN201709100,29,39,10,0,0,0,0,3,0,,2,6,3.0,0.0
0,ATL201709160,31,34,7,0,0,0,0,2,0,,1,7,1.2857142857142858,0.0
0,NYN201709240,36,35,11,0,0,0,0,0,0,,2,6,3.0,0.0
0,NYN201803310,36,32,7,0,0,0,0,1,0,,1,6,1.5,0.0
0,WAS201804050,25,30,5,0,0,0,0,3,0,,1,6,1.5,0.0
0,MIA201804100,33,33,6,0,0,0,0,1,0,,4,6,6.0,1.0
0,NYN201804160,29,43,12,0,0,0,0,0,1,,3,8,3.375,0.0
0,ATL201804210,28,37,10,0,0,0,0,2,0,,0,7,0.0,0.0
0,SDN201804270,35,38,8,0,0,0,0,3,0,,0,8,0.0,0.0
0,NYN201805020,10,19,6,0,0,0,0,0,0,,0,4,0.0,0.0
0,PHI201805130,13,12,2,0,0,0,0,3,0,,0,1,0.0,0.0
0,NYN201805180,29,39,13,0,0,0,0,0,0,,1,7,1.2857142857142858,0.0
0,NYN201805230,35,37,8,0,0,0,0,2,0,,0,7,0.0,2.0
0,ATL201805281,36,36,8,0,0,0,0,3,0,,1,7,1.2857142857142858,0.0
0,NYN201806020,30,47,13,0,0,0,0,1,1,,1,7,1.2857142857142858,0.0
0,NYN201806080,35,31,8,0,0,0,0,2,0,,2,8,2.25,0.0
0,ATL201806130,20,34,7,0,0,0,0,0,0,,1,7,1.2857142857142858,0.0
0,COL201806180,26,42,7,0,0,0,0,1,0,,1,8,1.125,0.0
0,NYN201806230,39,40,6,0,0,0,0,3,0,,3,6,4.5,0.0
0,MIA201806300,25,33,8,0,0,0,0,1,0,,3,6,4.5,1.0
0,NYN201807060,30,39,8,0,0,0,0,1,0,,1,8,1.125,1.0
0,NYN201807110,37,39,7,0,0,0,0,1,0,,0,8,0.0,0.0
0,NYN201807230,32,48,10,0,0,0,0,1,1,,2,8,2.25,0.0
0,PIT201807280,23,36,5,0,0,0,0,0,0,,3,7,3.857142857142857,0.0
0,NYN201808030,28,40,9,0,0,0,0,1,0,,2,8,2.25,0.0
0,NYN201808080,31,37,10,0,0,0,0,1,0,,0,6,0.0,0.0
0,NYA201808130,33,45,12,0,0,0,0,2,0,,2,7,2.5714285714285716,0.0
0,PHI201808180,30,42,9,0,0,0,0,0,0,,0,9,0.0,0.0
0,NYN201808230,33,42,10,0,0,0,0,4,0,,1,6,1.5,0.0
0,CHN201808280,29,42,10,0,0,1,0,1,0,,1,8,1.125,0.0
0,LAN201809030,33,34,6,0,0,0,0,1,0,,1,6,1.5,0.0
0,NYN201809110,29,41,9,0,0,0,0,2,0,,2,7,2.5714285714285716,0.0
0,BOS201809160,33,38,12,0,0,0,0,1,0,,3,7,3.857142857142857,0.0
0,WAS201809210,32,34,8,0,1,0,0,1,0,,1,7,1.2857142857142858,0.0
0,NYN201809260,37,41,10,0,0,0,0,0,0,,0,8,0.0,0.0
0,WAS201903280,33,33,10,0,0,0,0,1,0,,0,6,0.0,0.0
0,MIA201904030,34,42,14,0,0,0,0,1,0,,0,7,0.0,0.0
0,NYN201904090,31,31,3,0,0,1,0,1,0,,6,4,13.5,0.0
0,ATL201904140,39,37,9,0,0,1,0,4,0,,3,5,5.4,0.0
0,NYN201904260,29,29,7,0,0,0,0,3,0,,5,4,11.25,2.0
0,NYN201905010,24,35,6,0,0,0,0,2,0,,0,7,0.0,1.0
0,SDN201905060,30,35,7,0,0,0,0,1,0,,2,7,2.5714285714285716,0.0
0,NYN201905110,27,46,8,0,0,0,0,1,0,,1,7,1.2857142857142858,0.0
0,MIA201905170,31,35,3,0,0,0,0,0,0,,6,5,10.8,0.0
0,NYN201905220,37,34,8,0,0,0,0,3,0,,1,6,1.5,0.0
0,LAN201905270,34,32,2,0,0,0,0,1,0,,2,5,3.6,0.0
0,ARI201906010,25,36,7,0,0,0,0,1,0,,1,7,1.2857142857142858,0.0
0,NYN201906070,30,39,10,0,0,0,0,1,0,,2,6,3.0,0.0
0,NYN201906130,36,41,8,0,0,0,0,0,0,,2,7,2.5714285714285716,0.0
0,ATL201906180,35,39,10,0,0,0,0,0,0,,2,9,2.0,1.0
0,CHN201906230,30,36,9,0,0,0,0,0,0,,2,6,3.0,0.0
0,NYN201906280,35,36,7,0,0,0,0,1,1,,3,6,4.5,0.0
0,NYN201907050,32,37,10,0,0,0,0,3,0,,2,7,2.5714285714285716,0.0
0,MIA201907140,31,35,6,0,0,0,0,3,0,,1,5,1.8,0.0
0,SFN201907190,29,38,10,0,0,0,0,3,0,,0,7,0.0,0.0
0,NYN201907250,34,40,9,0,0,0,0,1,0,,0,7,0.0,0.0
0,CHA201907310,37,39,11,0,0,0,0,2,0,,1,7,1.2857142857142858,0.0
0,NYN201908051,24,35,8,0,0,0,0,1,0,,2,7,2.5714285714285716,0.0
0,NYN201908110,34,35,7,0,0,0,0,1,0,,0,5,0.0,1.0
0,KCA201908170,38,37,5,0,0,0,0,2,0,,1,7,1.2857142857142858,0.0
0,NYN201908230,28,43,13,0,0,0,0,1,0,,1,7,1.2857142857142858,0.0
0,NYN201908290,29,38,7,0,0,0,0,0,0,,4,7,5.142857142857143,0.0
0,WAS201909030,32,33,6,0,0,0,0,3,0,,4,8,4.5,1.0
0,NYN201909090,38,37,11,0,0,0,0,1,0,,1,7,1.2857142857142858,0.0
0,NYN201909140,35,35,8,0,0,0,0,0,0,,0,7,0.0,1.0
0,CIN201909200,26,37,9,0,0,0,0,0,0,,0,7,0.0,0.0
0,NYN201909250,34,31,7,0,0,0,0,1,0,,0,7,0.0,0.0
